,well_plate,does_vary_cell,does_vary_nuc,does_vary_cyto,does_perc_vary_cell,does_perc_vary_nuc,does_perc_vary_cyto
1374,E08_55395990,False,True,False,False,False,False
1375,E08_55405991,False,False,False,False,False,False
1376,E08_6717,False,False,False,False,False,False
1377,E08_6718,False,False,False,False,False,False
1378,E08_6719,True,True,True,False,False,False
1379,E08_6720,False,False,False,False,False,False
1380,E08_6721,False,True,False,False,False,False
1381,E08_6722,False,True,True,False,False,False
1382,E08_6724,True,True,True,False,False,False
1383,E08_6725,False,False,True,False,False,False
1384,E08_6731,True,True,True,True,False,True
1385,E08_6734,False,True,False,True,True,True
1386,E08_6736,False,False,False,False,False,False
1387,E08_6745,False,False,False,False,False,False
1388,E08_75836284,False,False,False,False,True,False
1389,E09_55185977,False,False,False,False,False,False
1390,E09_55195978,False,False,False,False,False,False
1391,E09_55205980,True,True,False,True,True,False
1392,E09_55215982,True,True,False,False,False,False
1393,E09_55225983,False,False,False,False,False,False
1394,E09_55245981,False,False,False,False,False,False
1395,E09_55335984,True,False,False,False,True,False
1396,E09_55345985,False,False,False,False,False,False
1397,E09_55365987,False,False,False,False,False,False
1398,E09_55375988,False,True,False,True,True,False
1399,E09_55385989,True,True,True,False,False,False
1400,E09_55395990,False,False,False,False,False,False
1401,E09_6717,True,True,False,True,True,False
1402,E09_6718,False,False,False,False,False,False
1403,E09_6719,False,False,False,False,False,False
1404,E09_6720,False,False,False,False,False,False
1405,E09_6721,False,False,True,False,False,False
1406,E09_6722,False,False,False,False,False,False
1407,E09_6724,True,True,True,False,False,False
1408,E09_6725,False,False,False,False,False,False
1409,E09_6731,False,False,False,False,True,False
1410,E09_6734,False,False,False,False,False,False
1411,E09_6735,False,False,False,False,False,False
1412,E09_6736,False,False,False,False,False,False
1413,E09_6745,False,False,False,False,False,False
1414,E09_75836284,False,True,False,False,False,False
1415,E10_55185977,False,False,False,False,False,False
1416,E10_55205980,False,False,False,False,True,False
1417,E10_55215982,False,False,False,False,False,False
1418,E10_55225983,False,False,False,False,False,False
1419,E10_55235979,False,False,False,False,False,False
1420,E10_55245981,True,True,True,False,False,False
1421,E10_55335984,True,False,True,False,False,False
1422,E10_55345985,True,False,False,False,False,False
1423,E10_55355986,False,False,True,False,False,False
1424,E10_55375988,True,False,False,False,False,False
1425,E10_55385989,False,True,False,False,False,False
1426,E10_55395990,True,False,True,False,False,False
1427,E10_55405991,False,False,False,False,False,False
1428,E10_6717,False,True,True,False,False,False
1429,E10_6718,False,False,False,False,False,False
1430,E10_6719,False,False,False,False,False,False
1431,E10_6720,True,True,True,False,False,False
1432,E10_6722,False,False,False,False,False,False
1433,E10_6724,True,True,False,False,False,False
1434,E10_6725,False,False,False,False,False,False
1435,E10_6731,False,True,False,False,False,False
1436,E10_6734,True,False,True,False,False,False
1437,E10_6735,False,False,False,False,False,False
1438,E10_6736,True,True,True,False,False,False
1439,E10_6745,False,True,False,False,False,False
1440,E10_75836284,False,False,False,False,False,False
1441,E11_55185977,True,True,True,False,False,False
1442,E11_55205980,False,False,False,False,False,False
1443,E11_55215982,False,False,False,False,True,False
1444,E11_55225983,False,False,False,False,False,False
1445,E11_55335984,False,False,False,False,False,False
1446,E11_55345985,True,True,False,True,True,True
1447,E11_55365987,False,False,False,False,False,False
1448,E11_55375988,False,False,False,False,False,False
1449,E11_6718,False,False,False,False,False,False
1450,E11_6719,True,True,True,False,False,False
1451,E11_6720,False,False,False,False,False,False
1452,E11_6724,True,True,True,False,False,False
1453,E11_6725,True,True,True,False,False,False
1454,E11_6731,False,False,False,False,False,False
1455,E11_6734,False,False,True,False,False,False
1456,E11_6736,False,False,False,True,True,False
1457,E11_75836284,False,False,False,False,False,False
1458,E12_55185977,False,False,False,False,False,False
1459,E12_55195978,False,False,False,False,False,False
1460,E12_55215982,False,False,False,False,False,False
1461,E12_55225983,False,True,False,False,False,False
1462,E12_55235979,False,False,False,False,False,False
1463,E12_55245981,False,False,False,False,False,False
1464,E12_55335984,False,True,False,False,False,False
1465,E12_55345985,False,False,False,False,False,False
1466,E12_55355986,True,True,True,False,False,False
1467,E12_55365987,False,False,False,False,False,False
1468,E12_55375988,False,False,False,False,False,False
1469,E12_55385989,False,False,False,True,True,True
1470,E12_55395990,True,True,True,False,True,False
1471,E12_6718,False,True,False,False,False,False
1472,E12_6719,False,False,True,False,False,False
1473,E12_6720,True,True,True,False,True,False
1474,E12_6722,False,False,False,True,True,True
1475,E12_6724,True,False,True,False,False,False
1476,E12_6725,True,True,False,False,False,False
1477,E12_6731,True,True,True,False,False,False
1478,E12_6734,False,True,False,False,False,False
1479,E12_6735,True,True,False,False,False,False
1480,E12_6745,False,False,False,False,False,False
1481,E12_75836284,False,False,False,False,False,False
1482,F01_55185977,True,True,True,False,False,False
1483,F01_55195978,True,True,False,True,False,False
1484,F01_55205980,True,True,False,False,False,False
1485,F01_55215982,False,False,True,False,False,False
1486,F01_55225983,False,False,False,False,False,False
1487,F01_55235979,False,True,True,False,False,False
1488,F01_55245981,False,False,False,False,False,False
1489,F01_55335984,False,False,False,False,False,False
1490,F01_55345985,True,True,True,False,False,False
1491,F01_55355986,False,False,False,False,False,False
1492,F01_55365987,False,False,False,False,True,False
1493,F01_55375988,False,False,False,False,False,False
1494,F01_55385989,False,False,True,False,False,False
1495,F01_55395990,False,False,True,False,False,False
1496,F01_55405991,True,True,True,False,False,False
1497,F01_6717,False,False,False,False,False,False
1498,F01_6718,False,False,False,False,False,False
1499,F01_6719,True,False,True,False,False,False
1500,F01_6720,True,False,False,False,False,False
1501,F01_6721,False,False,False,False,True,False
1502,F01_6722,False,False,False,False,False,False
1503,F01_6724,False,True,False,True,True,False
1504,F01_6725,False,True,False,False,True,False
1505,F01_6731,False,False,False,False,False,False
1506,F01_6734,True,True,True,False,False,False
1507,F01_6735,True,True,True,False,False,False
1508,F01_6736,False,False,False,False,True,False
1509,F01_6745,False,False,False,False,False,False
1510,F01_75836284,False,False,False,False,False,False
1511,F01_75846286,False,False,False,False,False,False
1512,F02_55185977,False,False,False,False,False,False
1513,F02_55195978,False,False,False,False,False,False
1514,F02_55205980,False,False,False,False,False,False
1515,F02_55215982,False,False,False,False,False,False
1516,F02_55225983,False,False,False,False,False,False
1517,F02_55235979,False,True,False,False,False,False
1518,F02_55245981,False,True,False,False,False,False
1519,F02_55335984,True,False,True,False,False,False
1520,F02_55345985,False,False,True,False,False,False
1521,F02_55355986,True,True,True,False,True,False
1522,F02_55385989,False,False,False,False,False,False
1523,F02_55395990,False,False,False,False,False,False
1524,F02_55405991,False,False,False,False,False,False
1525,F02_6717,False,False,False,False,False,False
1526,F02_6718,False,False,False,False,False,False
1527,F02_6719,True,False,True,False,True,False
1528,F02_6720,True,True,True,False,False,False
1529,F02_6721,True,True,True,False,False,False
1530,F02_6722,True,False,True,False,False,False
1531,F02_6724,False,True,False,False,False,False
1532,F02_6725,False,True,False,False,False,False
1533,F02_6731,False,True,False,False,False,False
1534,F02_6735,True,True,True,True,True,False
1535,F02_6745,False,True,False,False,False,False
1536,F02_75836284,True,False,True,False,False,False
1537,F02_75846286,False,False,False,False,False,False
1538,F03_55205980,False,False,False,False,False,False
1539,F03_55215982,False,False,False,False,False,False
1540,F03_55225983,False,False,True,False,False,False
1541,F03_55235979,True,True,True,False,False,False
1542,F03_55245981,False,False,False,False,False,False
1543,F03_55335984,False,False,False,False,False,False
1544,F03_55355986,False,False,False,False,False,False
1545,F03_55365987,False,False,False,False,False,False
1546,F03_55375988,True,True,True,False,False,False
1547,F03_55385989,False,False,False,False,False,False
1548,F03_55395990,True,False,True,False,True,False
1549,F03_55405991,False,False,False,False,False,False
1550,F03_6717,False,False,False,False,False,False
1551,F03_6718,False,False,False,False,False,False
1552,F03_6719,False,False,False,False,False,False
1553,F03_6720,False,False,False,False,False,False
1554,F03_6721,False,False,False,False,False,False
1555,F03_6722,True,False,True,False,False,False
1556,F03_6724,False,False,False,False,False,False
1557,F03_6725,False,True,True,False,False,False
1558,F03_6731,False,False,False,False,False,False
1559,F03_6734,True,False,True,False,False,False
1560,F03_6735,True,False,True,False,False,False
1561,F03_6736,False,False,False,False,False,False
1562,F03_6745,False,False,False,False,False,False
1563,F03_75836284,True,False,True,False,False,False
1564,F04_55195978,True,True,False,True,True,False
1565,F04_55235979,True,True,True,False,True,False
1566,F04_55245981,False,False,False,False,False,False
1567,F04_55335984,False,False,True,False,False,False
1568,F04_55355986,False,False,True,False,False,False
1569,F04_55375988,False,False,False,False,False,False
1570,F04_55385989,True,True,False,False,False,False
1571,F04_55395990,False,True,False,False,True,False
1572,F04_55405991,False,False,False,False,True,False
1573,F04_6717,False,False,False,False,False,False
1574,F04_6719,False,True,False,False,False,False
1575,F04_6720,False,False,False,False,False,False
1576,F04_6721,False,True,False,False,False,False
1577,F04_6722,False,True,False,False,False,False
1578,F04_6724,False,True,True,False,False,False
1579,F04_6725,False,False,False,False,False,False
1580,F04_6731,True,False,False,False,True,False
1581,F04_6734,False,False,False,False,False,False
1582,F04_6735,True,True,False,False,False,False
1583,F04_6736,True,False,False,False,False,False
1584,F04_6745,False,False,False,False,True,False
1585,F04_75846286,False,False,False,False,False,False
1586,F05_55185977,False,False,False,False,False,False
1587,F05_55195978,True,True,True,False,False,False
1588,F05_55205980,False,False,False,False,False,False
1589,F05_55215982,False,False,False,True,True,False
1590,F05_55225983,False,False,False,False,False,False
1591,F05_55245981,False,False,False,False,False,False
1592,F05_55335984,False,False,False,False,False,False
1593,F05_55345985,False,False,False,False,False,False
1594,F05_55355986,True,False,False,False,True,False
1595,F05_55365987,False,True,True,True,True,True
1596,F05_55375988,False,False,False,False,False,False
1597,F05_55385989,False,False,False,False,False,False
1598,F05_55395990,False,False,False,False,False,False
1599,F05_55405991,False,False,True,False,False,False
1600,F05_6717,False,False,False,False,False,False
1601,F05_6718,False,True,False,False,False,False
1602,F05_6719,False,False,False,False,True,False
1603,F05_6720,False,True,False,False,False,False
1604,F05_6721,True,True,True,False,False,False
1605,F05_6722,False,False,False,False,False,False
1606,F05_6724,True,True,False,False,True,False
1607,F05_6725,False,False,False,False,False,False
1608,F05_6731,True,False,True,False,False,False
1609,F05_6734,True,True,True,False,False,False
1610,F05_6735,False,False,False,False,False,False
1611,F05_6736,False,False,False,False,False,False
1612,F05_6745,False,False,False,False,True,False
1613,F05_75836284,False,False,True,False,False,False
1614,F05_75846286,False,False,False,False,False,False
1615,F06_55195978,False,False,False,False,False,False
1616,F06_55205980,True,False,True,False,False,False
1617,F06_55215982,False,False,False,False,False,False
1618,F06_55225983,False,False,False,False,False,False
1619,F06_55235979,False,True,False,False,True,False
1620,F06_55245981,False,False,False,False,False,False
1621,F06_55335984,False,False,False,False,False,False
1622,F06_55345985,False,False,False,False,False,False
1623,F06_55355986,False,False,False,False,False,False
1624,F06_55365987,False,False,False,False,False,False
1625,F06_55375988,False,False,False,False,False,False
1626,F06_55385989,True,False,False,False,False,False
1627,F06_55395990,False,True,False,False,True,False
1628,F06_55405991,True,True,False,False,False,False
1629,F06_6717,False,False,False,False,False,False
1630,F06_6719,False,False,False,False,False,False
1631,F06_6720,False,False,False,False,False,False
1632,F06_6721,False,False,False,False,False,False
1633,F06_6722,True,True,True,False,False,False
1634,F06_6724,False,False,False,False,False,False
1635,F06_6731,False,False,False,False,False,False
1636,F06_6734,True,False,True,False,False,False
1637,F06_6735,True,False,True,False,False,False
1638,F06_6736,False,False,False,False,False,False
1639,F06_6745,False,False,False,False,False,False
1640,F06_75836284,True,True,False,False,False,False
1641,F06_75846286,False,False,False,False,False,False
1642,F07_55185977,False,False,False,False,False,False
1643,F07_55195978,False,False,False,False,False,False
1644,F07_55205980,False,False,False,False,False,False
1645,F07_55215982,False,False,False,False,False,False
1646,F07_55225983,False,False,False,False,False,False
1647,F07_55235979,True,False,True,False,False,False
1648,F07_55245981,True,False,True,False,False,False
1649,F07_55345985,False,False,False,False,False,False
1650,F07_55355986,False,False,False,False,False,False
1651,F07_55365987,False,False,False,False,False,False
1652,F07_55375988,False,False,False,False,False,False
1653,F07_55385989,False,False,False,False,False,False
1654,F07_55405991,True,False,False,False,False,False
1655,F07_6717,False,False,False,False,False,False
1656,F07_6718,False,False,False,False,False,False
1657,F07_6720,True,True,False,False,True,False
1658,F07_6722,False,False,False,False,False,False
1659,F07_6724,True,True,True,True,True,False
1660,F07_6725,False,True,False,False,False,False
1661,F07_6731,False,False,False,False,False,False
1662,F07_6734,False,True,False,True,True,False
1663,F07_6735,False,False,False,False,False,False
1664,F07_6736,False,False,False,True,True,True
1665,F07_6745,True,True,True,False,False,False
1666,F08_55195978,False,False,False,False,False,False
1667,F08_55205980,False,False,False,False,False,False
1668,F08_55215982,False,False,False,False,False,False
1669,F08_55225983,False,False,False,False,False,False
1670,F08_55235979,False,False,True,False,False,False
1671,F08_55245981,True,False,True,True,True,False
1672,F08_55345985,False,False,False,False,False,False
1673,F08_55355986,False,False,False,False,False,False
1674,F08_55365987,True,True,False,False,False,False
1675,F08_55375988,False,False,False,False,False,False
1676,F08_55385989,False,False,False,False,False,False
1677,F08_55395990,False,False,False,False,False,False
1678,F08_6718,False,True,True,False,False,False
1679,F08_6719,False,False,True,False,False,False
1680,F08_6720,False,True,False,False,False,False
1681,F08_6721,False,False,False,False,True,False
1682,F08_6722,False,False,False,False,False,False
1683,F08_6724,True,False,False,False,False,False
1684,F08_6725,True,True,False,True,True,False
1685,F08_6731,False,False,False,False,False,False
1686,F08_6735,False,True,False,False,False,False
1687,F08_6745,False,False,False,False,False,False
1688,F08_75836284,False,False,False,False,False,False
1689,F09_55195978,False,False,False,False,False,False
1690,F09_55215982,False,False,False,False,False,False
1691,F09_55235979,True,True,False,False,False,False
1692,F09_55245981,False,False,False,True,True,False
1693,F09_55335984,False,False,False,False,False,False
1694,F09_55345985,True,True,False,False,False,False
1695,F09_55375988,True,False,False,False,False,False
1696,F09_55385989,True,True,True,False,False,False
1697,F09_55395990,False,False,True,False,False,False
1698,F09_6717,False,False,False,False,False,False
1699,F09_6719,False,False,False,True,True,True
1700,F09_6720,False,False,False,False,False,False
1701,F09_6722,False,False,False,False,False,False
1702,F09_6724,False,True,False,False,False,False
1703,F09_6731,False,False,False,False,True,False
1704,F09_6734,True,True,True,False,False,False
1705,F09_6735,False,False,False,False,False,False
1706,F09_6736,False,False,False,False,True,False
1707,F09_6745,False,False,False,False,False,False
1708,F09_75836284,False,False,False,False,False,False
1709,F10_55195978,False,False,False,False,True,False
1710,F10_55215982,False,False,False,False,False,False
1711,F10_55225983,False,False,False,False,False,False
1712,F10_55235979,False,False,False,False,False,False
1713,F10_55245981,False,False,False,False,False,False
1714,F10_55335984,True,True,True,False,False,False
1715,F10_55345985,False,False,False,False,False,False
1716,F10_55355986,False,True,False,True,True,False
1717,F10_55375988,True,True,False,False,True,False
1718,F10_55385989,True,True,True,True,True,True
1719,F10_55395990,False,False,False,False,False,False
1720,F10_55405991,False,False,True,False,False,False
1721,F10_6717,False,False,False,False,False,False
1722,F10_6718,False,False,False,True,False,True
1723,F10_6719,True,False,True,False,False,False
1724,F10_6721,False,False,False,False,False,False
1725,F10_6722,False,False,True,False,False,False
1726,F10_6724,False,False,False,False,False,False
1727,F10_6725,True,False,True,False,False,False
1728,F10_6731,False,False,False,False,False,False
1729,F10_6734,False,False,False,False,False,False
1730,F10_6736,False,False,False,False,False,False
1731,F10_6745,False,False,False,True,True,False
1732,F10_75836284,False,False,False,False,False,False
1733,F11_55185977,False,False,True,False,False,False
1734,F11_55195978,False,False,False,False,False,False
1735,F11_55205980,False,False,False,False,False,False
1736,F11_55215982,False,False,False,False,False,False
1737,F11_55225983,False,False,False,False,False,False
1738,F11_55235979,False,False,False,False,False,False
1739,F11_55245981,False,False,False,False,False,False
1740,F11_55335984,False,False,False,False,False,False
1741,F11_55345985,False,False,False,True,True,False
1742,F11_55355986,False,False,False,False,False,False
1743,F11_55365987,False,False,False,False,True,False
1744,F11_55375988,False,False,False,False,False,False
1745,F11_55385989,False,False,False,False,False,False
1746,F11_55395990,False,False,False,False,False,False
1747,F11_55405991,False,False,False,False,False,False
1748,F11_6718,False,False,False,False,False,False
1749,F11_6720,True,True,True,False,False,False
1750,F11_6722,True,False,False,True,True,False
1751,F11_6725,True,True,True,False,False,False
1752,F11_6734,False,False,False,False,False,False
1753,F11_6735,False,True,False,False,False,False
1754,F11_6736,False,False,False,False,False,False
1755,F11_75836284,True,False,True,False,False,False
1756,F12_55185977,True,False,True,False,False,False
1757,F12_55195978,False,False,False,False,True,False
1758,F12_55205980,False,False,False,False,True,False
1759,F12_55215982,False,False,False,False,False,False
1760,F12_55235979,False,False,False,False,False,False
1761,F12_55245981,False,False,False,False,False,False
1762,F12_55335984,False,False,True,False,False,False
1763,F12_55345985,False,False,False,False,False,False
1764,F12_55355986,False,False,False,False,False,False
1765,F12_55365987,False,False,False,False,False,False
1766,F12_55385989,False,False,False,False,False,False
1767,F12_55395990,True,False,False,False,False,False
1768,F12_55405991,False,False,False,False,False,False
1769,F12_6717,False,False,False,False,False,False
1770,F12_6718,False,False,False,False,False,False
1771,F12_6719,False,False,True,False,False,False
1772,F12_6720,False,False,False,True,True,True
1773,F12_6721,False,False,False,False,False,False
1774,F12_6722,False,False,False,False,False,False
1775,F12_6724,True,True,True,False,False,False
1776,F12_6731,False,False,False,False,False,False
1777,F12_6734,False,False,False,False,False,False
1778,G01_55185977,True,True,True,False,False,False
1779,G01_55195978,False,False,True,True,True,True
1780,G01_55225983,False,False,False,False,False,False
1781,G01_55235979,False,False,False,False,False,False
1782,G01_55245981,False,True,False,False,False,False
1783,G01_55335984,True,False,False,False,False,False
1784,G01_55355986,False,False,False,False,False,False
1785,G01_55365987,False,False,False,False,False,False
1786,G01_55375988,True,True,False,False,False,False
1787,G01_55385989,False,False,False,False,False,False
1788,G01_55395990,False,False,False,False,False,False
1789,G01_55405991,False,True,False,True,True,False
1790,G01_6717,True,True,False,True,True,False
1791,G01_6718,False,False,False,False,False,False
1792,G01_6719,False,False,False,False,True,False
1793,G01_6720,False,True,False,False,False,False
1794,G01_6721,False,True,False,False,False,False
1795,G01_6722,False,False,False,False,False,False
1796,G01_6724,False,False,False,False,False,False
1797,G01_6731,False,False,False,False,False,False
1798,G01_6734,False,True,False,False,False,False
1799,G01_6735,True,True,True,False,False,False
1800,G01_6736,False,False,False,False,True,False
1801,G01_6745,False,False,False,False,False,False
1802,G01_75836284,False,False,False,False,False,False
1803,G01_75846286,False,False,False,False,False,False
1804,G02_55195978,False,True,False,False,False,False
1805,G02_55205980,False,False,False,False,False,False
1806,G02_55215982,False,False,False,False,False,False
1807,G02_55225983,False,False,True,True,False,False
1808,G02_55235979,False,True,False,False,False,False
1809,G02_55245981,False,False,True,False,False,False
1810,G02_55335984,False,False,False,False,False,False
1811,G02_55355986,False,False,False,False,False,False
1812,G02_55365987,False,False,False,False,False,False
1813,G02_55385989,False,False,False,False,False,False
1814,G02_55395990,True,True,False,False,False,False
1815,G02_55405991,True,True,False,False,False,False
1816,G02_6717,False,True,False,False,False,False
1817,G02_6718,False,True,False,False,False,False
1818,G02_6719,False,False,False,False,False,False
1819,G02_6720,True,True,True,False,False,False
1820,G02_6721,False,False,False,False,False,False
1821,G02_6722,False,False,False,False,False,False
1822,G02_6724,False,False,False,False,False,False
1823,G02_6725,True,True,True,False,False,False
1824,G02_6731,False,False,False,False,False,False
1825,G02_6734,False,True,False,False,False,False
1826,G02_6735,True,False,True,False,False,False
1827,G02_6736,False,True,False,True,True,False
1828,G02_6745,False,False,False,False,False,False
1829,G02_75836284,False,False,False,False,False,False
1830,G02_75846286,False,False,False,False,True,False
1831,G03_55185977,False,False,False,False,False,False
1832,G03_55195978,False,True,False,True,True,False
1833,G03_55205980,False,False,False,False,True,False
1834,G03_55215982,False,False,False,False,False,False
1835,G03_55225983,False,False,False,False,False,False
1836,G03_55235979,False,False,False,False,False,False
1837,G03_55335984,False,False,True,False,False,False
1838,G03_55355986,False,False,False,False,False,False
1839,G03_55365987,False,False,False,False,False,False
1840,G03_55375988,True,True,False,False,True,False
1841,G03_55385989,False,False,False,False,False,False
1842,G03_55405991,False,False,False,False,False,False
1843,G03_6717,False,False,False,False,False,False
1844,G03_6718,True,False,True,False,False,False
1845,G03_6719,False,False,False,False,False,False
1846,G03_6720,False,True,False,True,True,True
1847,G03_6721,False,False,False,False,True,False
1848,G03_6724,False,False,False,False,False,False
1849,G03_6725,False,True,False,False,True,False
1850,G03_6731,False,False,False,False,False,False
1851,G03_6734,True,True,True,False,False,False
1852,G03_6735,True,True,True,False,False,False
1853,G03_6736,False,False,False,True,True,False
1854,G03_6745,False,False,False,False,False,False
1855,G03_75836284,False,False,False,False,False,False
1856,G03_75846286,False,False,False,False,False,False
1857,G04_55185977,True,True,True,False,False,False
1858,G04_55195978,True,True,True,False,False,False
1859,G04_55205980,True,False,False,False,False,False
1860,G04_55215982,False,False,False,False,False,False
1861,G04_55235979,True,True,False,True,True,False
1862,G04_55245981,True,True,True,False,False,False
1863,G04_55335984,False,False,False,False,False,False
1864,G04_55345985,False,False,False,False,False,False
1865,G04_55375988,True,True,False,False,False,False
1866,G04_55385989,False,False,False,False,False,False
1867,G04_55395990,True,True,False,True,True,False
1868,G04_55405991,False,False,False,True,True,False
1869,G04_6717,True,True,True,False,False,False
1870,G04_6718,False,False,False,False,False,False
1871,G04_6719,False,False,False,False,False,False
1872,G04_6720,False,True,False,True,True,False
1873,G04_6722,False,False,False,False,False,False
1874,G04_6724,True,True,True,False,False,False
1875,G04_6725,False,False,True,False,False,False
1876,G04_6731,False,False,False,False,False,False
1877,G04_6735,True,True,True,False,False,False
1878,G04_6736,False,False,False,False,False,False
1879,G04_6745,False,False,False,False,False,False
1880,G04_75836284,False,False,False,False,False,False
1881,G04_75846286,False,False,False,False,False,False
1882,G05_55185977,False,False,False,False,False,False
1883,G05_55215982,False,False,False,False,False,False
1884,G05_55225983,True,True,False,False,False,False
1885,G05_55235979,True,True,False,True,True,False
1886,G05_55245981,False,False,False,False,True,False
1887,G05_55335984,False,True,False,True,True,False
1888,G05_55345985,False,False,False,False,False,False
1889,G05_55355986,True,False,True,False,False,False
1890,G05_55375988,False,False,False,False,False,False
1891,G05_55385989,False,False,False,False,False,False
1892,G05_55395990,True,False,False,False,False,False
1893,G05_55405991,True,False,True,False,False,False
1894,G05_6717,False,True,False,False,False,False
1895,G05_6718,False,False,False,False,False,False
1896,G05_6719,True,False,False,False,False,False
1897,G05_6720,False,False,False,False,False,False
1898,G05_6721,False,False,False,False,False,False
1899,G05_6722,False,False,False,False,False,False
1900,G05_6724,False,False,False,False,False,False
1901,G05_6725,False,False,False,False,False,False
1902,G05_6731,True,True,True,False,False,False
1903,G05_6735,True,True,True,False,False,False
1904,G05_6736,False,False,False,False,False,False
1905,G05_6745,False,False,False,False,False,False
1906,G05_75836284,False,False,False,False,False,False
1907,G05_75846286,False,False,False,False,False,False
1908,G06_55195978,False,False,False,False,False,False
1909,G06_55215982,False,False,False,False,False,False
1910,G06_55225983,False,False,False,False,False,False
1911,G06_55235979,True,True,True,False,False,False
1912,G06_55245981,False,False,False,False,False,False
1913,G06_55335984,False,False,False,False,False,False
1914,G06_55345985,True,False,False,False,False,False
1915,G06_55365987,False,False,False,False,False,False
1916,G06_55375988,False,False,False,False,False,False
1917,G06_55385989,False,False,False,False,False,False
1918,G06_55395990,False,False,False,False,False,False
1919,G06_55405991,False,False,False,False,False,False
1920,G06_6717,False,False,False,False,False,False
1921,G06_6718,False,True,False,False,False,False
1922,G06_6719,False,False,False,False,True,False
1923,G06_6720,False,True,False,False,False,False
1924,G06_6721,False,True,False,False,False,False
1925,G06_6722,False,False,False,False,False,False
1926,G06_6724,False,False,False,False,False,False
1927,G06_6725,True,True,True,False,False,False
1928,G06_6731,False,False,False,False,False,False
1929,G06_6734,False,False,False,False,False,False
1930,G06_6735,False,True,False,False,False,False
1931,G06_6745,False,False,False,False,True,False
1932,G06_75836284,False,False,False,False,False,False
1933,G06_75846286,False,False,False,True,True,True
1934,G07_55185977,False,False,True,False,False,False
1935,G07_55195978,True,False,True,False,False,False
1936,G07_55205980,False,True,False,False,False,False
1937,G07_55215982,False,False,False,False,False,False
1938,G07_55225983,False,False,False,False,False,False
1939,G07_55235979,True,False,True,False,False,False
1940,G07_55335984,False,False,False,False,False,False
1941,G07_55345985,True,False,True,False,False,False
1942,G07_55355986,False,False,False,False,True,False
1943,G07_55365987,False,False,False,True,True,False
1944,G07_55375988,False,False,False,False,False,False
1945,G07_55385989,False,False,False,False,False,False
1946,G07_55405991,True,False,False,True,True,True
1947,G07_6717,True,True,True,False,False,False
1948,G07_6718,False,True,False,False,False,False
1949,G07_6719,False,False,False,False,False,False
1950,G07_6720,True,True,True,False,True,False
1951,G07_6721,False,False,False,False,False,False
1952,G07_6722,False,False,False,False,False,False
1953,G07_6724,True,True,True,False,False,False
1954,G07_6731,False,False,True,False,False,False
1955,G07_6735,True,False,False,False,False,False
1956,G07_6745,False,False,False,False,False,False
1957,G08_55185977,True,True,True,True,True,True
1958,G08_55195978,False,False,False,False,False,False
1959,G08_55205980,False,False,False,False,True,False
1960,G08_55215982,True,True,False,True,True,False
1961,G08_55225983,False,False,False,False,False,False
1962,G08_55235979,True,False,True,False,False,False
1963,G08_55335984,True,True,True,False,False,False
1964,G08_55345985,False,False,False,False,False,False
1965,G08_55355986,True,True,True,False,True,False
1966,G08_55365987,False,False,True,False,False,False
1967,G08_55375988,True,True,True,False,False,False
1968,G08_55385989,False,False,False,False,False,False
1969,G08_55395990,False,False,False,False,False,False
1970,G08_55405991,False,True,False,False,False,False
1971,G08_6718,False,True,True,True,True,False
1972,G08_6720,False,False,False,False,False,False
1973,G08_6721,False,True,True,False,False,False
1974,G08_6722,False,True,False,False,False,False
1975,G08_6724,True,True,True,False,False,False
1976,G08_6725,False,False,True,False,False,False
1977,G08_6731,True,True,False,False,False,False
1978,G08_6735,False,False,True,False,False,False
1979,G08_6736,True,False,False,False,False,False
1980,G08_6745,False,False,False,False,False,False
1981,G08_75836284,False,False,False,False,False,False
1982,G09_55185977,False,False,False,False,False,False
1983,G09_55205980,False,False,False,False,True,False
1984,G09_55215982,False,False,False,False,False,False
1985,G09_55225983,False,False,False,False,True,False
1986,G09_55235979,False,False,False,False,False,False
1987,G09_55245981,False,False,False,False,False,False
1988,G09_55345985,False,False,False,False,False,False
1989,G09_55355986,False,False,False,False,False,False
1990,G09_55365987,False,False,False,False,False,False
1991,G09_55375988,False,False,False,False,False,False
1992,G09_55385989,False,False,True,False,False,False
1993,G09_55395990,False,False,False,False,True,False
1994,G09_55405991,False,False,False,False,False,False
1995,G09_6717,True,False,False,False,False,False
1996,G09_6718,False,True,False,False,False,False
1997,G09_6719,False,False,False,False,False,False
1998,G09_6720,False,True,False,False,True,False
1999,G09_6721,False,False,False,False,False,False
2000,G09_6722,False,False,False,False,False,False
2001,G09_6724,True,True,False,False,False,False
2002,G09_6725,True,True,True,False,False,False
2003,G09_6731,False,False,True,False,False,False
2004,G09_6734,False,False,False,False,False,False
2005,G09_6735,False,False,False,False,False,False
2006,G09_6736,False,True,False,False,True,False
2007,G09_6745,False,False,False,True,True,False
2008,G09_75836284,False,False,False,False,False,False
2009,G10_55185977,True,True,False,True,True,True
2010,G10_55205980,True,True,False,True,True,False
2011,G10_55215982,False,False,False,False,False,False
2012,G10_55235979,False,False,False,False,True,False
2013,G10_55245981,False,False,False,False,False,False
2014,G10_55335984,False,False,True,False,False,False
2015,G10_55345985,False,False,False,False,True,False
2016,G10_55355986,False,False,False,False,False,False
2017,G10_55365987,False,False,False,False,False,False
2018,G10_55375988,False,True,False,False,False,False
2019,G10_55385989,False,False,True,False,False,False
