,well_plate,result,var_cell,var_nuc,var_cyto,var_mt,wp_cell_levene_gtvariability_adj,wp_nuc_levene_gtvariability_adj,wp_cyto_levene_gtvariability_adj
1041,B09_55345985,NA,0.03292523810454465,0.04460026252016149,0.03158220886638758,0.02791343692138853,0.8905563257488971,0.0035652143301508057,0.8219512600537849
1042,A09_6721,TN,0.035219747581760476,0.03812975564686191,0.04005349652532207,0.0304277845724559,0.8905563257488971,0.23514052851444334,0.08182292161473924
1043,B01_6721,FP,0.03188163854312513,0.035189387141265405,0.038219683136891294,0.02751472633411725,0.8905563257488971,0.17272203023950963,0.02980121137652956
1044,B06_6720,TN,0.03355779511114835,0.03548907126553107,0.038648393913553035,0.02779183750166778,0.8905563257488971,0.40288607383314967,0.1124714921650061
1045,D03_55215982,NA,0.024288941451614674,0.023981357927909612,0.03727445154383206,0.029390266867096754,0.8948870452899816,0.6146424622768893,0.3350810084108659
1046,C06_55355986,NA,0.020481316629356577,0.025134159596757133,0.02707416392716489,0.01736108287925385,0.8949579585373622,0.035215958302902216,0.006758719617171774
1047,D07_55405991,NA,0.01785789885504847,0.021262537664031297,0.02298781266920291,0.020552125564229008,0.8952107340662795,1.0,0.7604037898715643
1048,A04_55185977,NA,0.026049494071350338,0.03965513122656651,0.02426570854522514,0.020895300318284005,0.8969762423837202,0.002977366452694265,0.9211573085653209
1049,H02_6724,TN,0.03578709021191433,0.037994313501452305,0.04142661437834554,0.031169472957935238,0.8969762423837202,0.30240741876210514,0.0513536934770498
1050,C10_6735,TN,0.035390302687149794,0.02873331976552628,0.041490336063327624,0.027834846839279732,0.8969762423837202,1.0,0.139318749011269
1051,D12_55245981,NA,0.024971745380069636,0.027418819129630775,0.03273984011838736,0.020920497908826146,0.8977357319010899,0.24972901227317015,0.012358924006971963
1052,D03_6725,TN,0.025413887445050274,0.031245901010105492,0.026057531949120555,0.019238917583048284,0.8979999122344208,0.1502550492492407,0.45492279642672545
1053,C11_6734,TN,0.025242146241032326,0.02540932008708511,0.029151411067001674,0.020116517173384137,0.8979999122344208,0.6631887480361595,0.14869941387814975
1054,C03_75846286,NA,0.015489368822313488,0.023143550878188646,0.01984101373471022,0.018626453261776574,0.8991284078721832,0.5162951635041787,1.0
1055,C10_6720,FN,0.029349499714641115,0.026568667130240912,0.035500260880941666,0.02362832809046281,0.9000114153154618,1.0,0.08720255170757425
1056,E10_6721,TN,0.03692346713215834,0.039624649229160154,0.042512543553403094,0.032027976019103545,0.9000114153154618,0.2714770615539928,0.06418656547811104
1057,A05_6731,FP,0.028764358454363613,0.02483939751539048,0.044395588774785506,0.023316954640835708,0.9000114153154618,1.0,0.0017647533193884707
1058,F09_55365987,NA,0.03979311806992211,0.03718778702178371,0.05791465146017857,0.03288513936166371,0.9000114153154618,1.0,0.0025467666563249373
1059,D07_6720,FN,0.04015708505475637,0.03792351171819635,0.04589878105910478,0.03262278058515953,0.9000114153154618,1.0,0.14799630285296508
1060,H06_55365987,NA,0.02716851697662158,0.022921753227111014,0.049225633282235795,0.023045932314545565,0.9000114153154618,1.0,4.301298222262302e-07
1061,A02_6720,TN,0.02264613778600677,0.024745456596350943,0.028274350276573094,0.01847017483318451,0.9038906795253479,0.309811327888295,0.0502317610871263
1062,G08_6735,FP,0.0383065506299004,0.026791051265554366,0.05066769119910617,0.030687087206215134,0.9038906795253479,1.0,0.030545826145146726
1063,C02_55235979,NA,0.03775960585750574,0.026114628681116275,0.04884876671407583,0.030781124106460677,0.9038906795253479,0.9372039368523133,0.030545826145146726
1064,B01_55245981,NA,0.024254618638353938,0.03037399352287735,0.0313047929115308,0.020552883489411724,0.9053455968599631,0.026043532536576586,0.012811263281980102
1065,D12_6736,TN,0.023008928770080712,0.023089723165904564,0.031961404181444844,0.027335062417805724,0.9063985245609009,0.7306621955836471,0.6472971637097821
1066,D06_55245981,NA,0.028981553021884453,0.0202991025301014,0.04326808363307685,0.02181168641973074,0.9070349019496757,1.0,0.020515637534898646
1067,B02_6721,FP,0.028781746323718646,0.031229537920072648,0.03433213703047091,0.025058088320065237,0.9092607167294424,0.22755710438814222,0.030020534601285294
1068,H09_6725,TN,0.027736053617459584,0.030940808282784952,0.033302348649455325,0.035107778485059256,0.9099731223693199,1.0,1.0
1069,C07_55345985,NA,0.020294610228480444,0.027246127136702127,0.02518923365859871,0.02409078885283775,0.9123429862586171,1.0,1.0
1070,E06_6718,FP,0.041910192000208596,0.03409113246600385,0.0531353542113723,0.03503387382007825,0.9164563817960024,1.0,0.027076683333083943
1071,F09_6736,FN,0.023157260395712462,0.019639614468311806,0.033142831824968313,0.027063856185736628,0.9174072828476303,0.0708322151328297,0.3179453953932076
1072,B09_55245981,NA,0.028396712005545038,0.03311236988737976,0.03618229310140248,0.023722815545583222,0.9181157542911421,0.12198415106880164,0.025505607652205168
1073,G02_55405991,NA,0.028754225089851523,0.04699059332424653,0.02733693519962148,0.02467737446693818,0.9190343247804071,4.943221346722637e-06,0.9547139618986193
1074,D06_6721,TN,0.029792368738827447,0.03353891289247876,0.03202110519457615,0.025263961100394864,0.9190343247804071,0.17272203023950963,0.24153354115175188
1075,C08_55345985,NA,0.024843922337777737,0.029919342561472374,0.031010838198297936,0.029131554304381062,0.9197468683095852,1.0,1.0
1076,D08_55215982,NA,0.02506581357237036,0.025737624865853986,0.03308250000379939,0.02966794754269105,0.920959810864177,0.9027806665908495,0.9862695628360192
1077,C04_6734,FP,0.03196209763660132,0.03004392030253282,0.03916786446580898,0.027162748369151363,0.920959810864177,1.0,0.034216490750642474
1078,G10_55185977,NA,0.03181262580600292,0.039816819555992616,0.04424647091719209,0.024702590370831144,0.9223685823159299,0.11556769004436639,0.03033157700243856
1079,D11_6735,TN,0.022508074094923784,0.02039543280667948,0.02853609656819045,0.017241090628828858,0.9262128931610801,1.0,0.09302809288174971
1080,D02_55355986,NA,0.025247744187506124,0.025716182398823232,0.03240700707757075,0.021339020888675994,0.92717226870939,0.6060494875401679,0.017701220798742468
1081,D10_6719,TN,0.030801549487805408,0.026133885429299366,0.036524315934826815,0.025109067396850315,0.9281734241962952,1.0,0.10683972261378406
1082,F10_6725,TN,0.040623573032436994,0.04098347027513049,0.04571740122306108,0.0333209125486022,0.9344064634875554,0.6798565957339159,0.1807960744746076
1083,H01_6721,FP,0.02760572087694968,0.030250583578113405,0.034714481972955034,0.02410408720390704,0.9344064634875554,0.20195612754546716,0.00948187344667827
1084,H08_6735,TN,0.027311925428664906,0.021660470712326043,0.03196284401324706,0.014553891900755024,0.934936100045744,1.0,0.3687515661286053
1085,G06_55405991,NA,0.020490822145932994,0.02494379431355773,0.02400305940039761,0.02398432979451076,0.9365281965423445,1.0,1.0
1086,A06_6719,TN,0.027354400949505215,0.03398135989043118,0.03128905371794694,0.021905436785576885,0.9365281965423445,0.09639547031958035,0.17860583330119761
1087,B12_6718,TN,0.029582045715221012,0.034407585593288326,0.034123321117339074,0.02476513676385433,0.9380400957013949,0.1333450398615642,0.11792742114455293
1088,C09_55375988,NA,0.024324251924683828,0.031714280243009096,0.028144005584049097,0.028259097329464425,0.9380400957013949,1.0,1.0
1089,G02_6721,FP,0.03183990667039501,0.0299116686819308,0.04240596257927243,0.027425938694876653,0.9428334350321234,1.0,0.004421706640399713
1090,C06_6734,FP,0.02787461894060866,0.02572568019870511,0.03744562664041896,0.023994404369052473,0.947991345723002,1.0,0.0038471935724537164
1091,H05_75846286,NA,0.022324122494140165,0.02717650104493106,0.024933991583537093,0.025852851969062143,0.9486895602885198,1.0,1.0
1092,F01_55365987,NA,0.022062816782363426,0.02911302136182175,0.02401069562753014,0.01878276090546082,0.949767566926071,0.010026329639837097,0.21864308103997926
1093,D01_6721,FP,0.0295431297175135,0.02819470428339917,0.038394667790508354,0.02588397243533876,0.949767566926071,1.0,0.0037305593971634255
1094,D11_55225983,NA,0.019848050320390782,0.02674490279427804,0.02515316613042223,0.0233384023030553,0.949767566926071,0.9313972230978178,1.0
1095,D10_6724,TN,0.033701385418181073,0.03402775408713249,0.039926261830706494,0.03996276641515337,0.949767566926071,0.8133066753270647,1.0
1096,D03_6745,TN,0.023590581476031585,0.026740089810602597,0.03528184784407002,0.027985210684493774,0.949767566926071,1.0,0.3058602967892582
1097,A03_55375988,NA,0.0223151557239065,0.02757569419968847,0.02576093389607866,0.026695001106648405,0.949767566926071,1.0,1.0
1098,B12_6719,TN,0.03334281839161161,0.036816464065190374,0.036204458417503464,0.043505841602989793,0.949767566926071,1.0,0.9489017468706652
1099,C09_6736,FN,0.025059009982254875,0.022529957545706258,0.035581886099823504,0.029412668363570954,0.9530678426955904,0.22050170146054215,0.4215985245352345
1100,A10_6735,FP,0.04134616847656662,0.03518539259149923,0.062258332130053703,0.033307469637994185,0.9530678426955904,1.0,0.005595886802293667
1101,A04_6720,TN,0.03751177290296431,0.04001508006348438,0.04546358671017698,0.030815495723736992,0.9532379203261941,0.43706702451798174,0.08447610356515889
1102,A04_6735,TN,0.026033296889415938,0.023631571121034065,0.029779476133399197,0.02007034491671048,0.9542830299055588,1.0,0.2260883435418179
1103,E07_6719,TN,0.03382817498223202,0.04129251318912189,0.03560895675668236,0.02869983707800837,0.9566148458802647,0.05629334994161745,0.33943942739506705
1104,D06_6719,FP,0.030776000599776587,0.03026250895440055,0.03800285191303804,0.026501157810414115,0.9619965643184192,0.8850587496656429,0.02730453672374987
1105,A09_55395990,NA,0.029464204284726795,0.026614946635856566,0.046323681401392196,0.03534904811961514,0.9619965643184192,0.27915034382258064,0.24342904813803548
1106,A04_55225983,NA,0.02225872532286049,0.029203162082376284,0.026602698525179887,0.025730881807768457,0.9624251536690254,0.9027806665908495,1.0
1107,H11_55395990,NA,0.03385151444465558,0.03600472990530117,0.04568802081983515,0.039797474597161556,0.9624251536690254,1.0,0.7536683426149022
1108,F05_6720,FP,0.022639890871820893,0.02156076842974919,0.02967838924207828,0.018548781930643184,0.9656624553886373,1.0,0.03249863287986092
1109,E10_55405991,NA,0.021280936678362238,0.024890514197073863,0.024925575032192813,0.024394369570035136,0.9656624553886373,1.0,1.0
1110,D02_6734,TN,0.032835454880634544,0.03285490741044615,0.03879337506522027,0.028269129030635862,0.9656624553886373,0.7625926971267446,0.06296585229394631
1111,G03_55205980,NA,0.027178252921443127,0.03881350812480651,0.02845866567804417,0.030553087686093598,0.9656624553886373,0.09128413314735398,1.0
1112,A06_55205980,NA,0.034809828019063786,0.036080252066766585,0.04126457453490872,0.028510642943891877,0.9672545718468639,0.577365096726986,0.11792742114455293
1113,C05_55375988,NA,0.018248343386639193,0.022316996167483713,0.022086123136077437,0.02120503669438933,0.9698909187723012,1.0,1.0
1114,B05_6731,TN,0.029046124707157853,0.024656594665838798,0.036010380143916436,0.02317556947350324,0.9700354002516416,1.0,0.09559604758862346
1115,B03_55215982,NA,0.021021121090483562,0.030340515525863074,0.024504337281616183,0.024054430713864174,0.9700354002516416,0.20593662397588486,1.0
1116,H10_6721,FP,0.02783932886025845,0.02633773439649975,0.03429156140256975,0.02427501776558301,0.9700354002516416,1.0,0.020911715778787848
1117,E06_6724,TN,0.03255358841013857,0.03763637527649471,0.03659990272710354,0.028028675177564334,0.9720765311979853,0.11492481903148974,0.1383106535233372
1118,D08_55245981,NA,0.023589044886778966,0.032682411022643326,0.02898861335638749,0.02046598869625046,0.9720765311979853,0.0013281458901623995,0.026149400396789868
1119,B09_55385989,NA,0.026205904362369983,0.02675461277235212,0.034458392265700154,0.03051496627421112,0.9733724374393882,0.9260734517457045,0.8298623119086734
1120,F04_6725,TN,0.02361493782453666,0.026335120704181102,0.02637142107139742,0.019613075531211294,0.9739611636140454,0.2751403860669686,0.20471941967884336
1121,E06_6722,FP,0.030679137657349576,0.030963369021220852,0.03676948188456217,0.02653956909466247,0.9749622676928457,0.7041351164588683,0.046279875806112154
1122,E06_55355986,NA,0.02573241560786627,0.03131809270666978,0.03062566674668665,0.02195148656290611,0.9749622676928457,0.05880448533893399,0.07001785559972316
1123,H10_6718,TN,0.027657728614122003,0.029755482229553508,0.03765459395652919,0.032930604661364986,0.9795914365756803,1.0,0.8750027255260676
1124,C11_55355986,NA,0.022419549803559806,0.028120090202741328,0.027183969466953,0.019107766642481046,0.9795914365756803,0.0352170963352019,0.053472280626364076
1125,B08_55215982,NA,0.0284609081503375,0.033436251917634226,0.034999626132610456,0.02458070089174057,0.9798656315011087,0.08604747301098638,0.030545826145146726
1126,C10_55225983,NA,0.022856382063822324,0.017823074541300984,0.03552459107538276,0.028096547773238306,0.9897771497353595,0.06820547009062909,0.4935199554462355
1127,H07_6719,TN,0.040839827500617085,0.03470586974592859,0.047573119198384924,0.031224321310632453,0.9899236504529942,1.0,0.2238767003161233
1128,D05_6734,FP,0.0346665574233187,0.033196646913508036,0.04507645620926482,0.02985366154310634,0.9899236504529942,1.0,0.01174763627523319
1129,C09_6734,TN,0.03943094197118358,0.03285242611346126,0.05036549509868537,0.031703808416790435,0.9913643688125736,1.0,0.07016175413265693
1130,G03_55345985,NA,0.02265337307571093,0.025009467575175377,0.02790136361333119,0.02610059095150634,0.992784352050189,1.0,1.0
1131,D04_6724,FN,0.03406468568682445,0.03687325688242188,0.037919789657701417,0.029767063765511925,0.992784352050189,0.28729823931550225,0.14260305854213243
1132,A10_6722,TP,0.033037858012210326,0.03060683569859631,0.04108844089643444,0.02910027242817951,0.992784352050189,1.0,0.013353171378500917
1133,F06_6731,TN,0.02793457996915876,0.026614355595234753,0.03289378808442406,0.02323349969290666,0.9943566723123021,1.0,0.12018339463659403
1134,F09_6719,TN,0.03362268955414756,0.03173114276454956,0.03973958791319002,0.028752195598433467,0.9943566723123021,1.0,0.08115888787291616
1135,F12_6721,TN,0.03399984967907959,0.035912886046319155,0.04030600130013488,0.02958317680551253,0.9961918343744791,0.42623973474012566,0.05526928214710017
1136,B05_75846286,NA,0.024943069313622387,0.028880075583964937,0.030936727231923745,0.029144334113045556,0.9982635260381397,1.0,1.0
1137,H08_6736,TN,0.03129241610037433,0.03216887904538273,0.03840193887341684,0.0290526192389877,1.0,1.0,0.1983113437560712
1138,F07_55195978,NA,0.022196030139008917,0.02574762083884204,0.026548001484887153,0.025225404299037833,1.0,1.0,1.0
1139,H11_55225983,NA,0.022851725070631462,0.023990978988083042,0.029078488448382747,0.02136575785728512,1.0,1.0,0.08031016611309395
1140,G11_55335984,NA,0.06128467048728395,0.04675890108842188,0.08161330729519756,0.05224074254259501,1.0,1.0,0.04367768042667131
1141,F03_55225983,NA,0.023750634393457034,0.027149316009979274,0.030359063912212315,0.024084023684623344,1.0,0.9649713362759771,0.19683486182349957
1142,G11_55225983,NA,0.020713891960579087,0.01786992442655801,0.030217092930160484,0.024398399675093486,1.0,0.1840817234601908,0.41629530658932296
1143,F03_55335984,NA,0.019385056031557952,0.022892523444786293,0.02418462769810802,0.019060899710266956,1.0,0.5659846561152103,0.21922501756016152
1144,F03_55345985,NA,0.020810182004414014,0.02487987205827107,0.02517623024694973,0.022432680475477064,1.0,1.0,0.7618764507325934
1145,H09_55205980,NA,0.02626000656293619,0.026815927667773135,0.037655756964040214,0.02606953020123545,1.0,1.0,0.04025806164111302
1146,F02_55385989,NA,0.02486156531881602,0.02618293503213982,0.030090508131975308,0.026045880251493587,1.0,1.0,0.5456070351794833
1147,F03_55355986,NA,0.0264335094001525,0.03066165481410107,0.030526540125230744,0.02443870641811312,1.0,0.2928391236247568,0.2347265378094425
1148,F02_55365987,NA,0.02240796038406453,0.024224529128056425,0.02761763917295641,0.02586016970978013,1.0,1.0,1.0
1149,F03_55365987,NA,0.024453394220467738,0.037399449667218226,0.024714875031442124,0.021571829348135434,1.0,0.0006001484289887908,0.7547880768955573
1150,H11_55205980,NA,0.02681646745386466,0.02716385976590678,0.03506524853954083,0.02339785250245558,1.0,0.7968136901622425,0.01453022221003114
1151,H09_55215982,NA,0.022536824779989504,0.024575945427005294,0.027584915067973663,0.02450678331214024,1.0,1.0,0.8289551328466093
1152,H08_6734,TN,0.02429713898317147,0.022509987580424082,0.0315790586309697,0.021883162869046575,1.0,1.0,0.11040433124623701
1153,F03_55385989,NA,0.0219267625109535,0.0176398874885951,0.030634292988611835,0.025182268070776056,1.0,0.025257350987803184,0.30918325070561475
1154,F06_75846286,NA,0.024059039728194516,0.029847723377989174,0.02884269236408105,0.02402276522640777,1.0,0.40470898975145175,0.44821612199085964
1155,F03_55395990,NA,0.030451209943509926,0.0254386071830322,0.04256751142875474,0.029646463928984446,1.0,0.8724393949276478,0.05870137175511682
1156,H11_55195978,NA,0.024091673695447884,0.02698775771980663,0.028308439563269203,0.023130935204649882,1.0,0.617393701114713,0.2454037248503185
1157,F03_6721,TN,0.027872772756867455,0.026153882007292028,0.036594435100122426,0.027646848385682966,1.0,1.0,0.08182292161473924
1158,G11_6718,TN,0.03452736522990912,0.0300974203253323,0.04649315126868049,0.034671721363153475,1.0,1.0,0.28647236049770763
1159,F03_6724,TN,0.027443294330014346,0.028934607643615527,0.03402440966508087,0.026989554606766348,1.0,1.0,0.1841277250948182
1160,H10_6735,TN,0.030013419954090664,0.0306532677390389,0.034247075120616415,0.026400489797350084,1.0,1.0,0.7657890828760437
1161,F03_6731,TN,0.034160589560809536,0.03091038589130784,0.04367283208666146,0.03358476574011575,1.0,1.0,0.20019124363845306
1162,H10_6734,TN,0.04040712151224089,0.03617924522038052,0.04691929754248987,0.03375442849264025,1.0,1.0,0.1726747665029383
1163,F03_6736,FN,0.026182537649355964,0.02985583214052987,0.030927498472635987,0.02418977588303319,1.0,0.4407015298371445,0.21243740010894963
1164,H11_55235979,NA,0.023982306268022162,0.021675479769797956,0.03135080971611798,0.022021839172578352,1.0,1.0,0.07314070538131172
1165,F03_55215982,NA,0.029595481168608117,0.029890132631156755,0.038801545972227035,0.02620673830326687,1.0,0.9639836439867124,0.023441492645290295
1166,G12_55395990,NA,0.0350879022252872,0.03518576805434409,0.049865853544898475,0.029489638561481218,1.0,0.8362761207454142,0.009009102866977724
1167,G11_6724,TN,0.03550972605093576,0.0341462997892401,0.04594644684366331,0.03329478489418295,1.0,1.0,0.5419386079143969
1168,H11_6722,TN,0.029231046908076527,0.025836861083245247,0.03498701335642441,0.028196125944369443,1.0,1.0,0.41160290338353933
1169,F07_55385989,NA,0.017442512399084203,0.02326906224720276,0.021087220039962787,0.018037869559533785,1.0,0.21622944746872638,0.5639997379960582
1170,H08_75836284,NA,0.027769387557881667,0.04454789053350642,0.028902919201804746,0.027372050393408984,1.0,0.012974717205271526,1.0
1171,H09_55185977,NA,0.03712061983182228,0.026369056867987444,0.05414045820275473,0.03518639236962536,1.0,0.5204628986515548,0.11689562513456425
1172,F07_55365987,NA,0.025926015246707703,0.023792085394092367,0.035818329311995564,0.02627217061637902,1.0,1.0,0.12565637715991657
1173,F07_55355986,NA,0.024240530900453833,0.030442531544546132,0.02780687739625875,0.022000013181306698,1.0,0.09245630894723018,0.25348632330016985
1174,F07_6717,FP,0.026007967368535383,0.020685329110214094,0.0392798905040459,0.026137423062582984,1.0,0.33521463504485643,0.01748365825104562
1175,F02_6722,TN,0.025869009899170462,0.02684192516431547,0.029450914022494532,0.025436960803278327,1.0,1.0,0.5571312970988844
1176,F07_55345985,NA,0.025889795821667668,0.032322130383811445,0.028491883373077984,0.0246801829334249,1.0,0.11924951473114935,0.5669810776710468
1177,G09_6745,TN,0.031085617879176537,0.031255925862233636,0.04380329640988126,0.03237839593373203,1.0,1.0,0.11865854988294736
1178,G11_6719,TN,0.03305773761530915,0.029928119696551597,0.04693517701321228,0.031966892470323825,1.0,1.0,0.10853178752070528
1179,F02_6718,TN,0.03002212777300802,0.02422635648494059,0.03721947275549895,0.026761232920598215,1.0,1.0,0.06034503664523691
1180,F02_6724,TN,0.032224615671037134,0.03291214798273612,0.03866698431721384,0.029919806627510332,1.0,1.0,0.13211542785974761
1181,H11_6724,TN,0.0373486260682095,0.04739024011442808,0.03984805155147672,0.03390816719972431,1.0,0.5808161226602313,1.0
1182,F07_6718,TN,0.03901879612881855,0.033188546446096055,0.048800837007151654,0.0328504107403677,1.0,1.0,0.05267597124359634
1183,F02_6717,FP,0.035147303614589745,0.027859924367438584,0.04843610578198135,0.03175549178679084,1.0,0.9284785396016345,0.009807153918263381
1184,F02_6725,TN,0.026229838100193595,0.02907224256755106,0.028466048729034337,0.027926590025655094,1.0,1.0,1.0
1185,F02_6731,TN,0.02357199082130095,0.025644803004002844,0.031753889834025883,0.024655837126369894,1.0,1.0,0.18333965647135286
1186,H11_55345985,NA,0.021932941915362315,0.02471647439111465,0.029092624383169556,0.020617286249300284,1.0,0.7384595027459598,0.09517958837199787
1187,F02_6735,FP,0.0335502880221552,0.02827179287069263,0.04623617813841814,0.03026949410386329,1.0,1.0,0.006977873865271
1188,F02_6745,TN,0.029932591390974712,0.028269759889258318,0.03548043940803429,0.02564379768032778,1.0,1.0,0.10060050041727542
1189,G11_6736,TN,0.032491527781609304,0.027763148994107263,0.04077481084030419,0.0316945663631208,1.0,1.0,0.25982396725621415
1190,F02_55405991,NA,0.022952279997301907,0.030276063438545574,0.026001463591652427,0.022019174725795388,1.0,0.07657826621047543,0.500917704770182
1191,F02_55395990,NA,0.024117455291739847,0.024302377944451836,0.031372439460642804,0.025571956795025292,1.0,1.0,0.41519311098690503
1192,F07_55205980,NA,0.024941250347520365,0.03366601243752805,0.027233271393130136,0.02457042176362618,1.0,0.09501138823025745,0.9932273806254404
1193,F02_75836284,NA,0.03060214340186121,0.026505135105956232,0.04253742961513864,0.03279122451465617,1.0,0.7923393508794516,0.42847105348973064
1194,G11_55345985,NA,0.022648769082382548,0.024880797824320594,0.029480803535008163,0.020264995114752677,1.0,0.5160372309449109,0.040160001562919254
1195,F03_55185977,NA,0.041698245813298444,0.03270428444011812,0.05934108774242917,0.048358995408704544,1.0,0.20593662397588486,0.7045217402638875
1196,F07_55225983,NA,0.019145311229773875,0.022470027653142294,0.024455542433171825,0.01760045963080588,1.0,0.2400407940746789,0.04901322709667471
1197,G12_55185977,NA,0.026350338955557464,0.040746467728282075,0.03326896925024803,0.02642866054416679,1.0,0.07951035167502735,0.48938547596892157
1198,H09_6722,TN,0.028344157969630024,0.029340280323681606,0.03767211767194979,0.030976850091260208,1.0,1.0,0.40739220944606475
1199,G10_6745,TN,0.02560553083434862,0.024165800399504698,0.032906947623044726,0.02525078014274498,1.0,1.0,0.363639498966183
1200,F07_6721,TN,0.02320651000102733,0.024747245604266218,0.027454440372152937,0.02041795258078103,1.0,0.4929095558946263,0.09039477484935118
1201,H10_55235979,NA,0.029449531437865717,0.031734693983757514,0.034981418260858155,0.025732979293048516,1.0,0.5805481700143684,0.15397631304675305
1202,G10_55245981,NA,0.025556976021974414,0.021015030832660958,0.03821791890733445,0.023118669656920977,1.0,1.0,0.004413584514819581
1203,H10_55225983,NA,0.023349537795348464,0.02917614665639005,0.02849133212202678,0.026236135718893296,1.0,1.0,1.0
1204,G10_6717,TN,0.02588713682803876,0.026041391982936417,0.03229372426586133,0.02311045253053174,1.0,1.0,0.12999558958063098
1205,G12_55235979,NA,0.023107518736962533,0.019521343384932742,0.032423480164341635,0.025760602490264954,1.0,0.23096214080189026,0.3058587102927277
1206,H10_55215982,NA,0.02847728433692562,0.024696427423302993,0.04024668627393006,0.025344432743448348,1.0,1.0,0.001522007225525769
1207,H09_55385989,NA,0.025666780721058425,0.026811072026511992,0.034698368805930455,0.02441567103468443,1.0,1.0,0.07202011746987438
1208,F04_6736,FN,0.030863514773596484,0.034487027835149835,0.031736412999999596,0.030555022433152175,1.0,1.0,1.0
1209,F06_55345985,NA,0.029223630210452368,0.03411465578828587,0.03653706056763876,0.02564027222109554,1.0,0.2467856335346562,0.08065135455831741
1210,F05_55225983,NA,0.022593072308480875,0.028274597866351715,0.029087644420467847,0.022971226604385036,1.0,0.5390735662147033,0.30085917787376576
1211,H09_6736,TN,0.027934290575297123,0.022353791442909433,0.03966052763930249,0.02828400462317812,1.0,0.3642071459051194,0.07120695047335636
1212,F05_55245981,NA,0.02619536318103915,0.03192879532370196,0.034947506202341105,0.026620746481612098,1.0,0.5942121972236866,0.14869941387814975
1213,F05_55335984,NA,0.0156592203778732,0.027851818354304485,0.01668788437219342,0.014342235272106102,1.0,4.4641782968775986e-06,0.5941221067761
1214,H09_6735,TN,0.04125146892887293,0.029025354002394095,0.05532610873458874,0.03703368175557971,1.0,1.0,0.6946262112093698
1215,G10_55385989,NA,0.028733404265281877,0.02652325919977711,0.036061988846216614,0.028519749335209926,1.0,1.0,0.2892802163963817
1216,F05_55385989,NA,0.020714503848341642,0.022062236374167054,0.027719871452043878,0.023598288805191565,1.0,1.0,0.7492038837160894
1217,F05_6717,FP,0.031298720249007546,0.03112379126235037,0.04050534270403289,0.028061901251305317,1.0,1.0,0.04137771661708631
1218,F05_6718,TN,0.027367430318799617,0.022646422171841114,0.03828262513152739,0.02831418891848345,1.0,0.543281737041956,0.18094282533207093
1219,F05_6719,TN,0.03547194924820191,0.032821109265678695,0.043340931092878336,0.03166028486857095,1.0,1.0,0.06418656547811104
1220,F05_6724,TN,0.029948375333963446,0.03311179944232305,0.036658554148106905,0.029572864585099296,1.0,1.0,0.34965465751204344
1221,F05_6731,TN,0.0235889021467143,0.019974564475501912,0.0323783902389358,0.021068344441537337,1.0,1.0,0.15221390104909027
1222,G10_55375988,NA,0.03058515024389517,0.040655516683819275,0.03301354701852495,0.026925146794037166,1.0,0.06283058485348794,0.5207746205692604
1223,F05_6736,TN,0.028496810661618084,0.027373916856305747,0.03806928950716424,0.03055555898042123,1.0,1.0,0.328483543293837
1224,F05_6745,TN,0.022579023814534402,0.0228732174735711,0.03014908380436061,0.022498776326212493,1.0,1.0,0.17258671220732194
1225,F05_75836284,NA,0.03597013146380111,0.03730867356008992,0.0455498986635716,0.03261003189459827,1.0,1.0,0.2601109980963774
1226,H09_6719,TN,0.0312669241706164,0.04018852304811518,0.032614133629830025,0.030834848720435865,1.0,0.41923473661667937,1.0
1227,H09_6724,FN,0.03803057948778577,0.04695459667887965,0.04308037506270856,0.04413149567536567,1.0,1.0,1.0
1228,F06_55225983,NA,0.01950006366654886,0.019833078288160024,0.029566746848415825,0.022266779508470346,1.0,1.0,0.11865854988294736
1229,F04_6731,TN,0.029943394383926156,0.022798275625709817,0.03998973832961727,0.029177509488383765,1.0,0.300907673077388,0.09304814444529177
1230,F03_6745,TN,0.025460004293608382,0.02317386294768744,0.03020729684530869,0.02305935515336326,1.0,1.0,0.17813265580462656
1231,H10_55245981,NA,0.021363622047155924,0.025750439216587755,0.027137484001432406,0.019900895661884837,1.0,0.2536375732296551,0.09431913987498246
1232,F04_6721,FP,0.024391948555185738,0.02490581353848829,0.0350935186312374,0.025224994447408253,1.0,1.0,0.022770623552969754
1233,G10_6736,FN,0.02255145331409426,0.024299023853127315,0.03323964251273751,0.02401085692175965,1.0,1.0,0.0850117030940085
1234,F04_55185977,NA,0.024788462366843022,0.02052537467503106,0.03772598367282688,0.03020045989228927,1.0,0.2079106734360937,0.6146162371818721
1235,H10_6724,TN,0.042333516131439534,0.037456626230058056,0.05227494727793118,0.0482620042036757,1.0,0.6366575860702529,1.0
1236,F06_55205980,NA,0.026518746056493233,0.03225087590290878,0.03213235899205052,0.025631328967360482,1.0,0.25924312051275905,0.2053347190508108
1237,F06_6736,FP,0.032022174495750344,0.029501513114943447,0.04132683189478639,0.028424681432534463,1.0,1.0,0.03093992025558893
1238,G12_55205980,NA,0.02271573690987424,0.02498338370962503,0.027953853960382954,0.022447017686454664,1.0,1.0,0.3305180887029006
1239,G10_6735,TN,0.026650349070645927,0.030035163607597677,0.03182231076114213,0.02930685206578202,1.0,1.0,1.0
