,0
6294,CDC42BPA
6295,CLTCL1
6296,ATXN1
6297,RB1
6298,B2M
6299,ATP6V1G1
6300,NPFFR2
6301,TP53I3
6302,DVL1
6303,DUSP1
6304,ST20-AS1
6305,BRI3
6306,YIPF3
6307,MOB4
6308,SAMD9L
6309,GCAT
6310,BAHD1
6311,TDRD7
6312,MKI67
6313,SERF2
6314,IL7
6315,PKIG
6316,EXTL3
6317,DOCK2
6318,RPS6KA4
6319,BTRC
6320,PIGC
6321,NKAP
6322,FAM65A
6323,C2orf47
6324,ULBP3
6325,ITFG3
6326,TM2D2
6327,PAGR1
6328,WDR25
6329,IFI27L2
6330,IRF2BPL
6331,AKR1B10
6332,UPF3A
6333,ALG2
6334,TFAP4
6335,DDX11L10
6336,SYT12
6337,BPTF
6338,PIKFYVE
6339,KCNIP4
6340,HS6ST2
6341,ACOT11
6342,DCTN4
6343,GOT2
6344,AMD1
6345,RITA1
6346,NUP188
6347,ZNF841
6348,ANKRD6
6349,PKMYT1
6350,JMJD8
6351,CHRNB4
6352,TFRC
6353,TBCA
6354,RBPJ
6355,KANSL1
6356,C6orf1
6357,C6orf48-2
6358,KCTD17
6359,JADE1
6360,COBL
6361,UBE2V1
6362,ZNF595
6363,ARFIP1
6364,ZSCAN26
6365,ITGB1BP1
6366,SNRPA
6367,SMS
6368,STX4
6369,CREBBP
6370,LPAR1
6371,FAHD1
6372,TCF4
6373,TPBG
6374,IL24
6375,MCM3AP-AS1
6376,SNHG9
6377,LYPLA1
6378,CD46
6379,SYNE4
6380,DPH6
6381,SLC9A3R2
6382,TOR4A
6383,KC6
6384,DUSP5P1
6385,LY96
6386,BRICD5
6387,RBP1
6388,EYS
6389,ZDBF2
6390,MMGT1
6391,UBE2Q2
6392,ABCA17P
6393,EGFR
6394,LOC652276
6395,FLJ42627
6396,JADE3
6397,CCNH
6398,MAN1C1
6399,PDRG1
6400,MRPS26
6401,CSRNP2
6402,YIPF5
6403,NDEL1
6404,RBM47
6405,SUN3
6406,LNX1
6407,BLCAP
6408,TRPV1
6409,IL17RB
6410,DEK
6411,STAT3
6412,CBX1
6413,GSPT1
6414,CACNA2D4
6415,RN7SL1
6416,PHRF1
6417,PIK3CD
6418,CREG1
6419,HOMER2
6420,FAM109A
6421,USMG5
6422,CLEC16A
6423,ANKRD49
6424,BIVM
6425,LRRC49
6426,NCSTN
6427,MAU2
6428,SPECC1L
6429,BCAS3
6430,CRAT
6431,MYH9
6432,USP21
6433,UCK2
6434,TXN2
6435,CLUH
6436,STAMBPL1
6437,USP35
6438,NAGPA-AS1
6439,RIBC1
6440,TRAPPC11
6441,QKI
6442,CORO1C
6443,AMACR
6444,CARHSP1
6445,DBNL
6446,ABI3
6447,SLC12A4
6448,DENND1B
6449,EZR
6450,SNX21
6451,UHRF2
6452,PSMC4
6453,VAT1L
6454,SPAG8
6455,ZNF555
6456,MRPL54
6457,SPEN
6458,GRB2
6459,SERPINB5
6460,PHKA1
6461,MYH13
6462,GPAA1
6463,PGAM1
6464,TSPEAR-AS2
6465,SEMA7A
6466,MYH10
6467,RNF19A
6468,DNMT3A
6469,ZNF408
6470,CYP4F11
6471,C12orf49
6472,GSDMD-1
6473,CLMN
6474,ZNF665
6475,FUBP1
6476,RAPGEF1
6477,DUS4L
6478,RHBDF2
6479,ENDOV
6480,RFC3
6481,CMTM3
6482,HEXDC
6483,FAM98B
6484,DIP2B
6485,BTN2A2
6486,OTOGL
6487,CA5BP1
6488,ANTXR2
6489,LRRC27
6490,ANKRD26P1
6491,TIMMDC1
6492,G3BP1
6493,ARIH1
6494,ZNF263
6495,PPIF
6496,SF3B6
6497,PDZD11
6498,ARPC2
6499,CTDSP2
6500,CIB2
6501,TSPAN2
6502,TSPAN5
6503,EMG1
6504,TIMM23
6505,MAPKAPK3
6506,ARPC1B
6507,DAP3
6508,UST
6509,LRP8
6510,EDIL3
6511,IL18BP
6512,LITAF
6513,WNT7A
6514,TTC4
6515,PDCD7
6516,SCAMP2
6517,TSN
6518,TRAF6
6519,TSPAN7
6520,ERAL1
6521,ABCF2
6522,KDELR2
6523,KDELR1
6524,RCL1
6525,LPAR6
6526,FARP1
6527,AASS
6528,ABCC5
6529,IFT52
6530,SPOCK1
6531,ASXL1
6532,MED13L
6533,BIRC5
6534,HNRNPD
6535,FZD6
6536,KCNJ13
6537,KCNQ2-1
6538,NIPSNAP1
6539,CARD18
6540,ZNF708
6541,NPIPB5
6542,PLAC8
6543,MFAP5
6544,PUS7L
6545,UBFD1
6546,FAP
6547,MCM7
6548,MIR22HG
6549,CFL1P1
6550,FZD10-AS1
6551,TMEM41B
6552,LOC554206
6553,TMEM14C
6554,ZC3H12C
6555,SUSD4
6556,RRP8
6557,UFL1
6558,FAM198B
6559,HLA-E
6560,TMC7
6561,FAM111B
6562,TNFSF8
6563,PPFIBP2
6564,AKAP1
6565,RAD51C
6566,ERG
6567,FKBP1AP1
6568,PP7080
6569,NOX4
6570,BMS1P6
6571,SNHG12
6572,MSTO2P-1
6573,RASA4CP
6574,C1orf52
6575,C2orf72
6576,TMEM44
6577,PIGX
6578,BRE
6579,PGBD5
6580,AAK1
6581,CRLS1
6582,FBLIM1
6583,INO80
6584,CRYGS
6585,FOXRED1
6586,FAM212B
6587,SMG9
6588,ACRV1
6589,MPHOSPH8
6590,PSMA6
6591,PRCC
6592,TUBA1B
6593,SEMA3A
6594,S100A2
6595,RNF6
6596,MICU1
6597,CARF
6598,GTF2H4
6599,UNC13A
6600,BANF1
6601,PTPMT1
6602,ASPHD1
6603,LAMA2
6604,DTX3L
6605,SLC26A6
6606,MCU
6607,VWA5B2
6608,GNPDA2
6609,CHPF
6610,C21orf58
6611,USP7
6612,CEMP1
6613,STK10
6614,TESK2
6615,PEMT
6616,PIN1
6617,SF3A2
6618,SKP2
6619,SLC25A1
6620,IRF9
6621,BPNT1
6622,HSPB8
6623,TMEM50A
6624,C5orf24
6625,RASEF
6626,PRR14
6627,SPG20
6628,SPRED2
6629,POC1A
6630,PISD
6631,FBXL19-AS1
6632,SLC16A1
6633,TBC1D7
6634,ARMC7
6635,QTRTD1
6636,DIS3L2
6637,RAP1B
6638,DNM1
6639,STIL
6640,OPRK1
6641,ARHGEF39
6642,PLXDC2
6643,AIFM2
6644,ANXA8
6645,C2orf44
6646,PLA2G4C
6647,CLUHP3
6648,MID1IP1
6649,OCRL
6650,CAMSAP3
6651,ANKZF1
6652,UBE2MP1
6653,ABCB4
6654,HAX1
6655,TAB1
6656,TOMM40
6657,GALNT6
6658,RPL35
6659,PROSC
6660,CCM2
6661,HNRNPA2B1
6662,ARHGAP24
6663,PALM2-AKAP2
6664,PRMT5
6665,LOC101930452
6666,STK3
6667,CHURC1
6668,PJA1
6669,ATL1
6670,RFC4
6671,ADCY7
6672,ADCY6
6673,UXS1
6674,ZNF367
6675,STPG1
6676,SLC9B1
6677,TRUB1
6678,C16orf71
6679,SREK1
6680,RAET1E
6681,STARD4
6682,DEPDC7
6683,DPP9
6684,ST5
6685,PCNT
6686,CLASRP
6687,KLF5
6688,CHAF1B
6689,SWAP70
6690,DGKZ
6691,SLC27A2
6692,DHDDS
6693,C6orf136
6694,NPTN
6695,YRDC
6696,NAA35
6697,ZDHHC14
6698,DHRS12
6699,COQ2
6700,SHISA5
6701,MICAL3
6702,EMC8
6703,C9orf47
6704,KIAA1324L
6705,RPL9
6706,FAM177A1
6707,MED24
6708,MTRNR2L6-1
6709,ZNF300
6710,TFIP11
6711,SUGP2
6712,RHOBTB3
6713,RAB11FIP2
6714,DCLRE1A
6715,INTS6
6716,HELZ
6717,APOOP5
6718,ANAPC2
6719,LINC00920
6720,FBF1
6721,DHRS4L1
6722,SACS
6723,GNB2L1
6724,PRKG1
6725,SSR4
6726,PRKCD
6727,IGF2BP3
6728,IGF2BP1
6729,SULF2
6730,TMEM138
6731,ELMOD1
6732,NT5C3A
6733,C6orf203
6734,TMEM55A
6735,FEM1A
6736,TMEM69
6737,LANCL2
6738,PHF7
6739,ELAC1
6740,RBBP6
6741,C9orf156
6742,FAM114A2
6743,RAD23B
6744,RAC2
6745,RAB6A
6746,KDM4C
6747,ANKRD36
6748,CBS-1
6749,TMEM86B
6750,C22orf39
6751,CEP192
6752,CSNK2A1
6753,ACADS
6754,C8orf58
6755,NSMCE2
6756,XKR6
6757,HSPBP1
6758,FAM115C
6759,ARL10
6760,FAM153A
6761,RPUSD3
6762,C2orf69
6763,EOGT
6764,DPM3
6765,SETD9
6766,RNF149
6767,PLB1
6768,HSPA14
6769,PITPNC1
6770,PPHLN1
6771,H2AFV
6772,NCOA3
6773,BRD9
6774,FSCN1
6775,FAM132A
6776,SNCG
6777,SNCB
6778,TP53BP2
6779,TMEM222
6780,MAGT1
6781,GNB1L
6782,CNOT6L
6783,GPR98
6784,OSR2
6785,MGME1
6786,GNG7
6787,MMAB
6788,WDR34
6789,LRRC37B
6790,SLC2A13
6791,SLC28A3
6792,TRIM22
6793,TRA2B
6794,PDCD4
6795,BTG1
6796,BSG
6797,TPRN
6798,SERPINA1
6799,IFT81
6800,LRRC48
6801,C2orf61
6802,MKS1
6803,EHHADH
6804,TMEM139
6805,SLC2A11-1
6806,GON4L
6807,CCDC90B
6808,SREK1IP1
6809,RELL2
6810,TCAIM
6811,RABL3
6812,C3orf38
6813,FAM126B
6814,C3orf33
6815,HARBI1
6816,TTC9C
6817,ST3GAL1
6818,TMEM37
6819,FAM95C
6820,NFRKB
6821,NELL2
6822,POLK
6823,HECA
6824,PDAP1
6825,ERAP1
6826,EVC
6827,C14orf79
6828,ZFAND4
6829,NMNAT2
6830,AK5
6831,RASAL2
6832,MINK1
6833,DDX41
6834,CFL2
6835,PILRB
6836,EXOC1
6837,CYTH1
6838,KIF22
6839,STX3
6840,EPT1
6841,TRAPPC9
6842,TMEM54
6843,PRC1
6844,SDR39U1
6845,URGCP
6846,SFT2D2
6847,MIEF2
6848,RELN
6849,RAD54B
6850,PTGES2
6851,L2HGDH
6852,NTNG2
6853,PPP6R2
6854,TRAF2
6855,AAMDC
6856,COTL1
6857,XRCC5
6858,RTN1
6859,MRPL23-1
6860,NSUN7
6861,RNASEL
6862,ZC3HAV1
6863,THAP9
6864,PCNXL3
6865,KIF18A
6866,COL6A2
6867,CNOT7
6868,LRRFIP1
6869,ST3GAL4
6870,PRKAA1
6871,ACN9
6872,LARP6
6873,C5orf22
6874,RSBN1
6875,MIS18BP1
6876,SNORD68
6877,SPSB2
6878,CUEDC1
6879,AAR2
6880,POLD1
6881,YTHDF3
6882,GTF2H3
6883,STON2
6884,SLC45A3
6885,CASP6
6886,IL15
6887,SEC23IP
6888,RNASEK-1
6889,RFFL
6890,SAFB
6891,ZNF778
6892,ACTG1
6893,SNX10
6894,ANXA6
6895,DLG4
6896,CSTF3
6897,CLIC2
6898,CLNS1A
6899,COX10
6900,CLDN4
6901,MSLN
6902,PDDC1
6903,DLGAP4
6904,LSMEM1
6905,ACADM
6906,DTX1
6907,MTOR
6908,FXR2
6909,NAB1
6910,EIF5AL1
6911,PAAF1
6912,AMBRA1
6913,ZFYVE1
6914,GEM
6915,QSOX2
6916,DCBLD1
6917,EPHA6
6918,SLC9A9
6919,FSIP2
6920,C17orf58
6921,MFSD4
6922,RTTN
6923,L3MBTL3
6924,RPS10
6925,COX16
6926,IL6R
6927,TMEM56
6928,LYAR
6929,MICU2
6930,BRAT1
6931,HOXA9
6932,HIBADH
6933,NT5DC1
6934,PHKG2
6935,TIPARP
6936,RANBP1
6937,TNRC6B
6938,SRP68
6939,PITPNA-AS1
6940,ANG
6941,ZNF202
6942,KIF21B
6943,RRAGC
6944,MRAS
6945,ZFP37
6946,EIF3I
6947,EIF3H
6948,PPFIA1
6949,SLC7A6
6950,PVRL3
6951,LOC284009
6952,SLC25A35
6953,OGT
6954,WEE1
6955,YY1AP1
6956,B9D1
6957,SGOL1
6958,TRIM27
6959,SLC39A6
6960,PLA2G15
6961,KPNA6
6962,STAMBP
6963,LOC728819
6964,RGS14
6965,DYRK2
6966,AP2B1
6967,ALX3
6968,MCAM
6969,PHTF1
6970,POGK
6971,RPRD1A
6972,WIZ
6973,CEP41
6974,RCC2
6975,EPS15L1
6976,CACTIN
6977,PAG1
6978,UTP6
6979,TBC1D5
6980,CYBRD1
6981,DDX19B
6982,C11orf44
6983,PPP1CA
6984,TCHP
6985,NEK3
6986,GNL1
6987,GNG5
6988,GNB2
6989,MED17
6990,P3H4
6991,CRTAP
6992,CHST2
6993,SEP15
6994,RECQL5
6995,GCHFR
6996,TGFBRAP1
6997,AKAP10
6998,SAFB2
6999,DZIP3
7000,MTRNR2L8
7001,GPRC5C
7002,SLC25A36
7003,CLIC5
7004,TRIAP1
7005,CHMP5
7006,ANKRD13D
7007,DCUN1D1
7008,TAB2
7009,RRP1B
7010,TMEM208
7011,OPN3
7012,LGALSL
7013,MRPL22
7014,TIMM21
7015,CALM1
7016,ATP5E
7017,MRPL15
7018,THYN1
7019,ZFHX3
7020,GTPBP8
7021,CHMP4A
7022,MED4
7023,FXYD5
7024,MRPL18
7025,CFAP45
7026,ZC3H7A
7027,WDR91
7028,STON1
7029,RBPMS
7030,SH3BGR
7031,NISCH
7032,SNORD10
7033,AGL
7034,ATP1B3
7035,CASP8AP2
7036,ME2
7037,SAMD8
7038,RABEPK
7039,C15orf57
7040,MYO1C
7041,GTF2B
7042,SLC9A1
7043,RRP1
7044,OR3A1
7045,OPHN1
7046,PDXK
7047,TNFRSF11B
7048,ARHGEF1
7049,POP7
7050,CD58
7051,SUMF2
7052,RPN2
7053,PRR12
7054,CCDC40
7055,FKBP14
7056,AGGF1
7057,LOC100128288
7058,FANCA
7059,CRACR2A
7060,ENC1
7061,CD63
7062,PLCB2
7063,FZD1
7064,PKNOX1
7065,PIGH
7066,PFKFB4
7067,STAU1
7068,CDC45
7069,TMEM187
7070,NAA10
7071,NRIP1
7072,TAF15
7073,STC2
7074,KMT2D
7075,NFKBIE
7076,CD276
7077,HDGF
7078,FLT3LG
7079,COX10-AS1
7080,RARS
7081,PAK2
7082,JRKL
7083,PPP1R32
7084,AMOT
7085,ZNF25
7086,YPEL4
7087,ADAM32
7088,MEIS3P1
7089,SMU1
7090,CHFR
7091,ENAH
7092,DNAJC11
7093,TRMT1
7094,ZBED9
7095,HOXA4
7096,RBMX
7097,HOXB5
7098,TMEM214
7099,QRICH1
7100,TMEM104
7101,SNORD49B
7102,SNORD65
7103,NQO1
7104,RIC8A
7105,CYFIP1-1
7106,PGK1
7107,MPRIP
7108,PRSS36
7109,SLC25A19
7110,GFPT1
7111,CSAD
7112,HARS
7113,THNSL2
7114,TP53I11
7115,ECT2
7116,MCF2L
7117,USP32P2
7118,CCDC6
7119,FOXO3B
7120,SDK1
7121,FLNA
7122,INTS5
7123,DEPTOR
7124,TRAF3IP1
7125,PSEN2
7126,AP1M1
7127,DRAM2
7128,TWF1
7129,SETD5
7130,TSPAN14
7131,PLSCR4
7132,ITGBL1
7133,NRM-3
7134,PDCD6IP
7135,SNX12
7136,CCDC144CP
7137,ZCCHC3
7138,C17orf51
7139,C3orf17
7140,MEGF6
7141,GADD45A
7142,DDB1
7143,PBK
7144,GTF2A1
7145,PSMC5
7146,FBXO3
7147,RAB20
7148,TMC6
7149,SDAD1
7150,DALRD3
7151,VGLL3
7152,GLTSCR2
7153,C19orf73
7154,GPKOW
7155,C9orf40
7156,SNORD42B
7157,SNORD4A
7158,CRABP2
7159,LOC100506127
7160,PLS3
7161,LINC00308-1
7162,NUDT22
7163,KLLN
7164,TUBE1
7165,TUBD1
7166,CHSY1
7167,NTNG1
7168,METAP1
7169,KDM4B
7170,HSD17B14
7171,TMEM38B
7172,DOK4
7173,MTPAP
7174,GSPT2
7175,SLC52A1
7176,IPO9
7177,GAD1
7178,CHML
7179,GABRG2
7180,UBP1
7181,FAM178A
7182,RUSC2
7183,ASB13
7184,UCHL5
7185,ARGFXP2
7186,ARNTL2
7187,MGMT
7188,JAK1
7189,IVD
7190,SUPV3L1
7191,SUPT6H
7192,MTHFR
7193,MTHFD1
7194,MT2A
7195,TCIRG1
7196,DSCR3
7197,UBE4B
7198,TCEB2
7199,DNAJC3
7200,FNDC8
7201,PEAR1
7202,SNX2
7203,CAPG
7204,NELFE
7205,AZIN2
7206,SYT1
7207,SARDH
7208,LRCH1
7209,SMIM15
7210,ETV4
7211,OST4
7212,FLOT1-1
7213,KHDC1
7214,MTA1
7215,PLIN3
7216,ZNHIT3
7217,IL20RB
7218,NEXN
7219,SLC23A3
7220,IRS1
7221,GJC1
7222,SMC4
7223,FAM8A1
7224,EPHB6-1
7225,EPHB4
7226,EPHB2
7227,ELAVL2
7228,EPHA2
7229,EFNA1
7230,TLX1
7231,HLA-B-2
7232,PIGK
7233,MED16
7234,TROAP
7235,DVL3
7236,DVL2
7237,TGFBR1
7238,SREBF2
7239,CT45A10
7240,DOCK9
7241,PHACTR1
7242,RBBP5
7243,UNKL
7244,KLF2
7245,ATG14
7246,FZR1
7247,MLKL
7248,ZNF746
7249,FAT1
7250,RAB8A
7251,SMAD4
7252,ETS2
7253,ETS1
7254,TNK1
7255,AMMECR1L
7256,NRXN2
7257,GRID2
7258,JAM3
7259,RIMS4
7260,VASH1
7261,DOLK
7262,ZNF652
7263,CEP162
7264,AADAT
7265,PPM1G
7266,LOXL3
7267,SLC9A5
7268,MAD1L1
7269,SFSWAP
7270,HIST1H3H
7271,SUSD1
7272,REP15
7273,ALKBH6
7274,PACRGL
7275,DOC2A
7276,AMIGO2
7277,GRINA
7278,MR1
7279,POGZ
7280,RRAS2
7281,PPP1R21
7282,DPY19L4
7283,HKR1
7284,YIPF6
7285,ZFP41
7286,CEP57L1
7287,ZNF233
7288,SLC25A26
7289,DPY19L2
7290,NEGR1
7291,FUNDC1
7292,SPATA12
7293,ANKRD37
7294,METTL2A
7295,MICU3
7296,CENPV
7297,IL11
7298,CD40
7299,IL13RA2
7300,GSR
7301,SOD2
7302,RHOG
7303,ARF5
7304,ARL4D
7305,TRIM23
7306,AQP6
7307,CYP27B1
7308,INO80E
7309,PODNL1
7310,ZC3H14
7311,CCDC134
7312,GNB4
7313,PDLIM2
7314,ENPP5
7315,TMEM184C
7316,SBDS
7317,LSR
7318,POMP
7319,ZDHHC9
7320,FBXO9
7321,NFKBIZ
7322,FAM110A
7323,TTC21B
7324,BAK1
7325,C10orf10
7326,IGFBP6
7327,ATP6AP1
7328,IRAK1
7329,NDUFA4
7330,INPPL1
7331,PFKL
7332,TNFRSF9
7333,IL13RA1
7334,C5
7335,EN2
7336,RGS7
7337,ITSN1
7338,CIAO1
7339,SNAPC2
7340,SNAPC1
7341,RFX1
7342,CSRP1
7343,SH3BGRL
7344,GPX4
7345,ETFB
7346,GPX3
7347,ERCC1
7348,GRK6
7349,VPS36
7350,SUV39H1
7351,NCAPH
7352,AKT3-1
7353,MTDH
7354,FZD2
7355,PRKCE
7356,PDCL
7357,NPRL2
7358,NUP98
7359,GLRX3
7360,NCL
7361,TMEM251
7362,MRPL45-1
7363,TRIM3
7364,APEX1
7365,PRDX1
7366,MED8
7367,CRHR1-IT1
7368,OCIAD1
7369,TSC1
7370,CCDC81
7371,LY6E
7372,MANEA
7373,ZNF322
7374,GAL3ST4
7375,CCNO
7376,MST1
7377,CACNA1H
7378,MRPS12
7379,C22orf29
7380,FAM118B
7381,MEN1
7382,CCDC43
7383,LRRC28
7384,CYB5D1
7385,PRRC2A-6
7386,ATG101
7387,KRT6A
7388,ATP6V0D1
7389,KCNC3
7390,ABCG2
7391,CYP7B1
7392,VARS2-4
7393,FAM49B
7394,LAYN
7395,GATS
7396,SPATA31E1
7397,MRPL52
7398,CMTM1
7399,ABCA5
7400,WDR17
7401,SCYL3
7402,MAMDC4
7403,GPR180
7404,ST6GAL1
7405,PPP2R5D
7406,SNRNP35
7407,CMTM8
7408,PIAS2
7409,NBR1
7410,LOC729970
7411,DDX49
7412,APOBEC3C
7413,MCAT
7414,ZNF638
7415,TNRC6A
7416,UTP20
7417,ZNF516
7418,SSR3
7419,UBE2S
7420,UBL3
7421,SLC19A2
7422,NDUFV1
7423,ZNF544
7424,TMEM199
7425,ATP5I
7426,TGDS
7427,DIMT1
7428,SOBP
7429,LSM3
7430,LSM1
7431,CSDC2
7432,WDHD1
7433,PTP4A3
7434,RNF113A
7435,GPR162
7436,ARHGEF16
7437,SERP1
7438,KAT7
7439,NAAA
7440,CDC37
7441,PALD1
7442,ZNF22
7443,KPTN
7444,ZNF16
7445,HP1BP3
7446,DCXR
7447,NOTCH1
7448,TRAP1
7449,CRBN
7450,POLR3K
7451,BET1L
7452,DNAJB11
7453,PECR
7454,IMPACT
7455,FBXO6
7456,RNF130
7457,KDM3A
7458,PVR
7459,TEP1
7460,LRRC23
7461,REEP4
7462,PNPLA3
7463,CPEB4
7464,DGCR6L
7465,MSX2P1
7466,DDHD2
7467,NUP133
7468,HNRNPL
7469,BMP7
7470,HDAC2
7471,PCYOX1
7472,RNF11
7473,TMEM60
7474,PPM1M
7475,SPICE1
7476,KLHL23
7477,WTAP
7478,LRRC71
7479,PDIK1L
7480,GNB3
7481,MGAT5B
7482,CYB5D2
7483,RPF2
7484,CALB2
7485,B4GALNT1
7486,GABBR1-3
7487,P2RX4
7488,CMIP
7489,RCCD1
7490,MFN1
7491,MAP2
7492,HNRNPU
7493,GNGT2
7494,MRFAP1
7495,TPGS1
7496,DISP2
7497,YPEL3
7498,SESN2
7499,RNF219
7500,ZNF430
7501,ZNF701
7502,PARD3
7503,ATF3
7504,C19orf47
7505,TRMT10A
7506,ZNF433
7507,SNORD104
7508,SNORA76C
7509,GPR137
7510,LY6K
7511,LEPROT
7512,CSF1
7513,EPM2A
7514,TDO2
7515,CLOCK
7516,CEPT1
7517,TUBB4B
7518,PRDX6
7519,IK
7520,NDUFAB1
7521,NDUFA9
7522,TSPAN31
7523,S100A13
7524,NDUFA7
7525,NDUFA5
7526,APOBEC3B
7527,ATP5J2
7528,AGFG2
7529,FOXO4
7530,ENO1
7531,EN1
7532,EMP3
7533,DPH3
7534,VOPP1
7535,TCEA2
7536,TBCC
7537,TFAM
7538,MPG
7539,TAF9
7540,TAF4
7541,RARRES1
7542,PRKACA
7543,MTMR1
7544,SQRDL
7545,ENOPH1
7546,SLC30A1
7547,ZNF410
7548,LOC101928371
7549,ATP6V1B1-AS1
7550,TM9SF2
7551,RCOR3
7552,MIR3917
7553,MIR3916
7554,MGC16275
7555,CCP110
7556,DOPEY1
7557,SRGAP1
7558,RPTOR
7559,ARHGAP31
7560,PA2G4
7561,TOR1AIP1
7562,EPN3
7563,SAMD4A
7564,MIR6515
7565,MIR6505
7566,TMCO4
7567,LLGL2
7568,SLC3A1
7569,ID4
7570,H3F3A
7571,DSG2
7572,FNBP1
7573,LIMCH1
7574,ZMYM1
7575,MFHAS1
7576,CDH1
7577,AURKB
7578,RRAS
7579,RANBP2
7580,ZNF286A
7581,RPE65
7582,KIF15
7583,MPP6
7584,CDC42SE1
7585,RHBDF1
7586,INCENP
7587,DTWD1
7588,PPAN
7589,LOC100132215
7590,USP34
7591,PCNX
7592,GNA13
7593,ZNF736
7594,ODC1
7595,SERTAD1
7596,GPSM2
7597,SLBP
7598,WNT6
7599,CCDC14
7600,MARC1
7601,IPPK
7602,RSC1A1
7603,MAGEA11
7604,MIR611
7605,SH3RF3-AS1
7606,LOC100133315
7607,ZNF833P
7608,FBXO5
7609,MIER1
7610,DENND1A
7611,BNIP3
7612,ZC3H10
7613,C6orf47
7614,CARD14
7615,FAM213B-1
7616,CYB5R1
7617,MAST2
7618,ANAPC7
7619,ANAPC5
7620,BFSP1
7621,BMP4
7622,BMPR1B
7623,CYTH2
7624,NKX3-2
7625,BCL2L1
7626,BMP2
7627,RGS17
7628,FARS2
7629,RUVBL2
7630,RANBP6
7631,MLLT4
7632,SURF1
7633,EEF2KMT
7634,ITGA1
7635,SLC46A3
7636,TMTC3
7637,CRTC2
7638,TPGS2
7639,IKBIP
7640,ZMYM3
7641,HEBP2
7642,TWSG1
7643,JPH1
7644,ANKRD7
7645,C11orf16
7646,C14orf119
7647,ACADVL
7648,RBM28
7649,PPFIA4
7650,PLXND1
7651,METTL15
7652,FANCB
7653,SLIT3
7654,SBSN
7655,GSTM2
7656,CSTB
7657,NFIB
7658,DPYSL3
7659,SNED1
7660,LEKR1
7661,SIRT6
7662,LOC493754
7663,RNF145
7664,ZMAT2
7665,SPEF2
7666,HMX2
7667,HMGN2
7668,NDUFA3-8
7669,ACSL3
7670,ACSL4
7671,FOLH1
7672,FLOT2
7673,SORBS1
7674,FGD1
7675,CAB39
7676,ETV5
7677,ERH
7678,ESRRA
7679,ETFDH
7680,PRKAA2
7681,SYTL1
7682,PTPRB
7683,SELT
7684,TOB2
7685,R3HDM2
7686,CNPY4
7687,CSRNP1
7688,TRIM33
7689,MGAT5
7690,MEIS2
7691,MEIS1
7692,WIPF1
7693,MLLT10
7694,SLC38A4
7695,FBL
7696,MARCH6
7697,CORO2B
7698,ZNF207
7699,NHS
7700,UTP14A
7701,HOOK2
7702,TK2
7703,TNNT1
7704,TRABD
7705,SPSB1
7706,CENPT
7707,TM4SF19
7708,PTPRU
7709,C9orf116
7710,KRTCAP3
7711,HMGB3
7712,CGGBP1
7713,XPNPEP3
7714,OLIG2
7715,UQCC1
7716,VIPAS39
7717,ZNF181
7718,TXNRD3
7719,TSFM
7720,RBCK1
7721,KLHL17
7722,ZNF79
7723,RNASE4
7724,IGFBP7
7725,IFNGR1
7726,ADM
7727,MAP3K11
7728,CCNB2
7729,AKR7A2
7730,HDAC3
7731,NMI
7732,LOC727896
7733,MEX3D
7734,KCTD7
7735,TIMM17B
7736,PYCR2
7737,DLGAP1-AS1
7738,TRIM25
7739,WDR35
7740,SLC48A1
7741,LRRFIP2
7742,EIF1B
7743,P3H2
7744,RUNDC3B
7745,WRN
7746,ADH5
7747,TGFB1
7748,TSC2
7749,TMEM246
7750,IFIH1
7751,XYLT2
7752,HCN4
7753,ACP2
7754,LOC103344931
7755,MOAP1
7756,ANKRD36B
7757,SRSF8
7758,ANP32A-IT1
7759,DKK3
7760,HIC2
7761,NUBPL
7762,COQ10B
7763,RBM26
7764,TSPYL2
7765,ADAMTS10
7766,MRPS36
7767,SEC11C
7768,XRCC6BP1
7769,GRIP1
7770,CALCOCO2
7771,IARS2
7772,ICE1
7773,SIN3B
7774,SMG1
7775,OSTCP1
7776,SLMO1
7777,CD164
7778,POU2F1
7779,TUFT1
7780,PPL
7781,CTAGE1
7782,SLCO4A1
7783,ZDHHC2
7784,ZHX2
7785,TBC1D9B
7786,NEK1
7787,TRAF3
7788,ARHGAP23
7789,PLA2G12A
7790,USP48
7791,MRPL53
7792,ARHGAP33
7793,ALPK2
7794,NOSTRIN
7795,TMEM203
7796,RBM33
7797,COMMD7
7798,ARID5B
7799,ANTXR1
7800,ATG4A
7801,NT5C3B
7802,NLRC5
7803,TOMM20
7804,B3GAT3
7805,RANBP3
7806,PSEN1
7807,CCDC18
7808,PTPRJ
7809,WASF1
7810,PTPRG
7811,NNT-AS1
7812,PAFAH2
7813,KIF6
7814,SLFN12
7815,SLC7A2
7816,ZNF271P
7817,ZNF865
7818,FAM179B
7819,RAB3GAP2
7820,NFASC
7821,CUL9
7822,PTPN22
7823,CEP131
7824,LINC00669
7825,KIAA1328
7826,FAM45A
7827,NUFIP2
7828,PDZD8
7829,CGN
7830,CYP39A1
7831,HACD3
7832,ZWILCH
7833,HEATR1
7834,SSBP3
7835,ATP10D
7836,CHD7
7837,NFXL1
7838,FAM219B
7839,ACTR3B
7840,ABL1
7841,AASDHPPT
7842,DCAF13
7843,ORC6
7844,HECW1
7845,DIS3
7846,CHD2
7847,RPL38
7848,RGS19
7849,BCAS2
