,well_plate,var_cell_test_p,var_nuc_test_p,var_cyto_test_p,wp_cell_levene_gtvariability_adj,wp_nuc_levene_gtvariability_adj,wp_cyto_levene_gtvariability_adj
1633,E12_55235979,0.18703616817582083,0.27035731622099674,0.1266494021354074,0.32818953296646564,0.4766394008460652,0.2508965014988989
1634,E12_55245981,0.005762956232337852,0.10927028235241674,0.06404560838509415,0.028606613541129526,0.29322169293130534,0.15257580610719054
1635,E12_55335984,1.6929776334995932e-10,0.0004069339156460068,0.0011783939719463541,1.2629613145906964e-08,0.005132871757254705,0.0065048343779110585
1636,E12_55345985,0.5386228940330396,0.08134762561489532,0.799853458550835,0.6415804636497566,0.24397849266606508,0.8410863392171688
1637,E12_55355986,0.1597247086000763,0.18116091504781584,0.058559406027325116,0.2971786380374243,0.38306688849776094,0.14316349170163473
1638,E12_55365987,0.3728099236692815,0.2570482485842487,0.052299056250187964,0.5096370213091591,0.461844006343548,0.13322227889682026
1639,E12_55375988,0.5740863478951442,0.25639846448803966,0.6206638867494805,0.6658993577761979,0.46128510765020936,0.6891254679544233
1640,E12_55385989,0.3335469185880667,0.3154747394185243,0.33529048903607733,0.4735677022476575,0.5116177295787372,0.48771223781236656
1641,E12_55395990,0.1334681049857769,0.17092175533730983,0.04137641734847824,0.2656132028613178,0.3758639720799567,0.11206828391792187
1642,E12_6718,0.2521777356606124,0.006980930830545324,0.17592009004374917,0.39854639389549046,0.043219305220121004,0.310361860208002
1643,E12_6719,0.5793728382027175,0.4401231583200604,0.8443700430802621,0.6694040799486123,0.6060978725599565,0.8846910844633084
1644,E12_6720,0.14540107495692195,0.23630993201963393,0.17690244914957345,0.28086358028855957,0.439274768448094,0.3110385823094521
1645,E12_6721,0.10754550737604254,0.10315764284679861,1.9962760872033891,0.2260880191295065,0.28247845551708595,1.0
1646,E12_6722,0.005462836673681748,0.10408174752510725,0.00013013960239604197,0.027429743374967393,0.28337585275083943,0.0010328100360366735
1647,E12_6724,0.22345371729701324,0.5824348892995913,0.14563095542803572,0.37185319047960586,0.6629631883309453,0.27474163628800674
1648,E12_6725,0.11794735581639962,0.4582350777747535,0.27841221881333633,0.24191716106568686,0.6200217318302332,0.43062208497828713
1649,E12_6731,0.042350369603159244,0.2948130477568285,0.2980283580002765,0.11954250273929598,0.49695659652043567,0.44824426425041586
1650,E12_6734,0.20571912696292485,0.03338499124088608,0.6920697998990379,0.3513699429042596,0.13556487111967894,0.7381512449086552
1651,E12_6735,0.058476352546991954,0.1956173738020283,0.47343834030495136,0.15042537586226207,0.39934086239022354,0.6140822188456175
1652,E12_75836284,0.03233762869543199,0.2341040546359766,1.8006954534939474,0.09806451628777343,0.43754165114855753,1.0
1653,F01_55185977,0.02604190731951129,0.30690199611382224,0.10033389424023818,0.08474268108975186,0.5068444730254205,0.21368009613479763
1654,F01_55195978,0.03887267175335862,0.02415529114577734,0.006488392146174581,0.11289938370191253,0.10985792056792837,0.026270864524724852
1655,F01_55205980,0.014147340173828526,0.015974794873514025,0.24909592706601769,0.05496831130039625,0.08017503860344904,0.3975485730864133
1656,F01_55215982,0.5048735512271558,0.43475677260792756,0.0005273235923446785,0.6182887161945119,0.6031381004575384,0.0032472686311602723
1657,F01_55225983,0.0153307159742506,0.2097430998801657,0.05776481703861337,0.05837077651073328,0.4122114077811797,0.14215262703847267
1658,F01_55235979,0.48594412033144074,0.42147707296131676,0.23807226812977592,0.6044783697881809,0.5942514857008614,0.3848957845738978
1659,F01_55245981,0.12083945318090669,0.014701365001452063,0.108527123549601,0.24572571047924252,0.07526522356625753,0.22596313160831644
1660,F01_55335984,1.1153259141033135e-05,0.01696991223563355,0.10716502685308084,0.00020083558356715528,0.08281951560231626,0.2240945271021885
1661,F01_55345985,0.0868729835674651,0.1931355504701772,0.1545531436283573,0.19654495880816814,0.39672906829347954,0.28575624476101547
1662,F01_55355986,0.45786032243006997,0.40090496973421147,0.4358579065052563,0.5820220554356926,0.5814420222061476,0.5833034310021652
1663,F01_55365987,0.0521656958000657,0.18355682534936485,0.03805254289083529,0.14027253525640734,0.3858831489429884,0.10458440998733783
1664,F01_55375988,0.5369126451772869,0.37414219117588293,0.5149483375304207,0.6404197882859278,0.5595495735127002,0.6421411299460276
1665,F01_55385989,0.47793689783726173,0.31449076629540684,0.017684872834777113,0.5976500192783,0.5109741075278825,0.05738133837655239
1666,F01_55395990,0.616466545454825,0.31875938020703287,0.10374373649939264,0.6764308647091307,0.5135583394396226,0.21894267557662983
1667,F01_55405991,0.44812441206467135,1.6855599279406528,0.509888658057509,0.574682141405136,1.0,0.6391355190533635
1668,F01_6717,0.18918307271887638,0.016258407301922396,0.029311822572686455,0.3310652666357198,0.08077269480162122,0.08677230015565117
1669,F01_6718,0.4749478225457052,0.5353371552224251,0.39223947017879385,0.5956238062760981,0.6629631883309453,0.5410128138599212
1670,F01_6719,0.008388088122698208,0.3174683323839429,0.00827350406913401,0.0371838677221817,0.5129069298937614,0.03156928489101154
1671,F01_6720,0.016674804320069445,0.48672819508350623,0.08143826930629718,0.06228600011402192,0.638697845240187,0.18378160860738282
1672,F01_6721,0.3730973660787743,0.30547912822102796,0.004498139075049021,0.5097630679391312,0.5054537413086844,0.019444770074425487
1673,F01_6722,0.10789397128235934,0.2620636329198007,0.0017557057813017243,0.2264559156095179,0.4686631133928765,0.009006184273042832
1674,F01_6724,0.21766631562108738,0.09016874031857552,0.04904817411204322,0.3662210723239269,0.2598571533905085,0.12692248028398895
1675,F01_6725,0.3081401953431413,0.02862603446190197,0.3628865500798498,0.4494375911456603,0.12313439205935098,0.512701906819684
1676,F01_6731,0.3249953911450052,0.35681259969368945,9.13352915245465e-05,0.4649660089203335,0.5454553265809269,0.0007692788586148094
1677,F01_6734,0.0005274351075511729,0.1904601928964887,0.007656655706464877,0.00411084497258541,0.3940592530309921,0.029617078591970068
1678,F01_6735,1.563298987243819e-05,0.020516908021247733,4.422862651733716e-06,0.00025671532425745983,0.09739935789723242,6.077944412461438e-05
1679,F01_6736,0.03413017909486195,0.020786889579449373,0.14892792068495783,0.10184445441906806,0.09832349400714187,0.27874609384116483
1680,F01_6745,0.021039482143675133,0.0686349850541337,0.0003652424458955537,0.07266413740361874,0.2184790274488799,0.0024380897739630395
1681,F01_75836284,0.25105584936497966,0.007448392657715057,0.46288776024468425,0.3975177821054954,0.04597577595577781,0.6066672478474877
1682,F01_75846286,0.12292457034009364,0.3422486888384607,0.278560207402653,0.24918948226551593,0.5331327439071967,0.43062208497828713
1683,F02_55185977,0.16040596556761774,0.6316651599944769,0.14452056456178577,0.2978804950903627,0.6629631883309453,0.27343709715277004
1684,F02_55195978,0.6740705098498132,0.614052893551646,0.01905267251228639,0.7098993279587906,0.6629631883309453,0.06087709705338884
1685,F02_55205980,0.33553714399667,0.40331780630393804,0.0140790303313825,0.4756252012804499,0.5824462346568486,0.047927442236296885
1686,F02_55215982,0.17122400684848393,0.009581773044995983,0.5717391450227438,0.30974818759206263,0.05450546714702508,0.6773189236181416
1687,F02_55225983,0.15598789857018014,0.3490115005590622,0.020125713996646505,0.29333997139304435,0.5401713265914116,0.06379427693438067
1688,F02_55235979,0.5800247545694971,0.3240870257110574,0.6143967570542163,0.6694040799486123,0.5178648862494314,0.6891254679544233
1689,F02_55245981,0.49704365314354193,0.02818178542853625,0.29889297970534107,0.611295797624959,0.12182556581772871,0.4490819725312515
1690,F02_55335984,0.004362167391957576,4.256245392984696e-10,0.04834886159494614,0.023055909029152288,4.630440300451267e-08,0.12548596185328464
1691,F02_55345985,1.6020900733751677e-05,0.003622059324007382,8.883203551293542e-06,0.0002614410738489102,0.027491851438904865,0.00011097628934175808
1692,F02_55355986,0.6354007664417156,0.635410717948579,0.6354007617259859,0.6764308647091307,0.6629631883309453,0.6891254679544233
1693,F02_55375988,3.143902908805926e-06,3.29233009703524e-05,3.132928419308385e-06,6.956551266857859e-05,0.000687701910668721,4.6477705129626105e-05
1694,F02_55385989,0.44578720436150404,0.5466670525263438,0.39248780976433423,0.5728102315885271,0.6629631883309453,0.5410695202189423
1695,F02_55395990,0.42243830571333374,0.5776285139836922,0.16275367970215457,0.5536375138955769,0.6629631883309453,0.2961323050190422
1696,F02_55405991,0.3151572371499868,0.6351729123155211,0.45866239207823434,0.4559671206670903,0.6629631883309453,0.6024931100741849
1697,F02_6717,0.0148920130056239,0.01694697272420746,0.06958223241944056,0.05733992259570013,0.08281951560231626,0.1622135793278208
1698,F02_6718,0.022494848345981356,0.00027518120817070967,0.061946818430140785,0.07667630421848214,0.003801577431395359,0.14934731571661827
1699,F02_6719,0.14883357209541823,0.6093226725847624,0.36789066008117705,0.2855286236158244,0.6629631883309453,0.516761812245249
1700,F02_6720,0.16238812724068336,0.03956789816562834,0.1139944829149693,0.29985530426126183,0.15259499927870318,0.2336260556444151
1701,F02_6721,0.04362667266806382,0.07797565601980119,0.01771132215689519,0.12248305627560713,0.23751431862503974,0.05738133837655239
1702,F02_6722,0.06445773532940881,0.013957232804208984,0.03345130206201937,0.15898767706725492,0.07257116511721388,0.09534141408163263
1703,F02_6724,0.0740337774121929,0.053922838481700874,0.5137931301277064,0.17424939049857888,0.18872993468595306,0.6418038499609175
1704,F02_6725,0.2891711953843288,0.03747879748312583,0.2419788126736007,0.4319370658744178,0.1467123541655795,0.38939804521830285
1705,F02_6731,3.3868129490579777e-12,6.390630016258277e-07,2.8382857342746365e-09,3.684570254162658e-10,2.490438055589606e-05,1.015173157834394e-07
1706,F02_6735,1.8074721345007017e-10,6.307228061699878e-08,5.547429574195553e-09,1.3109193731059256e-08,3.4308692643954957e-06,1.7881899528672332e-07
1707,F02_6736,0.6355728242783798,0.6355728245801912,0.6355728242501214,0.6764308647091307,0.6629631883309453,0.6891254679544233
1708,F02_6745,1.3239588557998258e-05,0.029458606202442412,0.0001710249940224839,0.00023045710483288968,0.1254754009699464,0.0012980995912578648
1709,F02_75836284,0.011379408338662052,0.5129395113647233,0.007532648787881107,0.04627980556424707,0.6558692772641002,0.029298141374323235
1710,F02_75846286,0.17202450085810433,0.03503791683057526,0.018831821412791487,0.31040495628231546,0.1401419996338364,0.0603311481089553
1711,F03_55205980,0.4984334123148305,0.6192022100232072,0.639079037203621,0.6124280656724812,0.6629631883309453,0.6906603336666617
1712,F03_55215982,0.1934292599121984,0.13085099741427578,0.187277024023906,0.33669586508716665,0.32430612674227977,0.32297246349168995
1713,F03_55225983,0.27473050932017384,0.4226671285948829,0.001159231428790723,0.4192410051636318,0.5942514857008614,0.006426227729453456
1714,F03_55235979,0.0005992638219558536,0.5841301275699172,0.002172433406132782,0.0045484820904846904,0.6629631883309453,0.010783695101545046
1715,F03_55245981,0.627748663406892,0.5283846573926614,0.634968047768396,0.6764308647091307,0.6629631883309453,0.6891254679544233
1716,F03_55335984,0.2619289785170866,0.0006108247232007913,0.5581990294152251,0.40635565235182003,0.007025829745714828,0.6697875302404195
1717,F03_55345985,5.5999277688192415e-08,1.1548515728829183,1.0907577735640624e-08,1.9758664059982487e-06,1.0,3.1999646592986144e-07
1718,F03_55355986,0.058244431239892244,0.4324322848664552,0.016401289940319523,0.1501245902935426,0.602993953878417,0.054160345413158055
1719,F03_55365987,8.189943725014124e-05,0.17890446452935896,4.1325712011036395e-05,0.000942023923612858,0.3813220872540051,0.0003952433482081173
1720,F03_55375988,0.47175461208066755,0.04546077783905671,0.8718748627728066,0.5933291387970245,0.16812760756059075,0.9098582201038361
1721,F03_55385989,0.008916969130116368,0.0006808882781464603,0.00033448224338054005,0.03906410469586214,0.007655146440703291,0.0022922129592298952
1722,F03_55395990,0.00023530006071978874,7.566438554527708e-06,0.0379386802586947,0.0022259726758672767,0.00021473881593338964,0.10438134262955939
1723,F03_55405991,0.18933141120213334,2.5406244210282795e-05,0.5645183501044598,0.3310652666357198,0.0005574428876726754,0.6730399142112989
1724,F03_6717,0.01752085434064407,0.16365070746172283,0.7220764820067702,0.06446032991449051,0.36708934465855525,0.767578079455901
1725,F03_6718,0.0032604893448463213,0.0004257147277069473,0.062089334525579076,0.01819046512690971,0.0052679675547054,0.1495528159098588
1726,F03_6719,0.11501739092128795,0.10629221251029754,0.1871371056680314,0.23815258342227028,0.2875947843154268,0.32297246349168995
1727,F03_6720,0.32015559654395925,0.6019395586960254,0.08250166430211699,0.46087583358687634,0.6629631883309453,0.18490287166766306
1728,F03_6721,0.05597316310219957,0.0770305230193478,0.22302879902715145,0.14643880647278865,0.23551135316571092,0.3667054120024511
1729,F03_6722,0.000459805413892263,0.5756849936460434,0.013838614744913878,0.00377532055242987,0.6629631883309453,0.047418140549829575
1730,F03_6724,0.1946886127882832,0.12481081627150664,0.08661013579499396,0.3379866808445528,0.3136487404089546,0.19131900555053236
1731,F03_6725,0.006053964791821622,0.005826909786101912,0.0007768963357866823,0.029667929110351075,0.03871262455855494,0.004507725183864505
