protein_name,median_melting_point,transcript_reg,nontranscr_reg
RPL18A,53.239999999999995,False,False
RPL19,53.67,False,False
RPL21,52.260000000000005,False,False
RPL22,54.01,False,False
RPL22L1,52.11,False,False
RPL23,51.47,False,False
RPL23A,54.24,False,False
RPL24,52.88,False,False
RPL26,52.6,False,False
RPL27,53.05,False,False
RPL27A,52.88,False,False
RPL28,52.83,False,False
RPL29,53.864999999999995,False,False
RPL3,53.14,False,False
RPL30,53.43,False,False
RPL31,53.15,False,False
RPL32,53.235,False,False
RPL34,53.495000000000005,False,False
RPL35,52.855000000000004,False,False
RPL35A,53.455,False,False
RPL36,53.05,False,False
RPL36A,55.66,False,False
RPL36AL,56.32,False,False
RPL37,58.76,False,False
RPL37A,53.3,False,False
RPL38,49.95,False,False
RPL39P5,54.855000000000004,False,False
RPL4,53.644999999999996,False,True
RPL5,52.405,False,False
RPL6,53.41,False,True
RPL7,53.11,False,False
RPL7A,53.52,False,False
RPL7L1,52.51,False,False
RPL8,53.44,False,False
RPL9,52.92,False,False
RPLP0,52.685,False,False
RPLP0-LIKE,53.28,False,False
RPLP1,53.2,False,False
RPN1,51.71,False,False
RPN2,51.07,False,False
RPP14,53.879999999999995,False,False
RPP21,51.685,False,False
RPP25,56.85,False,False
RPP25L,61.1,False,False
RPP30,51.69,False,False
RPP38,52.065,False,False
RPP40,54.09,False,False
RPRD1A,47.849999999999994,False,False
RPRD1B,49.71,False,False
RPRD2,46.26,False,False
RPS10,51.69,False,False
RPS11,52.92,False,False
RPS12,53.019999999999996,False,False
RPS13,52.965,False,False
RPS14,51.65,False,False
RPS15,53.06,False,False
RPS15A,52.645,False,False
RPS16,52.19,False,False
RPS17,52.92,False,False
RPS17L,57.325,False,False
RPS18,52.315,False,False
RPS19,52.55,False,False
RPS19BP1,51.53,False,False
RPS2,51.05,False,False
RPS20,52.33,False,False
RPS21,53.05,False,False
RPS23,52.88,False,False
RPS24,52.945,False,False
RPS25,52.94,False,False
RPS26,53.095,False,False
RPS26L1,52.4,False,False
RPS27,51.915000000000006,False,False
RPS27A,52.78,False,False
RPS27L,52.99,False,False
RPS29,53.13,False,False
RPS3,50.55,False,False
RPS3A,53.3,False,False
RPS4X,52.9,False,False
RPS4Y1,52.75,False,False
RPS5,52.22,False,False
RPS6,52.6,False,False
RPS6KA1,48.83,False,False
RPS6KA3,48.47,False,False
RPS6KA4,46.45,False,False
RPS6KA5,47.370000000000005,False,False
RPS6KB1,49.58,False,False
RPS6KB2,45.66,False,False
RPS6KC1,48.88,False,False
RPS7,51.41,False,False
RPS8,53.87,False,False
RPS9,52.2,False,False
RPSA,52.59,False,False
RPTOR,50.225,False,False
RPUSD2,53.13,False,False
RPUSD3,48.36,False,False
RPUSD4,49.84,False,False
RQCD1,48.5,False,False
RRAGA,52.935,False,False
RRAGC,57.489999999999995,False,False
RRAGD,51.894999999999996,False,False
RRAS,56.585,False,False
RRAS2,56.08,False,False
RRBP1,50.87,False,False
RREB1,47.52,False,False
RRM1,51.085,False,False
RRM2,66.105,True,False
RRM2B,53.055,False,False
RRN3,47.42,False,True
RRP1,45.03,False,True
RRP12,45.71,False,False
RRP1B,46.935,False,True
RRP36,50.9,False,True
RRP9,61.14,False,False
RSAD1,48.265,False,False
RSBN1,50.89,False,False
RSBN1L,50.79,False,False
RSF1,48.65,False,False
RSL1D1,52.98,False,True
RSPRY1,52.01,False,False
RSRC1,47.27,False,False
RSRC2,49.44,False,False
RSU1,53.75,False,False
RTCA,51.93,False,False
RTCD1,51.01,False,False
RTEL1,46.76,False,False
RTF1,50.56,False,False
RTFDC1,51.685,False,False
RTKN,47.93,False,False
RTN2,51.7,False,False
RTN3,56.935,False,False
RTN4,56.93,False,False
RTN4IP1,48.97,False,False
RTN4RL2,58.36,False,False
RTTN,46.405,False,False
RUFY1,47.65,False,False
RUFY2,50.19,False,False
RUFY3,51.05,False,False
RUNDC1,49.88,False,False
RUNDC2A,46.43,False,False
RUSC1,53.12,False,False
RUSC2,64.48,False,False
RUVBL1,53.235,False,False
RUVBL2,51.705,False,False
RWDD1,52.394999999999996,False,False
RWDD2B,49.25,False,False
RWDD3,49.405,False,False
RWDD4,50.74,False,False
RXRA,46.68,False,False
RXRB,45.28,False,False
RYBP,52.735,False,False
S100A1,52.43,False,False
S100A10,50.48,False,True
S100A11,51.985,False,False
S100A13,52.28,False,False
S100A16,51.24,False,False
S100A2,65.27000000000001,False,False
S100A3,67.53999999999999,False,False
S100A4,51.69,False,False
S100A6,51.58,False,False
S100A9,50.455,False,False
S100B,54.31,False,False
S100P,51.72,False,False
S100PBP,50.47,False,False
SAAL1,49.504999999999995,False,False
SAC3D1,49.685,False,False
SACM1L,48.72,False,False
SACS,46.935,False,False
SAE1,50.78,False,False
SAFB,48.92,False,False
SAFB2,49.525,False,False
SALL2,49.75,False,False
SAMD1,50.195,False,False
SAMD11,50.43,False,False
SAMD15,57.55,False,False
SAMD4B,51.535,False,False
SAMD8,48.14,False,False
SAMD9,53.69,False,False
SAMHD1,51.12,False,False
SAMM50,50.74,False,False
SAMSN1,48.98,False,False
SAP130,46.745000000000005,False,False
SAP18,46.03,False,False
SAP30,44.38,False,False
SAP30BP,48.364999999999995,False,False
SAP30L,51.96,False,False
SAPCD2,52.07,False,False
SAPS1,50.23,False,False
SAPS2,51.44,False,False
SAPS3,52.38,False,False
SAR1A,52.09,False,False
SAR1B,52.03,False,False
SARDH,47.56,False,False
SARM1,51.5,False,False
SARS,51.85,False,False
SARS2,49.275000000000006,False,False
SART1,49.095,False,False
SART3,48.07,False,False
SASH1,49.24,False,False
SASS6,47.4,False,False
SAT2,50.46,False,False
SATB2,44.84,False,False
SAV1,57.75,False,False
SBDS,49.17,False,False
SBF1,49.12,False,False
SBF2,48.06,False,False
SBNO1,50.11,False,False
SBSN,66.53,False,False
SC4MOL,51.02,False,False
SC65,50.47,False,False
SCAF1,53.76,False,False
SCAF11,52.32,False,False
SCAF4,50.32,False,False
SCAF8,50.34,False,False
SCAI,51.8,False,False
SCAMP2,50.45,False,False
SCAMP3,62.635000000000005,False,False
SCAMP4,55.88,False,False
SCAP,50.355000000000004,False,False
SCARB1,54.29,False,False
SCARB2,55.885000000000005,False,False
SCARF2,50.730000000000004,False,False
SCCPDH,51.81,False,False
SCD,49.08,False,False
SCFD1,48.57,False,False
SCFD2,47.21,False,False
SCG3,52.82,False,False
SCHIP1,56.63,False,False
SCLT1,52.35,False,False
SCLY,54.24,False,False
SCML2,44.915000000000006,False,False
SCNM1,50.84,False,False
SCO1,50.05,False,False
SCO2,49.36,False,False
SCOC,48.53,False,False
SCP2,54.56,False,False
SCPEP1,52.04,False,False
SCRIB,45.38,False,False
SCRN1,50.165,False,False
SCRN2,50.46,False,False
SCRN3,53.5,False,False
SCYE1,47.23,False,False
SCYL1,50.28,False,False
SCYL1BP1,48.86,False,False
SCYL2,51.09,False,False
SCYL3,49.315,False,False
SDAD1,46.825,False,False
SDC3,58.89,False,True
SDC4,53.885000000000005,False,False
SDCBP,50.65,False,False
SDCCAG1,49.23,False,False
SDCCAG10,46.92,False,False
SDCCAG3,55.305,False,False
SDCCAG8,53.644999999999996,False,False
SDE2,52.254999999999995,False,False
SDF2,51.19,False,False
SDF2L1,52.33,False,False
SDF4,50.93,False,False
SDHA,53.25,False,False
SDHB,52.17,False,False
SDK1,50.33,False,False
SDPR,49.57,False,False
SDR39U1,50.915,False,False
SDSL,60.879999999999995,False,False
SEC11A,50.81,False,False
SEC11C,50.61,False,False
SEC13,49.34,False,False
SEC14L1,47.91,False,False
SEC14L2,54.375,False,False
SEC14L4,51.655,False,False
SEC16A,49.905,False,False
SEC16B,49.38,False,False
SEC22A,51.035,False,False
SEC22B,52.05,False,False
SEC23A,48.52,False,False
SEC23B,49.2,False,False
SEC23IP,49.09,False,False
SEC24A,48.62,False,False
SEC24B,47.59,False,False
SEC24C,48.87,False,False
SEC24D,49.45,False,False
SEC31A,47.95,False,False
SEC61A1,50.985,False,False
SEC61A2,50.39,False,False
SEC61B,55.1,False,False
SEC61G,50.15,False,False
SEC62,51.795,False,False
SEC63,51.79,False,False
SECISBP2,55.075,False,False
SECISBP2L,55.085,False,False
SEDLP,48.565,False,False
SEH1L,52.86,False,False
SEL1L,51.015,False,False
SELENBP1,57.57,False,False
SELH,53.12,False,False
SELK,49.985,False,False
SELM,53.935,False,False
SELO,46.06,False,False
SELRC1,53.02,False,False
SELT,50.3,False,False
SEMA3B,51.98,False,False
SEMA4B,51.52,False,False
SEMA4C,50.875,False,False
SEMA4F,50.86,False,False
SEMA4G,50.095,False,False
SEMA6B,48.6,False,False
SEMA7A,52.269999999999996,False,False
SENP6,49.83,False,False
SENP8,51.975,False,False
SEP15,56.01,False,False
SEPHS2,54.6,False,False
SEPSECS,50.379999999999995,False,False
SEPT10,59.89,False,False
SEPT11,63.11,False,False
SEPT2,61.915,False,True
SEPT5,54.99,False,False
SEPT6,62.85,False,False
SEPT7,55.6,False,True
SEPT8,59.97,False,False
SEPT9,56.555,False,False
SERAC1,49.56,False,False
SERF1A,56.55,False,False
SERGEF,51.53,False,False
SERINC1,52.32,False,False
SERINC3,50.39,False,False
SERPINA1,52.71,False,False
SERPINA11,53.099999999999994,False,False
SERPINA3,52.745000000000005,False,False
SERPINA4,52.14,False,False
SERPINA5,51.48,False,False
SERPINA6,51.825,False,False
SERPINA7,51.32,False,False
SERPINB1,52.01,False,False
SERPINB5,51.07,False,False
SERPINB6,53.54,False,False
SERPINB7,52.75,False,False
SERPINB8,59.835,False,False
SERPINB9,54.22,False,False
SERPINC1,51.39,False,False
SERPIND1,51.57,False,False
SERPINE1,66.07,False,False
SERPINE2,51.985,False,False
SERPINF1,51.96,False,False
SERPINF2,51.09,False,False
SERPINH1,51.77,False,False
SERPINI1,51.68000000000001,False,False
SESN1,48.0,False,False
SESN2,48.870000000000005,False,False
SESN3,51.62,False,False
SESTD1,48.655,False,False
SET,52.41,False,False
SETD1A,46.52,False,False
SETD1B,54.46,False,False
SETD2,44.9,False,False
SETD3,50.8,False,False
SETD7,47.89,False,True
SETDB1,48.415000000000006,False,True
SETMAR,49.97,False,False
SETX,43.87,False,True
SEZ6L2,51.69,False,False
SF1,51.565,False,False
SF3A1,49.65,False,False
SF3A2,49.58,False,False
SF3A3,48.52,False,False
SF3B1,49.35,False,False
SF3B14,49.11,False,False
SF3B2,49.33,False,False
SF3B3,51.6,False,False
SF3B4,50.46,False,False
SF3B5,51.675,False,False
SF4,46.73,False,False
SFMBT1,49.80500000000001,False,False
SFN,51.39,False,False
SFPQ,47.93,False,False
SFR1,51.9,False,False
SFRS1,50.37,False,False
SFRS10,48.81,False,False
SFRS12,47.97,False,False
SFRS14,43.33,False,False
SFRS15,47.24,False,False
SFRS18,51.67,False,False
SFRS2,52.295,False,False
SFRS2IP,49.39,False,False
SFRS3,50.36,False,False
SFRS4,47.91,False,False
SFRS5,49.54,False,False
SFRS6,48.24,False,False
SFRS7,49.2,False,False
SFRS8,46.93,False,False
SFRS9,48.87,False,False
SFSWAP,54.745,False,False
SFT2D2,47.39,False,False
SFT2D3,50.95,False,False
SFXN1,52.18,False,False
SFXN2,50.32,False,False
SFXN3,51.02,False,False
SFXN4,50.665,False,False
SFXN5,50.54,False,False
SGCD,60.51,False,False
SGIP1,51.795,False,False
SGK196,50.205,False,False
SGK3,46.87,False,False
SGMS1,50.99,False,False
SGOL1,49.84,False,False
SGOL2,45.66,False,False
SGPL1,51.23,False,False
SGPP1,52.03,False,False
SGSH,61.26,False,False
SGTA,50.27,False,False
SGTB,51.9,False,False
SH2B1,51.3,False,False
SH2B3,42.73,False,False
SH2D2A,43.23,False,False
SH2D3A,50.935,False,False
SH2D4A,47.98,False,False
SH3BGRL,51.5,False,False
SH3BGRL2,50.86,False,False
SH3BGRL3,50.67,False,True
SH3BP1,51.18,False,False
SH3BP2,52.29,False,False
SH3BP4,46.69,False,False
SH3BP5,64.97,False,False
SH3BP5L,54.785,False,False
SH3D19,49.620000000000005,False,False
SH3GL1,48.09,False,False
SH3GL3,47.695,False,False
SH3GLB1,46.32,False,False
SH3GLB2,48.31,False,False
SH3KBP1,49.32,False,False
SH3PXD2A,46.17,False,False
SH3PXD2B,49.72,False,False
SH3RF1,55.44,False,False
SHANK2,47.785,False,False
SHARPIN,47.769999999999996,False,False
SHB,52.2,False,False
SHC1,53.945,False,False
SHCBP1,46.865,True,False
SHKBP1,62.08,False,False
SHMT1,53.5,False,False
SHMT2,53.325,False,False
SHOC2,50.77,False,False
SHPK,49.88,False,False
SHPRH,46.38,False,False
SHQ1,45.83,False,False
SHROOM1,47.955,False,False
SHROOM2,61.125,False,False
SHROOM3,56.51,False,False
SIAE,64.71,False,False
SIAH1,61.84,False,False
SIAH2,51.135000000000005,False,False
SIDT2,51.87,False,False
SIGIRR,52.53,False,False
SIK2,46.7,False,False
SIKE1,55.48,False,False
SIL1,51.65,False,False
SIMC1,62.44,False,False
SIMILAR TO HEAT SHOCK 70KD PROTEIN 8.,50.120000000000005,False,False
SIMILAR TO PHOSPHOSERINE AMINOTRANSFERASE ISOFORM,51.94,False,False
SIN3A,45.92,False,False
SIN3B,44.07,False,False
SIP1,47.45,False,False
SIPA1,55.37,False,False
SIPA1L3,64.53,False,False
SIRT1,49.44,False,False
SIRT2,50.82,False,False
SIRT3,49.495000000000005,False,False
SIRT5,50.62,False,False
SIRT6,48.41,False,False
SIRT7,47.96,False,False
SIVA1,49.8,False,False
SIX4,50.82,False,False
SKA1,46.33,False,False
SKA2,44.52,False,False
SKA3,46.085,True,False
SKI,49.72,False,False
SKIV2L,47.9,False,False
SKIV2L2,51.74,False,False
SKOR1,53.78,False,False
SKP1,53.0,False,False
SKP2,44.709999999999994,False,False
SLAIN2,49.23,False,False
SLBP,47.465,True,False
SLC10A4,52.18,False,False
SLC11A2,52.46,False,False
SLC12A2,51.0,False,False
SLC12A4,51.4,False,False
SLC12A6,50.785,False,False
SLC12A7,48.87,False,False
SLC12A9,51.13,False,False
SLC15A4,55.25,False,False
SLC16A1,51.03,False,False
SLC16A10,64.04,False,False
SLC17A5,51.06,False,False
SLC18B1,59.06,False,False
SLC19A1,57.31,False,False
SLC19A2,52.900000000000006,False,False
SLC1A2,50.230000000000004,False,False
SLC1A4,50.96,False,False
SLC20A1,50.03,False,False
SLC20A2,52.57,False,False
SLC22A23,51.04,False,False
SLC22A5,51.5,False,False
SLC23A1,50.504999999999995,False,False
SLC23A2,51.87,False,False
SLC25A1,50.605000000000004,False,False
SLC25A10,50.95,False,False
SLC25A11,50.715,False,False
SLC25A12,51.39,False,False
SLC25A13,52.22,False,False
SLC25A14,50.695,False,False
SLC25A15,51.385000000000005,False,False
SLC25A16,51.07,False,False
SLC25A17,50.41,False,False
SLC25A19,50.89,False,False
SLC25A20,51.075,False,False
SLC25A21,50.894999999999996,False,False
SLC25A22,50.849999999999994,False,False
SLC25A24,52.565,False,False
SLC25A25,50.03,False,False
SLC25A26,50.93,False,False
SLC25A28,51.74,False,False
SLC25A3,50.835,False,False
SLC25A30,51.260000000000005,False,False
SLC25A32,50.55,False,False
SLC25A33,51.09,False,False
SLC25A36,50.345,False,False
SLC25A37,50.65,False,False
SLC25A39,48.51,False,False
SLC25A4,50.15,False,False
SLC25A40,49.67,False,False
SLC25A42,50.42,False,True
SLC25A44,54.77,False,False
SLC25A46,51.68,False,False
SLC25A5,50.475,False,False
SLC25A52,48.27,False,False
SLC25A6,50.915,False,False
SLC26A1,51.38,False,False
SLC26A2,50.335,False,False
SLC26A6,51.644999999999996,False,False
SLC27A1,49.495000000000005,False,False
SLC27A2,48.45,False,False
SLC27A3,52.69,False,True
SLC27A4,48.02,False,False
SLC29A1,51.76,False,False
SLC2A1,57.96,False,False
SLC2A10,51.31,False,False
SLC2A4,50.54,False,False
SLC2A9,51.04,False,False
SLC30A1,53.98,False,False
SLC30A10,53.9,False,False
SLC30A6,50.0,False,False
SLC30A7,50.7,False,False
SLC30A9,49.33,False,False
SLC31A1,49.3,False,False
SLC33A1,52.52,False,False
SLC34A3,63.2,False,False
SLC35A1,51.83,False,False
SLC35A2,51.59,False,False
SLC35B2,52.28,False,False
SLC35B3,50.17,False,False
SLC35B4,52.8,False,False
SLC35C1,52.32,False,False
SLC35D1,52.01,False,False
SLC35D2,50.24,False,False
SLC35E3,52.95,False,False
SLC36A1,50.61,False,False
SLC37A4,51.02,False,False
SLC38A1,51.185,False,False
SLC38A10,52.04,False,False
SLC38A2,53.379999999999995,False,False
SLC38A4,48.82,False,False
SLC38A5,51.335,False,False
SLC39A10,53.86,False,False
SLC39A11,53.955,False,False
SLC39A14,55.025000000000006,False,False
SLC39A3,52.675,False,False
SLC39A5,50.42,False,False
SLC39A6,54.305,False,False
SLC39A7,50.825,False,False
SLC3A2,57.915,False,False
SLC40A1,53.97,False,False
SLC41A3,52.69,False,False
SLC43A1,50.805,False,False
SLC43A3,52.75,False,False
SLC44A1,52.35,False,False
SLC45A4,47.75,False,False
SLC46A1,50.69,False,False
SLC47A1,50.85,False,False
SLC4A1,53.56,False,False
SLC4A1AP,50.11,False,False
SLC4A2,51.155,False,False
SLC4A7,51.495000000000005,False,False
SLC5A3,56.97,False,False
SLC5A6,53.47,False,False
SLC5A9,49.84,False,False
SLC6A11,52.54,False,False
SLC6A15,63.63,False,False
SLC6A6,50.335,False,False
SLC6A8,53.34,False,False
SLC6A9,51.08,False,False
SLC7A1,54.05,False,False
SLC7A11,52.92,False,False
SLC7A2,50.7,False,False
SLC7A5,55.02,False,False
SLC7A6,56.66,False,False
SLC7A6OS,50.36,False,False
SLC9A1,51.36,False,False
SLC9A3R1,52.760000000000005,False,False
SLC9A3R2,50.47,False,False
SLC9A6,54.474999999999994,False,False
SLC9A8,50.84,False,False
SLC9B2,53.73,False,False
SLCO2B1,50.31,False,False
SLFN11,49.53,False,False
SLFN13,51.42,False,True
SLFN5,48.95,False,False
SLIRP,46.08,False,False
SLIT3,50.47,False,False
SLK,49.41,False,False
SLMAP,48.11,False,False
SLTM,49.85,False,False
SLU7,44.945,False,False
SMAD1,51.49,False,False
SMAD2,48.61,False,False
SMAD3,48.26,False,False
SMAD4,50.03,False,False
SMAD5,48.45,False,False
SMAP1,50.61,False,False
SMAP2,47.8,False,False
SMARCA1,46.12,False,False
SMARCA2,46.875,False,False
SMARCA4,46.07,False,False
SMARCA5,46.02,False,False
SMARCAD1,48.08,False,False
SMARCAL1,46.87,False,False
SMARCB1,46.865,False,False
SMARCC1,46.36,False,False
SMARCC2,46.61,False,False
SMARCD1,46.08,False,False
SMARCD2,46.295,False,False
SMARCD3,45.24,False,False
SMARCE1,46.48,False,False
SMC1A,50.4,False,False
SMC2,47.57,False,True
SMC3,50.05,False,False
SMC4,47.64,False,False
SMC5,48.94,False,False
SMC6,49.11,False,False
SMCHD1,45.66,False,False
SMCR7L,50.15,False,False
SMCR8,56.685,False,False
SMEK1,50.44,False,False
SMEK2,46.545,False,False
SMG1,48.52,False,False
SMG5,47.42,False,False
SMG6,48.09,False,False
SMG7,47.07,False,False
SMG8,48.4,False,False
SMG9,51.62,False,False
SMIM20,52.35,False,False
SMIM8,48.04,False,False
SMN1,54.32,False,False
SMNDC1,50.77,False,False
SMOC1,51.21,False,False
SMOX,54.285,False,False
SMPD1,56.89,False,False
SMPD2,50.474999999999994,False,False
SMPD4,47.39,False,False
SMS,55.65,False,False
SMTN,48.105000000000004,False,False
SMU1,50.95,False,False
SMUG1,51.66,False,False
SMURF1,52.46,False,False
SMURF2,50.13,False,False
SMYD2,46.56,False,False
SMYD3,46.13,False,False
SMYD4,47.9,False,False
SMYD5,53.02,False,False
SNAP23,61.05,False,False
SNAP29,51.935,False,False
SNAP47,48.34,False,False
SNAPC4,49.67,False,False
SNAPC5,60.53,False,False
SNAPIN,59.295,False,False
SND1,47.12,False,False
SNF8,51.35,False,False
SNIP1,45.32,False,False
SNRK,48.48,False,False
SNRNP200,51.21,False,False
SNRNP27,50.74,False,False
SNRNP40,52.6,False,False
SNRNP70,50.415,False,False
SNRPA,52.209999999999994,False,False
SNRPA1,51.6,False,False
SNRPB,67.3,False,False
SNRPB2,51.49,False,False
SNRPC,51.66,False,False
SNRPD1,52.53,False,False
SNRPD2,52.125,False,False
SNRPD3,59.69500000000001,False,False
SNRPE,54.64,False,False
SNRPF,54.52,False,False
SNRPG,67.15,False,False
SNTA1,47.46,False,False
SNTB1,47.61,False,False
SNTB2,47.215,False,False
SNUPN,48.575,False,False
SNW1,54.175,False,False
SNX1,49.78,False,False
SNX11,50.87,False,False
SNX12,49.75,False,False
SNX13,50.075,False,False
SNX14,47.79,False,False
SNX15,49.1,False,False
SNX16,54.66,False,False
SNX17,47.3,False,False
SNX18,47.79,False,False
SNX2,50.49,False,False
SNX21,46.57,False,False
SNX24,47.46,False,False
SNX27,46.93,False,False
SNX29,52.78,False,False
SNX3,46.5,False,False
SNX30,48.705,False,False
SNX33,51.7,False,False
SNX4,47.36,False,False
SNX5,49.99,False,False
SNX6,50.02,False,False
SNX7,47.67,False,False
SNX8,54.2,False,False
SNX9,48.31,False,False
SOAT1,49.86,False,False
SOAT2,50.21,False,False
SOCS2,54.22,False,False
SOCS6,51.14,False,False
SOD1,57.45,False,False
SOGA1,51.555,False,False
SOGA3,59.394999999999996,False,False
SOLH,53.075,False,False
SON,46.03,False,False
SORBS1,50.79,False,False
SORBS2,50.74,False,False
SORBS3,51.4,False,False
SORD,56.31,False,False
SORL1,51.13,False,False
SORT1,52.515,False,False
SOS1,48.15,False,False
SOS2,57.41,False,False
SOWAHC,56.400000000000006,False,False
SOX13,45.26,False,False
SOX17,54.46,False,False
SOX5,46.83,False,False
SOX9,50.16,False,False
SP1,50.52,False,False
SP100,49.28,False,False
SP110,48.754999999999995,False,False
SP2,49.83,False,False
SP3,48.81999999999999,False,False
SP4,51.37,False,False
SP6,52.9,False,True
SPA17,50.06,False,False
SPAG1,50.1,False,False
SPAG5,46.16,False,False
SPAG7,51.47,False,False
SPAG9,56.5,False,False
SPARC,54.58,False,False
SPAST,48.22,False,False
SPATA1,52.61,False,False
SPATA18,52.88,False,False
SPATA2,50.955,False,False
SPATA20,50.66,False,False
SPATA2L,51.215,False,False
SPATA5,49.5,False,False
SPATA5L1,51.64,False,False
SPATS2,46.01,False,False
SPATS2L,62.075,False,False
SPC24,51.95,False,False
SPC25,47.49,False,False
SPCS1,50.69,False,False
SPCS2,50.2,False,False
SPCS3,51.52,False,False
SPDL1,51.575,False,False
SPECC1,51.12,False,False
SPECC1L,46.88,False,False
SPEN,51.07,False,False
SPG11,46.935,False,False
SPG20,49.05,False,False
SPG21,49.415,False,False
SPG7,49.12,False,False
SPHK1,50.349999999999994,False,False
SPHK2,52.365,False,False
SPIN1,50.155,False,False
SPINT1,54.64,False,False
SPIRE1,48.335,False,False
SPNS1,54.46,False,False
SPPL2A,53.38,False,False
SPPL2B,50.59,False,False
SPR,51.64,False,False
SPRED1,62.41,False,False
SPRED2,48.545,False,False
SPRY1,50.94,False,False
SPRY4,52.0,False,False
SPRYD4,51.75,False,False
SPRYD7,53.75,False,False
SPTA1,44.91,False,False
SPTAN1,59.73,False,False
SPTB,50.754999999999995,False,False
SPTBN1,54.989999999999995,False,False
SPTBN2,48.825,False,False
SPTBN5,54.06,False,False
SPTLC1,49.63,False,False
SPTLC2,51.0,False,True
SPTLC3,49.04,False,False
SPTY2D1,47.55,False,False
SQLE,51.53,False,False
SQRDL,51.97,False,False
SQSTM1,49.3,False,False
SR140,45.72,False,False
SRA1,51.26,False,False
SRBD1,46.61,False,False
SRC,51.62,False,False
SRCAP,46.8,False,False
SRCRB4D,50.86,False,False
SRD5A3,50.16,False,False
SREBF1,49.06,False,False
SREK1,53.435,False,False
SREK1IP1,50.41,False,False
SRF,54.0,False,False
SRFBP1,52.22,False,False
SRGAP1,54.584999999999994,False,False
SRGAP2,48.54,False,False
SRI,56.12,False,False
SRM,51.55,False,False
SRP09,50.82,False,False
SRP14,51.68,False,False
SRP19,48.71,False,False
SRP54,49.08,False,False
SRP68,48.26,False,False
SRP72,48.41,False,False
SRP9,62.39,False,False
SRPK1,50.5,False,False
SRPK2,50.455,False,False
SRPR,49.11,False,False
SRPRB,48.15,False,False
SRR,49.82,False,False
SRRM1,48.614999999999995,False,False
SRRM2,46.7,False,False
SRRT,47.760000000000005,False,False
SRSF10,49.02,False,False
SRSF11,53.4,False,False
SRSF2,57.67,False,False
SRSF4,47.8,False,False
SRSF5,51.44,False,False
SRSF6,53.165000000000006,False,False
SRSF7,53.644999999999996,False,False
SRSF9,48.9,False,False
SRXN1,49.17,False,False
SS18,50.765,False,False
SS18L1,46.29,False,False
SS18L2,50.495,False,True
SSB,49.25,False,False
SSBP1,53.71,False,False
SSBP2,56.33,False,False
SSBP3,56.17,False,False
SSDP4,62.17,False,False
SSFA2,53.96,False,False
SSH1,57.845,False,False
SSH2,55.54,False,False
SSH3,49.17,False,False
SSNA1,54.33,False,False
SSR1,52.365,False,False
SSR3,51.81,False,False
SSR4,53.46,False,False
SSRP1,48.27,False,False
SSSCA1,53.68,False,False
SSU72,48.61,False,False
SSX1,47.13,False,False
SSX2IP,45.85,False,False
SSX3,50.62,False,False
ST13,50.41,False,False
ST3GAL4,51.205,False,False
ST3GAL6,51.03,False,False
ST6GAL1,50.655,False,False
ST7,47.61,False,False
STAG1,50.44,False,False
STAG2,50.65,False,False
STAM,50.76,False,False
STAM2,49.62,False,False
STAMBP,48.17,False,False
STAMBPL1,54.59,False,False
STAP2,47.71,False,False
STAR,46.32,False,False
STARD10,48.76,False,False
STARD13,51.84,False,False
STARD3,50.150000000000006,False,False
STARD3NL,50.599999999999994,False,False
STARD5,51.52,False,False
STARD7,50.05,False,False
STAT1,46.17,False,False
STAT2,46.49,False,False
STAT3,49.67,False,False
STAT5A,47.01,False,False
STAT5B,46.81,False,False
STAT6,47.46,False,False
STAU1,50.54,False,False
STAU2,48.78,False,False
STBD1,47.67,False,False
STEAP2,50.16,False,False
STEAP3,50.89,False,False
STIL,45.035,False,False
STIM1,50.46,False,False
STIM2,51.86,False,False
STIP1,50.04,False,False
STK10,47.99,False,False
STK11,51.51,False,False
STK11IP,49.28,False,False
STK19,44.79,False,False
STK24,50.41,False,False
STK25,50.01,False,False
STK3,52.53,False,False
STK32C,48.995,False,False
STK33,48.795,False,False
STK35,49.95,False,False
STK38,47.86,False,False
STK38L,50.18,False,False
STK39,46.46,False,False
STK4,50.37,False,False
STK40,48.85,False,False
STOM,48.58,False,False
STOML2,51.725,False,False
STON1,51.61,False,False
STON2,47.665,False,False
STRA13,53.9,False,False
STRADA,56.870000000000005,False,False
STRADB,50.605000000000004,False,False
STRAP,51.65,False,False
STRBP,48.575,False,False
STRIP1,51.945,False,False
STRN,50.86,False,False
STRN3,53.26,False,False
STRN4,49.01,False,False
STT3A,51.37,False,False
STT3B,51.315,False,False
STUB1,46.33,False,False
STX10,50.32,False,False
STX12,51.849999999999994,False,False
STX16,50.415,False,False
STX17,50.07,False,False
STX18,48.864999999999995,False,False
STX1A,54.79,False,False
STX2,50.6,False,False
STX3,50.730000000000004,False,False
STX4,49.59,False,False
STX5,50.29,False,False
STX6,51.15,False,False
STX7,55.89,False,False
STX8,53.585,False,False
STXBP1,48.315,False,False
STXBP2,48.21,False,False
STXBP3,48.055,False,False
STXBP4,45.07,False,False
STXBP5,51.01,False,False
STXBP6,48.17,False,False
STYX,51.595,False,False
SUB1,52.59,False,False
SUCLA2,48.59,False,False
SUCLG1,49.64,False,False
SUCLG2,50.65,False,False
SUDS3,45.2,False,False
SUFU,52.01,False,False
SUGP1,54.625,False,False
SUGP2,54.555,False,False
SUGT1,50.545,False,False
SULF2,51.72,False,False
SULT1A1,48.835,False,False
