,well_plate,ENSG,in_firstbatch,in_secondbatch,is_variable,is_variable_comp,is_dianaccd,is_newccd
1661,F01_55345985,ENSG00000107201,True,False,True,True,False,False
1662,F01_55355986,ENSG00000138944,True,False,True,True,False,False
1663,F01_55365987,ENSG00000177551,True,False,True,True,True,True
1664,F01_55375988,ENSG00000163069,True,False,True,True,False,False
1665,F01_55385989,ENSG00000166411,True,False,True,True,False,False
1666,F01_55395990,ENSG00000249459,True,False,True,True,False,False
1667,F01_55405991,ENSG00000185567,True,False,True,True,False,False
1668,F01_6717,ENSG00000104375,True,True,True,True,False,False
1669,F01_6718,ENSG00000135480,False,True,True,True,False,False
1670,F01_6719,ENSG00000250506,False,True,True,True,False,False
1671,F01_6720,ENSG00000115539,True,True,True,True,False,False
1672,F01_6721,ENSG00000143149,False,True,True,True,False,True
1673,F01_6722,ENSG00000165704,False,True,True,True,False,False
1674,F01_6724,ENSG00000102699,False,True,True,True,False,True
1675,F01_6725,ENSG00000013561,False,True,True,True,False,True
1676,F01_6731,ENSG00000111667,False,True,True,True,False,False
1677,F01_6734,ENSG00000100442,False,True,True,True,False,False
1678,F01_6735,ENSG00000174827,False,True,True,True,False,False
1679,F01_6736,ENSG00000163349,False,True,True,True,False,False
1680,F01_6745,ENSG00000133706,True,True,True,True,False,False
1681,F01_75836284,ENSG00000138792,True,False,True,True,False,False
1682,F01_75846286,ENSG00000140455,True,False,True,True,False,False
1683,F02_55185977,ENSG00000121552,True,False,True,True,False,False
1684,F02_55195978,ENSG00000132872,True,False,True,False,False,False
1685,F02_55205980,ENSG00000266964,True,False,True,True,False,True
1686,F02_55215982,ENSG00000163781,True,True,True,True,False,False
1687,F02_55225983,ENSG00000137825,True,False,True,True,False,False
1688,F02_55235979,ENSG00000105953,True,False,True,False,False,False
1689,F02_55245981,ENSG00000132646,True,True,True,True,False,False
1690,F02_55335984,ENSG00000008382,True,False,True,True,False,False
1691,F02_55345985,ENSG00000169902,True,False,True,True,False,False
1692,F02_55355986,ENSG00000125968,True,False,True,False,True,False
1693,F02_55375988,ENSG00000151655,True,False,True,True,False,False
1694,F02_55385989,ENSG00000160714,True,False,True,True,False,False
1695,F02_55395990,ENSG00000100938,True,False,True,True,True,False
1696,F02_55405991,ENSG00000180287,True,False,True,True,False,False
1697,F02_6717,ENSG00000063978,False,True,True,True,False,False
1698,F02_6718,ENSG00000122971,False,True,True,True,False,False
1699,F02_6719,ENSG00000171346,False,True,True,True,False,True
1700,F02_6720,ENSG00000132688,True,True,True,True,False,False
1701,F02_6721,ENSG00000110931,False,True,True,True,False,True
1702,F02_6722,ENSG00000131067,False,True,True,True,False,False
1703,F02_6724,ENSG00000165609,False,True,True,True,False,False
1704,F02_6725,ENSG00000088179,False,True,True,True,False,False
1705,F02_6731,ENSG00000135090,False,True,True,True,False,False
1706,F02_6735,ENSG00000070950,False,True,True,True,False,True
1707,F02_6736,ENSG00000185432,False,True,True,True,False,False
1708,F02_6745,ENSG00000167315,False,True,True,True,False,True
1709,F02_75836284,ENSG00000122882,True,True,True,False,False,False
1710,F02_75846286,ENSG00000179010,True,False,True,True,False,False
1711,F03_55205980,ENSG00000148219,True,False,True,False,False,False
1712,F03_55215982,ENSG00000172053,True,False,True,True,False,False
1713,F03_55225983,ENSG00000125864,True,False,True,True,False,False
1714,F03_55235979,ENSG00000135248,True,False,True,True,False,False
1715,F03_55245981,ENSG00000196391,True,False,True,True,False,False
1716,F03_55335984,ENSG00000169564,True,False,True,True,False,False
1717,F03_55345985,ENSG00000147889,True,False,True,False,False,False
1718,F03_55355986,ENSG00000111615,True,True,True,True,True,False
1719,F03_55365987,ENSG00000139219,True,False,True,True,False,False
1720,F03_55375988,ENSG00000179134,True,False,True,True,False,False
1721,F03_55385989,ENSG00000128652,True,False,True,True,False,False
1722,F03_55395990,ENSG00000125898,True,False,True,True,True,False
1723,F03_55405991,ENSG00000124207,True,True,True,True,False,False
1724,F03_6717,ENSG00000084623,True,True,True,True,False,True
1725,F03_6718,ENSG00000136895,False,True,True,True,False,False
1726,F03_6719,ENSG00000180801,False,True,True,True,False,False
1727,F03_6720,ENSG00000132646,True,True,True,True,False,False
1728,F03_6721,ENSG00000047249,False,True,True,True,False,False
1729,F03_6722,ENSG00000167280,False,True,True,True,False,False
1730,F03_6724,ENSG00000087157,False,True,True,True,False,False
1731,F03_6725,ENSG00000067606,False,True,True,True,False,False
1732,F03_6731,ENSG00000156795,False,True,True,True,False,False
1733,F03_6734,ENSG00000163932,False,True,True,True,False,False
1734,F03_6735,ENSG00000114115,False,True,True,True,False,False
1735,F03_6736,ENSG00000175175,False,True,True,True,False,False
1736,F03_6745,ENSG00000105519,False,True,True,True,False,False
1737,F03_75836284,ENSG00000128791,True,True,True,True,False,False
1738,F03_75846286,ENSG00000164116,True,False,True,True,False,False
1739,F04_55185977,ENSG00000119725,True,False,True,True,False,False
1740,F04_55195978,ENSG00000006459,True,False,True,True,True,True
1741,F04_55235979,ENSG00000151093,True,False,True,True,False,False
1742,F04_55245981,ENSG00000111834,True,False,True,True,False,False
1743,F04_55335984,ENSG00000143951,True,False,True,True,True,False
1744,F04_55355986,ENSG00000160124,True,False,True,True,False,False
1745,F04_55365987,ENSG00000095932,True,False,True,True,False,False
1746,F04_55375988,ENSG00000164379,True,False,True,True,False,False
1747,F04_55385989,ENSG00000188283,True,False,True,True,False,False
1748,F04_55395990,ENSG00000163608,True,True,True,True,False,True
1749,F04_55405991,ENSG00000137812,True,False,True,True,False,False
1750,F04_6717,ENSG00000079931,False,True,True,True,False,False
1751,F04_6719,ENSG00000175182,True,True,True,True,False,False
1752,F04_6720,ENSG00000163938,True,True,True,True,False,False
1753,F04_6721,ENSG00000139624,False,True,True,True,False,False
1754,F04_6722,ENSG00000137944,False,True,True,True,False,True
1755,F04_6724,ENSG00000102030,False,True,True,True,False,False
1756,F04_6725,ENSG00000144741,False,True,True,True,False,False
1757,F04_6731,ENSG00000115661,False,True,True,True,False,False
1758,F04_6734,ENSG00000110619,False,True,True,True,False,False
1759,F04_6735,ENSG00000151422,False,True,True,True,False,False
1760,F04_6736,ENSG00000198900,True,True,True,True,False,False
1761,F04_6745,ENSG00000115170,False,True,True,True,False,False
1762,F04_75836284,ENSG00000133878,True,False,True,False,False,False
1763,F04_75846286,ENSG00000153162,True,True,True,True,False,False
1764,F05_55185977,ENSG00000109107,True,False,True,True,False,False
1765,F05_55195978,ENSG00000108474,True,False,True,True,False,False
1766,F05_55205980,ENSG00000134744,True,True,True,False,False,False
1767,F05_55215982,ENSG00000165626,True,False,True,True,True,True
1768,F05_55225983,ENSG00000140718,True,False,True,True,False,False
1769,F05_55245981,ENSG00000197915,True,False,True,True,False,False
1770,F05_55335984,ENSG00000122512,True,False,True,True,False,False
1771,F05_55345985,ENSG00000100362,True,False,True,False,False,False
1772,F05_55355986,ENSG00000176476,True,False,True,True,True,True
1773,F05_55365987,ENSG00000205089,True,False,True,True,True,True
1774,F05_55375988,ENSG00000168679,True,False,True,True,False,True
1775,F05_55385989,ENSG00000135334,True,True,True,False,False,False
1776,F05_55395990,ENSG00000162733,True,True,True,True,False,True
1777,F05_55405991,ENSG00000065183,True,False,True,True,False,False
1778,F05_6717,ENSG00000105373,False,True,True,True,False,False
1779,F05_6718,ENSG00000140829,False,True,True,True,False,False
1780,F05_6719,ENSG00000172264,False,True,True,True,False,False
1781,F05_6720,ENSG00000060069,True,True,True,True,False,False
1782,F05_6721,ENSG00000155085,False,True,True,True,False,False
1783,F05_6722,ENSG00000108984,False,True,True,False,False,False
1784,F05_6724,ENSG00000164172,False,True,True,True,False,True
1785,F05_6725,ENSG00000171453,False,True,True,True,False,False
1786,F05_6731,ENSG00000124356,False,True,True,True,False,False
1787,F05_6734,ENSG00000177189,False,True,True,True,False,False
1788,F05_6735,ENSG00000140740,False,True,True,True,False,False
1789,F05_6736,ENSG00000161533,False,True,True,False,False,False
1790,F05_6745,ENSG00000100568,True,True,True,True,False,False
1791,F05_75836284,ENSG00000079112,True,False,False,False,False,False
1792,F05_75846286,ENSG00000088854,True,False,True,True,False,False
1793,F06_55195978,ENSG00000079257,True,False,True,True,False,False
1794,F06_55205980,ENSG00000160752,True,True,True,True,False,False
1795,F06_55215982,ENSG00000100364,True,False,True,True,False,False
1796,F06_55225983,ENSG00000181938,True,False,True,True,False,False
1797,F06_55235979,ENSG00000131473,True,False,True,True,False,True
1798,F06_55245981,ENSG00000124535,True,False,True,True,False,False
1799,F06_55335984,ENSG00000172292,True,False,True,True,False,False
1800,F06_55345985,ENSG00000078747,True,True,True,True,False,False
1801,F06_55355986,ENSG00000165084,True,False,True,True,False,False
1802,F06_55365987,ENSG00000147459,True,False,True,False,False,False
1803,F06_55375988,ENSG00000111602,True,True,True,False,False,False
1804,F06_55385989,ENSG00000056998,True,False,True,True,False,False
1805,F06_55395990,ENSG00000124788,True,False,True,True,True,False
1806,F06_55405991,ENSG00000172216,True,False,True,True,True,True
1807,F06_6717,ENSG00000107807,False,True,True,True,False,False
1808,F06_6718,ENSG00000123427,False,True,True,False,False,False
1809,F06_6719,ENSG00000166454,True,True,True,True,False,False
1810,F06_6720,ENSG00000108846,False,True,True,True,False,False
1811,F06_6721,ENSG00000114573,False,True,True,True,False,True
1812,F06_6722,ENSG00000116120,False,True,True,True,False,False
1813,F06_6724,ENSG00000184752,False,True,True,True,False,False
1814,F06_6725,ENSG00000122912,False,True,True,True,False,False
1815,F06_6731,ENSG00000113407,False,True,True,True,False,True
1816,F06_6734,ENSG00000166136,False,True,True,True,False,True
1817,F06_6735,ENSG00000162551,False,True,True,True,False,False
1818,F06_6736,ENSG00000035687,False,True,True,True,False,False
1819,F06_6745,ENSG00000108424,True,True,True,True,False,False
1820,F06_75836284,ENSG00000103196,True,False,True,True,False,False
1821,F06_75846286,ENSG00000221923,True,False,True,False,False,False
1822,F07_55185977,ENSG00000126787,True,False,True,True,True,True
1823,F07_55195978,ENSG00000143105,True,False,True,True,False,False
1824,F07_55205980,ENSG00000163431,True,False,True,True,False,False
1825,F07_55215982,ENSG00000133316,True,False,True,False,False,False
1826,F07_55225983,ENSG00000119523,True,False,True,True,False,False
1827,F07_55235979,ENSG00000104722,True,False,True,True,False,False
1828,F07_55245981,ENSG00000163874,True,False,True,True,False,True
1829,F07_55335984,ENSG00000125885,True,True,True,True,False,False
1830,F07_55345985,ENSG00000276043,True,True,True,True,False,False
1831,F07_55355986,ENSG00000118407,True,False,True,True,False,False
1832,F07_55365987,ENSG00000145779,True,False,True,True,False,False
1833,F07_55375988,ENSG00000023902,True,True,True,False,False,False
1834,F07_55385989,ENSG00000137074,True,False,True,True,False,False
1835,F07_55395990,ENSG00000108924,True,False,True,True,True,False
1836,F07_55405991,ENSG00000129194,True,False,True,True,True,False
1837,F07_6717,ENSG00000167685,True,True,True,True,True,False
1838,F07_6718,ENSG00000157999,False,True,True,True,False,False
1839,F07_6719,ENSG00000169105,False,True,True,False,False,False
1840,F07_6720,ENSG00000112659,True,True,True,True,False,False
1841,F07_6721,ENSG00000148677,False,True,True,True,False,False
1842,F07_6722,ENSG00000157353,False,True,True,True,False,False
1843,F07_6724,ENSG00000116984,False,True,True,True,False,False
1844,F07_6725,ENSG00000108443,False,True,True,True,False,False
1845,F07_6731,ENSG00000185973,False,True,True,True,False,False
1846,F07_6734,ENSG00000104738,False,True,True,True,False,True
1847,F07_6735,ENSG00000121879,False,True,True,True,False,False
1848,F07_6736,ENSG00000167632,False,True,True,True,False,True
1849,F07_6745,ENSG00000171793,False,True,True,True,False,False
1850,F08_55185977,ENSG00000128016,True,False,True,False,False,False
1851,F08_55195978,ENSG00000137463,True,False,True,False,False,False
1852,F08_55205980,ENSG00000007923,True,False,True,True,False,False
1853,F08_55215982,ENSG00000189057,True,False,True,True,True,False
1854,F08_55225983,ENSG00000010361,True,False,True,True,False,True
1855,F08_55235979,ENSG00000181610,True,False,True,True,False,False
1856,F08_55245981,ENSG00000175063,True,False,True,True,True,True
1857,F08_55335984,ENSG00000101457,True,False,True,False,False,False
1858,F08_55345985,ENSG00000070476,True,False,True,True,True,False
1859,F08_55355986,ENSG00000187498,True,False,True,True,False,False
1860,F08_55365987,ENSG00000084774,True,False,True,True,False,False
1861,F08_55375988,ENSG00000140386,True,False,True,True,False,False
1862,F08_55385989,ENSG00000197921,True,False,True,True,True,False
1863,F08_55395990,ENSG00000197024,True,False,True,False,False,False
1864,F08_6717,ENSG00000008853,True,True,True,False,False,False
1865,F08_6718,ENSG00000123268,True,True,True,True,False,False
1866,F08_6719,ENSG00000187726,False,True,True,True,False,False
1867,F08_6720,ENSG00000112576,True,True,True,True,False,False
1868,F08_6721,ENSG00000134905,False,True,True,True,False,False
1869,F08_6722,ENSG00000125885,True,True,True,True,False,False
1870,F08_6724,ENSG00000065911,False,True,True,True,False,False
1871,F08_6725,ENSG00000172985,False,True,True,True,False,True
1872,F08_6731,ENSG00000060237,False,True,True,True,False,False
1873,F08_6734,ENSG00000085982,False,True,True,True,False,False
1874,F08_6735,ENSG00000163162,False,True,True,True,False,False
1875,F08_6745,ENSG00000162368,False,True,True,True,False,True
1876,F08_75836284,ENSG00000166510,True,False,True,True,False,False
1877,F09_55195978,ENSG00000186001,True,False,True,True,False,False
1878,F09_55215982,ENSG00000023892,True,False,True,False,True,False
1879,F09_55225983,ENSG00000103381,True,False,True,True,False,False
1880,F09_55235979,ENSG00000183665,True,False,True,True,False,False
1881,F09_55245981,ENSG00000006194,True,False,True,True,True,True
1882,F09_55335984,ENSG00000189266,True,False,True,False,False,False
1883,F09_55345985,ENSG00000106366,True,False,True,True,False,False
1884,F09_55365987,ENSG00000174788,True,False,True,True,True,True
1885,F09_55375988,ENSG00000139405,True,False,True,False,False,False
1886,F09_55385989,ENSG00000144827,True,False,True,True,False,False
1887,F09_55395990,ENSG00000105085,True,False,True,True,False,False
1888,F09_55405991,ENSG00000100156,True,False,True,False,False,False
1889,F09_6717,ENSG00000106991,False,True,True,True,False,False
1890,F09_6719,ENSG00000221916,False,True,True,True,False,False
1891,F09_6720,ENSG00000081760,False,True,True,True,False,False
1892,F09_6722,ENSG00000256269,False,True,True,True,False,False
1893,F09_6724,ENSG00000158864,False,True,True,True,False,False
1894,F09_6725,ENSG00000143653,False,True,True,True,False,False
1895,F09_6731,ENSG00000110344,False,True,True,True,False,False
1896,F09_6734,ENSG00000116171,False,True,True,True,False,False
1897,F09_6735,ENSG00000106392,False,True,True,True,False,False
1898,F09_6736,ENSG00000138439,True,True,True,False,False,False
1899,F09_6745,ENSG00000134532,False,True,True,False,False,False
1900,F09_75836284,ENSG00000168476,True,False,True,False,False,False
1901,F10_55195978,ENSG00000105173,True,False,True,True,True,False
1902,F10_55215982,ENSG00000151575,True,True,True,True,False,False
1903,F10_55225983,ENSG00000140259,True,False,True,True,False,False
1904,F10_55235979,ENSG00000006652,True,False,True,True,False,False
1905,F10_55245981,ENSG00000115421,True,False,True,True,False,False
1906,F10_55335984,ENSG00000143793,True,False,True,True,False,False
1907,F10_55345985,ENSG00000127952,True,False,True,True,False,False
1908,F10_55355986,ENSG00000102309,True,False,True,True,True,True
1909,F10_55365987,ENSG00000112964,True,False,True,True,False,False
1910,F10_55375988,ENSG00000163807,True,False,True,True,True,True
1911,F10_55385989,ENSG00000141448,True,False,True,True,True,True
1912,F10_55395990,ENSG00000137449,True,False,True,True,False,False
1913,F10_55405991,ENSG00000172239,True,False,True,True,False,False
1914,F10_6717,ENSG00000099875,False,True,True,True,False,False
1915,F10_6718,ENSG00000123374,True,True,True,True,False,True
1916,F10_6719,ENSG00000173868,False,True,True,True,False,False
1917,F10_6720,ENSG00000147853,False,True,True,True,False,False
1918,F10_6721,ENSG00000116459,False,True,True,True,False,False
1919,F10_6722,ENSG00000176387,False,True,True,True,False,False
1920,F10_6724,ENSG00000130414,False,True,True,True,False,True
1921,F10_6725,ENSG00000240857,False,True,True,True,False,False
1922,F10_6731,ENSG00000173575,False,True,True,True,False,False
1923,F10_6734,ENSG00000253729,False,True,True,True,False,False
1924,F10_6735,ENSG00000111670,False,True,True,True,False,False
1925,F10_6736,ENSG00000142657,True,True,True,True,False,False
1926,F10_6745,ENSG00000129810,False,True,True,True,True,True
1927,F10_75836284,ENSG00000160570,True,True,True,True,False,False
1928,F11_55185977,ENSG00000204356,True,False,True,False,False,False
1929,F11_55195978,ENSG00000047597,True,False,True,True,False,False
1930,F11_55205980,ENSG00000164062,True,False,True,False,False,False
1931,F11_55215982,ENSG00000165972,True,False,True,True,True,False
1932,F11_55225983,ENSG00000124143,True,False,True,True,False,False
1933,F11_55235979,ENSG00000140688,True,False,True,True,False,False
1934,F11_55245981,ENSG00000099284,True,False,True,True,False,False
1935,F11_55335984,ENSG00000163655,True,False,True,False,False,False
1936,F11_55345985,ENSG00000172167,True,False,True,True,True,True
1937,F11_55355986,ENSG00000102195,True,False,True,True,False,False
1938,F11_55365987,ENSG00000161202,True,False,True,True,True,True
1939,F11_55375988,ENSG00000137714,True,True,False,False,False,False
1940,F11_55385989,ENSG00000131061,True,False,True,True,True,False
1941,F11_55395990,ENSG00000165684,True,False,True,True,False,False
1942,F11_55405991,ENSG00000006468,True,False,True,False,False,False
1943,F11_6717,ENSG00000104998,False,True,False,False,False,False
1944,F11_6718,ENSG00000143493,False,True,True,True,False,False
1945,F11_6720,ENSG00000205078,True,True,True,True,False,False
1946,F11_6721,ENSG00000167657,False,True,True,False,False,False
1947,F11_6722,ENSG00000055332,False,True,True,True,False,False
1948,F11_6724,ENSG00000105355,False,True,True,False,False,False
1949,F11_6725,ENSG00000135437,False,True,True,True,False,False
1950,F11_6734,ENSG00000167969,False,True,True,True,False,False
1951,F11_6735,ENSG00000116649,False,True,True,True,False,False
1952,F11_6736,ENSG00000065243,False,True,True,True,False,False
1953,F11_75836284,ENSG00000180376,True,False,True,True,True,False
1954,F12_55185977,ENSG00000165731,True,False,True,False,False,False
1955,F12_55195978,ENSG00000149591,True,False,True,True,False,False
1956,F12_55205980,ENSG00000083635,True,False,True,True,True,True
1957,F12_55215982,ENSG00000005810,True,False,True,True,False,False
1958,F12_55235979,ENSG00000097021,True,True,True,False,False,False
1959,F12_55245981,ENSG00000115419,True,False,True,True,False,False
1960,F12_55335984,ENSG00000163249,True,False,True,True,False,False
1961,F12_55345985,ENSG00000119703,True,False,True,True,False,False
1962,F12_55355986,ENSG00000166454,True,True,False,False,False,False
1963,F12_55365987,ENSG00000152611,True,False,True,True,False,False
1964,F12_55375988,ENSG00000066382,True,True,True,True,False,False
1965,F12_55385989,ENSG00000171551,True,False,True,True,False,False
1966,F12_55395990,ENSG00000125508,True,False,True,True,False,False
1967,F12_55405991,ENSG00000167767,True,False,True,False,False,False
1968,F12_6717,ENSG00000102024,True,True,True,True,False,False
1969,F12_6718,ENSG00000123352,False,True,True,True,False,False
1970,F12_6719,ENSG00000253910,False,True,True,True,False,False
1971,F12_6720,ENSG00000168411,True,True,False,False,False,False
1972,F12_6721,ENSG00000122966,False,True,True,True,False,False
1973,F12_6722,ENSG00000131373,False,True,True,True,False,False
1974,F12_6724,ENSG00000198400,False,True,True,True,False,False
1975,F12_6725,ENSG00000108179,False,True,True,True,False,False
1976,F12_6731,ENSG00000065923,False,True,True,True,False,False
1977,F12_6734,ENSG00000183207,False,True,True,True,False,False
1978,F12_6736,ENSG00000170989,True,True,True,True,False,True
1979,G01_55185977,ENSG00000108515,True,False,True,True,False,False
1980,G01_55195978,ENSG00000157456,True,False,True,True,True,True
1981,G01_55215982,ENSG00000152413,True,False,True,True,False,False
1982,G01_55225983,ENSG00000179630,True,False,True,True,False,False
1983,G01_55235979,ENSG00000130733,True,False,True,True,False,False
1984,G01_55245981,ENSG00000114993,True,False,True,True,False,False
1985,G01_55335984,ENSG00000003249,True,False,True,False,False,False
1986,G01_55345985,ENSG00000143552,True,False,True,False,True,False
1987,G01_55355986,ENSG00000127252,True,False,True,True,False,False
1988,G01_55365987,ENSG00000130311,True,False,True,True,False,False
1989,G01_55375988,ENSG00000075131,True,False,True,True,True,False
1990,G01_55385989,ENSG00000130522,True,False,True,True,True,False
1991,G01_55395990,ENSG00000254827,True,False,True,True,True,False
1992,G01_55405991,ENSG00000123485,True,False,True,True,True,True
1993,G01_6717,ENSG00000018408,False,True,True,True,False,True
1994,G01_6718,ENSG00000149196,False,True,True,True,False,False
1995,G01_6719,ENSG00000177868,False,True,True,True,False,False
1996,G01_6720,ENSG00000072778,False,True,True,True,False,False
1997,G01_6721,ENSG00000183049,False,True,True,True,False,True
1998,G01_6722,ENSG00000168237,False,True,True,True,False,False
1999,G01_6724,ENSG00000074416,False,True,True,True,False,False
2000,G01_6731,ENSG00000103404,False,True,True,True,False,False
2001,G01_6734,ENSG00000100823,True,True,True,True,False,False
2002,G01_6735,ENSG00000099821,False,True,True,True,False,False
2003,G01_6736,ENSG00000143507,True,True,True,True,False,True
2004,G01_6745,ENSG00000166747,False,True,True,True,False,False
2005,G01_75836284,ENSG00000115233,True,False,True,False,False,False
2006,G01_75846286,ENSG00000140030,True,False,True,True,False,False
2007,G02_55185977,ENSG00000185721,True,False,True,True,True,False
2008,G02_55195978,ENSG00000126460,True,False,True,False,False,False
2009,G02_55205980,ENSG00000144959,True,False,True,True,False,False
2010,G02_55215982,ENSG00000163938,True,True,True,True,False,False
2011,G02_55225983,ENSG00000101639,True,True,True,False,False,False
2012,G02_55235979,ENSG00000189269,True,False,True,True,False,False
2013,G02_55245981,ENSG00000086504,True,False,True,True,False,False
2014,G02_55335984,ENSG00000186451,True,False,True,False,False,False
2015,G02_55345985,ENSG00000188542,True,False,True,True,False,True
2016,G02_55355986,ENSG00000177721,True,False,True,False,False,False
2017,G02_55365987,ENSG00000041357,True,True,True,True,False,False
2018,G02_55385989,ENSG00000258429,True,False,True,True,False,False
2019,G02_55395990,ENSG00000078043,True,False,True,True,True,False
2020,G02_55405991,ENSG00000120738,True,True,True,True,False,False
2021,G02_6717,ENSG00000019186,False,True,False,False,False,False
2022,G02_6718,ENSG00000125877,False,True,True,True,False,False
2023,G02_6719,ENSG00000175073,False,True,True,True,False,False
2024,G02_6720,ENSG00000085662,True,True,True,True,False,False
2025,G02_6721,ENSG00000081923,False,True,True,True,False,False
2026,G02_6722,ENSG00000143797,True,True,True,False,False,False
2027,G02_6724,ENSG00000197943,False,True,True,True,False,False
2028,G02_6725,ENSG00000113593,False,True,True,True,False,False
2029,G02_6731,ENSG00000168038,False,True,True,True,False,False
2030,G02_6734,ENSG00000213341,False,True,True,True,False,False
2031,G02_6735,ENSG00000172613,False,True,True,True,False,False
2032,G02_6736,ENSG00000047230,False,True,True,False,False,False
2033,G02_6745,ENSG00000115020,False,True,True,False,False,False
2034,G02_75836284,ENSG00000196812,True,False,True,False,False,False
2035,G02_75846286,ENSG00000167685,True,True,True,True,True,True
2036,G03_55185977,ENSG00000100842,True,False,True,True,True,True
2037,G03_55195978,ENSG00000167889,True,False,True,True,True,True
2038,G03_55205980,ENSG00000122085,True,False,True,True,True,False
2039,G03_55215982,ENSG00000166197,True,True,True,True,False,False
2040,G03_55225983,ENSG00000103021,True,False,True,True,True,False
2041,G03_55235979,ENSG00000171150,True,False,True,True,False,False
2042,G03_55245981,ENSG00000171401,True,False,True,False,False,False
2043,G03_55335984,ENSG00000135697,True,False,True,True,False,False
2044,G03_55345985,ENSG00000162367,True,False,True,False,True,False
2045,G03_55355986,ENSG00000103769,True,False,True,True,False,False
2046,G03_55365987,ENSG00000144029,True,False,True,False,False,False
2047,G03_55375988,ENSG00000177606,True,False,True,True,True,True
2048,G03_55385989,ENSG00000140577,True,False,True,True,False,False
2049,G03_55405991,ENSG00000177156,True,False,True,True,False,False
2050,G03_6717,ENSG00000013392,False,True,True,True,False,False
2051,G03_6718,ENSG00000149257,False,True,True,True,False,False
2052,G03_6719,ENSG00000176055,False,True,True,True,False,False
2053,G03_6720,ENSG00000180543,True,True,True,True,False,False
2054,G03_6721,ENSG00000079335,False,True,True,True,False,False
2055,G03_6724,ENSG00000171861,False,True,True,True,False,False
2056,G03_6725,ENSG00000124523,False,True,True,True,False,False
2057,G03_6731,ENSG00000121486,False,True,True,True,False,False
2058,G03_6734,ENSG00000126778,True,True,True,True,False,False
2059,G03_6735,ENSG00000117308,False,True,True,True,False,False
2060,G03_6736,ENSG00000121897,False,True,True,True,False,True
2061,G03_6745,ENSG00000096968,True,True,True,True,False,False
2062,G03_75836284,ENSG00000277586,True,False,True,True,False,False
2063,G03_75846286,ENSG00000179965,True,False,True,True,False,False
2064,G04_55185977,ENSG00000099954,True,False,True,True,False,False
2065,G04_55195978,ENSG00000172590,True,False,True,True,False,False
2066,G04_55205980,ENSG00000069712,True,False,True,True,False,False
2067,G04_55215982,ENSG00000169247,True,False,True,False,True,False
2068,G04_55235979,ENSG00000162999,True,False,True,True,True,True
2069,G04_55245981,ENSG00000018699,True,False,True,True,False,False
2070,G04_55335984,ENSG00000168101,True,False,True,False,False,False
2071,G04_55345985,ENSG00000106330,True,False,True,True,False,False
2072,G04_55355986,ENSG00000112659,True,True,True,False,False,False
2073,G04_55365987,ENSG00000131095,True,True,True,True,False,False
2074,G04_55375988,ENSG00000124767,True,False,True,True,False,False
2075,G04_55385989,ENSG00000082014,True,True,True,False,False,False
2076,G04_55395990,ENSG00000188620,True,False,True,True,True,True
2077,G04_55405991,ENSG00000129195,True,False,True,True,False,True
2078,G04_6717,ENSG00000115263,False,True,True,True,False,False
2079,G04_6718,ENSG00000157765,False,True,True,True,False,False
2080,G04_6719,ENSG00000215018,False,True,True,False,False,False
2081,G04_6720,ENSG00000080345,True,True,True,True,False,True
2082,G04_6721,ENSG00000198931,False,True,True,True,False,False
2083,G04_6722,ENSG00000137764,False,True,True,True,False,False
2084,G04_6724,ENSG00000147162,False,True,True,True,False,False
2085,G04_6725,ENSG00000137996,False,True,True,True,False,False
2086,G04_6731,ENSG00000123552,False,True,True,True,False,False
2087,G04_6734,ENSG00000131143,False,True,True,True,False,False
2088,G04_6735,ENSG00000160551,False,True,True,True,False,False
2089,G04_6736,ENSG00000167371,False,True,True,True,False,False
2090,G04_6745,ENSG00000115657,True,True,True,False,False,False
2091,G04_75836284,ENSG00000075142,True,False,True,True,False,False
2092,G04_75846286,ENSG00000172006,True,False,True,True,False,False
2093,G05_55185977,ENSG00000155380,True,True,True,True,False,False
2094,G05_55205980,ENSG00000082701,True,False,True,True,True,False
2095,G05_55215982,ENSG00000169129,True,False,True,True,False,False
2096,G05_55225983,ENSG00000145247,True,False,True,True,False,False
2097,G05_55235979,ENSG00000092931,True,False,True,True,True,True
2098,G05_55245981,ENSG00000132361,True,True,True,True,False,False
2099,G05_55335984,ENSG00000127995,True,False,True,True,True,True
2100,G05_55345985,ENSG00000181026,True,False,True,True,False,False
2101,G05_55355986,ENSG00000022840,True,False,True,True,False,False
2102,G05_55365987,ENSG00000143162,True,True,True,True,False,True
2103,G05_55375988,ENSG00000187017,True,True,True,True,False,False
2104,G05_55385989,ENSG00000141837,True,False,True,True,False,False
2105,G05_55395990,ENSG00000183527,True,True,True,True,False,False
2106,G05_55405991,ENSG00000080819,True,False,True,True,False,False
2107,G05_6717,ENSG00000116711,False,True,True,True,False,False
2108,G05_6718,ENSG00000125734,False,True,True,True,False,False
2109,G05_6719,ENSG00000254469,False,True,True,True,False,False
2110,G05_6720,ENSG00000166797,True,True,True,True,False,False
2111,G05_6721,ENSG00000154723,False,True,True,True,False,False
2112,G05_6722,ENSG00000172954,False,True,True,True,False,True
2113,G05_6724,ENSG00000110583,False,True,True,False,False,False
2114,G05_6725,ENSG00000127125,False,True,True,True,False,False
2115,G05_6731,ENSG00000023330,False,True,True,True,False,False
2116,G05_6735,ENSG00000145362,False,True,True,True,False,False
