,well_plate,var_cell_test_p,var_nuc_test_p,var_cyto_test_p,wp_cell_levene_gtvariability_adj,wp_nuc_levene_gtvariability_adj,wp_cyto_levene_gtvariability_adj
1324,E01_55235979,4.841058923053557e-10,5.208902606987649e-07,3.176575451670936e-12,8.945509446633289e-10,7.573396451344695e-07,8.013563772282912e-12
1325,E01_55245981,1.0882550596604928e-12,3.372093235547908e-06,2.9595254775961503e-08,2.590185925955831e-12,4.641294379554869e-06,5.144687764316611e-08
1326,E01_55335984,1.7049581435163015,1.932373193924764e-20,0.07929159336974691,1.0,8.977627062878218e-20,0.08809802139932306
1327,E01_55345985,1.3656676176634224e-19,1.3362859633533993e-16,5.651829067901909e-17,7.088982405008341e-19,4.173495993200629e-16,2.4073288248437005e-16
1328,E01_55365987,2.101787868935891e-15,8.803040343623644e-16,2.1524370626314007e-06,6.556473268568233e-15,2.5369468363356884e-15,3.1931893014378337e-06
1329,E01_55375988,8.318400659279885e-06,9.141997071570642e-05,6.491070058631646e-06,1.1212877708507888e-05,0.00011531282296556013,9.358467102753853e-06
1330,E01_55385989,4.769601736808036e-14,5.2815921678243535e-15,3.1848248752005214e-14,1.3206182539560745e-13,1.4187486780030234e-14,1.0215697480526489e-13
1331,E01_55395990,1.340954563040897e-06,8.030045347470292e-11,0.00019456828462775604,1.90181008370439e-06,1.5062103737244923e-10,0.0002536284529021822
1332,E01_55405991,2.5309545076648526e-37,2.003913398271706e-46,1.2710959693828013e-21,1.3486371876557002e-35,2.0123914934182402e-44,9.675893807750711e-21
1333,E01_6717,6.659681873998836e-07,1.570585445436853e-11,6.669699586191744e-07,9.654874721272049e-07,3.125608687527152e-11,1.0335065649582577e-06
1334,E01_6718,6.558663211832047e-05,3.517184450685786e-13,0.0022594321202457994,8.460805161113377e-05,7.875959348834123e-13,0.0027464512411367703
1335,E01_6719,3.4651191721768302e-18,2.935256299768621e-24,5.426705575072461e-09,1.520575824967009e-17,2.065755848705086e-23,1.0077616114163724e-08
1336,E01_6720,3.0749643109562414e-42,7.999286396994071e-48,2.7815814808467374e-37,2.7685282123816367e-40,9.49369853752342e-46,1.9112392753923238e-35
1337,E01_6721,2.1496634622936686e-32,1.8418765265896615e-30,2.164517386520062e-30,6.378149204600874e-31,3.1026707167261973e-29,5.046031157324895e-29
1338,E01_6722,3.42433719595148e-55,4.997382534697847e-56,1.6091852757637395e-51,9.934382687365905e-53,1.0873471498413398e-53,5.251978443773905e-49
1339,E01_6724,7.90713588504338e-05,3.255171170137843e-07,0.0008318377788432216,0.00010150212289010947,4.815440184266237e-07,0.0010367200193602156
1340,E01_6725,4.125909413146647e-18,2.3714441136602305e-20,8.858344323361146e-20,1.795458246287649e-17,1.09396476691994e-19,5.416659725596241e-19
1341,E01_6731,8.782383434442258e-12,5.203605370907937e-10,1.2710314752233705e-15,1.914090412965671e-11,9.267812840000425e-10,4.788835760185022e-15
1342,E01_6734,7.158082004033674e-18,1.6576039054425516e-09,3.366376100928124e-24,3.014476147182568e-17,2.8269129961531695e-09,3.6471402487648674e-23
1343,E01_6735,6.390892468134181e-19,1.6258915988263413e-18,2.0320782039396346e-21,3.0673934254224902e-18,6.2613613046247455e-18,1.5246425834730995e-20
1344,E01_6736,0.0057030264555384584,0.05671486763677271,3.5968054489880176e-06,0.006591678652240335,0.0613808677385858,5.258263733095024e-06
1345,E01_6745,1.481320346693648e-06,5.362807859042287e-13,1.12144616092964e-06,2.0906634730903324e-06,1.1796370109485605e-12,1.7133387514261497e-06
1346,E01_75836284,0.01758392405797433,0.00016259477044467614,0.4964354065687798,0.019798027475364802,0.00020264197882150327,0.5245620584990224
1347,E01_75846286,9.075281389604225e-19,4.78820113799412e-16,1.4258877276946918e-16,4.2465160767485005e-18,1.4078821138854333e-15,5.83541200158439e-16
1348,E02_55185977,3.431553015142143e-17,4.493431367005175e-15,7.821055909525126e-18,1.3596031748916747e-16,1.220848002003175e-14,3.6794192756342526e-17
1349,E02_55195978,0.006654075075455104,0.0002105168725257012,0.0647045951906989,0.0076705474710875386,0.00026013230201827063,0.07232178854576835
1350,E02_55205980,1.8689563268567878e-13,8.425326108876246e-07,3.099815832439722e-16,4.821981195082088e-13,1.2114833108654862e-06,1.2170855847368591e-15
1351,E02_55215982,6.804944758558136e-08,1.7337079287838892e-08,2.1483527089123983e-08,1.052589500272233e-07,2.789101295166195e-08,3.782433528638079e-08
1352,E02_55225983,3.858283133597811e-11,6.902453702205447e-06,2.626338904206711e-10,7.839671020874618e-11,9.309042673790508e-06,5.516790731201708e-10
1353,E02_55235979,4.916434574851028e-10,1.396537444191038e-09,1.2534252795074231e-10,9.065544261960476e-10,2.3989205702518423e-09,2.718183891024819e-10
1354,E02_55245981,3.515177451781177e-14,1.5168221750903836e-05,4.223535811209194e-12,9.837222215006059e-14,2.0042624995754005e-05,1.051253765783337e-11
1355,E02_55335984,1.0174184212854655e-16,1.9917371930292803e-16,4.37182274160662e-13,3.746797599402469e-16,6.082369369590001e-16,1.2208373452764584e-12
1356,E02_55345985,6.071666950681145e-19,1.0003910453839905e-23,3.028470357360504e-12,2.9303368591919536e-18,6.597392922991784e-23,7.6547300126508e-12
1357,E02_55355986,9.140297152160505e-15,2.52349054768183e-14,5.576027675106786e-12,2.693602242019309e-14,6.32933123919045e-14,1.365760624737694e-11
1358,E02_55365987,1.090060202791399e-11,4.683642115432971e-12,6.853996231001579e-07,2.3502454083305887e-11,9.72097739538592e-12,1.0614344103882043e-06
1359,E02_55375988,8.796536855644545e-10,2.568644150417498e-06,2.7786686556479524e-10,1.5850764479011667e-09,3.5655129594577816e-06,5.813384503122439e-10
1360,E02_55385989,2.320514051727867e-08,9.98914506801127e-07,2.5436856985224137e-07,3.7377311468608644e-08,1.425227200687291e-06,4.0720805388363105e-07
1361,E02_55395990,3.8163017308129745e-11,6.315351011580743e-09,2.7923672169604776e-07,7.766456601054307e-11,1.0416539160604751e-08,4.4592481978494233e-07
1362,E02_55405991,5.982983275197964e-17,1.4152247151812922e-25,4.3107840524585333e-13,2.3074696206117996e-16,1.1656630067313418e-24,1.2076670773572137e-12
1363,E02_6717,2.317761538709322e-13,2.754726100845103e-19,2.7932783189694588e-11,5.909839235908241e-13,1.1362701183738646e-18,6.391980447703117e-11
1364,E02_6718,6.922019907485561e-10,6.960553472066163e-19,1.1910902015223466e-09,1.255969004756414e-09,2.762006856468807e-18,2.3703784422064384e-09
1365,E02_6719,1.1509778086238637e-10,4.700091611384822e-17,3.1128009746168177e-08,2.246041149713683e-10,1.5573526900159607e-16,5.4075338288253565e-08
1366,E02_6720,7.407337184754383e-17,2.3014826525395283e-19,6.492897126014929e-16,2.7828140128624017e-16,9.553531328745165e-19,2.493081528827203e-15
1367,E02_6721,7.275661168710858e-15,4.886616026342265e-18,4.407014808367666e-12,2.1760310780646107e-14,1.7869684096330047e-17,1.0917187537616675e-11
1368,E02_6722,3.0604318392086103e-25,2.400898077944642e-25,6.297698038712542e-25,3.4742554487711656e-24,1.934797802936253e-24,7.308128701812642e-24
1369,E02_6724,6.101054664909742e-18,4.8044847343299725e-18,1.0373385428186148e-08,2.5944387182539635e-17,1.7593982666669787e-17,1.8782877498608896e-08
1370,E02_6725,0.060578104899059605,0.10993576897147579,0.01892113528375027,0.06671000923300069,0.11730375675705897,0.021869448528495775
1371,E02_6731,5.585744132919224e-11,4.107434485816051e-15,8.282769313848272e-09,1.1175768529541834e-10,1.1229854913576658e-14,1.5144475265026497e-08
1372,E02_6734,1.1325322208980377e-11,2.3030437917302356e-17,7.221695853720401e-14,2.429779481318633e-11,7.901770486475223e-17,2.215728304825378e-13
1373,E02_6735,3.8181508074524234e-30,5.1149595628680895e-24,1.3538667340590586e-35,8.307659798548564e-29,3.474497431554884e-23,6.312403647550361e-34
1374,E02_6736,1.1098103618262987,1.770981866956575e-08,1.2373731256185305,1.0,2.8473113636844937e-08,1.0
1375,E02_6745,0.056021707370574464,2.7017237678769677e-05,0.13687725882224466,0.061875075272660715,3.513048186218507e-05,0.14953410995183297
1376,E02_75846286,7.210160059812185e-22,1.6125464288051496e-27,1.5412162402582818e-21,5.143641507150168e-21,1.7690582880715316e-26,1.1630391917093566e-20
1377,E03_55185977,3.1165323656430654e-30,2.7472309671841314e-36,1.8041930217910239e-29,6.838038661087431e-29,9.315610461451646e-35,3.623652292227972e-28
1378,E03_55195978,0.005337650891391042,0.414195634853669,2.309681981335468e-05,0.006180313293756989,0.4305194277877905,3.209462295511925e-05
1379,E03_55205980,1.539108054141448e-45,1.6572512521895055e-75,1.5591093949344353e-29,1.8266414224378734e-43,1.0817707548666997e-72,3.155685759824659e-28
1380,E03_55215982,4.668357390469181e-09,1.467135972851188e-05,2.1810042426208267e-09,7.977147347195701e-09,1.9405734676365006e-05,4.199559054190988e-09
1381,E03_55225983,1.0648893658585775e-20,0.0019910516375039895,2.5070768763882165e-17,6.635861895600825e-20,0.0023249712994288536,1.1113714302630957e-16
1382,E03_55235979,2.9874223978120704e-05,4.0919290452121496e-17,2.016533295354256e-07,3.907895731807272e-05,1.3644989447061203e-16,3.252111447912268e-07
1383,E03_55245981,3.9999260786126996e-11,7.958200644553553e-07,1.0861930345371113e-14,8.1211562918023e-11,1.1461037993893726e-06,3.6736399134409297e-14
1384,E03_55335984,5.269834094131495e-10,6.559548537146864e-05,1.2574663228406498e-08,9.670194898664776e-10,8.362783803950421e-05,2.265869267727354e-08
1385,E03_55345985,1.6787239177723458e-23,6.130889164783148e-29,2.5292306913260226e-26,1.5114303963115844e-22,8.251418355282886e-28,3.494085362461505e-25
1386,E03_55355986,3.501755631787829e-11,6.450088689627813e-08,2.2496490405097557e-13,7.137458200310711e-11,1.0084539861448036e-07,6.483260093566194e-13
1387,E03_55365987,2.96912035814913e-24,8.068048537010373e-15,1.863564594141872e-14,2.936505020881583e-23,2.1299974449073897e-14,6.128170220786433e-14
1388,E03_55375988,0.00040384877556802137,1.9796205031784146,0.0004260639050957179,0.000494582154318998,1.0,0.0005418669538260689
1389,E03_55385989,5.644272508475897e-08,0.0002754622561054411,3.4026124509623818e-06,8.782595661281625e-08,0.0003379849392346366,4.988333020473205e-06
1390,E03_55395990,6.387341899204359e-13,1.1140212221913947e-13,1.0521569511295438e-13,1.5528258565011717e-12,2.618100280055564e-13,3.1686064583612905e-13
1391,E03_55405991,9.137908349641457e-22,4.0713538502109175e-20,5.980798704099526e-22,6.413730833578991e-21,1.835976667167652e-19,4.8048816665858035e-21
1392,E03_6717,1.1532113647310205e-08,1.8854429313763603e-13,1.984786550838906e-07,1.905718274248541e-08,4.3335312445630954e-13,3.2108288006446e-07
1393,E03_6718,0.20005264503282225,0.0004941585250186016,0.40246459164062737,0.21319896170640773,0.0005973369948257262,0.4269951437520025
1394,E03_6719,1.908278804096041e-18,1.684060174669455e-27,3.97484660246296e-19,8.561023981949764e-18,1.8397828937497686e-26,2.2415387643695008e-18
1395,E03_6720,1.5186602706985444e-21,9.394145981328413e-21,8.436523681568195e-21,1.0462327089165963e-20,4.517148279419611e-20,5.905566577097737e-20
1396,E03_6721,0.013312475424585047,9.296306236154058e-05,0.12419627605978976,0.015073232148131638,0.0001172025861062204,0.13619339638475897
1397,E03_6722,2.454857925779103e-17,1.2899736022461888e-21,1.2174385316568436e-19,9.815672349478159e-17,6.944579537040823e-21,7.307429899209238e-19
1398,E03_6724,3.162683828309337e-08,5.309350286343784e-13,2.8534534358235033e-05,5.0444517261549653e-08,1.1688628665804064e-12,3.937351860433702e-05
1399,E03_6725,1.8418994179288507e-17,3.4994444159410925e-28,2.1488193627993807e-14,7.490964766685715e-17,4.2106218295033146e-27,7.030786160738324e-14
1400,E03_6731,4.884489190051069e-14,2.8926394662150173e-19,2.3229385734019446e-12,1.3495662725104065e-13,1.1875285607370142e-18,5.940443305732103e-12
1401,E03_6734,3.2829681466816713e-23,5.480187679539527e-17,3.926949482749964e-12,2.8958884564141364e-22,1.8043846193288406e-16,9.83055138970293e-12
1402,E03_6735,5.161657920445787e-34,6.918690441154415e-29,3.6424126554734668e-37,1.8718178930949932e-32,9.123586233259686e-28,2.3775848608603053e-35
1403,E03_6736,1.9675663495806317,0.13661102288488655,0.277718655532039,1.0,0.14523264688617213,0.298896706345488
1404,E03_6745,0.012118237929910321,6.043248933271241e-10,0.05195479661990771,0.013774801582497104,1.0704832404865137e-09,0.058471540506284066
1405,E03_75836284,0.14617281297567164,0.770411337946447,0.19022065916110803,0.15667373344806185,0.7919464580229029,0.20642815505804368
1406,E03_75846286,5.863789275339784e-05,3.6996270395684496e-08,0.0008118349665540181,7.586894845347956e-05,5.865043230305538e-08,0.0010132414424820944
1407,E04_55195978,0.01687233048148611,1.0708381685773762,0.11422306680053472,0.019005027992735218,1.0,0.12552038190917347
1408,E04_55205980,2.8479245046125107e-21,2.075319024127027e-12,4.1996309938867474e-17,1.9017726039752596e-20,4.408997536204774e-12,1.81543651076793e-16
1409,E04_55225983,4.419850534996583e-07,1.9510252851486536e-08,1.789794436567948e-05,6.483275138694426e-07,3.125231300320941e-08,2.5137995018175964e-05
1410,E04_55235979,6.363029604740273e-11,4.862854300866812e-06,5.602062142591018e-14,1.2692032313198512e-10,6.6371733296200974e-06,1.7538350424826314e-13
1411,E04_55245981,7.901176214974545e-08,8.581412335069967e-07,2.205570889326656e-08,1.214241971589084e-07,1.2317794176397847e-06,3.8701247258278894e-08
1412,E04_55335984,2.530807185610253e-08,0.012788878167609858,3.499685250264302e-15,4.061424438616085e-08,0.01429441819162215,1.2483166924098488e-14
1413,E04_55355986,1.2120757912935426e-10,6.817261250855394e-11,1.4888259766650082e-08,2.361738724677194e-10,1.2870476591455845e-10,2.6643760281510186e-08
1414,E04_55365987,0.07304281536540028,0.00010687572525131874,0.3153960410310696,0.07993075897697406,0.0001344183615757193,0.33736135318808796
1415,E04_55375988,1.382034659645477e-17,7.308894252998182e-17,2.770517799981766e-17,5.691628543114102e-17,2.3472967890010147e-16,1.221929387796012e-16
1416,E04_55385989,1.0744106845937066e-07,0.00039749094920046217,4.8638055248013334e-08,1.6405183026164727e-07,0.00048384562627618033,8.31656596283974e-08
1417,E04_55395990,1.3902765971804807e-09,5.681001188205399e-07,8.107838826629435e-11,2.476133830312575e-09,8.23146176604012e-07,1.7955527715292158e-10
1418,E04_55405991,4.071062674119111e-13,1.799785564005248e-14,1.666970955936192e-09,1.0027872303891508e-12,4.584624495236783e-14,3.2651621650032987e-09
1419,E04_6717,0.006053635277023724,2.9503493702395376e-06,0.0034429599009836187,0.006987640012515005,4.075853018886472e-06,0.004125547637204327
1420,E04_6718,1.4580027049392312e-15,8.336338491046373e-25,1.7461849466211073e-07,4.625571157468205e-15,6.290803410439908e-24,2.837143058884699e-07
1421,E04_6719,5.108500524255367e-12,2.1858208459890805e-18,1.688538729685172e-09,1.1468869190740124e-11,8.283277545540623e-18,3.3049285031544107e-09
1422,E04_6720,1.6184746004465048e-16,3.749990653461717e-17,1.3832536387291555e-09,5.780899017463508e-16,1.255285332844685e-16,2.734046366935522e-09
1423,E04_6721,1.811326254870959e-29,3.8114850654346476e-27,1.0054940280908098e-19,3.6102082835634155e-28,3.949122026130899e-26,6.105453272895591e-19
1424,E04_6722,4.210517545398886e-21,5.814080014042513e-29,1.030741129511427e-18,2.7415614241986266e-20,7.865576640759068e-28,5.5719774102574234e-18
1425,E04_6724,6.740444313809038e-21,7.593933065364641e-26,2.1171230641350603e-18,4.28206815166798e-20,6.375485284137324e-25,1.073771188170213e-17
1426,E04_6725,4.6998547718918946e-20,6.26289802728113e-29,1.5635246347450292e-19,2.61648631330698e-19,8.385859871400528e-28,9.236114980360341e-19
1427,E04_6731,5.312977647716126e-07,6.354477134722211e-15,0.07421823454229035,7.754155750803133e-07,1.6947435953789267e-14,0.08267227405713315
1428,E04_6734,2.9450903081301785e-25,1.489022214651666e-26,6.231828160596285e-35,3.357917377523099e-24,1.4241161181155677e-25,2.757848021579136e-33
1429,E04_6735,6.418482244408746e-17,2.8936286786674546e-17,4.530931779956411e-18,2.446519290533027e-16,9.799305421531419e-17,2.2112640892460165e-17
1430,E04_6736,1.882145395634324e-10,2.1204973305833763e-19,5.218164859170467e-06,3.6002063208800144e-10,8.8444385465706e-19,7.552454793400272e-06
1431,E04_6745,0.22085515295208474,0.0007200048077756468,1.0208430758541476,0.23469792607158865,0.0008599874442370603,1.0
1432,E04_75836284,0.2690474642896926,0.5346649807781133,0.6909647533378767,0.2839462123122019,0.5539723273062118,0.7219323613306107
1433,E05_55185977,5.380777598826879e-08,2.118112842124525e-08,1.4046398081012916e-06,8.392598751814206e-08,3.386645824119495e-08,2.118725903496518e-06
1434,E05_55195978,1.8607459764834364,0.6029699246435066,1.46552017285357,1.0,0.623259886478304,1.0
1435,E05_55205980,9.200019393002085e-19,0.031434112245668715,3.3967552107573986e-20,4.289509041987222e-18,0.0342834031217381,2.2007265149596943e-19
1436,E05_55215982,1.3278493694689841e-08,0.0017682139110941787,6.085285197922478e-11,2.1860117929908685e-08,0.0020703168259492825,1.356847109459914e-10
1437,E05_55225983,3.2688561632927325e-10,0.00033120874996351505,3.367467105930946e-06,6.11388498736198e-10,0.00040467292754082254,4.9423589733477795e-06
1438,E05_55235979,3.5982264442586673e-13,3.6825436927566314e-11,2.4214799905841408e-12,8.935475732785308e-13,7.090797626686996e-11,6.174301030678898e-12
1439,E05_55245981,2.354665194772554e-14,4.222436299121865e-05,3.368021588486161e-15,6.67538634478951e-14,5.428252672086258e-05,1.2062968954097896e-14
1440,E05_55335984,0.011102759152520401,0.1870792823409327,0.00018814041214314337,0.012653559208743241,0.19735919442108094,0.00024574017814194465
1441,E05_55345985,1.0140322033786116e-08,3.3751292370299096e-05,1.8959875450645323e-10,1.6896222610220514e-08,4.364765942488902e-05,4.0312894789605e-10
1442,E05_55355986,8.474854668549292e-11,1.0673400350165106e-06,9.406031835122005e-13,1.6738158501953252e-10,1.5171790284143137e-06,2.531871043453975e-12
1443,E05_55365987,1.3259326804770331e-19,1.9006905707909758e-21,5.1096500482607884e-20,6.896434718576759e-19,9.985318069084986e-21,3.2147701869901007e-19
1444,E05_55375988,5.203332932608629e-10,2.6310607441809945e-09,1.968487695463252e-09,9.56753682185995e-10,4.4206561152230224e-09,3.815680306499295e-09
1445,E05_55385989,1.3528749886669223e-13,4.896327461464706e-18,9.663413577487683e-13,3.5608433421465057e-13,1.7880155247390697e-17,2.593131844894177e-12
1446,E05_55395990,2.9382355137164624e-12,1.1364628027434586e-06,4.0025469392088736e-15,6.762470088268714e-12,1.610914428861656e-06,1.4141610363023504e-14
1447,E05_55405991,1.756243980412781e-24,1.1998996582624535e-20,1.1579560655280964e-19,1.798256091316773e-23,5.685912899679249e-20,6.966413103902902e-19
1448,E05_6717,9.584833473734377e-13,1.1366813535093078e-09,7.206617775042354e-16,2.285479470312371e-12,1.9707005405131495e-09,2.7590145176885025e-15
1449,E05_6718,1.0894403532528089e-11,1.5812905663164085e-19,8.441994125605614e-10,2.3502454083305887e-11,6.702515695863868e-19,1.6994638906674061e-09
1450,E05_6719,1.0839097581965838e-15,3.104476300757828e-23,1.1129866864750999e-11,3.495739546519589e-15,1.9532018364526962e-22,2.6582344453080483e-11
1451,E05_6720,1.0440308363770017e-17,2.248964799349808e-20,3.1752325609553936e-17,4.3338068581563617e-17,1.0393003701066104e-19,1.3910288954118344e-16
1452,E05_6721,6.529946587524e-12,9.453949080689268e-21,1.7160865009434199e-07,1.4485718385747803e-11,4.5292222109504e-20,2.791714550755931e-07
1453,E05_6722,2.1820759334165985e-16,1.766899717121101e-29,5.778026137850416e-16,7.668102640848908e-16,2.5488260560238644e-28,2.2284233745830778e-15
1454,E05_6724,1.0517556917140017e-08,1.4583649364540214e-11,1.3384550471990918e-06,1.7469046508048718e-08,2.9133824400011094e-11,2.023570427467764e-06
1455,E05_6725,8.843016875650511e-06,1.4652043877205623e-06,5.442631041072596e-06,1.1901606733156436e-05,2.061233112251287e-06,7.868609993488675e-06
1456,E05_6731,1.9409834800969687e-10,5.895400778102014e-13,8.44719420403174e-09,3.707321043550245e-10,1.2891868870707168e-12,1.5412735196874123e-08
1457,E05_6734,1.8895088329434287e-08,2.647630011717235e-23,1.8173339811197642e-06,3.062388307147916e-08,1.6860882830716344e-22,2.708367023232708e-06
1458,E05_6735,1.1148739211943484e-19,7.6533914226541e-18,1.225171669361178e-20,5.86882219402912e-19,2.7449182698557492e-17,8.418219022900095e-20
1459,E05_6736,1.0411827171173344e-06,2.0626137736410482e-14,0.0004917587182726694,1.4871597781145294e-06,5.228625789297841e-14,0.0006223858523557634
1460,E05_6745,2.1793648923403753e-11,3.7136634747181206e-23,2.554690347649288e-14,4.53412090350655e-11,2.3197070173418694e-22,8.245113099767974e-14
1461,E05_75836284,0.3471552924716132,1.583151366210465,0.0004922696672084588,0.3647575326532725,1.0,0.00062273066912853
1462,E05_75846286,5.817881069274544e-13,1.3674147722267012e-14,5.244479144826878e-10,1.4223302876288233e-12,3.514094458940863e-14,1.0714659661301235e-09
1463,E06_55185977,7.529790955982398e-21,2.509428442549137e-30,0.00016416282303265416,4.760359367087177e-20,4.0897358571327597e-29,0.0002150673010227095
1464,E06_55195978,0.06846381975655567,0.0012621199911386448,0.5477442372278553,0.07510883755645666,0.0014904546797209414,0.5769101264227229
1465,E06_55205980,0.002722419556007179,5.5416635824503283e-05,0.07736712812436239,0.0031947134654987616,7.08237083395879e-05,0.0859964118913198
1466,E06_55215982,4.1866732672856395e-11,1.1053135657015402e-06,1.5064059874674396e-12,8.487114829877954e-11,1.569316867888375e-06,3.971094406938209e-12
1467,E06_55225983,1.0942516803824003e-09,0.002467910246834936,1.928872126536505e-11,1.9569117379989363e-09,0.00287153014905794,4.500701628585179e-11
1468,E06_55235979,1.6029052907809724e-38,8.621908423145877e-34,1.8228979183067453e-39,9.964727891021711e-37,2.2288913755281073e-32,1.762809801740338e-37
1469,E06_55245981,6.012919099240211e-17,6.31198771497813e-14,1.7126043325261161e-18,2.312184354656287e-16,1.5203505464767434e-13,8.872241889336686e-18
1470,E06_55335984,1.8022509454308782,1.6928947892551551,1.2884309218924523,1.0,1.0,1.0
1471,E06_55345985,3.293200203303593e-14,1.3494122777322799e-11,1.2174705086527797e-13,9.255700463752078e-14,2.701929031563637e-11,3.632931997819895e-13
1472,E06_55355986,1.271901310475172e-09,2.590382687791588e-09,1.154781879431379e-09,2.2683977606903514e-09,4.355112168592296e-09,2.3016301428971987e-09
1473,E06_55365987,1.146445096735488e-15,6.603855678601654e-05,6.088777468203045e-19,3.677356446654004e-15,8.415162116558769e-05,3.3825102062719466e-18
1474,E06_55375988,1.8516543668801237e-19,1.0378073158594192e-09,1.9504641729704367e-25,9.46119286090803e-19,1.8016721420937125e-09,2.402199035672552e-24
1475,E06_55385989,3.887053995349674e-12,1.1851871119879505e-14,3.387893658964729e-08,8.80233996691934e-12,3.063884702376771e-14,5.865908715886543e-08
1476,E06_55395990,3.1592283452112133e-19,1.0300891947266558e-20,1.1581769628949368e-21,1.580219388763693e-18,4.9169339806787904e-20,8.894117794466706e-21
1477,E06_55405991,1.3348156480548617e-16,2.2273598743435714e-09,9.116306041145997e-17,4.847292986190882e-16,3.76660403621183e-09,3.8145312617679804e-16
1478,E06_6717,2.361131311391111e-11,5.485969924053679e-21,3.777012434173929e-10,4.900567451543872e-11,2.7231687208563037e-20,7.789715217715741e-10
1479,E06_6718,6.498517638307971e-12,1.1250151984488613e-17,5.462710521180215e-13,1.4428256423148054e-11,3.969479301554023e-17,1.5093266847409036e-12
1480,E06_6719,1.4105981329954062e-20,1.5082780048978788e-17,6.696724536450968e-24,8.62546071487355e-20,5.264858116027222e-17,6.911125598685169e-23
1481,E06_6720,4.2336324632740936e-09,4.298454493018461e-11,2.122903365502021e-06,7.248534007612234e-09,8.22217192767121e-11,3.1511658256542224e-06
1482,E06_6721,1.5670645608307952e-18,1.696143745398117e-20,2.576582939352615e-21,7.153156587988122e-18,7.934952217968349e-20,1.8950586069435713e-20
1483,E06_6722,2.5908126168311677e-25,2.682000846748615e-35,1.0199474326042391e-19,3.0064941077983014e-24,7.957618421432538e-34,6.178846279651203e-19
1484,E06_6724,3.5063494664783446e-17,1.466637565758734e-21,2.705181667869348e-13,1.3850345623260148e-16,7.783314398772469e-21,7.727822029329176e-13
1485,E06_6725,9.201299669653122e-42,1.471934054607796e-39,9.429632476053643e-39,8.0081978124881e-40,7.251358144492368e-38,7.942183998379375e-37
1486,E06_6731,0.024739725767562826,4.036656918953009e-05,0.05621724579047732,0.027663993138803657,5.197096260052419e-05,0.0630783105968785
1487,E06_6734,8.113884493240741e-07,1.607475794953418e-10,1.8646569539777188e-05,1.168524677984091e-06,2.9703604392239025e-10,2.6133222258914783e-05
1488,E06_6735,7.134557544448937e-31,4.02524746193182e-31,7.446143639969664e-30,1.7409653970613246e-29,7.634049212536053e-30,1.5806407352813653e-28
1489,E06_6736,0.0025186736128710308,5.259701425101834e-07,0.05644386044932499,0.0029609440806871957,7.629489122744938e-07,0.06330537784930737
1490,E06_6745,1.1173367703482513,8.43426595853072e-07,0.02481954178093807,1.0,1.211990556836748e-06,0.028435201224234007
1491,E06_75836284,6.059405424863126e-17,6.482111140390987e-12,1.4991752864896695e-19,2.3232169697970076e-16,1.3326608021701472e-11,8.8760695533436e-19
1492,E06_75846286,0.0119322341648502,0.003802667867742733,0.08778797872655572,0.013578845231614012,0.00437583331982207,0.09724837185194611
1493,E07_55185977,1.810815155471614e-27,1.2521993891207305e-31,8.299496094499937e-09,2.6413622184002146e-26,2.514994311534021e-30,1.5159750450866954e-08
1494,E07_55195978,4.193159764789193e-17,1.0532227393931866e-07,5.8729651598320694e-15,1.6488464075097264e-16,1.6157253657788545e-07,2.052786081970754e-14
1495,E07_55205980,0.005667912420674442,9.839426345938604e-07,0.00044458740608372234,0.006553994389008401,1.4054016514904646e-06,0.0005643255796230428
1496,E07_55215982,0.22003214964298318,0.002110815517110099,1.0011707808385975,0.2339185434518848,0.0024612202650239846,1.0
1497,E07_55225983,0.001981397570656394,0.024568046932971443,0.00014459334474011259,0.0023451627638186056,0.027009334965047763,0.00019028892294175098
1498,E07_55235979,1.7742074505254122e-10,6.456355291842799e-06,3.7905174102039134e-11,3.403714660780199e-10,8.73900656661563e-06,8.598645489176731e-11
1499,E07_55245981,7.626568279595893e-08,0.00016356264830268445,4.3859113281521236e-08,1.173421907956681e-07,0.00020365382676123468,7.519116531717135e-08
1500,E07_55335984,0.006001065025620901,2.7166821392995935e-07,0.0006907526192238618,0.006930022459927542,4.0256850543196585e-07,0.000866260849564603
1501,E07_55345985,0.7487937919122158,0.008531582149877285,1.055597167198472,0.7718517926106576,0.009622445353490106,1.0
1502,E07_55355986,7.047371322911578e-10,4.519985307035501e-14,1.2478029304668906e-08,1.2778254530640368e-09,1.1050263704746902e-13,2.250009289674759e-08
1503,E07_55365987,9.474965026783658e-12,6.188677340006753e-06,3.922377460970178e-08,2.054745322668782e-11,8.389738595408946e-06,6.75995217860933e-08
1504,E07_55375988,8.37064543842989e-24,4.427738807489681e-47,2.936307430758738e-15,7.668686049031734e-23,5.02644609841546e-45,1.0604009269309909e-14
1505,E07_55385989,1.2779245796254236e-10,2.9118988485196168e-18,2.70970626390225e-09,2.480788905131584e-10,1.090813184144149e-17,5.160498216665773e-09
1506,E07_55395990,6.80382865337522e-15,5.4089286576075e-19,1.5509632288780436e-09,2.0442803928610703e-14,2.1594361964851964e-18,3.044785707218475e-09
1507,E07_55405991,3.3671811403595556e-10,9.751313627462525e-21,6.167398502938384e-12,6.288776793618598e-10,4.6631281833891305e-20,1.5049605131936562e-11
1508,E07_6717,4.923679510710316e-17,1.5136585775520217e-21,1.1816528048030407e-16,1.9216333635971053e-16,8.01655688841446e-21,4.874084476051721e-16
