,well_plate,variability_compartment_p,variability_compartment_adj_p
889,A05_55405991,9.960201008350662e-15,2.9253188788305486e-14
890,A06_6717,1.1627509742057245e-09,2.0779895918214556e-09
891,C07_6735,7.257307497861106e-13,1.7512781771640801e-12
892,E08_55365987,6.509350275208774e-13,1.5795458706849543e-12
893,G12_55365987,1.0797073087910808e-14,3.156904572512331e-14
894,F02_55225983,1.1166602091140424e-14,3.261297322144032e-14
895,G01_55195978,9.716860814794012e-12,2.1037084235014235e-11
896,G04_55385989,1.7177496329952085e-12,4.033313212005836e-12
897,D06_55375988,8.915599635568785e-12,1.9382706618209907e-11
898,C03_6745,5.007226438827519e-07,7.324295928167312e-07
899,F03_55215982,3.690357057771109e-12,8.378715024209013e-12
900,G12_6722,1.2865806623865078e-14,3.744996777582132e-14
901,H09_55405991,1.3654777530546712e-14,3.970225404483014e-14
902,F01_6736,1.4200375324160945e-14,4.124269184803585e-14
903,C04_55205980,6.357755052894875e-12,1.4127743355837039e-11
904,F01_55375988,9.862125647361429e-19,4.5900196194760586e-18
905,B04_6717,1.2075909273941736e-14,3.518995436859584e-14
906,H05_6731,1.4690932375501733e-14,4.2620027147150024e-14
907,A03_6735,1.5071801023403954e-14,4.364602586797699e-14
908,H09_6725,1.507802195822108e-14,4.364602586797699e-14
909,F05_6720,1.5192406153465002e-14,4.3928430195677876e-14
910,C11_55405991,4.0899321818621686e-25,4.622862738892693e-24
911,E04_55405991,4.071062674119111e-13,1.0027872303891508e-12
912,D01_55355986,1.5914239602363082e-14,4.5913900112453045e-14
913,C05_55345985,1.6265889428845745e-14,4.6876641610062076e-14
914,E11_55205980,1.6367693545118407e-14,4.706613198932176e-14
915,H01_55235979,4.883330419968279e-20,2.7070861415153246e-19
916,B05_6745,1.4770681040680489e-15,4.680369926846694e-15
917,H04_55375988,1.9377361421294117e-14,5.559812161648235e-14
918,D06_6735,9.549089047393611e-16,3.1121096585094095e-15
919,D02_6718,2.0292354953741395e-14,5.809576621076621e-14
920,B08_6720,2.0371334701807976e-14,5.825800099279368e-14
921,A06_6731,1.5076231789430284e-16,5.414586135103503e-16
922,G01_6736,2.080117886593269e-14,5.942218601635695e-14
923,G11_55385989,2.1405066878924832e-14,6.10137877957126e-14
924,F05_55335984,2.1732637561270594e-14,6.187995275079337e-14
925,A08_6722,2.202334788343054e-14,6.263939142008403e-14
926,F01_55355986,2.2968558010972228e-14,6.525669746098855e-14
927,A12_6718,2.2994471291869423e-14,6.525930928594681e-14
928,E05_55245981,2.354665194772554e-14,6.67538634478951e-14
929,C03_55395990,3.1008888784498696e-30,6.838038661087431e-29
930,G12_55205980,2.407110703627962e-14,6.816665994764218e-14
931,F07_55205980,1.0854089176423671e-13,2.894793344192258e-13
932,C03_55345985,4.427894601900035e-27,6.053001468880101e-26
933,B05_55245981,2.6765225060208755e-14,7.571397901647352e-14
934,A07_6725,2.7159580815299213e-14,7.670459555331627e-14
935,C04_55405991,2.7174167325475887e-14,7.670459555331627e-14
936,B04_6722,5.691439568965291e-16,1.9051729121241504e-15
937,F12_55365987,2.860744230865358e-14,8.066310136921651e-14
938,A04_55375988,2.8716162454776696e-14,8.088230870487805e-14
939,A07_6722,3.178016175784168e-23,2.812813638973716e-22
940,C02_6719,1.7639930041994544e-12,4.1381722677131855e-12
941,G03_6719,2.97302702710061e-14,8.3648422066376e-14
942,F07_6720,2.693709764130876e-15,8.353059612999664e-15
943,E06_55345985,3.293200203303593e-14,9.255700463752078e-14
944,B08_6722,3.298044765903262e-14,9.259349337390771e-14
945,D01_6720,3.467552023532604e-14,9.724788757726776e-14
946,C03_6736,3.50388858106711e-14,9.816151378933717e-14
947,D02_6720,8.183597411642486e-12,1.794069927942782e-11
948,B05_6719,2.612942708002038e-07,3.894060165863768e-07
949,F08_55245981,3.8149084896805294e-14,1.0641801353157973e-13
950,E07_55355986,7.047371322911578e-10,1.2778254530640368e-09
951,H04_6721,5.617820220381712e-19,2.7314950829453725e-18
952,F04_6724,4.371113908426162e-14,1.2180339823800118e-13
953,C07_6719,4.446511851868556e-14,1.237723075184307e-13
954,H03_55215982,4.655218305288227e-14,1.2944382316408479e-13
955,F08_55345985,4.683403905204025e-14,1.300890169839118e-13
956,E01_55385989,4.769601736808036e-14,1.3206182539560745e-13
957,B09_6731,4.852270940904852e-14,1.3420846850320517e-13
958,G03_55375988,4.4224628183799465e-16,1.4996169375052002e-15
959,E03_6731,4.884489190051069e-14,1.3495662725104065e-13
960,E11_55185977,1.042485088961904e-14,3.0583467048084626e-14
961,B03_55405991,5.276469976037561e-14,1.4547901908589305e-13
962,G09_6736,0.0006268663671407749,0.0007605706712846484
963,H07_55245981,5.378537364997925e-14,1.4782485326325876e-13
964,A07_6734,5.368420238277666e-14,1.4782485326325876e-13
965,B11_55345985,5.3736505673016364e-14,1.4782485326325876e-13
966,G03_55245981,5.727709743791517e-14,1.5709086282604675e-13
967,B01_6745,6.915367017333005e-15,2.0730221908446013e-14
968,B09_55215982,6.171343000004401e-14,1.6872645626190042e-13
969,G07_6725,6.192316481395971e-14,1.6912278590925609e-13
970,F02_6731,6.219612584567917e-14,1.6969078848805468e-13
971,H08_6721,6.250038258637708e-14,1.703429007651676e-13
972,B09_55395990,4.296621881249085e-18,1.8573641940300266e-17
973,D04_6736,6.657820441621502e-14,1.8126766603830802e-13
974,G03_55345985,2.2532579721152982e-07,3.373426929583167e-07
975,F06_6721,6.733441503352573e-14,1.8313558088805798e-13
976,C06_55375988,3.088921327654364e-08,4.9328278816547675e-08
977,H01_55225983,6.90931828108819e-14,1.8752837871020023e-13
978,F11_6736,7.021494729048465e-14,1.9037510630888413e-13
979,H07_6722,1.8241328488507562e-14,5.239615916775935e-14
980,B10_55215982,7.649183682318582e-14,2.069639232594178e-13
981,B01_55245981,1.0552454566744174e-14,3.088840680915811e-14
982,C05_55365987,3.0249896092915992e-12,6.94046385752229e-12
983,G07_55355986,8.028182993365114e-14,2.1676924297493602e-13
984,G06_55225983,8.105472396066934e-14,2.1863004572449138e-13
985,E02_6734,1.1325322208980377e-11,2.429779481318633e-11
986,H11_55245981,8.266545051117812e-14,2.2274457304921161e-13
987,C10_55385989,8.275832524636164e-14,2.2276493527654664e-13
988,A05_55365987,8.291269062963528e-14,2.229506027126444e-13
989,D05_55245981,1.7425613548050254e-08,2.8330184915292165e-08
990,G05_55345985,2.8923651407138126e-10,5.440897249570436e-10
991,C03_55205980,8.970776018689583e-14,2.4097424058434674e-13
992,A08_6731,1.4070233139710164e-09,2.5042521286832477e-09
993,C01_6724,9.481817330481868e-14,2.540056415574211e-13
994,C04_55215982,9.485082363787268e-14,2.540056415574211e-13
995,B03_6736,5.398797348547722e-08,8.415677538542149e-08
996,A05_55375988,1.0626888230432207e-13,2.8370966431143655e-13
997,A04_6719,1.1102939173695322e-13,2.955124789247552e-13
998,D08_6721,1.6502111371110534e-15,5.21634537408833e-15
999,B12_55345985,1.1665748836815187e-13,3.095454289931347e-13
1000,H04_75836284,2.960417419170972e-12,6.804269261844549e-12
1001,B05_55345985,1.1818687363082336e-13,3.1328520512698456e-13
1002,G05_55405991,1.2517617756122125e-13,3.311398172364222e-13
1003,H06_6721,1.2665410698395126e-13,3.3471039811244606e-13
1004,C10_55235979,1.268797567672619e-13,3.349676895038633e-13
1005,H09_55195978,1.2855080936045631e-13,3.3889958955745094e-13
1006,E05_55385989,1.3528749886669223e-13,3.5608433421465057e-13
1007,D01_55365987,1.384376191213331e-13,3.6400868431601277e-13
1008,H02_6736,1.3859828119833077e-13,3.640644992040661e-13
1009,B10_55185977,1.011907046140482e-13,2.7042879196241544e-13
1010,A05_6717,1.433213807635491e-13,3.7609258811419765e-13
1011,B07_6736,1.447805191874737e-13,3.795400959824235e-13
1012,G10_6717,3.567182331620209e-10,6.648046443868927e-10
1013,F08_6735,1.4917584094713305e-13,3.9067013110628324e-13
1014,C02_55185977,1.5443029306673702e-13,4.0402554628983005e-13
1015,H07_6734,1.561857031166799e-13,4.082090799175688e-13
1016,A03_55375988,3.419879081447618e-11,6.986936057636722e-11
1017,E12_55375988,1.6925402879429816e-13,4.4060046777857677e-13
1018,A01_6734,1.7511874747872853e-13,4.54960248424836e-13
1019,H04_55355986,5.862727054381394e-10,1.0719594074922843e-09
1020,H04_6724,1.7716493015696808e-13,4.589063815871465e-13
1021,B02_75846286,1.7709852779996425e-13,4.589063815871465e-13
1022,G11_55215982,1.7682036344905864e-13,4.589063815871465e-13
1023,D01_6724,1.7820589702530553e-13,4.611452895273268e-13
1024,B06_6719,6.777250548107202e-08,1.0489271595203263e-07
1025,B09_6719,1.835563495107461e-13,4.740510668373473e-13
1026,E02_55205980,1.8689563268567878e-13,4.821981195082088e-13
1027,B12_55375988,1.8819522800264822e-13,4.850718068261743e-13
1028,H01_6717,9.968435373016236e-18,4.1511299456053254e-17
1029,C01_6736,1.9583366232276926e-13,5.042620239889059e-13
1030,B04_6724,2.003799503025327e-13,5.154601480196186e-13
1031,F07_6724,1.4381511707132387e-16,5.208062006563475e-16
1032,H08_6725,4.2963275666519497e-11,8.695900214362978e-11
1033,E12_55355986,2.071219495477501e-13,5.322789471153302e-13
1034,C11_55345985,0.0003719874199924761,0.00045641877518813676
1035,F11_55195978,2.1973014309352797e-13,5.635711233960722e-13
1036,C01_55385989,2.2283564901438886e-13,5.709753479652299e-13
1037,D02_6725,2.233782148570215e-13,5.718044303840031e-13
1038,B09_55355986,2.2692096044556985e-13,5.803042387104632e-13
1039,E02_6717,2.317761538709322e-13,5.909839235908241e-13
1040,G02_55245981,2.380268910724571e-13,6.057389986259119e-13
1041,H08_55385989,1.5999859626360235e-18,7.290686471976714e-18
1042,B02_55345985,2.567336525137487e-13,6.514398121607366e-13
1043,E11_6734,2.601976226216618e-13,6.595883423933582e-13
1044,D02_55205980,2.6476725116884227e-13,6.705211375381641e-13
1045,G05_6721,2.69190170730685e-13,6.810615656761807e-13
1046,G11_6721,2.721719506233132e-13,6.879389768416948e-13
1047,A11_6734,2.776078840323448e-13,7.005000663731551e-13
1048,D03_75846286,2.9509417885265403e-13,7.422841049944891e-13
1049,H03_55385989,1.5552571523815653e-11,3.2827618632726496e-11
1050,B09_6724,3.0724225755511854e-13,7.713553216119371e-13
1051,E07_6719,3.10209149131897e-13,7.780558005604064e-13
1052,A09_6734,3.140100403623834e-13,7.868332201402908e-13
1053,B01_6720,3.444046498162201e-13,8.613415140518684e-13
1054,G07_6719,3.463668592711686e-13,8.654199708679629e-13
1055,C05_6721,3.4925284412157896e-13,8.717965353742282e-13
1056,C09_55355986,3.505552990604544e-13,8.733777536706549e-13
1057,F03_55355986,6.1490831863918815e-15,1.858247245332084e-14
1058,E09_6720,3.5554086307567294e-13,8.841116128481733e-13
1059,G02_55365987,3.6104749934486526e-13,8.952469333233079e-13
1060,C12_55365987,3.8472875728731893e-13,9.494582091466821e-13
1061,H04_6719,3.651200938092687e-13,9.044863044933591e-13
1062,E07_6720,3.6846931668548205e-13,9.119179012945912e-13
1063,F08_55365987,2.0620587323879282e-20,1.2208696939376145e-19
1064,G07_6717,3.7846822791044007e-13,9.357770294262869e-13
1065,D04_6724,3.822892233547828e-13,9.443303331876422e-13
1066,G03_6731,2.5226392357562876e-11,5.223323588072694e-11
1067,A09_75836284,9.476053124033242e-13,2.261606463149067e-12
1068,B05_6720,3.999934756104747e-13,9.86197322775212e-13
1069,D10_6735,4.4857838577023177e-13,1.102860795900259e-12
1070,B03_6731,4.567909362032073e-13,1.1219954227907565e-12
1071,G10_6722,4.576031604033905e-13,1.1229340712530569e-12
1072,F03_55365987,2.532269893001248e-10,4.784194421581953e-10
1073,B07_6721,4.694623778738817e-13,1.1509542428438544e-12
1074,F01_6725,1.4203308164542523e-16,5.150671891336184e-16
1075,F09_55195978,4.481815851736725e-15,1.3702600923752447e-14
1076,H04_6725,1.115255315558576e-13,2.9653071577631797e-13
1077,H02_55235979,5.676452969905913e-13,1.38905517379797e-12
1078,C03_6735,2.402350513820101e-19,1.2085813471260663e-18
1079,E05_75846286,5.817881069274544e-13,1.4223302876288233e-12
1080,C03_6721,5.915459860192444e-13,1.444833086525956e-12
1081,E08_6731,5.980614391789653e-13,1.4593816987815686e-12
1082,C01_6725,7.764842637364644e-06,1.0504665350341496e-05
1083,B09_6734,1.0003110031963216e-16,3.6965872155063096e-16
1084,E07_6736,6.205816884829719e-13,1.5115100640196264e-12
1085,E03_55395990,6.387341899204359e-13,1.5528258565011717e-12
1086,E07_6721,6.46735754043711e-13,1.5708158640075621e-12
1087,G09_55355986,6.593198499942087e-13,1.5984068043963592e-12
1088,D03_6735,6.833022264873682e-13,1.6534773988494146e-12
1089,E08_6720,6.83256943078483e-13,1.6534773988494146e-12
1090,D07_6719,6.898147237447396e-13,1.667690966386588e-12
1091,A12_55205980,7.628358890869425e-13,1.8391177344469134e-12
1092,A04_6725,7.65066994423051e-13,1.8427951314009096e-12
1093,C03_75836284,4.184150513090071e-09,7.177934947226133e-09
1094,C02_6720,8.044128960800389e-13,1.932219017171096e-12
1095,B07_55235979,3.613685038878653e-09,6.240298701396933e-09
1096,C08_55385989,8.437427070653517e-13,2.022968051558892e-12
1097,C08_55205980,8.453717666087313e-13,2.025014387720548e-12
1098,F07_55245981,1.1608722264883917e-15,3.7190642740628105e-15
1099,A11_55205980,9.287479463603509e-13,2.2226955893188596e-12
1100,C05_6720,9.404866949058777e-13,2.2487278025634127e-12
1101,E05_6717,9.584833473734377e-13,2.285479470312371e-12
1102,B11_6718,1.0372346066015603e-09,1.8562162836440534e-09
1103,E09_55205980,2.0435226447910477e-17,8.27230639620066e-17
1104,C12_6735,8.832344102057285e-12,1.9233736822745263e-11
1105,G08_75836284,2.0498542399260464e-11,4.278312886048687e-11
1106,B05_55365987,1.0701931145244269e-12,2.5495202755686846e-12
1107,G01_6731,7.388919185195064e-14,2.001293360222439e-13
1108,E01_55245981,1.0882550596604928e-12,2.590185925955831e-12
1109,H04_55385989,1.1003039218013888e-12,2.6164786337189673e-12
1110,F06_6720,1.1222932638348085e-12,2.6663400471998952e-12
1111,A11_55245981,1.1267407740116835e-12,2.674472873585914e-12
1112,G07_6745,1.1722977964089306e-12,2.780081331901651e-12
1113,F07_55225983,1.1821432749753905e-12,2.8008857449734526e-12
1114,B04_55205980,1.2735099354562127e-12,3.011897139018271e-12
1115,H04_55225983,1.3062187620581278e-12,3.083668343339757e-12
1116,G01_55355986,2.6162490809781482e-11,5.404292998761032e-11
1117,G06_6722,1.524216486352518e-12,3.5950580360130305e-12
1118,E08_55375988,1.8905410282666696e-20,1.1295658180330147e-19
1119,D09_55405991,1.5638042352560962e-12,3.685101857629663e-12
1120,A09_55365987,2.3531796670657554e-17,9.452541708782596e-17
1121,D07_6718,6.303467692760222e-07,9.148612643578064e-07
1122,E06_55215982,4.1866732672856395e-11,8.487114829877954e-11
1123,A01_6731,1.6920966840853806e-12,3.978446911546652e-12
1124,H01_6731,1.692858873507595e-12,3.978446911546652e-12
1125,H01_6736,1.3412606323744514e-05,1.7858396283170284e-05
1126,H03_55225983,1.8439130627663083e-12,4.314029576059885e-12
1127,F09_55405991,1.901407156315325e-12,4.444560505943879e-12
1128,F06_55365987,7.696353597344262e-12,1.6943658720628893e-11
1129,D02_55385989,2.0261667441126767e-12,4.731951134953666e-12
1130,C12_6718,2.2034328613482407e-12,5.136752858018086e-12
1131,F04_6731,6.134251767449157e-16,2.0429249189808355e-15
1132,D07_55205980,2.2088442938296686e-12,5.144774711141182e-12
1133,C01_55355986,2.22777381108372e-12,5.179623705021899e-12
1134,B02_6736,2.280815813249633e-12,5.2982296160096004e-12
1135,B02_55365987,2.38647270856304e-12,5.538737992940531e-12
1136,A06_55355986,2.5992479590413166e-12,6.0272081892157e-12
1137,B03_6719,2.651672437855835e-12,6.143315647951717e-12
1138,E05_55235979,3.5982264442586673e-13,8.935475732785308e-13
1139,F01_75846286,6.326532743759431e-20,3.4342155912590176e-19
1140,C04_6717,2.7854770399386337e-12,6.4475891412054726e-12
1141,G02_6736,2.7882149264876212e-12,6.448210073568803e-12
1142,A06_6736,2.8091337570124034e-12,6.490839150052553e-12
1143,D09_75836284,2.8269519119415918e-12,6.526234696798847e-12
1144,E07_6734,2.927789151575179e-12,6.751375878685419e-12
1145,E09_6731,2.9296472120071156e-12,6.751375878685419e-12
1146,G09_6717,2.977063059330578e-12,6.836509804672066e-12
1147,E08_55405991,3.0907085480404473e-12,7.0850219657011485e-12
1148,G05_55245981,3.1635147300255177e-12,7.245558736926865e-12
1149,D11_55365987,2.4178503542059743e-11,5.0143028394216034e-11
1150,G06_6734,3.265649927203155e-12,7.466385253876917e-12
1151,A07_55395990,8.842451324370191e-17,3.2901296692555125e-16
1152,B06_75836284,3.3408330769735812e-12,7.631596818878408e-12
1153,A12_55405991,3.3771667876860656e-12,7.70785182049678e-12
1154,B03_6720,3.52225605694265e-12,8.024965588723613e-12
1155,G12_75836284,3.5894249647364354e-12,8.17087060412104e-12
1156,H03_55195978,3.865573346037581e-12,8.761295144534831e-12
1157,E06_55385989,3.887053995349674e-12,8.80233996691934e-12
1158,G11_55345985,6.851612013310145e-19,3.258571760792857e-18
1159,C03_6731,3.9461494186084725e-12,8.928419525118477e-12
1160,C06_6718,2.3441078650840035e-09,4.124302989039308e-09
1161,A05_6721,4.093542985181231e-12,9.253888081652115e-12
1162,B01_55205980,4.104913704557029e-12,9.27156546937578e-12
1163,C02_6724,4.275329196313484e-12,9.648128376468892e-12
1164,E02_55365987,1.090060202791399e-11,2.3502454083305887e-11
1165,C01_6721,4.5636920270932366e-12,1.0289982627582419e-11
1166,A03_55355986,4.6773270513899204e-12,1.053710175252725e-11
1167,B05_6717,4.749861600333184e-12,1.0691283309025814e-11
1168,E09_6718,4.9248304140580686e-12,1.1066034605082285e-11
1169,E04_6719,5.108500524255367e-12,1.1468869190740124e-11
1170,D12_55245981,5.285815031974991e-12,1.1856755196294416e-11
1171,A05_6745,2.1323211314706436e-10,4.05793766346199e-10
1172,D10_55355986,5.574617049325052e-12,1.2493841301105333e-11
1173,C10_6718,5.728825897882622e-12,1.281745023082393e-11
1174,H04_6717,5.9412911902591525e-12,1.328143090562213e-11
1175,B04_55375988,6.172791503751225e-17,2.3632197384595966e-16
1176,C03_6718,4.947396425525649e-07,7.244897401597011e-07
1177,F01_6731,6.22813963321038e-12,1.3875147254532681e-11
1178,G11_6717,6.2411213099980185e-12,1.3892214612450833e-11
1179,D04_55395990,6.27949808058322e-12,1.3965732102557739e-11
1180,E06_6718,6.498517638307971e-12,1.4428256423148054e-11
1181,E05_6721,6.529946587524e-12,1.4485718385747803e-11
1182,G06_6721,6.5635722077864306e-12,1.4535612412663587e-11
1183,H07_6731,6.559736386394743e-12,1.4535612412663587e-11
1184,D03_6722,3.666326692202341e-12,8.331400342332734e-12
1185,H02_55385989,6.953489377826611e-12,1.5373040444966367e-11
1186,A06_55245981,6.973516326826261e-12,1.540427337507899e-11
1187,H08_6736,7.133057209752732e-12,1.5743374788389165e-11
1188,D06_6736,7.24319900924488e-12,1.597296673406958e-11
1189,H06_55405991,7.597368705084281e-12,1.6739856277616085e-11
1190,A09_55205980,7.719760468872467e-12,1.6980871595809614e-11
1191,B07_6717,7.96150159770047e-12,1.7497879353195224e-11
1192,C05_6736,8.39604830886288e-12,1.8360202792664138e-11
1193,G05_6745,8.464836789340677e-12,1.8495137118802098e-11
1194,G01_55345985,8.512907484820423e-12,1.858461659102519e-11
1195,E10_6717,8.59225043804591e-12,1.87421603122288e-11
1196,E01_6731,8.782383434442258e-12,1.914090412965671e-11
1197,D04_55365987,8.84382482587129e-12,1.9242688850291616e-11
1198,H01_75836284,8.985608548130206e-12,1.9518655506795315e-11
1199,C12_6734,9.334955927552845e-12,2.026065663079009e-11
1200,D12_55235979,9.61611754131491e-12,2.083625136960434e-11
1201,G05_6717,1.0447026231651577e-11,2.2561774599538683e-11
1202,C08_6717,1.3914430270354017e-11,2.956108823099621e-11
1203,A09_6717,1.0405092757727825e-11,2.248981555498953e-11
1204,E05_6718,1.0894403532528089e-11,2.3502454083305887e-11
1205,G09_6718,1.1016014240793051e-11,2.3731694045140804e-11
1206,G12_55405991,1.102933127288694e-11,2.3740794685496952e-11
1207,G03_55405991,1.1221531219691961e-11,2.4134611214675216e-11
1208,A12_55355986,1.1233049094051266e-11,2.41394989173398e-11
1209,C01_6735,1.1273593817588e-11,2.420670514615318e-11
1210,C02_6718,3.370226262014037e-07,4.991299359114379e-07
1211,G02_6720,1.183673859160178e-11,2.5374158015330253e-11
1212,D11_6731,0.005063106504276226,0.005872843661779309
1213,G05_6720,1.2112702732089286e-11,2.594443546635367e-11
1214,G05_75846286,2.0552471252117815e-20,1.2196023281654458e-19
1215,D02_55225983,1.2343986755586896e-11,2.641815526134212e-11
1216,B02_55195978,1.2441092380965774e-11,2.660417052145916e-11
1217,B08_55375988,1.2902628199856861e-11,2.7546003458566036e-11
1218,D05_55345985,1.3144450965227455e-11,2.8039347606379807e-11
1219,B09_6736,1.3243304146072818e-11,2.820413305497237e-11
1220,G06_55385989,1.3612525397520556e-11,2.8966832773370964e-11
1221,E05_6724,1.0517556917140017e-08,1.7469046508048718e-08
1222,G09_55375988,1.3880433428534498e-11,2.951287596246219e-11
1223,G11_6722,1.4144612336264226e-11,3.0001285792027535e-11
1224,D08_55375988,1.3701298028089814e-18,6.276155991463597e-18
1225,E12_55365987,1.4500124340675863e-11,3.073037715381873e-11
1226,A04_6745,1.458636685842081e-11,3.0888080995406925e-11
1227,G01_55395990,6.88166214456297e-14,1.8697211092043616e-13
1228,C08_55345985,1.4969615697173594e-11,3.164831302455081e-11
1229,D02_6717,1.5607445228898398e-11,3.2916833192773603e-11
1230,D05_6719,1.5989739080637456e-11,3.3641586413814987e-11
1231,E08_55215982,1.6489815781647285e-11,3.466578824950166e-11
1232,B09_55335984,1.665059017964577e-11,3.497561621806525e-11
1233,G04_6718,1.6719852673365418e-11,3.509287405961182e-11
1234,D02_55195978,4.875774645655169e-12,1.0965243410685312e-11
1235,D11_55205980,1.7327508874184717e-11,3.633905676345084e-11
1236,F10_6731,1.8106221132252388e-11,3.794168810297832e-11
1237,B12_6725,1.9083506918630142e-11,3.995752731719591e-11
1238,B08_55355986,1.912802062098523e-11,4.001863929598753e-11
1239,D03_6720,1.93704142744708e-11,4.049331598930605e-11
1240,G07_6735,1.964129891347578e-11,4.102674517046821e-11
1241,A10_55215982,2.0636848882843223e-11,4.3037390122287267e-11
1242,D08_55245981,2.0668117457541495e-11,4.30682000651563e-11
1243,D09_6718,1.3639523816618548e-06,1.931279646702333e-06
1244,F05_6722,0.0011286410336336357,0.001349304825465853
1245,H08_55365987,7.092717484785772e-13,1.713143880922817e-12
1246,H09_55385989,2.145938183089901e-11,4.4681376364017e-11
1247,E05_6745,2.1793648923403753e-11,4.53412090350655e-11
1248,A12_6717,0.001931429808656403,0.0022901740374213753
1249,G08_6734,2.256371563646057e-11,4.69059407060498e-11
1250,G09_55245981,2.312139036017322e-11,4.8027008934297755e-11
1251,E06_6717,2.361131311391111e-11,4.900567451543872e-11
1252,D05_55375988,3.4217558263499946e-19,1.7017532309713973e-18
1253,F09_55235979,2.468105237523827e-11,5.1144625199799304e-11
1254,D08_75836284,4.419483961075294e-20,2.4709363217061226e-19
1255,C02_6735,7.578119659569986e-15,2.2561539830259102e-14
1256,C05_6734,2.5966542938240737e-11,5.368063627216672e-11
1257,D09_6736,0.018618285032536055,0.020944567953447495
1258,H05_55385989,2.64058784204398e-11,5.450256802827535e-11
1259,C11_55205980,2.7473909631323864e-11,5.652827269297605e-11
1260,D03_75836284,2.805149811734545e-11,5.7625854905105404e-11
1261,H03_55405991,2.817740206001555e-11,5.779355599269489e-11
1262,H05_6720,2.854865693657862e-13,7.195033133340423e-13
1263,H02_55185977,4.647818110007293e-10,8.600604596193508e-10
1264,A10_55355986,3.042692693675386e-11,6.22607415610222e-11
1265,F04_55375988,1.8366333213641974e-12,4.30471238966061e-12
1266,B10_55345985,5.65676563816866e-10,1.0357514082228874e-09
1267,F06_6718,8.948931759016258e-05,0.00011436936281346768
1268,D03_55205980,3.4840347921225593e-11,7.112443191737296e-11
1269,G09_6725,3.5782522067631935e-11,7.287688386785256e-11
1270,G06_55345985,1.163596834259882e-21,8.145177839819175e-21
1271,H05_6719,3.822521836855284e-11,7.773056476658214e-11
1272,B07_6722,4.0052403567667725e-11,8.125627483697003e-11
1273,D09_55185977,4.218835479111602e-11,8.545678383212097e-11
1274,C05_6717,3.1026329645024405e-09,5.400649780210581e-09
1275,F01_6722,5.225126008269755e-10,9.600847295983342e-10
1276,E08_55195978,4.340029177500659e-11,8.770755559175093e-11
1277,F05_55245981,4.4040647415364566e-11,8.893281546907725e-11
1278,D02_55355986,4.5038607514867913e-11,9.080757082727423e-11
1279,G04_55375988,4.679962662311082e-11,9.421266392670959e-11
1280,G08_55385989,4.7434204078342193e-11,9.541656922076385e-11
1281,H07_6719,4.796950278170806e-11,9.641906987147016e-11
1282,D01_6745,4.849934502694615e-11,9.740906912719723e-11
1283,A04_55365987,4.98530881342818e-11,1.0005104774681766e-10
1284,B02_55235979,5.1199300615655703e-11,1.0267386628838483e-10
1285,B03_55365987,1.0742946252905295e-15,3.471513943853431e-15
1286,H04_55195978,1.015786937598453e-09,1.8190807229558031e-09
1287,C01_6731,5.288587522763026e-11,1.0589342041360629e-10
1288,E02_6731,5.585744132919224e-11,1.1175768529541834e-10
1289,D07_55225983,5.776272693978932e-11,1.1548122514532153e-10
1290,F05_6734,6.033231813638429e-11,1.205261535226468e-10
1291,G01_55225983,6.285576506095854e-11,1.2547125579064432e-10
1292,E04_55355986,1.2120757912935426e-10,2.361738724677194e-10
1293,A07_6717,6.599901641407129e-11,1.313440791594056e-10
1294,F08_6718,6.143706404980439e-06,8.36787554689824e-06
1295,D12_55185977,7.105508413546819e-11,1.4119088636050792e-10
1296,A02_55225983,7.131115578631104e-11,1.4159196027228756e-10
1297,E01_55395990,1.340954563040897e-06,1.90181008370439e-06
1298,F03_6724,8.050380543035135e-11,1.5972297566766517e-10
1299,D04_6719,8.157629799889871e-11,1.6172795298035272e-10
1300,A08_55395990,8.240717630930214e-11,1.6325124229407277e-10
1301,F11_55355986,8.270483709638079e-11,1.6371670178821095e-10
1302,H01_55245981,8.407561074921597e-11,1.6630410580772946e-10
1303,G10_55335984,8.461375549299548e-11,1.6724187402892596e-10
1304,E05_55355986,8.474854668549292e-11,1.6738158501953252e-10
1305,C08_6720,8.505408645937889e-11,1.6773128379564823e-10
1306,G10_55385989,8.599125085481354e-11,1.6932364704518715e-10
1307,B05_6731,8.596712545297622e-11,1.6932364704518715e-10
1308,A04_6720,1.5600785902785956e-08,2.5522338340961235e-08
1309,G04_55205980,8.753733897057054e-11,1.722381251335039e-10
1310,G03_6745,9.332462148842153e-11,1.8348688758002152e-10
1311,A05_55185977,9.643725436062217e-11,1.8932155724480037e-10
1312,H04_6735,9.729806208555968e-11,1.9086794898977934e-10
1313,A05_55385989,9.962913202860705e-11,1.9529404183685661e-10
1314,D01_55215982,9.999669367520487e-11,1.9586749226253556e-10
1315,C03_55375988,4.905248237644189e-10,9.05130964557525e-10
1316,F03_75846286,3.951870603870943e-20,2.233274722753029e-19
1317,F10_55245981,1.0986758817997376e-10,2.148796050471247e-10
1318,E02_6719,1.1509778086238637e-10,2.246041149713683e-10
1319,E08_6721,1.1797591110521907e-10,2.3004862128134953e-10
1320,D06_6725,7.979173328637816e-12,1.7521969353299694e-11
1321,F08_6721,1.218142366620566e-10,2.371789499810811e-10
1322,D03_6717,1.2220095559525482e-10,2.3775461628853234e-10
1323,G05_6735,1.2691979820406534e-10,2.465681496360228e-10
1324,A07_55245981,1.2688697212608086e-10,2.465681496360228e-10
