gene,ptm_count
CYP4F22,0
LINC00482,0
C18orf63,0
LINC01387,0
C18orf65,0
CRYM-AS1,0
CRYBA4,1
DUX4L6,0
DUX4L7,0
DUSP1,2
CROCC2,0
CRCT1,0
CHRDL1,0
DUSP4,3
DUSP5,0
CREG2,0
CRYGC,1
CRYGD,0
CRIP1,3
CRIPT,0
CRISP1,0
CRISP2,0
CRKL,2
CRNN,0
CARNS1,0
R3HDML,0
CCDC8,3
CCL24,0
CCDC54,1
HCCS,0
CCL22,0
C4orf45,0
CD1D,0
CD52,0
CDC20,9
CEACAM16,0
CDK6,8
UGCG,1
CENPVL3,0
CENPQ,3
LINC00518,0
CETN2,3
DISP1,0
LINC00208,0
C16orf96,0
DUSP23,0
DUSP27,5
DUSP2,0
CREB3,0
CRH,0
CROCCP3,0
CRIPAK,0
CRTAM,0
LINC00304,0
C16orf54,3
CYP4X1,0
CYP4Z1,0
CYP7B1,0
CPN2,0
C17orf67,0
CREBL2,0
DUSP8,0
DUSP9,3
CRYGA,0
CRYGB,0
DSTYK,0
Q6ZN92,0
CRB2,0
CSNKA2IP,0
CASKIN1,19
CSKMT,0
C5orf52,0
C5orf56,0
CELF2-AS1,0
CTH,1
C8orf31,0
CGNL1,9
C8orf37,0
CHAC2,0
COX6C,0
COX8C,0
C17orf47,0
C17orf82,0
MIR22HG,0
C17orf98,0
C17orf102,0
LINC00526,0
LINC00305,0
C18orf32,0
DTX1,0
CRYBB2,1
CRYBB1,1
DTX3L,6
DTX4,0
DUX4L2,0
DUX4L3,0
DUX4L4,0
DUX4L5,0
DUPD1,0
DUSP14,0
DUSP19,1
DUSP21,0
CER1,0
C6orf15,0
C6orf50,0
CERKL,0
LINC01006,0
C7orf77,0
CGB7,0
DRD5,0
DRGX,0
DRICH1,0
DSEL,0
DSG1,1
DSG3,0
DSG4,0
COX5B,3
CYP4V2,0
CYP24A1,0
C17orf77,0
C17orf78,0
COX4I2,0
CXorf1,0
CXorf21,0
LINC01560,0
LINC01546,0
LINC01545,0
CXorf38,2
CXorf49,0
CXorf56,0
CXorf51A,0
CXorf51B,0
LINC00269,0
CXorf66,0
CXorf67,1
COX6A1,0
CXADR,6
GJA3,0
CXCL5,0
CXCR5,0
PPBP,0
GJB4,0
CXCR3,2
CXCL11,1
CXCL13,0
CYC1,1
RTL8C,0
E2F2,0
EPB41L5,3
EPB41L4A,4
MT-CYB,0
EBLN2,0
COX7A2P2,0
CYP4Z2P,0
CSPG4,1
CT62,0
CTAGE3P,0
CTGF,0
CATSPER3,0
CATSPERD,0
LINC00479,0
LINC01549,0
LINC00158,0
LINC00308,0
LINC00315,0
LINC00527,0
CUEDC2,1
GJB5,0
GJC2,1
CXCL10,1
DYNLL2,0
C16orf62,1
CEP135,5
CYP1A2,0
CRB3,0
C19orf71,0
C19orf73,0
ZNF561-AS1,0
C19orf18,0
CCSMST1,0
CST11,0
CTLA4,1
DYSF,1
DYTN,0
DZIP1,0
CPLX3,0
CAPNS2,0
LINC00470,0
C18orf12,0
C18orf15,0
C17orf112,0
C17orf113,0
CREB3L3,1
CPXCR1,0
CROCCP2,0
C19orf48,0
C19orf85,0
GJA1,17
DNAH3,0
GJA9,0
DNAH6,0
CXCR6,0
GJB3,0
GJD2,0
GJE1,0
CXCR4,11
CYBB,0
E2F1,5
CTAG2,0
CTAGE1,0
CTAGE15,0
SLC44A1,1
C22orf24,0
C22orf31,0
C22orf34,0
LINC00528,0
C22orf42,0
C22orf46,0
CWC15,5
NKAPP1,0
COX6A2,0
COX6B2,0
GJA8,0
DNAH5,0
CXCL2,0
CXCL3,0
CXCL9,0
CXCR1,0
GJD3,0
GJD4,0
EBLN1,0
CYR61,1
CZIB,1
C8orf49,0
COX8A,0
MT-CO3,0
CLSTN2,0
C20orf78,0
NCOR1P1,0
C20orf194,0
C20orf202,0
C20orf203,0
CT45A8,0
CT55,0
SLC44A5,0
CTAGE6,0
SLC7A3,2
CATSPER1,0
CTXN1,0
CTXN2,0
CTXN3,0
CUL7,1
GJB2,0
GJC3,0
DYNLT1,1
CTAGE8,0
CTAGE9,0
CTF1,0
EP400P1,0
EPB41L4B,0
CYS1,0
DEFB103A,0
DEFB105A,0
DEFB108B,0
DANCR,0
CDO1,0
CDR2L,3
CEFIP,4
CELA1,0
C5orf46,0
CENPVL1,0
C6orf62,0
LINC00473,0
LINC01600,0
C6orf120,0
C6orf222,0
C6orf226,0
WDR66,0
C7orf33,0
C16orf47,0
CYP2A13,0
CYP7A1,0
CPEB3,4
CST6,0
DPY19L2P2,0
DNAJC9-AS1,0
DEFB125,0
DEFB136,0
ARGLU1,6
ARL3,1
ARL4D,0
ASCL1,1
C9orf47,0
C9orf139,0
C9orf152,0
C9orf163,0
C9orf170,0
CIB4,0
ASPHD2,0
CILP,0
ACRV1,0
LINC00167,0
C11orf40,0
C11orf42,0
C11orf44,0
C11orf71,0
CAMK2N1,0
CAMK2N2,0
CMTM8,0
ARHGAP5-AS1,0
ARHGEF6,8
ARPC5L,1
ARRDC5,0
ARSF,1
ARSH,1
ASB17,0
ASCL4,0
LINC00032,0
C9orf16,1
C9orf43,0
C9orf118,0
C9orf129,0
LINC00476,0
ASMTL,5
CISD1,4
C11orf45,0
C11orf87,0
CHMP4B,5
CHP2,1
CHST1,0
CHST9,0
ASB16-AS1,0
ASB13,0
ASB14,0
ASCL2,0
ASCL3,0
ASF1A,1
LINC00474,0
ARRDC1-AS1,0
C9orf66,0
C9orf92,0
C9orf106,0
LINC00587,0
ASIC2,2
ASIC4,0
ASIP,0
CIAO1,0
SMPDL3A,0
ARG1,6
CHCHD2,0
CHSY3,0
CHST2,0
CHST4,0
ASB12,0
ASB4,1
C9orf40,2
C9orf57,0
C9orf62,0
CISD3,3
CISH,0
ARFRP1,1
ARGFX,0
ARHGEF26,2
ARL14,0
LDLRAP1,4
ARL4C,0
ARMS2,0
CHMP4C,1
CHMP4BP1,0
CHMP5,1
ARL2,1
CHKB,1
CHMP1B,0
CHST3,0
AQP11,0
CHMP3,1
ANKEF1,0
APOA4,0
MAOA,3
ARF6,0
ARHGEF11,22
AKR7A3,3
ARMCX6,0
ARG2,0
ADPRHL2,1
ARL5B,0
ARIH2OS,0
ARHGEF25,0
ARMCX1,0
ARMH2,0
CCDC22,1
CCDC6,14
CACNG1,0
CCN3,0
CD248,1
CDKN2B,0
CENPBD1,0
LINC00472,0
LINC01590,0
ITGB3BP,3
LINC00574,0
LINC00271,0
C8orf87,0
C8orf88,0
CSGALNACT2,0
CH25H,0
CARMIL3,0
CASTOR3,0
CATIP,0
CTSO,0
C3orf56,0
CCDC177,1
C3orf79,0
CBX2,3
CCDC182,0
C3orf22,0
Q1T7F1,0
CCDC13,3
CCL27,0
CCNJ,0
CCR1,0
C4orf51,0
CDCA4,0
CDKN2C,0
DEXI,0
CEACAM18,0
CEBPB,10
CACNG4,1
CCDC70,0
CCK,3
CCL11,0
CCNI2,0
LINC00575,0
CD109,0
CDRT15L2,0
DESI1,0
CD97,6
CDC5L,15
CDKAL1,3
CDX4,0
CECR9,0
CEBPE,1
CEND1,2
C8orf76,0
C8orf86,0
CGB3,0
CCDC96,0
CCL26,0
CCL18,0
CCZ1,3
C4orf48,0
CD28,3
DES,21
CDK5,5
C5orf30,4
CEBPG,0
CELA2A,0
CENPB,7
CENPO,1
DIDO1,30
C6orf89,0
DIPK1B,0
CETN1,0
DISP2,1
C7orf71,0
CGAS,5
C1GALT1C1,0
CYP11B2,0
LINC00337,0
C1orf216,0
C1orf140,0
CACUL1,0
CDH22,0
CALM3,11
CTSE,0
C2orf69,0
CAV3,0
C2orf78,0
CCDC179,0
CCDC180,0
CCDC160,0
CACNG3,1
CCKAR,0
CCSAP,1
CD247,8
CD80,1
CDCP1,1
DIEXF,1
CFAP410,2
LINC00242,0
LINC01558,0
CERS6,0
CFAP53,0
CSN2,5
CASP14,0
CATR1,0
CPA3,0
C3orf86,0
CCDC105,1
CCDC195,0
CCL8,0
CCL17,0
CCNB3,0
CCR4,0
CDK5R2,1
HSPA5,17
BIVM,0
BMP3,0
BMP8A,0
BTLA,0
CD93,2
LINC00303,0
C1orf122,0
C1orf115,0
C2orf48,0
C3orf70,0
LINC00696,0
CCDC185,0
C3orf20,0
CCDC71,1
CD2BP2,6
CD180,0
CDC20B,0
CD53,0
CCDC140,0
CCDC34,1
CCR5,8
CD19,7
CD5L,0
CCNYL2,0
CCNYL3,0
CCDC158,0
CD244,4
DSP,24
CDA,0
CEBPZOS,0
CEBPD,1
C2orf66,0
CAVIN1,20
CAVIN2,22
CBLL2,0
TMEM30CP,0
CACNG5,0
CACNG2,3
CCNA1,0
CCNO,1
C4orf3,1
LINC01587,0
CD1A,0
CDKN2AIPNL,1
C1GALT1C1L,0
CABP5,0
CABP7,0
CALHM2,0
CALHM5,0
CHAF1B,12
CAPN6,0
CARD19,0
CASS4,5
CASQ2,3
CALML3,0
C2orf27A,0
CPO,0
CCDC184,0
CCL4L1,0
CBY3,0
CA8,1
CAMSAP1,18
CARTPT,2
CTSG,0
C2orf83,0
C2orf72,0
CCDC166,0
CCDC194,0
CCDC87,0
CCDC89,1
CCL1,0
BTNL10,0
CALHM3,0
CBR3,2
CCDC152,0
CCDC153,0
CCDC188,0
CCDC192,0
CCDC167,0
CCDC168,0
CCDC170,0
CCDC85A,1
CCDC3,0
CCDC50,2
C1QL3,0
C1QTNF3,0
C1orf52,3
C1orf162,1
C1orf174,2
C1orf134,0
C1orf137,0
C1orf195,0
C1orf196,0
PIK3CD-AS1,0
CA5BP1,0
CDH12,1
CADM4,1
CALHM1,0
CTSV,0
CTSL3P,0
CAPZA1,4
BMP10,0
BST2,0
SLC22A18AS,0
C3P1,0
C1QC,12
C1QL1,0
C1orf100,0
ZNF436-AS1,0
C1orf229,0
C1orf147,0
CADM2,1
CDH20,0
BMP6,0
BRK1,1
C2CD4A,0
CALML5,1
CA13,0
CALCA,0
CTSZ,0
C2orf50,0
LINC00471,0
C2orf27B,0
CPA6,0
CBSL,3
CCDC190,0
CCDC114,1
CCDC85B,1
C3orf36,0
CCNA2,3
CSN3,1
CASTOR2,0
CAPZA3,1
LINC00299,0
CAVIN4,5
CBLN4,0
CCDC26,0
CCL3,0
C4orf54,3
CD27,1
CD300H,0
CD79B,2
CDC26,2
CLVS2,1
LINC00346,0
C13orf42,0
C13orf46,0
CMA1,0
CMAHP,0
C21orf62-AS1,0
CMC4,0
CMPK2,0
LINC01551,0
LINC00523,0
LINC00596,0
C14orf177,0
LINC01599,0
CNGA3,0
CNNM2,1
CNNM3,2
CNNM4,3
LINC00597,0
C15orf32,0
C15orf53,0
C15orf54,0
C15orf56,0
C15orf62,0
COL5A3,0
ADAMTS3,0
ADAMTS7,0
ADAMTS8,0
SLC4A9,0
B3GNT8,0
B3GALT2,0
B3GALT4,0
BAALC-AS2,0
BAAT,2
BEX1,1
BEX5,0
CT45A10,0
BOK,1
CDC42EP2,4
BSND,2
BSN,39
BHLHE40,2
BHLHB9,0
BAIAP2L1,10
BICD2,13
ARFGEF3,10
BOLA3,0
BMP15,1
BMP2,1
BCDIN3D,0
BMP5,0
BPIFB2,2
BPIFB3,0
BRS3,0
BRWD3,7
CCDC144B,0
CYP27C1,0
C1QTNF9,11
CT47A1,0
CT47B1,0
BLACE,0
BLID,0
BMP2KL,0
BORCS7,0
CDCA8,13
BORCS6,3
BRINP1,0
BTBD17,0
BVES-AS1,0
BTNL3,0
C1QL2,0
BHLHE41,0
ARFGEF2,20
BOLA1,1
BIK,0
BHMG1,0
BMS1,5
BMX,3
BSX,0
BTBD16,0
ANKRD16,0
AOC2,1
ANG,0
TFAP2E,1
ANAPC13,0
AQP1,3
ANP32B,3
ANKRD63,2
ANKRD23,0
APBA3,4
APOL6,0
ANKS4B,1
AGT,1
APLNR,0
APRG1,0
ANKRD26P1,0
CITED4,0
C11orf68,1
C11orf72,0
C11orf86,0
C11orf94,0
C11orf97,0
ATAD1,1
ATP5MC3,0
LINC01465,0
C12orf81,0
C12orf77,0
CLRN2,0
CLRN3,0
CTNNBIP1,1
PDE6H,0
CNFN,0
Q8IZM0,0
CNGA2,0
CNIH3,0
CNNM1,3
CNTF,0
CNTLN,4
CNTNAP5,0
C7,0
C8A,0
COA4,0
COA7,1
COL5A1-AS1,0
ATP11AUN,0
ATRN,0
ADAMTS5,0
ADAMTS6,0
TAT,3
ATP5F1C,10
ADAMTS14,0
ADAMTS15,0
ATXN8,0
AUH,14
ACVR2B,0
ACOT7L,0
COMMD8,0
COPG2,1
BCL9,12
CORO2B,0
BECN2,0
CORT,0
BEND2,0
ARFIP1,9
ARHGEF38,1
ATP5MGL,0
ATP5EP2,1
LINC00612,0
LINC01559,0
LINC00615,0
ATP1A1-AS1,0
ATG2B,12
CLCA3P,0
ADAMTSL4,0
CLDN14,0
ATN1,16
CLDN17,0
ATP5F1E,7
CLLU1,0
CD300LD,0
CLMP,0
CYSLTR1,0
CLUHP3,0
CMYA5,5
C14orf119,0
C14orf144,0
CSNK1G2-AS1,0
CNK3/IPCEF1,2
CNR2,4
CNTN3,0
C15orf65,0
COL2A1,29
C5,0
C9,0
Q6ZR03,0
ZNF354C,0
ZAR1,0
ZBED6,1
ZBED8,0
ZNF705D,0
ZBTB7A,6
ZFP37,1
ZBTB26,0
ZIC3,0
ZNF284,0
ZNF416,0
ZSCAN16,0
ZNF25,0
ZNF837,0
ZNF32,0
ZXDA,0
Q6ZQY7,0
Q8N9L7,0
Q96IR3,0
UNQ6126/PRO20091,0
Q5BKY6,0
ZBTB41,0
ZBTB12,1
ZNF488,0
ZNF740,1
ZNF883,0
ZNF726P1,0
ZNF777,6
ZNF833P,0
Q8TCH9,0
ZAR1L,0
ZDHHC13,1
ZFP42,0
ZBTB24,0
ZFYVE27,0
ZKSCAN8,2
ZC2HC1B,0
ZMAT1,0
ZIC2,2
ZNF239,1
ZNF557,0
ZNF764,0
ZNF815P,0
ZNF826P,0
ZSCAN12,0
ZNF831,0
ZYG11A,0
ZSWIM1,0
ZSWIM3,0
ZIM3,0
ZNF184,3
ZNF542P,0
ZNF670,1
ZNF783,1
ZP2,0
ZNF252P-AS1,0
ZNHIT1,1
ZNF853,0
ZNF860,0
ZAP70,8
ZBTB37,0
ZNF705B,0
ZCCHC12,0
ZFHX3,17
ZDHHC15,0
ZNF492,0
SLC30A1,1
ZP4,0
ZMAT5,0
ZNF689,0
ZNF697,0
ZNF449,0
ZNF281,6
ZNF806,0
ZNF665,0
ZNF8,0
ZNF221,0
ZNF367,1
ZNF75CP,0
ZNF408,1
ZNF282,1
SLC30A2,0
ZACN,0
ZBTB18,3
ZC3H12B,0
ZNF182,0
ZNF558,0
ZNF878,0
ZNF605,0
ZNF14,0
SLC30A4,0
ZNF80,0
ZSWIM6,0
ZNF876P,0
ZNF512B,2
ZBTB39,0
ZNF658B,0
ZNF705F,0
ZBTB8B,0
ZNF321P,0
ZNF543,0
ZNF727,0
ZNF629,2
ZNF337,0
ZNRF2,10
ZNF511,1
ZNF805,0
ZSCAN20,0
ZSCAN5C,0
ZSCAN5DP,0
ZDHHC21,0
ZC3H11B,0
ZBTB2,1
ZBTB6,1
ZG16,0
ZNF260,0
ZNF781,0
ZRANB1,0
ZNF840P,0
ZSCAN4,0
GBP1,0
GABRQ,0
GNG10,1
GNG11,0
INHBB,0
GCG,5
INKA1,0
FUT7,0
FZD1,0
EIF2S3B,2
MTIF3,0
FUT11,0
GPR37L1,2
GADD45GIP1,0
GAGE13,0
GAGE2A,0
GAGE5,0
GAGE6,0
GAGE7,0
GALNT4,0
GAR1,0
GABARAPL3,0
GABRR3,0
GBP2,0
IGF2BP1,4
EIF2S2,12
GCM2,0
GCNT1,0
ICAM4,0
ICK,3
ICOS,0
ID1,0
ID2B,0
ID2,2
ID3,0
ID4,0
IDI2-AS1,0
IDI2,0
DNALI1,0
IER2,1
IER5L,0
IER5,0
GLP1R,2
FOXG1,0
FER1L4,0
FRMD8P1,0
FSHB,0
FYB2,2
FUT9,0
FZD9,0
GABRG1,0
FLRT3,0
FMO6P,0
FAM25G,0
FXYD4,0
GALNT2,1
FBXO41,4
FEV,0
FHDC1,4
FGD3,1
FTHL17,0
FEZF2,0
FHL3,3
FGF14,0
FGF4,0
FIGLA,0
FLG2,14
FBXW4,0
FCRL2,0
FCRL4,0
FDCSP,0
FERD3L,0
FGF9,0
FOLR1,0
FOXF1,0
FOXC1,5
FOXD1,0
FOXD2,1
PTGFRN,1
FRK,4
FSCB,1
FUBP3,5
FUT4,0
FZD4,0
FOXD4L1,0
FBXL16,1
FZD7,0
FBXL21P,0
GAL3ST3,0
HSDL2,2
FOXD4L3,0
GNG13,0
GCC1,0
GNG8,0
INHBC,0
INSM2,0
INS-IGF2,0
INSYN2,1
GLYATL1B,0
GMCL1,2
HINT2,2
MTRNR2L11,0
HNF4G,4
A8MVJ9,3
HRASLS2,0
HSF5,1
HAPLN4,0
HSP90AA2P,1
HS3ST4,0
HS3ST5,0
HSP90AB1,20
PRM1,0
HSPA13,0
HSPB3,0
HKDC1,0
HILPDA,1
HNRNPH3,10
HMX2,0
HRNR,20
HECTD3,2
HHIPL2,0
HMGB4,0
MTRNR2L1,0
MTRNR2L2,0
MTRNR2L3,0
MTRNR2L4,0
HS3ST3B1,0
IGHD1-1,0
HTN1,5
HNRNPCL3,0
HEXIM1,7
HILS1,1
HEYL,0
HIGD1C,0
HHIPL1,0
IGHJ1,0
MTRNR2L10,0
HPCA,0
HNRNPCL1,0
HLA-H,0
HCAR1,0
HEATR3,3
HMGN4,3
HNRNPUL2,11
HMSD,0
MTRNR2L13,0
RNASE3,1
ACBD3,6
EEF1AKNMT,2
EFNA1,0
EFNA3,0
EGF,0
EIF1B,2
GCH1,2
EEF1G,6
EFNA4,0
EFNB1,2
EGLN1,8
EGR1,0
GPRASP1,3
GAST,2
DSC1,1
DSCR3,0
DSCR4,0
RIPPLY3,0
DSCR8,0
DSCR9,0
GATA5,0
GATA6,1
DHRS13,0
DHX15,2
DIRC1,0
DLGAP3,10
DMRTB1,0
ECHS1,9
C6orf48,0
GAS8-AS1,0
GABPA,1
GADL1,1
GAS1,0
EDF1,3
EEF1DP3,0
EFNB2,3
EEF1AKMT1,2
EEF1AKMT4,1
EFS,1
DDX12P,0
DENND2D,0
DEFB4A,0
DNM1P34,0
DMAC1,0
ECM1,0
ECSCR,1
GCOM2,0
EFNB3,2
EFNA2,0
EDAR,0
DEFB131A,0
CYTH3,0
SDR42E2,0
CST4,2
CST5,0
DACT2,0
DEFB115,0
DCSTAMP,0
FBXO5,2
FGF19,0
FGFBP3,0
FGD1,4
FRMD6-AS1,0
FAM25A,0
FAM25E,0
FOXQ1,0
FPR3,0
HMGCS2,28
FOXI3,0
FOXC2,13
FOXJ2,6
FOXO4,3
FOXD3,0
G0S2,0
FZD2,0
FOXD4L5,0
GALNT5,1
FFAR1,0
FGF23,0
HEPN1,0
FIBIN,0
FLG,0
FKBP9P1,0
FMC1,0
FRAT2,0
FRRS1,0
FTMT,0
FGFBP2,0
FFAR3,0
HAMP,0
FKBPL,1
FLRT2,0
FOXE3,0
FRMPD2B,0
FSCN2,0
FBXL14,0
FNTB,1
FOXL2,1
FOXO6,1
FOXE1,0
FREM3,0
FRG2,0
FOXD4L6,0
FZD8,0
GCRG224,0
FOXH1,0
FOXR2,0
FTL,1
FADS2P1,0
GAFA1,0
GAGE10,0
GAGE2B,0
GAGE2E,0
FBXO32,0
FCGR2B,1
FEM1A,0
CFAP126,0
FAXC,0
FBXL19-AS1,0
FBXO30,0
NCCRP1,3
FBXO40,0
FBXW8,3
FBXL4,1
FER1L6-AS1,0
NHLH1,0
FABP5P3,0
FBXL6,0
FGF18,0
FKBP5,3
FLNC,15
FOXB1,0
ZMPSTE24,0
FANCF,0
FASTKD5,2
FCRL1,0
HDGF,10
FER1L6-AS2,0
FGF16,1
CFHR5,0
FNDC10,0
FOLH1B,0
FOXA2,10
FRAT1,3
FUCA1,1
FXYD6P3,0
FOXD4L4,0
FZD5,0
GCN1,4
GLRA3,2
GUCA2B,0
GUCY2F,0
HIST1H2BO,54
H2BFS,54
HAND1,2
JAK1,5
HBQ1,0
JPH2,12
HBG1,9
JPH3,8
HBEGF,0
HCN4,3
HEXA-AS1,0
HDHD3,2
LEAP2,0
KCNA10,0
KCTD12,7
HES3,0
HHIP,0
HIGD2B,0
HIC2,5
GPIHBP1,0
HCN2,10
HEPACAM,3
HIGD2A,1
HIDE1,0
HEMGN,11
KCNJ5,1
HES1,0
HIRIP3,30
HCAR2,1
HCN3,1
HCP5,0
KCNH5,1
HINT3,1
JSRP1,0
HECA,2
KCNH4,0
KCNJ4,0
KCNJ6,2
HES5,0
HMGB1P1,17
HIPK4,1
HCAR3,0
HCST,1
HELZ2,1
KCTD14,0
KCTD18,0
KCNJ2,1
KCNJ3,2
FOXB2,0
FOXJ1,0
FREM2,0
FER1L6,0
FSTL5,0
GPR32P1,0
DEFB110,0
DEFB113,0
DEFB121,0
DCAF16,1
DSCC1,0
DCUN1D3,0
DDA1,3
DGAT2L6,0
DGAT2L7P,0
HSD17B8,3
DGKK,1
DHH,0
DLX2,1
GAL,2
GALP,0
GALR1,0
GALR2,0
GALR3,0
GAREM2,1
GPRASP2,2
DHRS4-AS1,0
DIAPH3,7
DIRAS3,0
DMRTA1,0
DMP1,0
HSD17B13,1
DGUOK,1
DKK4,0
DLX4,0
DMBX1,0
DVL1P1,0
DUX1,0
DUX3,0
DUX4L9,0
DUXA,0
DEFB134,0
DCAF4L1,0
DCAF8L1,0
DBX2,0
DDTL,0
DDX21,12
DEFA1,3
DENND2C,1
DEFB128,0
DEFB109B,0
DCD,1
DCLRE1A,1
DDI1,0
DEFA3,0
DMRTA2,0
FUNDC1,2
CYLC2,0
DDX11L8,1
DDN,1
DLL4,0
DEPDC7,0
DPT,6
GLUD1,54
DNAJC28,1
DNAJC30,0
DNM1P46,0
CYYR1,0
DEFB126,0
DEFB127,0
DEFB123,0
DCAF4L2,0
DBX1,0
DDX43,0
DEFB133,0
DCAF1,10
DDX53,0
DEFB135,0
DDIT4,4
PDF,0
CST3,1
DEFB129,0
DEFB118,0
DEFB119,0
DCDC2C,0
DEFB132,0
DDX28,0
DEFA5,0
DCANP1,0
MLYCD,7
DEFA4,0
DEFA6,0
GLUD2,1
DHX9,17
DEFB104A,0
DEFB130B,0
DEFB124,0
DDX51,3
DEFB1,0
CST1,0
DEFB106A,0
DPY19L2P1,0
CST7,0
DNAH10OS,0
CST2,0
DEFB108A,0
DEFB112,0
DCAF12L1,0
DCAF12L2,0
DEFB107A,0
DEFB130A,0
DEFB131B,0
DEFB114,0
DEFB116,0
DCDC2B,0
GPC4,1
IRAK2,1
IRS1,28
GSG1L2,0
GTF2IRD2,0
GTSE1,28
HIST2H3A,86
H3F3C,66
P0DPK5,64
HIST1H4G,0
HBZ,5
HSPBAP1,0
HBA1,17
JMY,5
CSNK1A1L,1
KCTD16,5
IGHV3-72,0
IGHV3-73,0
IGHV3-43D,0
HAS2,0
IGHV4-61,0
IGHV1-69-2,0
IGLV3-10,0
IGLV3-19,0
IGLV3-27,0
HOXA13,0
IGLV6-57,0
IGLV9-49,2
IL13RA2,0
IGF2BP2-AS1,0
IFNB1,1
IFIT3,3
IFNA8,0
MAFB,0
IGSF1,0
IKBIP,0
IL3,0
MAML1,7
MTRNR2L6,0
HPS6,0
HRG,0
HSFY1,0
HSPB9,0
HTRA4,0
IGHV3-11,0
IGHV3-13,0
IGHV3-33,0
IGHV3-30-5,0
IGHV3-53,0
IGHV4-28,0
IGHV2-70D,0
HOXC13,0
IGLV2-18,0
IGLV2-23,0
IGLV3-12,0
IRF2BP1,10
IL22RA2,0
IL27RA,0
POLR2A,68
SF3A3,9
SF3B5,3
SF3B6,2
SCAF4,4
SFR1,2
FRZB,0
SFT2D1,1
SCGB3A1,0
RPRD2,37
RPRML,1
RPRM,1
RPTN,0
RPL37AP8,0
S100A12,0
S100A13,1
S100A16,0
SPATA31D1,0
RBMXL2,0
RNASE13,0
HNRNPA0,10
RPIA,2
RPEL1,0
RRAGD,0
SPAAR,0
ROPN1L,0
RORB,0
RP1L1,0
SERPINA9,0
SPART,2
SPEF1,0
SESN2,2
SUGT1,5
ZNRD1,0
TWISTNB,5
SESN1,2
SPAG1,4
SERPINB3,1
SPCS3,0
SPDYE1,0
SPDYE2,0
A6NJR5,0
SPDYE2B,0
RRN3P1,0
RMND5A,1
RNF19B,0
MRPL14,0
RNF24,0
ROMO1,0
POLR2L,0
POLR3F,1
RNASEL,1
RNF6,0
RPAP3,6
TRABD2B,0
SIGLEC6,0
SHISA4,0
SMIM30,0
SIX3,0
TLL2,2
SLC9A4,0
SLC9A8,3
TLR7,0
TLX3,0
TMEM102,0
SLITRK1,1
TMEM128,0
SLFN14,0
TMEM136,0
TMEM139,2
LINC00311,0
TMEM14A,0
SLPI,0
TMEM14DP,0
TMEM14EP,0
TMEM158,0
TMEM171,0
SH3BGRL2,0
SMIM11B,0
IBSP,10
SHROOM4,3
SHISA3,0
SMIM13,4
SIK1B,0
SMIM39,0
SMIM40,0
TLNRD1,1
SLAMF8,0
TMPRSS11F,0
SMCO3,0
SMC3,12
SMCR5,0
TMED8,1
TMED9,1
SMKR1,0
SMOC1,0
SND1-IT1,0
SNAPC1,2
SNTA1,5
TRAF5,0
SLC4A8,0
SLC35F3,0
SLC7A13,0
CCT8L2,0
SERINC1,4
SAGE2P,0
ST3GAL2,0
SHCBP1L,4
LINC00862,0
SMIM10L2A,0
SIGLEC14,0
SMIM10L1,0
SIX2,0
TLE7,0
SDIM1,0
SERTAD4-AS1,0
SHLD3,0
SHTN1,15
SIM1,0
SMIM10,0
SMIM41,0
SIK2,5
SIX6,5
SKIDA1,0
SKI,4
SPANXN1,0
SPANXN3,0
RASL11B,0
RASL10A,0
RTP4,0
RTL1,0
RWDD3,0
S100A3,2
SLC41A1,0
SNX29P2,0
SPATA31A3,0
PSAPL1,0
SPEM1,0
SPEM3,0
SPART-AS1,0
SPRR4,0
RSPO1,0
RSPO4,0
RTL8A,0
SCARA3,0
SCYGR6,0
OXCT2,0
SCRT2,0
SDE2,5
SDHAF1,0
TKTL2,0
SCD5,0
SCYGR1,0
SCYGR7,0
SDF2L1,1
SDHAF4,0
SEMA6B,1
S100A8,1
SLC17A4,0
SLC17A5,1
SLC26A1,0
S100A7L2,0
SLC25A42,0
SLC25A34,0
SLC6A11,1
SLC39A12,0
SASS6,3
SEC11B,0
SLC5A3,2
SLC5A10,3
SCNN1G,0
SCN4A,1
RRP15,11
RRS1,3
RPS10P5,0
S100A11,7
SPATA31E1,0
MRPL18,0
RNF103,0
SAPCD2,2
SARG,3
RLIM,6
SPATA31A5,0
SPATA31A6,0
MRPL40,0
RBMXL3,0
RNF208,1
RNASE6,0
RND2,0
SPATA31C1,0
RNF186,0
RNF115,1
RNASE7,0
RNF222,0
SAP30,4
RNF225,0
RNF26,0
RGN,3
RGS13,0
RGP1,0
RIMBP3B,0
RPL39,0
RIPK4,0
RPL39L,0
RNF133,0
RRN3P2,0
RPP25,2
SFT2D3,0
SPATA31C2,0
SLC35A4,0
MRPL47,1
RNF11,3
RNF38,0
TROVE2,5
A6NIZ1,2
RPLP0P6,4
RLF,3
S100A14,0
SPATA31A7,0
MRPL38,0
MRPL50,0
MRPL44,0
RNF145,0
RNF122,0
RXFP4,0
S100A10,5
SPATA31D3,0
SPATA31D4,0
RNASE4,0
RNF223,0
RTP3,0
S1PR2,0
S100A7A,0
SLC25A41,0
SLC22A4,0
SLC25A35,0
SLC35F1,0
SLC6A17,5
SLC2A4RG,2
SLC5A7,0
SPANXN2,0
SPANXN5,0
RSU1,1
MRPS21,0
MRPS26,0
RTP1,0
MRPS10,0
