,well_plate,variability_compartment_p,variability_compartment_adj_p
571,A09_6721,1.4073594779984705e-36,3.6746155970540066e-33
572,E07_55185977,3.5450217074252346e-21,9.256051678087287e-18
573,F07_6721,1.5697502653976765e-26,4.0986179429533333e-23
574,A07_55385989,1.4460673569418279e-36,3.775681868975113e-33
575,H06_6720,1.768436960713863e-22,4.617388904423896e-19
576,A12_6722,1.7393466154635448e-36,4.541434012975315e-33
577,A06_6721,1.9868728129695562e-36,5.187724914663511e-33
578,A03_6721,2.143682924157172e-36,5.597156114974377e-33
579,B03_55395990,2.102857184705962e-22,5.490560109267267e-19
580,E04_55375988,2.2091701932349004e-36,5.7681433745363246e-33
581,E05_6724,2.533182574935678e-17,6.614139703157056e-14
582,H07_6721,3.76482607409064e-37,9.829960879450662e-34
583,C10_55235979,2.514612206778737e-36,6.565652471899282e-33
584,B10_6731,2.569746759173825e-36,6.709608788202856e-33
585,D06_55355986,2.730137875414837e-33,7.12838999270814e-30
586,E03_55205980,3.337969660725038e-36,8.715438784153074e-33
587,A06_55405991,4.224592232043166e-36,1.1030410317864707e-32
588,B07_6736,5.392149688221179e-17,1.4078902835945498e-13
589,H04_55335984,9.56659242146781e-25,2.4978372812452452e-21
590,H05_6722,4.8679421248812226e-36,1.271019688806487e-32
591,D12_55205980,2.717867733590399e-23,7.096352652404532e-20
592,G08_55215982,5.325861522532636e-36,1.390582443533271e-32
593,G04_75836284,5.419606491125202e-36,1.4150592548327903e-32
594,C12_6722,5.594510936495786e-36,1.4607268055190496e-32
595,E05_6735,6.233376473760362e-36,1.6275345972988304e-32
596,B05_6721,2.923624558715982e-40,7.633583722807428e-37
597,H08_55355986,1.384506772038759e-12,3.6149471817931994e-09
598,C05_6734,7.228131783901853e-36,1.8872652087767738e-32
599,C06_6734,7.318594823174535e-36,1.9108851083308712e-32
600,D05_55405991,7.384345554358175e-36,1.9280526242429194e-32
601,A09_6734,8.124864026609667e-36,2.121401997347784e-32
602,H10_6734,2.48788955563074e-32,6.495879629751862e-29
603,A01_6745,8.391098193779484e-36,2.190915738395823e-32
604,B06_75836284,9.16087065715284e-36,2.3919033285826064e-32
605,B01_55355986,3.537401466411361e-25,9.236155228800064e-22
606,E02_55405991,1.0937314676823557e-35,2.8557328621186304e-32
607,D09_55245981,5.416633317474424e-24,1.414282959192572e-20
608,F06_6721,1.1849731796685728e-35,3.0939649721146435e-32
609,B12_6717,3.902722810776543e-34,1.0190009258937554e-30
610,E03_55375988,1.2775335012039024e-35,3.335639971643389e-32
611,C09_6718,1.725439993729325e-15,4.505123823627267e-12
612,C05_55355986,1.5309201490851392e-17,3.9972325092612987e-14
613,D10_55375988,1.2981111961325052e-35,3.389368333101971e-32
614,G07_55375988,0.0001350478366319885,0.352609901446122
615,G02_55245981,1.710573323856576e-35,4.4663069485895203e-32
616,H03_6724,1.7496575930770288e-35,4.568355975524122e-32
617,A04_55205980,8.161298578623587e-12,2.1309150588786188e-08
618,B10_55245981,1.828591460556861e-35,4.774452303513964e-32
619,B03_6718,1.844395582886781e-35,4.8157168669173855e-32
620,C01_55245981,1.94206968002421e-35,5.070743934543212e-32
621,G09_6717,2.000355343496956e-35,5.222927801870552e-32
622,A03_55225983,1.536736307134244e-44,4.0124184979275113e-41
623,E03_55365987,2.52779794368122e-35,6.600080430951664e-32
624,C12_6731,2.6363409344096585e-35,6.883486179743619e-32
625,C01_6720,2.935177370817844e-35,7.66374811520539e-32
626,H08_55235979,3.102805158310547e-35,8.101424268348838e-32
627,D06_6720,3.126570208935538e-35,8.163474815530689e-32
628,G02_55215982,9.650595892668332e-27,2.5197705875757016e-23
629,E03_6725,3.4496631653022004e-35,9.007070524604045e-32
630,G02_6720,3.493224332592735e-35,9.120808732399631e-32
631,G01_55405991,3.514558267607768e-35,9.176511636723883e-32
632,G03_55365987,4.1368312927479365e-35,1.0801266505364862e-31
633,H06_55375988,6.926334208483298e-24,1.808465861834989e-20
634,G11_55345985,5.9505688934044425e-31,1.5536935380679e-27
635,D05_6731,5.110693610130502e-35,1.3344021016050742e-31
636,G08_75836284,6.597671579238526e-37,1.722652049339179e-33
637,D04_55225983,3.6908977427989313e-31,9.636934006448009e-28
638,D03_6725,1.1915167823848836e-28,3.111050318806931e-25
639,B05_55405991,7.865598279626256e-32,2.0537077108104155e-28
640,H01_55215982,5.4599437272529825e-24,1.4255913071857536e-20
641,E07_6724,7.361340611157354e-35,1.922046033573185e-31
642,H08_55405991,8.178585966869603e-35,2.1354287959496533e-31
643,D06_75836284,8.962029009176601e-35,2.3399857742960105e-31
644,E08_6725,3.435467825692181e-32,8.970006492882284e-29
645,G06_55405991,9.86195103278197e-35,2.5749554146593724e-31
646,A10_6734,1.0053979854369331e-34,2.6250941399758326e-31
647,B05_6720,1.0102314264739444e-34,2.637714254523469e-31
648,A07_6718,2.727981216729315e-05,0.07122758956880242
649,B04_6731,1.9777858596063435e-19,5.163998879432163e-16
650,C09_55365987,1.32529986415682e-20,3.460357945313457e-17
651,F07_6745,1.2678192502846297e-34,3.310276062493168e-31
652,D09_6720,1.8534188155333243e-34,4.83927652735751e-31
653,E09_75836284,1.8599745764536513e-34,4.8563936191204835e-31
654,E11_55215982,2.0513125336247252e-34,5.355977025294157e-31
655,F01_55235979,2.1418144345065446e-34,5.592277488496588e-31
656,B09_55235979,7.168934332407998e-19,1.871808754191728e-15
657,D09_6734,2.2069646231033615e-34,5.762384630922877e-31
658,H07_55245981,2.2621773423540806e-34,5.906545040886504e-31
659,G10_55245981,4.3230923926396974e-20,1.128759423718225e-16
660,A04_6722,9.235376004996861e-38,2.4113566749046806e-34
661,G04_6725,1.227242610569184e-37,3.2043304561961394e-34
662,H06_6719,3.165224291948006e-34,8.264400626276245e-31
663,C10_6722,3.2201830634357533e-34,8.407897978630752e-31
664,H06_55385989,8.970352604987368e-36,2.3421590651622018e-32
665,G12_6722,3.281467754016738e-34,8.567912305737703e-31
666,C03_6735,7.216430073268713e-40,1.884209892130461e-36
667,A05_55405991,4.266621036342119e-34,1.1140147525889273e-30
668,G03_6735,4.41002068291249e-34,1.1514564003084511e-30
669,C11_55385989,5.092767804816611e-27,1.3297216738376172e-23
670,F10_55195978,1.1359697461485235e-09,2.966017007193795e-06
671,A01_6725,4.958838520940417e-34,1.294752737817543e-30
672,H03_55405991,5.353594404042054e-34,1.3978234988953802e-30
673,G07_6725,5.395957629292044e-34,1.4088845370081527e-30
674,F05_6724,4.778406112723457e-16,1.2476418360320947e-12
675,A02_6725,6.004034564819754e-34,1.5676534248744379e-30
676,C07_6719,6.561318927535777e-34,1.7131603719795915e-30
677,D06_6717,1.3255913195119954e-23,3.46111893524582e-20
678,H01_6725,7.5199415084965695e-34,1.9634567278684542e-30
679,F12_55345985,7.739924618507743e-34,2.0208943178923716e-30
680,A03_55345985,3.2117987109796743e-22,8.386006434367929e-19
681,A01_55245981,8.03531823524134e-34,2.098021591221514e-30
682,D07_55405991,1.013655406837549e-33,2.6466542672528405e-30
683,A07_6731,1.0173064607225627e-33,2.6561871689466112e-30
684,E06_55385989,1.0205076222911545e-33,2.6645454018022044e-30
685,F03_55235979,1.7173478006767575e-37,4.483995107567014e-34
686,E06_55405991,1.1192836863910328e-33,2.9224497051669867e-30
687,E07_55245981,1.1247843640899333e-33,2.936811974638816e-30
688,E12_55195978,1.1804533805845998e-15,3.08216377670639e-12
689,E08_55215982,1.1800079781752055e-33,3.0810008310154616e-30
690,B05_6736,1.3924435124049862e-30,3.635670010889419e-27
691,C11_55395990,6.013745134174537e-28,1.5701888545329715e-24
692,F06_6734,1.2805482839358639e-33,3.34351156935654e-30
693,G03_55225983,1.3135283600350809e-33,3.4296225480515964e-30
694,G05_55355986,1.3711118612568414e-33,3.5799730697416126e-30
695,G09_55245981,1.4133824194168979e-33,3.6903414970975206e-30
696,F12_6734,1.478307838756071e-33,3.8598617669921014e-30
697,F09_6719,1.630890772939344e-33,4.2582558081446274e-30
698,A11_55395990,7.900123784432113e-25,2.062722320115225e-21
699,C07_55385989,1.7144929593381778e-33,4.476541116831982e-30
700,F04_6734,6.936205306383713e-32,1.8110432054967876e-28
701,C12_6735,1.3755472198772032e-32,3.5915537910993775e-29
702,G01_6734,1.1089121108101885e-36,2.8953695213254022e-33
703,H04_55395990,2.030772171769073e-33,5.30234614048905e-30
704,D03_6736,2.0312826635709698e-33,5.303679034583802e-30
705,B04_55205980,2.0022407450407433e-15,5.227850585301381e-12
706,G08_55405991,2.1680049405285345e-33,5.6606608997200035e-30
707,A06_6724,2.29643932841799e-33,5.996003086499372e-30
708,E02_75846286,2.3475192064768403e-33,6.12937264811103e-30
709,F07_6724,1.002179095445605e-37,2.6166896182084744e-34
710,F07_55225983,2.404397872522977e-33,6.277882845157493e-30
711,E01_6720,2.40893237091022e-33,6.2897224204465845e-30
712,C01_6734,8.979749613466517e-39,2.3446126240761075e-35
713,C03_55215982,1.7549740994818503e-08,4.582237373747111e-05
714,A06_55375988,6.068110755988347e-18,1.5843837183885574e-14
715,A05_6717,2.6806723784027686e-33,6.999235580009629e-30
716,C02_6720,2.825622934363857e-33,7.377701481624031e-30
717,D10_6721,2.938532667969175e-33,7.672508796067516e-30
718,E10_55215982,3.302429108229144e-33,8.622642401586296e-30
719,A05_55345985,6.482748337667075e-20,1.6926455909648734e-16
720,B07_55205980,2.0093678640983425e-19,5.246459493160772e-16
721,E07_6717,3.6677473384859334e-33,9.576488300786772e-30
722,H09_6725,3.683426663213719e-33,9.61742701765102e-30
723,F11_55215982,4.52444894484752e-31,1.1813336194996874e-27
724,D12_55335984,4.074004987047788e-33,1.0637227021181774e-29
725,G11_55245981,4.220184622053687e-33,1.1018902048182176e-29
726,E08_6721,4.248864932144482e-33,1.1093786337829242e-29
727,F05_55245981,4.377157342552716e-33,1.1428757821405141e-29
728,C12_55225983,4.4812632629165286e-33,1.1700578379475055e-29
729,E06_55365987,4.500715989367852e-33,1.1751369448239461e-29
730,B12_55215982,4.9029784513660946e-33,1.2801676736516872e-29
731,G10_6722,5.8366981831002955e-33,1.523961895607487e-29
732,E06_6721,6.418782004509933e-33,1.6759439813775435e-29
733,H07_6725,6.423325787033802e-33,1.6771303629945256e-29
734,H06_6725,5.269319221625362e-25,1.375819248766382e-21
735,A04_6720,6.657438798278594e-31,1.7382572702305408e-27
736,B01_55205980,8.38342398698247e-33,2.1889120030011228e-29
737,A01_6721,8.642084192432495e-33,2.2564481826441246e-29
738,B08_55375988,1.7605258849388718e-14,4.5967330855753945e-11
739,G03_55385989,9.973062366368809e-33,2.603966583858896e-29
740,G02_55385989,1.1051799982409173e-32,2.885624975407035e-29
741,E05_6720,4.083029378397106e-32,1.0660789706994844e-28
742,A03_75846286,0.3829071350237394,999.7705295469837
743,A03_6720,1.1733279360745144e-32,3.063559241090557e-29
744,A03_55395990,1.2174668250209632e-32,3.178805880129735e-29
745,H10_55345985,1.2713629800246522e-32,3.319528740844367e-29
746,A01_6734,1.3916713719018447e-32,3.6336539520357164e-29
747,B03_55225983,5.753692377381557e-18,1.5022890797343245e-14
748,G02_6734,1.4681064914902138e-32,3.833226049280948e-29
749,B07_55355986,1.4707642185354998e-32,3.84016537459619e-29
750,F09_6731,1.2149160038391088e-20,3.1721456860239134e-17
751,H09_55385989,1.5721105037582712e-32,4.104780525312846e-29
752,A03_55245981,1.606308302981917e-32,4.194070979085785e-29
753,A08_55385989,8.817231674730983e-24,2.3021791902722595e-20
754,A11_55405991,1.9854154974610286e-32,5.183919863870746e-29
755,B12_6725,2.040450914695228e-32,5.327617338269241e-29
756,F10_55225983,2.1421839758396225e-32,5.593242360917255e-29
757,C03_6722,1.4527192373128871e-33,3.793049928623948e-30
758,G09_6731,2.222484160286429e-32,5.802906142507866e-29
759,C07_6736,2.3307724268009015e-32,6.085646806377153e-29
760,C10_55385989,2.5682710698394274e-32,6.705755763350745e-29
761,F01_6725,1.5932271832156324e-32,4.159916175376016e-29
762,E10_6721,2.909201510127102e-32,7.595925142941864e-29
763,B09_55395990,7.69283902185266e-21,2.0086002686057296e-17
764,D10_6734,3.1441248194555457e-32,8.20930990359843e-29
765,F04_6731,1.5772935428553828e-41,4.1183134403954047e-38
766,H01_6735,1.648964881192141e-31,4.30544730479268e-28
767,D11_55385989,3.50500419911287e-32,9.151565963883704e-29
768,C03_55345985,5.644871595537791e-19,1.4738759735949172e-15
769,E10_6745,3.766123476361854e-32,9.833348396780801e-29
770,B03_6731,3.767279532859518e-32,9.836366860296202e-29
771,H06_55335984,3.9070304669532504e-32,1.0201256549214936e-28
772,A12_55345985,4.034669878649825e-32,1.0534523053154692e-28
773,H01_55385989,4.3832356305474356e-27,1.1444628231359355e-23
774,G09_55195978,2.1575087988980362e-23,5.633255473922772e-20
775,F02_6725,4.7696115572064017e-32,1.2453455775865915e-28
776,H06_6717,5.019930228958187e-32,1.3107037827809827e-28
777,F08_6719,5.452602162877635e-32,1.4236744247273506e-28
778,A08_6745,2.134945583050025e-28,5.574342917343615e-25
779,F04_55335984,5.651973247591579e-32,1.4757302149461613e-28
780,D01_55235979,2.897266940145959e-10,7.564763980721099e-07
781,C12_6718,6.565022688599347e-32,1.7141274239932894e-28
782,E08_75836284,1.1078633889424642e-20,2.892631308528774e-17
783,A09_6722,7.526646642251625e-32,1.9652074382918993e-28
784,E10_55245981,8.243977881812524e-32,2.15250262494125e-28
785,G02_55235979,9.595116335901584e-19,2.5052848753039034e-15
786,B01_6735,1.6699453000440023e-41,4.36022717841489e-38
787,C02_6718,6.143146737413998e-14,1.603975613138795e-10
788,B04_55405991,8.341491677490482e-32,2.1779634769927648e-28
789,H07_6735,9.053871038736136e-32,2.363965728214005e-28
790,F01_55365987,2.6788583636643825e-27,6.994499187527702e-24
791,E04_55395990,1.0039891548208474e-31,2.6214156832372327e-28
792,C10_55335984,1.0156303010433992e-31,2.651810716024315e-28
793,A12_6734,1.1749404466983856e-31,3.067769506329485e-28
794,F05_55225983,1.2140097510453173e-31,3.1697794599793235e-28
795,G08_55355986,1.2354461983402936e-31,3.2257500238665066e-28
796,H02_55355986,2.5665191962885736e-08,6.701181621509466e-05
797,G01_55385989,1.2465468099775324e-23,3.254733720851337e-20
798,E04_6720,1.362825076318892e-31,3.558336274268627e-28
799,A04_6719,1.5393796414761719e-31,4.0193202438942846e-28
800,A10_75836284,1.5659467024756109e-31,4.08868684016382e-28
801,G10_55335984,1.5989483398481768e-31,4.174854115343589e-28
802,C10_6731,7.832670205469611e-29,2.0451101906481154e-25
803,A10_55215982,1.9079590812975402e-31,4.981681161267878e-28
804,C10_6734,1.687027671892853e-27,4.40482925131224e-24
805,H09_55395990,1.5438237088335557e-28,4.0309237037644137e-25
806,G10_6734,4.839739497739551e-28,1.2636559828597968e-24
807,D07_6719,2.1833758097755794e-31,5.700794239324038e-28
808,D06_6721,2.4030387137365562e-31,6.274334081566148e-28
809,E05_55405991,1.3564182971754889e-27,3.5416081739252015e-24
810,A02_55185977,2.5531300304363727e-31,6.666222509469369e-28
811,A01_55195978,2.5730984559791117e-31,6.718360068561461e-28
812,D08_6722,1.8211937480969156e-10,4.7551368762810466e-07
813,A04_6724,2.858561475254891e-31,7.463704011890521e-28
814,H11_55375988,4.217109082027515e-18,1.1010871813173841e-14
815,E01_6724,7.009431932318369e-25,1.830162677528326e-21
816,C09_6725,3.1009082177861174e-31,8.096471356639553e-28
817,B01_55335984,3.179381462624456e-31,8.301364998912456e-28
818,F04_55195978,1.4328016350821636e-07,0.0003741045069199529
819,D02_55385989,3.5719194249558384e-31,9.326281618559695e-28
820,B03_55365987,4.369490235584778e-15,1.1408739005111855e-11
821,G09_6720,4.327536095033461e-18,1.1299196744132367e-14
822,C08_55375988,2.2668064126097587e-26,5.91863154332408e-23
823,F01_55245981,4.601089472433405e-31,1.201344461252362e-27
824,F05_6720,5.419410847708921e-31,1.4150081723367992e-27
825,F06_55225983,1.1965246772594309e-15,3.124125932324374e-12
826,D05_55365987,5.968015521928556e-31,1.558248852775546e-27
827,C01_55385989,6.1730358804696e-31,1.6117796683906125e-27
828,H04_6736,6.269060550586557e-31,1.63685170975815e-27
829,G04_6720,6.28953532106617e-31,1.642197672330377e-27
830,G08_6718,6.466257010079469e-31,1.6883397053317493e-27
831,F08_55195978,7.074536089668171e-31,1.8471613730123594e-27
832,C09_55355986,8.158026347760609e-31,2.130060679400295e-27
833,E03_6735,9.2124192048466e-31,2.4053626543854472e-27
834,H07_55215982,9.611371632852192e-31,2.5095291333377073e-27
835,A06_55385989,3.129581725517513e-17,8.171337885326227e-14
836,D08_55395990,9.674150666955545e-31,2.525920739142093e-27
837,H07_75836284,1.194778277013279e-30,3.1195660812816717e-27
838,H02_55385989,1.3150754035400019e-30,3.433661878642945e-27
839,G12_55365987,1.3299407088091945e-30,3.472475190700807e-27
840,B11_55355986,1.4616493781548917e-30,3.816366526362422e-27
841,F08_6720,1.470444746368948e-30,3.8393312327693236e-27
842,D01_55375988,1.4822184555314189e-30,3.870072387392535e-27
843,B06_55205980,2.7855796814506824e-14,7.273148548267731e-11
844,E09_55245981,1.5315778932603919e-30,3.998949879302883e-27
845,F05_6718,1.5758734728814179e-30,4.114605637693382e-27
846,A07_55395990,6.698835441200699e-13,1.7490659336975026e-09
847,F01_55205980,1.5679097608525656e-16,4.0938123855860486e-13
848,B09_6734,2.613575094391012e-31,6.824044571454932e-28
849,A02_55345985,1.7736878164523335e-30,4.6310988887570425e-27
850,C04_6720,5.543720074412802e-31,1.4474653114291826e-27
851,D12_55365987,2.1503851766142984e-30,5.614655696139933e-27
852,D12_55405991,2.241902074671739e-30,5.8536063169679105e-27
853,E09_6734,2.3469060671136864e-30,6.127771741233835e-27
854,F05_75846286,2.443199564676245e-30,6.3791940633696765e-27
855,F06_55375988,0.7466364870182707,1949.4678676047047
856,D09_6721,2.6584525563212385e-30,6.941219624554754e-27
857,G02_55405991,4.640474416732885e-30,1.2116278702089562e-26
858,B07_55215982,3.749940553228482e-30,9.791094784479567e-27
859,E09_55215982,2.0885923212573858e-33,5.4533145508030345e-30
860,F03_6734,6.378937321622294e-31,1.665540534675581e-27
861,B08_6725,5.193727217424956e-30,1.356082176469656e-26
862,E03_6722,1.9354792825039454e-29,5.0535364066178016e-26
863,F06_55385989,5.906065843892934e-30,1.542073791840445e-26
864,G07_55365987,5.990019776953557e-30,1.563994163762574e-26
865,B09_55205980,9.557718940683732e-12,2.4955204154125225e-08
866,G06_6717,6.911879374411666e-30,1.804691704658886e-26
867,C09_55205980,7.238247487688183e-30,1.8899064190353847e-26
868,D10_55365987,7.288102007992725e-30,1.9029234342869004e-26
869,E09_6724,6.9907637351809385e-28,1.825288411255743e-24
870,A11_55335984,8.270758138620522e-30,2.1594949499938184e-26
871,D10_55385989,2.472209816724433e-06,0.0064549398314674945
872,E02_6722,9.295162694392448e-30,2.4269669795058682e-26
873,D07_55225983,9.749978090074572e-30,2.5457192793184707e-26
874,H05_6719,9.83870327658485e-30,2.568885425516304e-26
875,F02_55225983,1.1170195774959312e-29,2.916538116841876e-26
876,D06_55235979,1.068978640123108e-20,2.791103229361435e-17
877,C08_6745,1.1703216310844032e-29,3.055709778761377e-26
878,G05_6722,1.263994466358958e-29,3.3002895516632395e-26
879,D01_55385989,3.439165690378686e-17,8.979661617578749e-14
880,F05_6717,2.3518181448664242e-14,6.140597176246233e-11
881,B02_6734,1.4140217180231697e-29,3.692010705758496e-26
882,H03_55335984,1.2686352560722186e-11,3.312406653604563e-08
883,F03_6719,1.5328677855294522e-29,4.0023177880173995e-26
884,D12_6731,1.5657010594290286e-29,4.0880454661691936e-26
885,G07_6731,1.57962260204676e-29,4.12439461394409e-26
886,A02_6724,5.167101317854368e-35,1.3491301540917756e-31
887,E11_6718,3.7604802822076706e-20,9.818614016844228e-17
888,G12_55355986,2.0160129453968985e-29,5.263809800431302e-26
889,H08_55395990,2.1138331708019442e-29,5.519218408963876e-26
890,A11_6721,1.1754667871896372e-08,3.069143781352143e-05
891,E05_6745,2.2675215353223782e-29,5.92049872872673e-26
892,A12_6721,3.4280255507828266e-16,8.95057471309396e-13
893,G06_6721,2.466035018592091e-29,6.438817433543949e-26
894,D12_6724,2.5202676224188519e-29,6.580418762135622e-26
895,B01_55185977,2.3100488716443938e-10,6.031537603863512e-07
896,G11_6722,2.5832931460734637e-29,6.744978404397813e-26
897,A03_6725,2.857120855151057e-29,7.459942552799409e-26
898,H01_55335984,3.007661348280958e-29,7.853003780361581e-26
899,F10_6721,3.0635054172079777e-29,7.99881264433003e-26
900,D10_6731,3.0706547176870966e-29,8.01747946788101e-26
901,H06_6722,3.2208825636459276e-29,8.409724373679517e-26
902,C07_55355986,0.00021579118330290116,0.5634307796038749
903,B07_6725,3.320676194116702e-29,8.670285542838709e-26
904,G05_6720,3.5064980469865747e-29,9.155466400681946e-26
905,H07_6718,2.1348683594665643e-14,5.5741412865671996e-11
906,F01_55385989,3.877222063550447e-29,1.0123426807930217e-25
907,D01_6724,3.9130643141335795e-29,1.0217010924202777e-25
908,F06_55405991,1.6953036136914935e-19,4.4264377353484893e-16
909,A10_55395990,4.3918414778510286e-29,1.1467098098669037e-25
910,F01_6734,2.0601622986538738e-29,5.379083761785265e-26
911,E09_55335984,3.387376171529336e-17,8.844439183863097e-14
912,A01_55395990,4.692024803529638e-29,1.2250876762015884e-25
913,B01_6724,4.993128466140603e-29,1.3037058425093113e-25
914,C04_6731,5.0629246591988e-29,1.3219296285168066e-25
915,H02_55395990,5.220636017626436e-29,1.3631080642022623e-25
916,A03_55365987,3.693766397069091e-22,9.644424062747397e-19
917,F12_6736,5.862076125041346e-29,1.5305880762482954e-25
918,D06_6719,6.037385153598042e-29,1.5763612636044487e-25
919,A04_55345985,6.147217359118182e-29,1.6050384524657574e-25
920,C12_6734,7.528774659112228e-29,1.9657630634942027e-25
921,G05_6717,4.146188028609627e-24,1.0825696942699735e-20
922,B08_55335984,3.905768707058705e-37,1.0197962094130278e-33
923,E03_55405991,1.241019984002066e-28,3.2403031782293943e-25
924,F03_6736,4.2555022895171604e-11,1.1111116477929306e-07
925,C12_55185977,1.2360247293810135e-28,3.227260568413826e-25
926,E07_55365987,1.2599361218829398e-11,3.289693214236356e-08
927,C10_55205980,7.583657689892401e-15,1.980093022830906e-11
928,F01_6721,2.2771235174017457e-29,5.945569503935958e-26
929,A05_6721,1.881498111923544e-28,4.912591570232373e-25
930,C10_55245981,1.8924106846735112e-28,4.941084297682538e-25
931,G11_75836284,5.818896394604036e-29,1.5193138486311137e-25
932,B10_6734,5.2201075108655005e-24,1.3629700710869822e-20
933,D02_55365987,0.004212747156172335,10.999482824765966
934,A05_55395990,3.884983982608042e-18,1.0143693178589598e-14
935,C03_55405991,2.390900210408614e-28,6.242640449376892e-25
936,G11_55215982,2.462135967005374e-28,6.428637009851032e-25
937,B02_6735,2.485735298733505e-28,6.490254864993182e-25
938,H08_6736,5.712972219463227e-10,1.4916570465018485e-06
939,D12_55235979,2.7384439899358617e-28,7.150077257722535e-25
940,B01_6725,2.7650962254462635e-28,7.219666244640194e-25
941,D09_6718,1.3192185560297453e-15,3.444479649793665e-12
942,B10_55225983,2.918523989757434e-28,7.62026613725666e-25
943,A07_6721,6.4944847804619e-32,1.695709976178602e-28
944,H01_55395990,3.2973991727945863e-28,8.609509240166665e-25
945,G06_6719,3.561679837063729e-28,9.299546054573396e-25
946,F10_55345985,3.920568319571693e-28,1.0236603882401692e-24
947,D04_55385989,3.953527376239131e-28,1.032265997936037e-24
948,F07_6718,3.819291414122235e-26,9.972169882273155e-23
949,E05_55335984,4.0278630240067614e-28,1.0516750355681653e-24
950,F09_6725,4.620349689481676e-28,1.2063733039236655e-24
951,D11_55235979,6.410050263596048e-17,1.6736641238249282e-13
952,A02_6720,8.334619805330115e-24,2.176169231171693e-20
953,B08_55345985,5.032556651657084e-28,1.3140005417476645e-24
954,D06_55395990,5.741668701982448e-28,1.4991496980876172e-24
955,H11_6734,2.162325415331743e-33,5.645831659431181e-30
956,A03_6735,6.222716167086638e-28,1.6247511912263212e-24
957,E08_6734,7.15856609186871e-28,1.86910160658692e-24
958,D03_55405991,7.4323994091638e-28,1.940599485732668e-24
959,F10_55335984,7.870370009637492e-28,2.0549536095163492e-24
960,B01_6718,8.196413992826025e-28,2.1400836935268752e-24
961,D11_6717,9.117048071186392e-28,2.380461251386767e-24
962,B03_6719,9.685809248382723e-28,2.528964794752729e-24
963,F02_55395990,2.0510521380961285e-10,5.355297132568992e-07
964,E11_55385989,3.44414392830941e-09,8.99265979681587e-06
965,G02_6735,2.61210511672152e-26,6.820206459759888e-23
966,D03_55235979,1.188452248385133e-27,3.1030488205335826e-24
967,B03_6721,1.2114673750972342e-27,3.1631413163788786e-24
968,H02_55375988,0.09063179889321771,236.63962691019142
969,C01_55235979,6.994751287730011e-08,0.0001826329561226306
970,C05_6717,2.706095673677352e-07,0.0007065615803971566
971,G02_6721,1.4766055696268714e-27,3.855417142295761e-24
972,H05_6725,1.4978456030441349e-27,3.910874869548236e-24
973,H02_55225983,1.5291807276786391e-27,3.992690879968927e-24
974,D03_6717,1.568908183345192e-27,4.096419266714296e-24
975,G04_55185977,6.438863053528694e-18,1.681187143276342e-14
976,E09_6717,1.612690163704244e-22,4.210734017431781e-19
977,F09_55395990,1.753687462271253e-27,4.5788779639902415e-24
978,G11_55405991,2.0615265681115492e-27,5.382645869339255e-24
979,D04_6736,2.1761656156746353e-27,5.6819684225264724e-24
980,H07_6731,2.258187874935233e-27,5.896128541455893e-24
981,B09_6745,2.3369339703175926e-27,6.101734596499235e-24
982,E05_55355986,2.351995005692331e-27,6.1410589598626765e-24
983,G06_6725,2.3574304011727792e-27,6.155250777462126e-24
984,G09_55385989,2.656102891153399e-27,6.935084648801524e-24
985,D10_6735,2.867925640866475e-27,7.488153848302366e-24
986,F08_6718,9.037975623577723e-10,2.3598154353161432e-06
987,G07_55185977,1.800851892525223e-10,4.702024291383357e-07
988,B11_6731,3.473364725519203e-27,9.068955298330639e-24
989,A11_55185977,3.646467463780309e-27,9.520926547930387e-24
990,H11_55245981,3.751553923571596e-27,9.795307294445436e-24
991,C07_6731,3.984978934528318e-27,1.0404779998053438e-23
992,B10_55385989,5.921823722149755e-14,1.5461881738533008e-10
993,F10_55215982,4.082852581806079e-27,1.0660328091095672e-23
994,H04_6725,4.4590493360344573e-29,1.164257781638597e-25
995,A07_55345985,4.3562948548972944e-27,1.1374285866136835e-23
996,A11_55195978,4.76682428422157e-27,1.2446178206102519e-23
997,B05_6731,5.2570097132932236e-27,1.3726052361408606e-23
998,C02_55355986,8.831972697522105e-33,2.3060280713230216e-29
999,C08_6725,5.4941320628124376e-27,1.4345178816003275e-23
1000,G07_6719,5.871414761193612e-27,1.5330263941476522e-23
1001,H11_75836284,5.8761475288501984e-27,1.5342621197827868e-23
1002,A12_6724,6.0039154882922394e-27,1.5676223339931038e-23
1003,G09_55225983,6.745837738670719e-27,1.7613382335669248e-23
1004,A09_55395990,7.087883891846073e-27,1.8506464841610096e-23
1005,D11_55395990,7.093551424417567e-27,1.8521262769154267e-23
1006,D09_6731,1.4187554044301091e-10,3.704370360967015e-07
1007,D04_6720,7.238423925101891e-27,1.8899524868441036e-23
1008,H04_6734,7.352997225191052e-27,1.919867575497384e-23
1009,C09_6731,4.366332880719827e-12,1.1400495151559468e-08
1010,A11_55215982,7.987519752792573e-27,2.0855414074541406e-23
1011,B02_6736,9.036189879729524e-27,2.3593491775973786e-23
1012,A12_55405991,9.850467830825006e-27,2.5719571506284088e-23
1013,H05_55385989,1.0392767500562592e-26,2.7135515943968926e-23
1014,A07_55365987,1.5942706748643368e-16,4.1626407320707836e-13
1015,B03_55355986,1.1084664346156257e-26,2.8942058607813985e-23
