,well_plate,result,var_cell,var_nuc,var_cyto,var_mt,wp_cell_levene_gtvariability_adj,wp_nuc_levene_gtvariability_adj,wp_cyto_levene_gtvariability_adj
330,B11_55215982,NA,207960.95452718975,64857.08140473723,90140.84750327181,25906.381207568047,2.9549692420309255e-16,0.00013189488208538268,0.0010329630778101965
331,G02_55385989,NA,136779.9831868183,16150.721330656303,96585.74265371413,19639.13797337807,3.2245285932530095e-16,0.1660635531202153,1.1712548390019786e-09
332,H07_55235979,NA,2370124.8526839074,195185.44846697937,1654286.7931220545,53023.323752286204,3.243287251273109e-16,0.0003104169942786191,2.0109794434510326e-13
333,F05_55405991,NA,149988.71873168557,41875.13687343884,70101.14695525686,14729.57792170972,3.319693348240981e-16,0.0001764249123518355,0.0009867818060783672
334,G04_75836284,NA,933660.2721087283,80364.47136390768,687174.1528503671,49029.9756867414,4.0252965656004493e-16,0.01940912040396816,1.234643123540669e-10
335,H03_55245981,NA,165876.45466284928,41571.968206063175,83730.77668818293,22064.340406476407,4.2670721103607526e-16,0.6914684910318856,4.533186838753357e-09
336,A12_55215982,NA,438590.1566152479,77880.34605979655,262028.42081791846,47395.12549489385,4.513585548259291e-16,0.009858050829631312,7.680274400142319e-07
337,C08_55195978,NA,7971.942874893778,1756.906200896811,5189.347748908366,46583.44074814016,4.584378083522221e-16,1.4207382793623675e-27,1.3208006884398614e-22
338,D05_75846286,NA,351488.6690947111,64138.18030177524,238656.7387917154,20937.719630456526,4.947420870840508e-16,3.1185573174006102e-09,0.00010685319222587068
339,G04_55345985,NA,5025.314247351149,2207.5643167856365,1837.415668465804,18433.8692008242,4.99665715485051e-16,5.593324362553081e-31,2.536570554959381e-33
340,A12_55235979,NA,169179.01760319047,15562.921555234809,127378.17337998415,16074.247453604426,5.378127854650892e-16,1.0,6.079735053433949e-11
341,H09_6724,TP,22412.87396786663,4294.83007667736,11950.715182246262,3970.162576228329,5.526378144373965e-16,1.0,4.104444118825806e-09
342,F06_55215982,NA,305133.756791367,55126.24989376362,198350.8279934908,31533.676296066937,5.649975899047016e-16,0.00016136684499278906,6.776797032890402e-08
343,H04_6734,TP,52547.265283000634,13757.498104189579,16944.210565953756,3316.825830598112,5.727207834961211e-16,3.571382803237033e-06,9.66514298966794e-08
344,B06_55405991,NA,338145.68856075866,39168.27244531506,242873.4912672776,23943.841160435524,7.610090421496128e-16,4.4502722020799154e-08,7.969867698298145e-07
345,E05_75836284,NA,213316.18851017018,34085.16839473261,125877.57579054055,28122.489322259844,8.042569165698071e-16,0.9493269422842135,2.290092915903884e-10
346,F03_55385989,NA,123341.32478313033,13591.02586371842,86270.35942677468,18250.671826756276,8.775461861486387e-16,0.5047872904383431,1.1509168790199848e-05
347,H01_75836284,NA,83881.9473830167,9962.561976369012,53358.41545378744,18430.280867439084,8.95644075729657e-16,1.7290174631947716e-06,2.1742405992822015e-09
348,G03_55355986,NA,248110.18977534465,18867.030185244075,192347.17899032263,25547.742383482677,1.1311001550535324e-15,0.15759489049828365,5.958823327807992e-10
349,A10_55205980,NA,647344.3586971983,75860.26136580987,452916.016546718,49413.82329658125,1.2894730404889765e-15,0.025994935611323294,8.765085242857206e-07
350,E11_75836284,NA,107507.60760601233,12045.115939438138,69309.98089314808,23811.272167982534,1.3147046387324522e-15,0.0001943443516578723,4.9693372480102655e-08
351,H03_55195978,NA,1009573.438474963,114130.87410225274,702024.4930961522,39707.17227567091,1.4166694861518118e-15,0.017277718619701204,6.224003155928293e-12
352,E03_55405991,NA,343210.2689109824,39366.859128612545,251388.16245111957,24559.059207285893,1.4356213852479822e-15,0.001133601112389544,5.895097107802887e-07
353,B09_55215982,NA,851349.2068585684,94979.9323904016,674791.4549443626,36890.16749459306,1.4361690207772485e-15,2.115356257185885e-10,2.123137354849271e-06
354,C01_75836284,NA,1273127.1707239565,204253.56168714445,885138.0740855811,43635.66935768394,1.4637215397973187e-15,5.269968344976429e-15,5.545618719195991e-07
355,H09_55215982,NA,249123.0252400419,47179.49207327535,133746.18379571644,31230.85477459078,1.5159997469366632e-15,0.06566901577834033,0.00025692197887698204
356,C11_55195978,NA,11623.194627708599,3009.6673361203293,6925.511486120688,50973.61732418168,1.5652013731167433e-15,6.133563892427375e-33,2.454038070782228e-23
357,D07_55225983,NA,110734.57934886048,13586.708607466971,74072.54393770643,16774.798036009102,1.5659702188275853e-15,2.1023567406705234e-05,5.996519279492851e-10
358,A02_55185977,NA,2359059.253405238,660024.9825436639,1218350.4153623458,82331.65143483014,1.699619450437093e-15,2.486093791184801e-16,0.00023632161605665963
359,F10_55345985,NA,85803.87570097251,13999.785943832994,46324.5034379645,17490.53126724298,1.936113252528673e-15,0.0098173178003494,5.622230447548729e-05
360,G11_55215982,NA,212780.52951694463,23052.25510208935,147351.0463707742,21450.816079803808,1.943943398393297e-15,1.0,3.891415491597909e-07
361,C09_55185977,NA,647552.2715236419,100297.6201187892,366893.2865703463,66236.40162922347,1.9923737877300797e-15,0.13459633526995593,1.1783994043827691e-09
362,A09_55385989,NA,132581.18415516446,60388.61079457238,30345.841136579707,17393.236845806317,2.0739431877679442e-15,2.3310595144876673e-08,1.0
363,C01_55395990,NA,759637.6951163973,99766.26428095266,526059.3874739641,44455.31618947975,2.0832624835746283e-15,1.1578122881445628e-10,4.466895218882507e-06
364,A11_55395990,NA,158748.38236924403,28701.694698277286,91877.17500397757,20709.809129767276,2.1768320180649084e-15,0.5020017378168026,2.3289532209270032e-06
365,D12_55405991,NA,51284.46021434964,9018.67329085354,27095.524432448765,9584.711972163219,2.1865874985548454e-15,0.4012454824231247,0.00014149123357660507
366,B10_55365987,NA,221449.1983367986,50689.86758877732,133309.86746411156,31654.905920538367,2.2485362732107916e-15,0.05737588033548803,5.264831511168286e-05
367,B09_55375988,NA,328114.65775952116,25453.627965771324,230670.50981543533,31257.54040328898,2.31994604898343e-15,0.5423260371756469,2.240118459933243e-10
368,B12_75836284,NA,84914.735049767,16928.620219846933,48775.6598952443,13747.90578165466,2.5320995275495053e-15,0.3896827667304163,0.0010726335457723814
369,F12_55345985,NA,655141.7662260459,80646.1374326284,479094.3351979404,34453.6569338039,2.665887306621404e-15,1.445478961603704e-06,2.711957360615708e-07
370,G10_55205980,NA,162569.1096285896,57659.76407222824,70124.81344045042,28096.251128065367,3.1584003231004783e-15,1.0795118204481047e-06,1.0
371,H05_55335984,NA,198722.66890626407,56045.69714412882,85177.83069291465,25706.45458667432,3.563505810427007e-15,0.0345135110940036,5.1838925407587515e-05
372,F06_55395990,NA,506030.12318237795,112554.56139899982,287146.1580028177,25658.26647197108,3.740146654557284e-15,0.00011119713452035742,2.6012977271651148e-08
373,C04_55335984,NA,881410.1085275237,213920.13716720944,526012.2915565727,48752.39540264291,4.01610296324913e-15,2.0461380722764576e-19,0.010451357788396768
374,C10_6720,TP,112031.228549054,9217.85180594928,72362.22599919436,1077.7090961768977,4.674212860154959e-15,1.6247262577683684e-09,4.0522750984656167e-13
375,E01_55335984,NA,252118.091997712,44194.668343134435,145568.87392130904,39643.907153821434,5.13718147575504e-15,0.26745756099896417,0.0007066714023686976
376,A06_55405991,NA,147943.5696380243,24080.604392104375,89864.80300861168,17599.12342547435,5.5965777149403096e-15,0.055400321946523876,3.388183439934851e-07
377,B06_55365987,NA,6481.522418134815,1391.4014257766305,3806.965059801178,26293.884554627464,6.217933800027009e-15,5.775498010218155e-34,1.1176111962100822e-24
378,A01_55235979,NA,135937.84226981606,29277.44916867722,77489.86864377283,20853.034528027074,6.5691574629895794e-15,0.2698002502123538,0.00010274012109102234
379,H08_55235979,NA,3086131.125689239,322474.3308535288,2105741.320964398,67573.96318472562,6.772491120083712e-15,1.2199825589462275e-11,9.415834286477362e-10
380,C07_55385989,NA,84749.74220759953,12210.053533064383,52108.364679086735,19051.895798211008,7.033907173115835e-15,0.000213884120119445,3.077005990834117e-06
381,G04_55375988,NA,210275.66566171477,65284.7563291152,125343.93725385913,24750.988797346294,7.187335180695943e-15,9.514679543830973e-07,5.429098635864651e-05
382,G05_55335984,NA,213085.9724869685,47166.59450380489,126520.34341972931,32406.702333737416,7.451613873212572e-15,0.011176025789857694,0.009547440055840548
383,C09_55205980,NA,1078651.1633711287,63770.796586879966,846409.3166805981,65286.05360978883,7.50878817234627e-15,0.739931515473132,2.006078785328165e-11
384,C04_55205980,NA,9183.47694485332,1310.3256923343881,6136.272989015774,52762.48384838329,7.920396910930367e-15,1.1776939203362233e-31,1.2459128023397046e-20
385,D03_55215982,NA,729486.9386987436,146754.88239480997,460524.27981930383,48799.88782121855,8.568866331391722e-15,1.8723663817049335e-08,5.340637684308255e-05
386,F05_55245981,NA,797220.5001300046,110940.73667395316,568743.9658019263,42976.504439096825,9.06222682312345e-15,7.790239357887179e-07,1.0699913112153949e-08
387,E05_6720,TP,11624.069973272974,1814.716255155428,5922.380917415861,1430.4751398021142,9.134823179627082e-15,0.44136372177957556,3.1023766771369144e-07
388,C07_55245981,NA,7290.071884732354,872.3713964466957,5201.824593367888,31903.50419437544,1.1789767913491525e-14,1.349639982137483e-32,1.08965644458287e-19
389,C03_6720,TP,9332.379560507428,3909.498232272561,2520.071354546898,722.8900600957492,1.212290400046805e-14,1.2589461593231685e-08,0.006881840855053406
390,C11_55405991,NA,71680.23811612236,36390.09401068029,21052.96746236177,9968.094364410676,1.2462877190683227e-14,1.5134780060161473e-09,0.38231542509978006
391,D09_55355986,NA,4337.612827960438,874.0822941966562,2840.893892233864,26975.079234411696,1.3495399442927151e-14,1.2377737683476385e-25,1.2459128023397046e-20
392,A08_55215982,NA,256070.2419737674,56167.43442416366,155579.78230787703,26513.091179454004,1.5101575060380793e-14,6.371235122624861e-05,4.340936390521068e-06
393,G12_55395990,NA,909635.8136808327,141195.76568754995,664708.339472599,23325.527805783597,1.5490357125980466e-14,1.5269187491515636e-13,1.2224871462312314e-06
394,G06_55205980,NA,10464.686935373791,1908.3829808160785,5914.885126895451,43419.935602359765,1.582440994261332e-14,5.87922676651078e-32,1.0278543161347355e-22
395,H03_55185977,NA,5242.52123978787,1026.6978209763206,3945.5331686513214,52268.0940166089,1.582440994261332e-14,8.0979093316715325e-22,4.271426298240903e-17
396,B09_6724,TP,11427.230283905756,2821.1777945145755,5628.3290281149575,2179.125262617776,1.6379688979029314e-14,0.855778007157718,3.5521941258930538e-06
397,E04_6734,TP,12101.652561643654,4778.114861839338,2613.4433284639963,3067.0815188330007,1.914634978053133e-14,0.02840912010643615,0.9559006958270685
398,E03_55205980,NA,108450.98481883062,35304.12083618096,37130.32461261253,30914.45723615834,1.9364806679379944e-14,0.0059255918657922175,1.0
399,D07_55205980,NA,623842.2175851633,109929.5748008456,342077.9456247021,35173.447110220775,2.0769826491619236e-14,0.02506257329706896,2.9907151793048964e-09
400,H03_55335984,NA,1256713.40070611,93066.72762288073,1016198.1296196795,96284.5138436166,2.844563222195719e-14,4.840839426672555e-05,8.471877517807861e-07
401,A11_55215982,NA,813617.3960745515,82451.06769073017,642677.2853243694,38969.26999190275,3.031008800933989e-14,1.7805203005182845e-06,3.1861121773289464e-08
402,E04_75836284,NA,303359.12970710587,42881.42890743568,229860.43690251207,32512.60990904481,3.225169774559703e-14,0.8638469801883087,3.582077254414669e-07
403,E08_55225983,NA,1007574.895109843,185615.0132776279,659358.1290886812,56370.05758327765,3.5506751195427014e-14,3.746256264361691e-09,1.0612976907860556e-05
404,G01_55335984,NA,217742.70436030705,78427.99232700365,71135.15723363124,41073.75396665034,4.252928831467519e-14,0.00043601501354019966,1.0
405,F11_55335984,NA,101942.99417045327,12106.3378145858,62412.34275900558,16916.73678025437,4.378790868191349e-14,0.1689869925800079,4.015506039630728e-07
406,H01_55395990,NA,185297.6846110589,47933.85528214348,82497.74690161609,27144.74313759576,4.476101970228469e-14,0.012627633993698182,0.00022095260373129636
407,B05_55215982,NA,121494.55901488451,46115.19190459906,49809.640829696895,20242.18551431728,4.5196220504868983e-14,2.6462871212974537e-05,1.0
408,E02_55205980,NA,644110.674832125,73006.77580615111,492730.84241646517,57296.189774693616,4.584896013577804e-14,0.023621745136328025,1.963057666521499e-05
409,G05_55355986,NA,186251.59606945625,27954.799641602614,101000.55560452903,19781.83372074289,5.129639259899034e-14,0.30502338624807673,3.144078563966884e-07
410,H10_55345985,NA,170485.07381646332,18722.077745809635,107066.760401692,25159.481651719205,5.3230792848579746e-14,0.27205427146505595,1.1586145375695845e-05
411,F04_55245981,NA,961007.456270753,176701.83773813254,674803.0996071328,30800.24216161426,5.6320333018522596e-14,5.797611810520705e-16,4.760310088533153e-06
412,F06_55375988,NA,4608.705995960414,1556.4466303792774,2445.5148189881484,12824.218398857856,6.231997745069503e-14,1.1023064250398165e-30,4.7247044256522865e-33
413,F10_55365987,NA,12515.976926097774,1531.472364051448,7565.339136073055,60080.80030646596,6.267631081444944e-14,4.9285636704142996e-30,2.125521473186323e-19
414,F07_55345985,NA,131258.47386380707,30640.14105868245,56853.582736556185,20660.184389219725,6.76931542013005e-14,0.7059570674286545,0.00046735939236771106
415,E04_55235979,NA,1221484.541221175,283398.88724540436,700219.1569690822,71946.06376675313,6.939255536425726e-14,6.575962620711468e-09,0.00017422059524814504
416,A01_6736,FN,235.30200045538248,48.041150021238344,113.5265960777958,1700.1453249903475,7.371426851707199e-14,1.5376177605474006e-25,1.6985123449450892e-19
417,E02_55405991,NA,171136.14137756109,28763.007888126882,103529.32168366307,24077.6553873012,7.589822684407871e-14,0.03758359278657587,0.004443138436107021
418,A08_55225983,NA,462447.7530715996,158616.4226603885,258512.40402629296,30145.502780742892,7.971064089490232e-14,7.364844081927108e-05,4.1857522439942035e-06
419,E05_55355986,NA,209822.87354347197,50502.01191710522,106069.44072004798,29301.35257051421,7.999735264308302e-14,0.0007500382750041723,0.04756723015961417
420,F04_55215982,NA,5757.240216177928,920.2543278223317,4341.006832470131,33222.409856636245,8.534692305730216e-14,5.872249699348763e-26,5.4031203006117915e-17
421,B02_55245981,NA,6289.324559181041,2548.255158180868,1823.4065920245187,29546.534713624416,9.07985973388019e-14,3.383398783671977e-24,8.759417953368421e-26
422,H07_55215982,NA,139546.7585530749,17927.3274383544,86831.73774478184,22555.97651676051,1.0810073317487697e-13,0.012167537957058466,1.9637060051312046e-06
423,F06_55195978,NA,6954.039690226572,1440.0278939078528,4023.077544054227,37630.324436820134,1.2220389402048692e-13,2.544884000892513e-26,1.4832829638035483e-19
424,F01_55225983,NA,75225.27696202573,19834.7622117272,39536.97002105547,18977.84471908831,1.2281806724736482e-13,0.49512629420345383,0.009630010985087516
425,C07_55405991,NA,483385.193779038,57017.892893955075,296336.29624188395,17832.557052562173,1.31865139072751e-13,0.0012117647821195939,6.93961283217694e-08
426,A11_55405991,NA,452132.40952108393,53459.45950551279,325717.0954205775,14818.099975083675,1.3227567103519665e-13,0.00032564704615966613,3.182894953278162e-09
427,G06_55215982,NA,659812.9789632555,165168.9520402967,320635.253727158,26870.059746157665,1.3314361354400409e-13,1.0079531236836251e-10,0.0006621034132969935
428,G04_55405991,NA,241992.53357866002,64973.61424796672,129828.32645151149,29989.588237128926,1.357658238580966e-13,6.680138662217201e-06,0.05059266151561324
429,H02_55335984,NA,59203.71105170106,8580.129985852973,31549.567646574676,11878.655616600001,1.4231874443349978e-13,0.018587970674446785,1.4579116442580017e-05
430,E07_55225983,NA,166782.87452408174,30644.062219220712,110372.68809351487,32082.9435428702,1.4918566930768646e-13,1.0,0.00010836109712496533
431,C06_6736,FN,429.2058077262821,82.41242703091824,213.84901456582773,1800.1777929240927,1.4918566930768646e-13,4.570752255241256e-32,1.204169791189863e-21
432,G11_55205980,NA,9319.881732440093,3611.9794092973243,3457.2454233172684,25041.22509693776,1.545604994017158e-13,1.0425813733289777e-31,6.825740042411388e-38
433,F06_75836284,NA,826072.1231788568,213194.6993711104,472794.06811308383,44202.85488441017,1.5651333799716358e-13,1.8415097224856694e-10,0.005174028070673369
434,F02_55345985,NA,342211.7007875924,20285.947261115136,283710.0825224983,34341.64179841417,1.6765596231125147e-13,0.07308293394782375,2.2654292546957614e-10
435,D12_55355986,NA,667692.8035020711,89837.99747451874,474282.2800258186,44775.69757242106,2.2546507067248493e-13,0.041672785791826004,3.475373311487014e-07
436,A02_55245981,NA,132254.2955200704,34231.233522941344,72789.33592988586,20820.08026316801,2.2546507067248493e-13,0.5741123678983825,0.0011791447908120385
437,B04_55405991,NA,78949.78719133495,12298.089219695823,46553.728923094655,14382.117062971278,2.32026922639344e-13,0.32586864814652833,1.002883592189702e-07
438,B07_55215982,NA,1145922.6649657397,143653.03930748944,853509.7355868799,44614.52860142,2.3343006087829447e-13,1.2063906408638682e-07,4.5672766668678045e-05
439,D12_55195978,NA,884081.2994826544,163890.25060127984,563506.4848682082,53032.12636138555,2.533438267575044e-13,1.1453429436709505e-07,0.00013965696765883538
440,A09_55235979,NA,4176.512838495636,738.7102933649134,3314.699670676921,30162.644545112857,2.563875021878584e-13,3.2292915714549774e-23,3.1308085818209615e-15
441,H06_55345985,NA,4612.091506805228,1494.9202072938174,1902.78682255894,25777.186496813556,2.690527400459791e-13,1.6273403527096525e-23,4.790051783602432e-23
442,D01_55245981,NA,89697.67654165806,29353.419605521114,36680.74271161012,17231.82221958345,2.9121525563171514e-13,0.6802190146354596,0.0003627049501479067
443,F08_55185977,NA,9641.175065555173,946.4614948341979,7355.113304594057,79778.18667723055,3.6572224729052645e-13,3.298631439344915e-22,3.100953809829604e-15
444,G03_55225983,NA,94598.20700425682,24056.72515836538,45140.434277427325,24581.630654967114,4.122668576412328e-13,1.0,0.11901877713338603
445,B05_55405991,NA,181163.61346858714,35621.985960724975,87420.3619066925,20857.806566502426,4.1358987881168253e-13,0.15334854896335504,7.92284814880099e-05
446,D04_55395990,NA,89662.66156937182,11618.798510891393,59170.3053976922,13584.743196674224,4.3328629636962516e-13,1.0,6.048271775915942e-05
447,H05_6720,TP,19663.60071622635,3496.965707201527,9106.588046127003,996.1360524157884,4.676762822281343e-13,0.0022683206211915755,5.392727795057295e-10
448,E06_55365987,NA,468254.16009391326,144046.7240781439,258836.3383374734,46107.16055298853,5.971388475658706e-13,1.1934776782856391e-08,0.12114133409950885
449,B09_6720,TP,11083.502108786752,2144.3267396427777,4896.25441226802,805.1622988717478,7.929385285648267e-13,0.0007814041602338823,3.8517854633300643e-07
450,D06_55225983,NA,130502.03726224574,45268.01502189267,57304.62224535824,26330.96842471289,7.988730267947901e-13,0.7702610623161973,0.004903104303050954
451,D12_6724,TP,785111.6782457345,47192.54108168122,680324.3681754387,14351.230953081758,8.728989936893516e-13,0.0016071851349450156,8.038671469526742e-09
452,D04_55205980,NA,263827.10014099785,42293.02314878451,159630.58676138442,28963.09657999267,8.933466098997391e-13,1.0,3.2418669463866316e-06
453,F10_55245981,NA,184869.59373173607,30321.965941681618,105719.89927365743,27085.855201500603,9.570818219490334e-13,1.0,0.006246287177055301
454,E07_55205980,NA,871655.282848767,57784.29856846574,732207.7416023731,46441.40070668259,1.123746083089202e-12,1.0,7.053989884131813e-11
455,G06_55225983,NA,100460.36287406468,24242.30377188915,54988.31366920282,20924.852049708104,1.2887278621746958e-12,0.48351725795057704,4.103331534864709e-05
456,G07_6720,TP,61413.11955166826,10056.859467678696,30782.44190304059,902.3904332175076,1.3868510813868084e-12,4.732860769277445e-08,1.0576758666269459e-10
457,A05_55225983,NA,318478.8318904116,85327.39042661377,128400.59933114055,23956.766682143505,1.4125313944764217e-12,0.02134555627180231,2.3512148005332188e-08
458,G06_55345985,NA,69175.67937418314,25890.99997146447,25063.827654658446,16653.86615307368,1.4311762468791061e-12,0.2181453553775476,1.0
459,F02_55405991,NA,364388.2326354254,53855.646132853435,226202.1192981099,19537.989994361706,1.4311762468791061e-12,1.0,9.840241127219137e-09
460,E01_55205980,NA,589981.5767657415,76660.23828946434,420181.0697122731,74065.07455247699,1.4327560011828909e-12,0.9160774051559322,2.665535829191166e-05
461,B03_55335984,NA,137454.88559827817,19491.96331554083,82755.6902791304,24366.832846615504,1.6967157090130745e-12,1.0,0.0008655187496597276
462,H09_55385989,NA,163182.04827000253,16574.739945889487,125640.790575537,26982.92610663684,1.9897862996724656e-12,0.09724929923801187,1.7569521623810715e-05
463,D12_55225983,NA,993890.3534531171,135715.65155251804,820419.138127542,76145.64351728249,2.0134319153025284e-12,0.24953841986592235,1.4552537822813927e-07
464,A06_55235979,NA,7389.408132393124,1639.1593919855982,4833.696147576797,47889.620251673434,2.0933609251450155e-12,8.838856005230454e-21,1.586827657211155e-16
465,F01_6720,TP,64520.65666212743,10173.158813745256,34266.13655140557,1855.6024281373225,2.1457303638099413e-12,3.28590652625714e-06,4.995075664608278e-10
466,B11_55225983,NA,4851143.674804846,411035.9035734727,3849003.1731308494,111619.405970902,2.6625489002264314e-12,2.449498739443264e-10,8.765085242857206e-07
467,E08_55245981,NA,1175143.607670345,124069.7434975224,883555.7290898984,37298.145138899425,2.7965831964512175e-12,5.896115205257697e-13,1.1811394822683746e-06
468,H04_6731,TP,52678.36380943558,6727.117253144341,28372.869673267138,3011.6237002507028,2.9433970931783418e-12,0.29123632885403744,1.4925220258608168e-09
469,B02_55355986,NA,11395.359714262533,2673.889644531373,6157.999674222846,43433.77661761935,2.982998911372844e-12,6.86835921989792e-29,7.644297582967205e-21
470,G06_55335984,NA,152318.32526668883,35181.587598517595,78710.14405283738,26261.672191453228,2.98795533177709e-12,1.0,0.00022042531160547125
471,H11_55245981,NA,456692.3919638108,21121.65199395856,390036.15486210864,23995.980470875686,3.2040274085583177e-12,1.0,5.9490157883415566e-08
472,F05_75846286,NA,205204.77746211868,13359.191024437507,163161.7067463223,34115.606033973156,3.575059866670896e-12,0.0009051564558757886,1.5809295437920525e-07
473,G11_55345985,NA,101709.85262192512,26422.29163646346,36555.976285488825,25061.565170010344,3.654348120233222e-12,1.0,0.0424514311970044
474,E05_55335984,NA,778670.1100839368,69130.53023583713,584938.124997403,44109.88083379299,3.999818588357533e-12,0.044777037879599975,3.506207379549586e-07
475,A06_55245981,NA,212799.8684951811,70013.56232759387,84068.1566909458,18184.888862859574,4.357496657946467e-12,0.03278831029426009,0.00021543155748311092
476,E12_55225983,NA,7083891.004581261,265681.2465193337,5732415.669068719,66811.09153290758,4.518576709825974e-12,5.6971934409715357e-08,5.270766552597035e-10
477,B05_55385989,NA,897077.0835989881,47537.17542862367,702770.0216687688,22589.34273324463,5.365164987792496e-12,0.2217545109024413,1.1905987671128147e-10
478,A03_55355986,NA,200280.41309799906,58143.62591660055,110815.38789022283,34912.896623824585,5.367385274737887e-12,1.0,0.0035738751988410753
479,G12_55355986,NA,289902.11535183544,61429.41630757063,181402.78115986875,23622.828556678454,5.382436897064791e-12,2.8156154465515864e-05,0.009885672949187562
480,D09_55395990,NA,214716.05726641772,19093.059087513862,144919.08346683037,19543.746675753144,5.4715727817314834e-12,0.03254801793929106,1.955545702861016e-07
481,E07_55395990,NA,122373.15064951488,30327.40850021791,71683.82711564428,24092.77372291798,6.421584808659853e-12,1.0,9.580872206686725e-05
482,E08_55335984,NA,1247462.9732749772,306338.4641849559,652848.6504611871,39429.635733911804,6.678280924190549e-12,7.164278019473997e-10,3.787201500508328e-05
483,B08_55385989,NA,130337.85472363229,26733.533196945322,75180.04685862859,24505.229486491622,7.398306173358078e-12,1.0,0.02139669221998569
484,D11_55215982,NA,107405.21591734399,33235.27854940102,65965.96397424223,23188.38614747836,8.067092166719029e-12,0.2669278691322086,0.011659481240236769
485,E06_55355986,NA,196033.12124549923,24013.11177010553,126021.13914094483,35371.82701955615,9.938083042014188e-12,0.1434394292762272,1.0102074817690274e-05
486,A01_55245981,NA,160734.06004478587,67093.29637936337,56746.51623867267,39025.33696310405,1.0111342678488883e-11,0.00023061671405728552,0.3015348954316756
487,H06_6719,TP,26574.80433763973,3427.6719790310617,14572.840536961614,4678.375354753114,1.0227643757413861e-11,0.6483881507539636,2.2772539696462113e-05
488,H09_55365987,NA,166026.2843666704,19454.799444138833,116272.95614736687,34008.529389622636,1.3401069645397406e-11,0.0037940382149251224,0.00014754048618944028
489,C12_55385989,NA,1555576.3234274078,89081.92534190965,1231901.9717828077,27225.978960408836,1.3426938518596653e-11,1.0571425007829002e-10,4.0764372969118915e-07
490,H08_55225983,NA,411887.8690454885,66130.49939781276,306421.199702274,42731.45241875797,1.412647091652866e-11,0.03445056553115105,0.0003673239620488221
491,A06_75846286,NA,62010.39177271073,11914.354789251236,35585.96012566396,18643.530652565358,1.4191969606481719e-11,3.2513737147122006e-06,0.004060682464583248
492,E06_55375988,NA,372893.982588055,61413.75125409076,248088.10207106476,25208.22257444832,1.6834899893285322e-11,0.01473280941893719,2.062022787400991e-05
493,B02_55195978,NA,6424.329792979612,1210.905608928447,3311.175499417416,23775.111086349054,2.1121095878100535e-11,1.0696707691296735e-28,1.510608645177637e-19
494,C07_6736,TP,5019.32264462903,2604.863263231789,849.7282270751414,1417.4319923080168,2.4450724479682194e-11,0.0009212184248387277,0.007328120307214567
495,B06_75846286,NA,186092.12151252152,24644.80657735593,114643.39783525327,17670.40953212521,2.5010922020019624e-11,0.17960500158894083,5.735933042623196e-07
496,E09_75836284,NA,51024.83618950595,14165.792110301993,20613.15951057555,12331.224364730619,2.5618019568005467e-11,1.0,0.08654252781689503
497,G03_55215982,NA,135490.80764633478,29757.04533866069,82476.83595781248,26410.25188412729,2.5855772321382975e-11,1.0,0.0046952246275548705
498,B10_55375988,NA,329612.639731324,72553.43067484438,199148.73375121027,51666.02373636491,2.9039836305065282e-11,0.028963046481433424,0.008454501902185201
499,D11_55395990,NA,90417.61159648701,50864.76566959588,15539.873418520961,19338.164492388398,3.0554693456709935e-11,5.864776516941056e-05,0.013199698492977559
500,E05_55205980,NA,385363.3780185122,71289.56282819342,254205.9283003147,71508.07333440661,3.1072131552453205e-11,0.30191033804791734,0.25374723816191497
501,A05_55335984,NA,321792.0959137107,69363.43543812109,189217.2337835558,48583.6206113041,3.416574357852536e-11,0.011582154160148246,0.001957449910052205
502,C05_55225983,NA,482589.48311731406,102690.62744243289,225869.02933130658,41364.85161871725,3.5961321279153434e-11,0.10071013162332311,7.803996942854876e-05
503,D10_55375988,NA,232448.9489549209,29900.419051148383,159090.4820543317,38589.345488896746,3.6774690216593145e-11,1.0,0.00016549495249401825
504,A10_55395990,NA,117747.341982369,28693.047079073218,60846.98476189683,21649.13658905766,3.8330041875165925e-11,0.050992070410007265,0.4108685360554026
505,D07_55365987,NA,724621.1564700822,61058.138276059355,543529.7845398212,34130.76780749697,3.935516505905075e-11,0.25194380257900195,8.64620828274967e-07
506,B03_55195978,NA,13886.070011863887,1105.734580346634,11040.614273463609,42427.156262755365,4.228054153543739e-11,3.9009776250805176e-32,7.862173841885547e-15
507,A04_55195978,NA,15826.376793730067,1797.629946380162,10110.022682742787,69311.24479751608,4.5687721851648016e-11,2.0205780192677288e-25,7.333085707404366e-16
508,H04_55185977,NA,11053.039060886602,1374.4633335769354,7808.523462013522,62459.59770874955,4.710660787373114e-11,6.370093717328592e-22,3.440512113368384e-14
509,H05_75836284,NA,9226.056149075872,560.7900716864159,7235.933424987485,36066.8408431933,4.710660787373114e-11,1.8889017572827285e-33,2.103861986735019e-14
510,D06_6717,TP,10550.149841209713,2628.9287641373044,4521.2556901567905,2177.1218448795457,4.89973093016508e-11,0.7436709707538726,0.09348999865585458
511,C12_55185977,NA,218500.40473211315,23509.689106234575,141441.2829529271,40341.139983957604,5.1567301091236964e-11,0.001862216724318428,4.280753845838756e-06
512,B03_55355986,NA,323221.8976495281,44861.85944463218,209880.81930093223,39471.75859444865,5.161411351822284e-11,0.13377461075774683,0.0011207179370904758
513,A03_55365987,NA,397851.3201797952,217060.63075045677,44015.40171921984,31110.52522302037,5.3322877234473744e-11,1.176760744855208e-08,1.0
