Protein ID	Melting point [°C]	Protein stability class	Quantile-normalized melting point [°C]	AUC	Curve fit converged	R2 of curve fit
ATP5O	52.32	stable	52.51	0.66	TRUE	0.87
ATP5S	50.93	medium	50.76	0.49	TRUE	1
ATP6	54.12	stable	56.56	0.67	TRUE	0.75
ATP6AP1	50.49	medium	50.24	0.54	TRUE	0.98
ATP6AP2	51.11	medium	50.98	0.51	TRUE	1
ATP6V0A1	51.83	stable	51.92	0.68	TRUE	0.85
ATP6V0A2	52.11	medium	52.24	0.63	TRUE	0.81
ATP6V0C	57.1	stable	61.2	0.7	TRUE	0.68
ATP6V0D1	51.2	medium	51.09	0.62	TRUE	0.91
ATP6V1A	50.76	medium	50.54	0.54	TRUE	0.98
ATP6V1B2	51.44	medium	51.44	0.59	TRUE	0.99
ATP6V1C1	49.23	medium	48.9	0.43	TRUE	1
ATP6V1D	52.28	stable	52.45	0.66	TRUE	0.94
ATP6V1E1	50.51	medium	50.26	0.47	TRUE	1
ATP6V1F	51.74	medium	51.83	0.63	TRUE	0.98
ATP6V1G1	50.93	medium	50.75	0.59	TRUE	0.94
ATP6V1H	50.94	medium	50.77	0.48	TRUE	1
ATP7A	49.38	medium	49.06	0.46	TRUE	0.99
ATP7B	50.48	medium	50.23	0.5	TRUE	1
ATP9A	52.92	stable	53.53	0.69	TRUE	0.75
ATP9B	51.3	medium	51.23	0.51	TRUE	1
ATPAF1	48.62	medium	48.25	0.4	TRUE	0.99
ATPAF2	52.69	medium	53.09	0.6	TRUE	0.97
ATPIF1		non-melter		1.11	TRUE	0.27
ATR	48.54	medium	48.16	0.41	TRUE	1
ATRIP	50.45	medium	50.2	0.47	TRUE	0.99
ATRN	51.43	medium	51.43	0.64	TRUE	0.85
ATRX	44.23	non-stable	43.2	0.27	TRUE	1
ATXN1L	48.76	medium	48.39	0.42	TRUE	0.99
ATXN2	49.7	medium	49.37	0.44	TRUE	1
ATXN2L	50.61	medium	50.36	0.47	TRUE	1
ATXN3	47.92	medium	47.47	0.4	TRUE	1
AUH	50.67	medium	50.43	0.49	TRUE	1
AURKA	49.69	medium	49.37	0.44	TRUE	1
AURKB	46.05	non-stable	45.33	0.33	TRUE	0.97
AVEN	50.31	medium	50.05	0.6	TRUE	0.88
AVL9	51.1	medium	50.97	0.52	TRUE	0.99
AZI1	46.44	non-stable	45.79	0.34	TRUE	1
Ataxin-10	48.05	medium	47.63	0.38	TRUE	0.99
B2M	50.86	medium	50.67	0.63	TRUE	0.79
B3GALT6	51.73	medium	51.8	0.59	TRUE	0.88
B3GALTL	51.88	medium	51.98	0.61	TRUE	0.98
B3GAT3	50.61	medium	50.36	0.5	TRUE	0.98
B3GNT1	51.17	medium	51.06	0.5	TRUE	1
B3GNTL1	52.65	medium	53.04	0.62	TRUE	0.96
B4DGN7_HUMAN	48.05	medium	47.63	0.4	TRUE	0.99
B4DJ98_HUMAN	50.46	medium	50.21	0.59	TRUE	0.88
B4DLE8_HUMAN	46.99	medium	46.45	0.35	TRUE	0.99
B4DMG7_HUMAN	52.21	medium	52.36	0.54	TRUE	0.98
B4E0S5_HUMAN	51.35	medium	51.3	0.5	TRUE	0.99
B4E171_HUMAN	49.19	medium	48.87	0.61	TRUE	0.7
B4GALT1	51.18	medium	51.06	0.52	TRUE	1
B4GALT2	51.41	medium	51.39	0.57	TRUE	0.98
B4GALT4	50	medium	49.7	0.46	TRUE	0.99
B4GALT7	51.49	medium	51.48	0.53	TRUE	0.99
BACH1	49.62	medium	49.27	0.56	TRUE	0.89
BAD	51.07	medium	50.92	0.64	TRUE	0.86
BAG1	50.49	medium	50.24	0.52	TRUE	0.98
BAG2	49.93	medium	49.61	0.5	TRUE	0.98
BAG3		non-melter		0.8	TRUE	0.25
BAG4	50.25	medium	49.99	0.47	TRUE	1
BAG5	47.38	medium	46.9	0.37	TRUE	1
BAIAP2	48.7	medium	48.34	0.42	TRUE	1
BAIAP2L1	51.1	medium	50.97	0.51	TRUE	1
BAK1		non-melter		0.8	TRUE	0.32
BANF1	56.06	stable	60.72	0.77	TRUE	-0.16
BAP1	47.19	medium	46.68	0.36	TRUE	0.99
BARD1	45.94	non-stable	45.16	0.32	TRUE	0.99
BAT1	50.7	medium	50.48	0.47	TRUE	1
BAT2	50.48	stable	50.22	0.68	TRUE	0.68
BAT2D1	51.52	stable	51.51	0.67	TRUE	0.68
BAT2L	50.93	medium	50.75	0.59	TRUE	0.9
BAT3	48.76	medium	48.39	0.41	TRUE	1
BAT5	49.64	medium	49.3	0.44	TRUE	1
BAX		non-melter		0.76	TRUE	0.56
BAZ1A	43.86	non-stable	42.82	0.27	TRUE	0.99
BAZ1B	47.82	medium	47.36	0.41	TRUE	0.98
BCAM		non-melter		0.75	TRUE	0.46
BCAP29	50.4	stable	50.14	0.68	TRUE	0.77
BCAP31		non-melter		1.05	TRUE	0.39
BCAR1	46.54	non-stable	45.9	0.34	TRUE	1
BCAS1		non-melter		0.77	TRUE	0.4
BCAS3	49.65	medium	49.33	0.44	TRUE	1
BCAT1		non-melter		0.82	TRUE	0.4
BCCIP	50.21	medium	49.96	0.46	TRUE	1
BCKDHA	50.31	medium	50.05	0.47	TRUE	1
BCKDHB	50.19	medium	49.93	0.46	TRUE	1
BCKDK	49.23	medium	48.91	0.43	TRUE	1
BCL10	46.95	medium	46.38	0.36	TRUE	1
BCL2L12	47.47	medium	47.03	0.4	TRUE	0.99
BCL2L13	51.32	medium	51.27	0.52	TRUE	1
BCL2L2	50.83	medium	50.62	0.51	TRUE	0.99
BCL7C	48.96	medium	48.61	0.53	TRUE	0.95
BCL9L	51.93	stable	52.03	0.67	TRUE	0.75
BCLAF1	49.8	medium	49.47	0.47	TRUE	1
BCR	46.72	medium	46.11	0.37	TRUE	0.99
BCS1L	52.54	medium	52.86	0.53	TRUE	1
BDH1	48.97	medium	48.63	0.41	TRUE	1
BDH2	49.27	medium	48.93	0.42	TRUE	1
BECN1	50.2	medium	49.95	0.45	TRUE	1
BEND3	45.87	medium	45.06	0.37	TRUE	0.94
BET1L		non-melter		0.89	TRUE	0.04
BGLAP	48.8	medium	48.45	0.41	TRUE	0.99
BHMT		non-melter		0.81	TRUE	0.29
BHMT2	50.11	medium	49.83	0.6	TRUE	0.75
BICD2	48.11	medium	47.7	0.39	TRUE	1
BID		non-melter		0.76	TRUE	0.44
BIRC2	48.4	medium	47.99	0.4	TRUE	0.99
BIRC6	49.42	medium	49.1	0.43	TRUE	0.99
BLMH		non-melter		0.85	TRUE	0.12
BLOC1S1	50.68	medium	50.45	0.51	TRUE	0.99
BLOC1S3	51.19	medium	51.08	0.57	TRUE	0.99
BLVRA	52.7	medium	53.13	0.54	TRUE	0.99
BLVRB	48.79	medium	48.43	0.41	TRUE	1
BMI1	53.37	stable	55.04	0.69	TRUE	0.92
BMP2K	47.48	medium	47.03	0.36	TRUE	0.99
BNIP1	50.32	medium	50.07	0.46	TRUE	1
BOK	49.84	medium	49.52	0.46	TRUE	0.99
BOLA1	51.12	medium	50.99	0.62	TRUE	0.89
BOLA2	51.52	medium	51.52	0.55	TRUE	0.96
BOLA3	51.5	medium	51.5	0.6	TRUE	0.97
BOP1	49.13	medium	48.8	0.43	TRUE	0.98
BPGM	50.91	medium	50.73	0.5	TRUE	1
BPHL	51.01	medium	50.84	0.53	TRUE	0.99
BPIL1	50.46	medium	50.21	0.58	TRUE	0.97
BPNT1	52.42	medium	52.71	0.65	TRUE	0.85
BPTF	46.1	non-stable	45.4	0.33	TRUE	1
BRCA2	50.23	medium	49.97	0.47	TRUE	0.99
BRCC3	51.36	medium	51.32	0.62	TRUE	0.94
BRD2	46.1	non-stable	45.4	0.32	TRUE	1
BRD3	47.68	medium	47.23	0.38	TRUE	0.99
BRD4	45.01	non-stable	44.13	0.29	TRUE	1
BRD8	49.14	medium	48.83	0.45	TRUE	0.99
BRE	50.62	medium	50.39	0.58	TRUE	0.94
BRI3BP	50.47	stable	50.22	0.69	TRUE	0.74
BRMS1L	44.74	non-stable	43.86	0.28	TRUE	0.99
BRP44		non-melter		0.71	TRUE	0.84
BSDC1	50.9	medium	50.71	0.54	TRUE	0.99
BSG		non-melter		1.06	TRUE	0.37
BST2		non-melter		1	TRUE	-0.07
BTAF1	48	medium	47.56	0.39	TRUE	0.99
BTBD2	46.91	medium	46.32	0.36	TRUE	1
BTF3		non-melter		1.05	TRUE	0.24
BTF3L4		non-melter		1.06	TRUE	0.4
BTN2A1	51.37	medium	51.32	0.52	TRUE	1
BTRC	48.07	medium	47.67	0.39	TRUE	1
BUB1B	47.46	medium	47.02	0.37	TRUE	1
BUB3	51.55	medium	51.55	0.53	TRUE	0.99
BUD13	50.65	medium	50.42	0.56	TRUE	0.98
BUD31	50.75	medium	50.53	0.48	TRUE	1
BXDC2	52.91	medium	53.51	0.6	TRUE	0.7
BYSL	47.27	medium	46.78	0.36	TRUE	1
BZW1	47.69	medium	47.24	0.37	TRUE	1
BZW2	49.99	medium	49.7	0.46	TRUE	1
C10ORF104	49.86	medium	49.55	0.52	TRUE	0.98
C10ORF11	45.16	non-stable	44.28	0.31	TRUE	0.98
C10ORF118	48.96	medium	48.62	0.44	TRUE	1
C10ORF119	47.83	medium	47.38	0.39	TRUE	0.99
C10ORF137	47.42	medium	46.96	0.38	TRUE	1
C10ORF4	46.45	medium	45.82	0.35	TRUE	1
C10ORF46	45.57	non-stable	44.71	0.31	TRUE	1
C10ORF47	47.98	medium	47.54	0.4	TRUE	0.99
C10ORF58	53.34	medium	54.94	0.57	TRUE	0.99
C10ORF76	52.56	medium	52.89	0.56	TRUE	0.99
C10ORF84	50.36	medium	50.11	0.59	TRUE	0.89
C11ORF2	48	medium	47.56	0.39	TRUE	1
C11ORF54	53.05	medium	54.02	0.59	TRUE	0.98
C11ORF58	58.79	stable	63.19	0.67	TRUE	0.49
C11ORF59	50.79	medium	50.58	0.58	TRUE	0.98
C11ORF61	50.27	medium	50.01	0.52	TRUE	0.99
C11ORF67	50.69	stable	50.47	0.7	TRUE	0.86
C11ORF68	50.61	medium	50.37	0.48	TRUE	1
C11ORF79	51.11	medium	50.97	0.58	TRUE	0.92
C11ORF84	49.56	medium	49.23	0.58	TRUE	0.82
C11ORF9	47.84	medium	47.38	0.44	TRUE	0.97
C12ORF10	51.39	medium	51.36	0.58	TRUE	0.99
C12ORF11	47.31	medium	46.82	0.36	TRUE	1
C12ORF23	49.66	medium	49.34	0.48	TRUE	0.99
C12ORF29	49.32	medium	48.99	0.48	TRUE	0.99
C12ORF30	50.56	medium	50.32	0.47	TRUE	1
C12ORF43		non-melter		1.07	TRUE	0.52
C12ORF45	50.54	stable	50.29	0.69	TRUE	0.63
C12ORF49	49.15	medium	48.84	0.49	TRUE	0.96
C12ORF5	49.2	medium	48.88	0.41	TRUE	1
C12ORF51	49.61	medium	49.26	0.47	TRUE	0.99
C13ORF1	51.63	medium	51.66	0.52	TRUE	1
C13ORF3	45.2	non-stable	44.34	0.34	TRUE	0.98
C14ORF1		non-melter		0.81	TRUE	0.56
C14ORF104	49.05	medium	48.72	0.42	TRUE	1
C14ORF126		non-melter		0.72	TRUE	0.81
C14ORF129	50.97	medium	50.81	0.5	TRUE	0.99
C14ORF133	47.54	medium	47.1	0.4	TRUE	0.99
C14ORF149	52.99	medium	53.8	0.58	TRUE	0.98
C14ORF156	45.95	medium	45.18	0.44	TRUE	0.95
C14ORF159	50.39	medium	50.13	0.46	TRUE	1
C14ORF166	49.65	medium	49.31	0.46	TRUE	1
C14ORF21	45.22	non-stable	44.36	0.29	TRUE	1
C14ORF4	47.14	medium	46.62	0.38	TRUE	0.99
C14ORF94	46.5	non-stable	45.87	0.34	TRUE	1
C15ORF15		non-melter		1.43	TRUE	0.02
C15ORF23	47.37	medium	46.9	0.43	TRUE	0.99
C15ORF24	51.36	medium	51.31	0.53	TRUE	0.99
C15ORF38	49.66	medium	49.33	0.46	TRUE	0.98
C15ORF39	42.76	non-stable	41.85	0.25	TRUE	0.98
C15ORF40		non-melter		0.79	TRUE	0.36
C15ORF44	48.42	medium	48.03	0.41	TRUE	0.99
C16ORF13	49.35	medium	49.02	0.43	TRUE	0.99
C16ORF58	50.47	medium	50.22	0.49	TRUE	1
C16ORF61		non-melter		0.73	TRUE	0.6
C16ORF80	48.8	medium	48.45	0.41	TRUE	1
C16ORF84	48.45	medium	48.07	0.41	TRUE	1
C16ORF87	47.39	medium	46.91	0.36	TRUE	0.99
C17ORF101	50.72	medium	50.5	0.52	TRUE	1
C17ORF37	49.8	medium	49.47	0.5	TRUE	0.98
C17ORF42	46.71	non-stable	46.11	0.33	TRUE	1
C17ORF49	49.84	medium	49.53	0.48	TRUE	0.99
C17ORF56	50.77	medium	50.55	0.54	TRUE	0.97
C17ORF59	52.47	medium	52.77	0.57	TRUE	0.98
C17ORF62	51.27	medium	51.2	0.55	TRUE	0.97
C17ORF71	47.94	medium	47.5	0.4	TRUE	1
C17ORF75	50.05	medium	49.77	0.44	TRUE	0.99
C17ORF80	51.9	medium	51.99	0.62	TRUE	0.98
C17ORF85	45.55	non-stable	44.7	0.32	TRUE	1
C18ORF19	50.86	medium	50.67	0.63	TRUE	0.82
C18ORF25		non-melter		0.8	TRUE	0.24
C18ORF32		non-melter		1.06	TRUE	0.42
C18ORF55	50.3	medium	50.04	0.48	TRUE	1
C18ORF8	49.07	medium	48.74	0.42	TRUE	1
C19ORF10	52.45	stable	52.76	0.69	TRUE	0.93
C19ORF2	49.17	medium	48.86	0.44	TRUE	1
C19ORF43		non-melter		0.78	TRUE	0.48
C19ORF46	50.14	medium	49.89	0.64	TRUE	0.82
C19ORF52	51.73	medium	51.8	0.53	TRUE	0.99
C19ORF6	51.19	medium	51.08	0.61	TRUE	0.97
C19ORF61	48.07	medium	47.66	0.43	TRUE	0.99
C19ORF62	51.49	medium	51.49	0.62	TRUE	0.97
C19ORF66		non-melter		0.71	TRUE	0.56
C19ORF70	52.86	medium	53.37	0.58	TRUE	0.82
C1D	48.16	medium	47.76	0.44	TRUE	0.94
C1GALT1	51.3	medium	51.23	0.53	TRUE	0.99
C1GALT1C1	50.01	medium	49.72	0.47	TRUE	0.98
C1ORF107	46.63	medium	46	0.35	TRUE	1
C1ORF112	45.63	non-stable	44.77	0.31	TRUE	1
C1ORF122	50.41	medium	50.16	0.64	TRUE	0.83
C1ORF123	51.69	medium	51.75	0.53	TRUE	0.98
C1ORF128		non-melter		0.81	TRUE	0.39
C1ORF144		non-melter		0.78	TRUE	0.24
C1ORF151		non-melter		0.75	TRUE	0.52
C1ORF163	51.67	medium	51.73	0.54	TRUE	1
C1ORF174	49.54	medium	49.21	0.61	TRUE	0.78
C1ORF198	49.36	medium	49.04	0.56	TRUE	0.86
C1ORF212	51.94	stable	52.04	0.66	TRUE	0.84
C1ORF226	50.02	medium	49.73	0.45	TRUE	1
C1ORF25	48.66	medium	48.28	0.41	TRUE	1
C1ORF27	49.7	medium	49.38	0.47	TRUE	0.99
C1ORF31		non-melter		0.71	TRUE	0.68
C1ORF50	50.69	medium	50.46	0.56	TRUE	0.91
C1ORF52		non-melter		0.79	TRUE	0.37
C1ORF55	48.12	medium	47.71	0.42	TRUE	0.99
C1ORF57	50.03	medium	49.74	0.47	TRUE	1
C1ORF69	51.17	medium	51.06	0.51	TRUE	0.99
C1ORF71	50.11	medium	49.84	0.54	TRUE	0.94
C1ORF77	50.33	medium	50.07	0.49	TRUE	1
C1QBP	50.86	medium	50.68	0.48	TRUE	0.99
C2	50.54	medium	50.29	0.52	TRUE	0.99
C20ORF108		non-melter		0.81	TRUE	0.45
C20ORF11	48.47	medium	48.09	0.42	TRUE	0.99
C20ORF112	47.52	medium	47.07	0.43	TRUE	0.97
C20ORF117	46.21	non-stable	45.53	0.34	TRUE	1
C20ORF142	51.8	medium	51.88	0.54	TRUE	1
C20ORF24	53.33	stable	54.85	0.72	TRUE	0.87
C20ORF27	51.65	medium	51.69	0.51	TRUE	1
C20ORF3	52.3	medium	52.46	0.65	TRUE	0.95
C20ORF30	51.31	stable	51.25	0.72	TRUE	0.63
C20ORF4	46.7	non-stable	46.09	0.34	TRUE	1
C20ORF43	47.42	medium	46.96	0.36	TRUE	1
C20ORF7	51.05	medium	50.89	0.49	TRUE	0.99
C20ORF72	50.18	medium	49.93	0.45	TRUE	0.99
C20ORF74	47.86	medium	47.39	0.39	TRUE	1
C21ORF33		non-melter		0.8	TRUE	0.37
C21ORF45	50.93	medium	50.75	0.48	TRUE	1
C21ORF66	45.18	non-stable	44.33	0.3	TRUE	1
C22ORF28	50.37	medium	50.12	0.48	TRUE	1
C22ORF30	49.66	medium	49.33	0.47	TRUE	0.99
C22ORF9	51.86	medium	51.95	0.52	TRUE	1
C2ORF15	48.94	medium	48.59	0.41	TRUE	0.99
C2ORF18		non-melter		0.71	TRUE	0.63
C2ORF29	47.43	medium	46.97	0.36	TRUE	1
C2ORF3	46.55	medium	45.92	0.38	TRUE	0.99
C2ORF30	51.26	medium	51.17	0.55	TRUE	1
C2ORF34	48.12	medium	47.71	0.4	TRUE	1
C2ORF43	51.13	medium	51.01	0.48	TRUE	1
C2ORF44	46.13	non-stable	45.44	0.33	TRUE	1
C2ORF47	50.57	medium	50.32	0.48	TRUE	1
C2ORF49	48.28	medium	47.87	0.41	TRUE	0.99
C2ORF54	48.92	medium	48.57	0.45	TRUE	0.99
C2ORF56	46.82	non-stable	46.22	0.33	TRUE	1
C2ORF60	52.29	medium	52.46	0.55	TRUE	1
C2ORF68	48.46	medium	48.07	0.46	TRUE	0.98
C2ORF69	50.01	medium	49.72	0.47	TRUE	0.96
C2ORF7	49.55	medium	49.22	0.52	TRUE	0.98
C2ORF79	52.27	stable	52.43	0.69	TRUE	0.95
C3	51.55	medium	51.56	0.57	TRUE	0.99
C3ORF1		non-melter		0.72	TRUE	0.65
C3ORF10	50.38	medium	50.12	0.61	TRUE	0.89
C3ORF19		non-melter		0.74	TRUE	0.39
C3ORF21	51.73	medium	51.8	0.55	TRUE	1
C3ORF26	48.49	medium	48.11	0.4	TRUE	0.99
C3ORF31	50.59	medium	50.34	0.47	TRUE	0.99
C3ORF33	47.58	medium	47.12	0.36	TRUE	1
C3ORF37	47.15	medium	46.63	0.37	TRUE	1
C3ORF39	48.9	medium	48.55	0.49	TRUE	0.95
C3ORF59	49.14	medium	48.82	0.53	TRUE	0.93
C3ORF60	50.54	medium	50.29	0.48	TRUE	1
C3ORF64	51.32	medium	51.27	0.56	TRUE	0.99
C3ORF75	48.53	medium	48.14	0.54	TRUE	0.95
C4B	52.22	medium	52.37	0.6	TRUE	1
C4BPA	51.53	medium	51.53	0.58	TRUE	0.99
C4BPB	51.61	medium	51.63	0.63	TRUE	0.93
C4ORF14	47.3	medium	46.82	0.39	TRUE	0.99
C4ORF15	46.79	medium	46.19	0.35	TRUE	0.99
C4ORF16		non-melter		0.74	TRUE	0.37
C4ORF18	50.35	medium	50.1	0.48	TRUE	1
C4ORF27	45.34	non-stable	44.49	0.29	TRUE	1
C4ORF30	49.19	medium	48.87	0.44	TRUE	1
C4ORF41	48.66	medium	48.29	0.41	TRUE	1
C5	51.1	medium	50.97	0.55	TRUE	0.99
C5ORF22	50.19	medium	49.93	0.46	TRUE	1
C5ORF24		non-melter		0.81	TRUE	0.26
C5ORF32		non-melter		0.71	TRUE	0.53
C5ORF33	51.95	medium	52.05	0.53	TRUE	1
C5ORF44	48.59	medium	48.21	0.4	TRUE	1
C5ORF51	48.58	medium	48.2	0.41	TRUE	1
C6ORF108		non-melter		0.71	TRUE	0.63
C6ORF115	51.5	medium	51.5	0.62	TRUE	0.96
C6ORF125	51.39	medium	51.36	0.57	TRUE	0.99
C6ORF129	49.65	medium	49.32	0.46	TRUE	0.99
C6ORF130	47.05	non-stable	46.51	0.35	TRUE	1
C6ORF134	46.58	medium	45.95	0.37	TRUE	0.99
C6ORF136	48.27	medium	47.86	0.63	TRUE	0.84
C6ORF153	52.92	stable	53.52	0.68	TRUE	0.82
C6ORF167	43.09	non-stable	42.07	0.24	TRUE	0.99
C6ORF211	47.32	medium	46.84	0.36	TRUE	0.99
C6ORF64		non-melter		0.81	TRUE	0.31
C6ORF66	51.11	medium	50.98	0.49	TRUE	0.99
C6ORF72	50.84	medium	50.64	0.53	TRUE	0.99
C7ORF10	48.54	medium	48.17	0.39	TRUE	1
C7ORF20	48.4	medium	48	0.39	TRUE	1
C7ORF26	48.13	medium	47.72	0.41	TRUE	0.97
C7ORF27	45.75	non-stable	44.92	0.33	TRUE	0.99
C7ORF28A	48.91	medium	48.55	0.42	TRUE	1
C7ORF30	51.18	medium	51.07	0.52	TRUE	0.99
C7ORF42	49.19	medium	48.87	0.6	TRUE	0.75
C7ORF50	49.3	medium	48.97	0.46	TRUE	0.99
C8ORF30A	46.87	medium	46.28	0.37	TRUE	1
C8ORF33	47.8	medium	47.35	0.4	TRUE	0.98
C8ORF41	47.93	medium	47.48	0.39	TRUE	0.99
C8ORF42	49.68	medium	49.36	0.55	TRUE	0.92
C8ORF55	51.6	stable	51.61	0.65	TRUE	0.79
C8ORF59	52.29	medium	52.46	0.63	TRUE	0.94
C8ORF82	52.4	medium	52.67	0.59	TRUE	0.99
C9ORF126	50.37	medium	50.12	0.47	TRUE	0.91
C9ORF142	50.71	stable	50.48	0.71	TRUE	0.82
C9ORF167	49.61	medium	49.26	0.47	TRUE	1
C9ORF23	51.97	medium	52.08	0.57	TRUE	0.99
C9ORF25	51	medium	50.83	0.63	TRUE	0.81
C9ORF40	50.36	medium	50.11	0.63	TRUE	0.77
C9ORF5	54.27	stable	56.88	0.68	TRUE	0.87
C9ORF6	47.95	medium	47.51	0.4	TRUE	1
C9ORF64	48.59	medium	48.21	0.39	TRUE	1
C9ORF78		non-melter		0.84	TRUE	0.13
C9ORF86	51.41	medium	51.4	0.5	TRUE	1
C9ORF89	49.97	medium	49.67	0.45	TRUE	0.99
CA13	50.4	medium	50.14	0.46	TRUE	1
CA14	52.69	stable	53.1	0.68	TRUE	0.78
CA5A	48.03	medium	47.6	0.38	TRUE	0.99
CAB39	52.7	medium	53.11	0.55	TRUE	0.99
CAB39L	50.53	medium	50.28	0.46	TRUE	0.99
CABC1	49.03	medium	48.7	0.45	TRUE	0.99
CABLES1	47.76	medium	47.31	0.38	TRUE	0.99
CACYBP	49.65	medium	49.31	0.43	TRUE	0.98
CAD	48.16	medium	47.75	0.39	TRUE	1
CADM1		non-melter		1	TRUE	-0.14
CADM4		non-melter		0.77	TRUE	0.41
CADPS2	48.28	medium	47.87	0.41	TRUE	0.99
CALCOCO2	50.43	medium	50.18	0.48	TRUE	0.99
CALD1		non-melter		0.81	TRUE	0.14
CALM1		non-melter		0.8	TRUE	0.37
CALR	51.05	medium	50.89	0.58	TRUE	0.98
CALU	51.97	stable	52.07	0.66	TRUE	0.95
CAMK1	50.05	medium	49.77	0.45	TRUE	1
CAMK2D	49.5	medium	49.17	0.42	TRUE	1
CAMK2G	48.66	medium	48.29	0.4	TRUE	1
CAMKK2	47.9	medium	47.45	0.37	TRUE	0.99
CAMLG		non-melter		0.71	TRUE	0.55
CAMSAP1	48.28	medium	47.87	0.4	TRUE	1
CAMSAP1L1	49.93	medium	49.61	0.46	TRUE	0.98
CAND1	53.14	medium	54.25	0.57	TRUE	0.99
CANT1	51.32	medium	51.26	0.51	TRUE	1
CANX	51.07	medium	50.93	0.55	TRUE	0.99
CAP1	51.27	medium	51.18	0.49	TRUE	1
CAP2	49.23	medium	48.91	0.42	TRUE	1
CAPG	49.22	medium	48.9	0.44	TRUE	1
CAPN1	53.41	medium	55.15	0.61	TRUE	0.95
CAPN2	51.79	medium	51.88	0.51	TRUE	0.99
CAPN7	48.63	medium	48.26	0.42	TRUE	1
CAPNS1	52.21	medium	52.36	0.58	TRUE	0.97
CAPZA1	52.87	medium	53.38	0.6	TRUE	0.91
CAPZA2	52.36	medium	52.6	0.53	TRUE	1
CAPZB	51.66	medium	51.71	0.53	TRUE	1
CARHSP1	51.74	medium	51.81	0.59	TRUE	0.98
CARKD		non-melter		0.81	TRUE	0.3
CARM1	52.91	medium	53.5	0.56	TRUE	0.99
CARS	52.09	medium	52.22	0.51	TRUE	1
CARS2	51.37	medium	51.32	0.55	TRUE	0.98
CASC3		non-melter		0.68	TRUE	0.36
CASC4		non-melter		1.05	TRUE	0.36
CASK	51.99	medium	52.11	0.53	TRUE	0.99
CASKIN2	47.24	medium	46.75	0.39	TRUE	0.97
CASP10	46.59	non-stable	45.96	0.33	TRUE	1
CASP14		non-melter		0.68	TRUE	0.05
CASP2	46.01	non-stable	45.26	0.32	TRUE	1
CASP3		non-melter		0.71	TRUE	0.56
CASP4	49.4	medium	49.08	0.46	TRUE	0.99
CASP6		non-melter		0.76	TRUE	0.46
CASP7	50.96	medium	50.8	0.53	TRUE	0.99
CASP8	47.06	medium	46.52	0.36	TRUE	1
CAST		non-melter		1.05	TRUE	0.34
CAT		non-melter		0.73	TRUE	0.7
CBARA1	49.48	medium	49.15	0.43	TRUE	0.98
CBFB	48.56	medium	48.17	0.41	TRUE	1
CBL	51.02	medium	50.85	0.49	TRUE	0.99
CBLL1	48.7	medium	48.33	0.46	TRUE	0.95
CBR1	50.82	medium	50.62	0.5	TRUE	1
CBR4		non-melter		0.77	TRUE	0.35
CBS	51.57	medium	51.57	0.52	TRUE	1
CBWD6	47.71	medium	47.26	0.39	TRUE	1
CBX1	50.57	medium	50.32	0.49	TRUE	1
CBX3	47.63	medium	47.19	0.36	TRUE	0.98
CBX5	48.98	medium	48.64	0.42	TRUE	0.99
CBX8	48.42	medium	48.04	0.46	TRUE	0.91
CC2D1A	47.88	medium	47.41	0.38	TRUE	1
CC2D1B	48.95	medium	48.59	0.44	TRUE	1
CC85C_HUMAN	46.99	medium	46.44	0.4	TRUE	0.98
CCAR1	49.41	medium	49.09	0.42	TRUE	1
CCBL1	51.11	medium	50.98	0.53	TRUE	0.97
CCBL2		non-melter		0.86	TRUE	0.21
CCDC109A	51.43	medium	51.43	0.5	TRUE	1
CCDC117	48.83	medium	48.48	0.56	TRUE	0.69
CCDC12		non-melter		0.7	TRUE	0.36
CCDC124		non-melter		1.08	TRUE	0.41
CCDC132	48.42	medium	48.02	0.41	TRUE	1
CCDC134	51.82	medium	51.92	0.59	TRUE	0.99
CCDC137	52.92	stable	53.54	0.65	TRUE	0.7
CCDC21	47.22	medium	46.73	0.38	TRUE	1
CCDC22	46.47	medium	45.83	0.36	TRUE	0.99
CCDC25	49.82	medium	49.49	0.47	TRUE	1
CCDC28A	48.78	medium	48.43	0.48	TRUE	0.94
CCDC41	45.76	non-stable	44.93	0.34	TRUE	0.95
CCDC43	51.54	medium	51.54	0.63	TRUE	0.97
CCDC44	47.22	medium	46.72	0.37	TRUE	1
CCDC47	50.7	medium	50.48	0.46	TRUE	1
CCDC5	46.5	medium	45.87	0.35	TRUE	1
CCDC50		non-melter		0.75	TRUE	0.32
CCDC51	50.84	medium	50.64	0.48	TRUE	0.99
CCDC53	51.03	medium	50.87	0.55	TRUE	1
CCDC55	48.82	medium	48.47	0.63	TRUE	0.62
CCDC58		non-melter		0.74	TRUE	0.74
CCDC6	51.04	medium	50.87	0.51	TRUE	0.99
CCDC72		non-melter		1.04	TRUE	0.2
CCDC75	51.43	medium	51.42	0.52	TRUE	0.97
CCDC76	48.48	medium	48.1	0.39	TRUE	0.99
CCDC82	50.26	medium	50.01	0.52	TRUE	0.97
CCDC86	52.98	medium	53.75	0.63	TRUE	0.94
CCDC88A	46.82	medium	46.22	0.35	TRUE	0.99
CCDC88C	46.43	non-stable	45.78	0.35	TRUE	0.99
CCDC9		non-melter		1.06	TRUE	0.41
CCDC90A	51.53	medium	51.53	0.52	TRUE	1
CCDC90B	51.27	medium	51.19	0.59	TRUE	0.99
