Protein ID	Melting point [°C]	Protein stability class	AUC	Curve fit converged	R2 of curve fit
Q09028-3_RBBP4	54.96	medium	0.6	TRUE	0.91
Q09028-4_RBBP4	54.29	medium	0.6	TRUE	0.97
Q09161_NCBP1	49.97	medium	0.45	TRUE	0.99
Q09328_MGAT5	51.06	medium	0.49	TRUE	0.98
Q09472_EP300	49.83	medium	0.46	TRUE	0.99
Q09666_AHNAK	48.67	medium	0.56	TRUE	0.95
Q0PNE2_ELP6	54.7	medium	0.64	TRUE	0.91
Q0VDF9_HSPA14	45.76	non-stable	0.33	TRUE	0.98
Q0VDG4_SCRN3	49.83	medium	0.48	TRUE	1
Q0VG06-3_FAAP100	49.67	medium	0.46	TRUE	0.99
Q10469_MGAT2	51.39	medium	0.5	TRUE	0.99
Q10471_GALNT2	48.95	medium	0.43	TRUE	0.99
Q10567-2_AP1B1	47.74	medium	0.4	TRUE	1
Q10567-3_AP1B1	48.85	medium	0.45	TRUE	0.98
Q10570_CPSF1	47.89	medium	0.41	TRUE	0.98
Q10589_BST2	52.95	stable	0.66	TRUE	0.97
Q10713_PMPCA	50.58	medium	0.48	TRUE	1
Q12769_NUP160	48.04	medium	0.4	TRUE	0.99
Q12770_SCAP	51.18	medium	0.52	TRUE	0.98
Q12788_TBL3	47.61	medium	0.39	TRUE	1
Q12789-3_GTF3C1	45.34	non-stable	0.34	TRUE	0.97
Q12792_TWF1	50.4	medium	0.47	TRUE	0.98
Q12797-10_ASPH	49.38	medium	0.44	TRUE	1
Q12809-2_KCNH2	47.74	medium	0.39	TRUE	0.99
Q12830-4_BPTF	45.61	non-stable	0.34	TRUE	1
Q12834_CDC20	45.42	non-stable	0.31	TRUE	0.99
Q12840_KIF5A	48.38	medium	0.42	TRUE	0.99
Q12846_STX4	49.82	medium	0.49	TRUE	0.98
Q12872_SFSWAP	46.36	non-stable	0.35	TRUE	1
Q12874_SF3A3	45.6	non-stable	0.32	TRUE	0.99
Q12888_TP53BP1	46.82	medium	0.37	TRUE	1
Q12893_TMEM115	53.71	stable	0.66	TRUE	0.95
Q12894_IFRD2	51.18	medium	0.5	TRUE	0.98
Q12904_AIMP1	44.83	non-stable	0.3	TRUE	1
Q12905_ILF2	49.95	medium	0.47	TRUE	0.96
Q12906_ILF3	52.42	medium	0.54	TRUE	0.98
Q12907_LMAN2	51.19	medium	0.5	TRUE	0.99
Q12933-3_TRAF2	51.24	medium	0.5	TRUE	0.98
Q12955_ANK3	49.36	medium	0.45	TRUE	1
Q12959-5_DLG1	48.66	medium	0.41	TRUE	1
Q12962_TAF10	57.2	stable	0.68	TRUE	0.97
Q12972_PPP1R8	51.55	medium	0.53	TRUE	0.99
Q12974_PTP4A2	55.4	stable	0.69	TRUE	0.97
Q12981_BNIP1	51.65	medium	0.51	TRUE	0.99
Q12986_NFX1	48.96	medium	0.45	TRUE	0.98
Q12996_CSTF3	49.5	medium	0.44	TRUE	0.96
Q13011_ECH1	51.24	medium	0.5	TRUE	0.95
Q13015_MLLT11	50.84	medium	0.53	TRUE	0.99
Q13017-2_ARHGAP5	47.76	medium	0.4	TRUE	1
Q13033-2_STRN3	48.58	medium	0.42	TRUE	0.96
Q13042-3_CDC16	49.83	medium	0.47	TRUE	0.99
Q13043_STK4	51.77	medium	0.53	TRUE	0.99
Q13045_FLII	47.25	medium	0.37	TRUE	1
Q13045-2_FLII	48.05	medium	0.42	TRUE	0.94
Q13049_TRIM32	49.1	medium	0.44	TRUE	0.96
Q13057_COASY	48.93	medium	0.43	TRUE	1
Q13068_GAGE4		non-melter	0.78	TRUE	0.48
Q13070_GAGE6	51.22	medium	0.54	TRUE	0.97
Q13085-3_ACACA	44.79	non-stable	0.3	TRUE	1
Q13094_LCP2	49.14	medium	0.47	TRUE	1
Q13107-2_USP4	46.73	non-stable	0.35	TRUE	0.99
Q13111_CHAF1A	45.54	non-stable	0.33	TRUE	1
Q13112_CHAF1B	56.74	stable	0.66	TRUE	0.99
Q13123_IK	47.81	medium	0.4	TRUE	1
Q13129_RLF	42	non-stable	0.23	TRUE	0.99
Q13131_PRKAA1	50.48	medium	0.48	TRUE	0.99
Q13136_PPFIA1	47.42	medium	0.43	TRUE	0.98
Q13148_TARDBP	43.26	non-stable	0.27	TRUE	0.99
Q13151_HNRNPA0	45.98	non-stable	0.34	TRUE	1
Q13155_AIMP2	44.15	non-stable	0.28	TRUE	0.97
Q13158_FADD	47.41	medium	0.38	TRUE	1
Q13162_PRDX4	56.72	medium	0.64	TRUE	0.75
Q13164_MAPK7	48.67	medium	0.44	TRUE	0.99
Q13177_PAK2	54.31	medium	0.59	TRUE	0.99
Q13185_CBX3	49.01	medium	0.44	TRUE	1
Q13188_STK3	53.01	medium	0.55	TRUE	0.99
Q13190-3_STX5	47.54	medium	0.37	TRUE	0.99
Q13200_PSMD2	49.31	medium	0.44	TRUE	0.98
Q13206_DDX10	48.61	medium	0.41	TRUE	0.95
Q13217_DNAJC3	49.27	medium	0.44	TRUE	1
Q13228_SELENBP1	55.32	stable	0.68	TRUE	0.96
Q13232_NME3	59.24	stable	0.69	TRUE	0.95
Q13233_MAP3K1	46.85	medium	0.39	TRUE	1
Q13242_SRSF9	48.9	medium	0.56	TRUE	0.66
Q13243_SRSF5	51.44	medium	0.59	TRUE	0.73
Q13247-3_SRSF6	50.27	medium	0.5	TRUE	0.98
Q13257_MAD2L1	47.26	medium	0.4	TRUE	1
Q13263_TRIM28	47.62	medium	0.38	TRUE	1
Q13277-2_STX3	53.26	medium	0.57	TRUE	0.97
Q13283_G3BP1	49.44	medium	0.45	TRUE	1
Q13287_NMI	52.61	medium	0.54	TRUE	0.99
Q13308-3_PTK7	52.2	medium	0.54	TRUE	0.99
Q13309_SKP2	45.91	non-stable	0.33	TRUE	0.99
Q13310-3_PABPC4	47.62	medium	0.37	TRUE	0.99
Q13315_ATM	48.5	medium	0.42	TRUE	0.93
Q13322-2_GRB10	46.01	non-stable	0.35	TRUE	1
Q13330-3_MTA1	45.22	non-stable	0.32	TRUE	1
Q13347_EIF3I	46.61	non-stable	0.35	TRUE	0.99
Q13356_PPIL2	47.26	medium	0.37	TRUE	0.99
Q13362-4_PPP2R5C	49.68	medium	0.45	TRUE	0.99
Q13363-2_CTBP1	58.17	stable	0.68	TRUE	0.94
Q13371_PDCL	48.71	medium	0.42	TRUE	1
Q13393-2_PLD1	48.92	medium	0.44	TRUE	0.98
Q13405_MRPL49	51.61	medium	0.52	TRUE	0.97
Q13409-6_DYNC1I2	51.87	medium	0.52	TRUE	0.96
Q13416_ORC2	46.03	non-stable	0.35	TRUE	0.99
Q13418_ILK	47.67	medium	0.39	TRUE	1
Q13422-7_IKZF1	46.69	medium	0.36	TRUE	1
Q13423_NNT	50.38	medium	0.47	TRUE	0.99
Q13424_SNTA1	47.53	medium	0.39	TRUE	1
Q13425_SNTB2	47.38	medium	0.39	TRUE	1
Q13426_XRCC4	50.06	medium	0.54	TRUE	0.97
Q13426-3_XRCC4	52.42	medium	0.6	TRUE	0.99
Q13427_PPIG	44.83	non-stable	0.31	TRUE	1
Q13428-3_TCOF1	51.35	medium	0.54	TRUE	1
Q13432-2_UNC119	47.2	medium	0.39	TRUE	1
Q13435_SF3B2	47.64	medium	0.44	TRUE	0.97
Q13438-4_OS9	50.53	medium	0.48	TRUE	0.99
Q13439-3_GOLGA4	45.4	non-stable	0.33	TRUE	1
Q13442_PDAP1		non-melter	1.17	TRUE	0.41
Q13443_ADAM9	52.25	medium	0.56	TRUE	1
Q13444-8_ADAM15	49.94	medium	0.46	TRUE	0.98
Q13445_TMED1	51.67	medium	0.52	TRUE	0.99
Q13451_FKBP5	45.04	non-stable	0.31	TRUE	1
Q13464_ROCK1	48.38	medium	0.41	TRUE	1
Q13467_FZD5	53.21	medium	0.62	TRUE	0.95
Q13469-3_NFATC2	47.17	medium	0.38	TRUE	1
Q13480-2_GAB1	46.38	medium	0.41	TRUE	0.99
Q13488_TCIRG1	48.93	medium	0.43	TRUE	0.99
Q13492-3_PICALM	53.3	medium	0.57	TRUE	0.98
Q13496_MTM1	51.34	medium	0.5	TRUE	1
Q13501_SQSTM1	48.17	medium	0.41	TRUE	0.96
Q13505-3_MTX1	51.59	medium	0.51	TRUE	0.98
Q13506_NAB1	43.18	non-stable	0.27	TRUE	0.99
Q13509_TUBB3	55.98	medium	0.64	TRUE	0.99
Q13526_PIN1	49.8	medium	0.49	TRUE	1
Q13535_ATR	48.25	medium	0.4	TRUE	0.98
Q13541_EIF4EBP1		non-melter	0.71	TRUE	0.91
Q13542_EIF4EBP2	51.19	medium	0.59	TRUE	0.98
Q13546_RIPK1	46.65	medium	0.36	TRUE	1
Q13547_HDAC1	45.25	non-stable	0.31	TRUE	1
Q13564-2_NAE1	47.14	medium	0.36	TRUE	0.98
Q13572_ITPK1	49.47	medium	0.44	TRUE	1
Q13573_SNW1	53.86	stable	0.66	TRUE	0.98
Q13576_IQGAP2	47.67	medium	0.39	TRUE	1
Q13586_STIM1	49.37	medium	0.44	TRUE	1
Q13596_SNX1	47.95	medium	0.4	TRUE	1
Q13608_PEX6	49.12	medium	0.44	TRUE	0.95
Q13614_MTMR2	51.37	medium	0.51	TRUE	1
Q13616_CUL1	52.52	medium	0.54	TRUE	0.99
Q13617_CUL2	52.27	medium	0.52	TRUE	1
Q13618_CUL3	52.95	medium	0.55	TRUE	0.98
Q13619_CUL4A	48.69	medium	0.42	TRUE	0.98
Q13620-1_CUL4B	52.51	medium	0.53	TRUE	0.97
Q13625-2_TP53BP2	46.52	medium	0.35	TRUE	1
Q13627-2_DYRK1A	49.06	medium	0.43	TRUE	0.96
Q13630_TSTA3	56.78	stable	0.67	TRUE	0.98
Q13636_RAB31	53.36	medium	0.58	TRUE	1
Q13637_RAB32	52.71	medium	0.54	TRUE	0.99
Q13643_FHL3	50.96	medium	0.61	TRUE	0.95
Q13670_PMS2P11	44.89	non-stable	0.33	TRUE	0.99
Q13686_ALKBH1	47.57	medium	0.37	TRUE	1
Q13724_MOGS	50.5	medium	0.48	TRUE	0.99
Q13769_THOC5	49.8	medium	0.46	TRUE	0.92
Q13795_ARFRP1	50.71	medium	0.49	TRUE	0.96
Q13868_EXOSC2	57.94	stable	0.72	TRUE	0.97
Q13885_TUBB2A	54.86	medium	0.61	TRUE	0.99
Q13895_BYSL	48.89	medium	0.45	TRUE	0.99
Q13907_IDI1	56.8	stable	0.69	TRUE	1
Q13951-2_CBFB	47.96	medium	0.41	TRUE	1
Q13952-3_NFYC	53.04	medium	0.55	TRUE	0.98
Q14008-2_CKAP5	46.85	medium	0.36	TRUE	1
Q14011_CIRBP	52.23	medium	0.56	TRUE	0.99
Q14019_COTL1	51.33	medium	0.51	TRUE	0.97
Q14061_COX17		non-melter	0.76	TRUE	0.75
Q14103-3_HNRNPD	54.78	stable	0.67	TRUE	0.99
Q14108_SCARB2	55.39	stable	0.67	TRUE	1
Q14114-4_LRP8	52.82	medium	0.62	TRUE	0.97
Q14116-2_IL18	54.2	medium	0.62	TRUE	0.98
Q14118_DAG1	49.12	medium	0.53	TRUE	0.98
Q14126_DSG2	51.19	medium	0.53	TRUE	0.98
Q14137_BOP1	47.04	medium	0.38	TRUE	0.99
Q14139_UBE4A	45.98	non-stable	0.33	TRUE	1
Q14142-2_TRIM14	52.87	medium	0.61	TRUE	0.97
Q14145_KEAP1	47.31	medium	0.38	TRUE	0.99
Q14147_DHX34	47.57	medium	0.38	TRUE	0.99
Q14149_MORC3	45.81	non-stable	0.33	TRUE	1
Q14151_SAFB2		non-melter	0.82	TRUE	0.26
Q14152_EIF3A	45.58	non-stable	0.31	TRUE	0.99
Q14157_UBAP2L		non-melter	0.69	TRUE	0.79
Q14157-1_UBAP2L	49.32	medium	0.56	TRUE	0.95
Q14160_SCRIB	45.38	non-stable	0.32	TRUE	0.99
Q14165_MLEC	50.49	medium	0.47	TRUE	0.98
Q14166_TTLL12	44.98	non-stable	0.3	TRUE	1
Q14181_POLA2	45.89	non-stable	0.33	TRUE	1
Q14191_WRN	43.99	non-stable	0.31	TRUE	0.99
Q14204_DYNC1H1	47.03	medium	0.36	TRUE	0.98
Q14232_EIF2B1	56.37	stable	0.66	TRUE	0.97
Q14240_EIF4A2	54.53	medium	0.6	TRUE	0.99
Q14241_TCEB3	47.43	medium	0.39	TRUE	1
Q14244_MAP7	49.4	medium	0.49	TRUE	0.99
Q14247_CTTN		non-melter	0.8	TRUE	0.78
Q14247-3_CTTN		non-melter	0.73	TRUE	0.87
Q14249_ENDOG	51.36	medium	0.51	TRUE	0.99
Q14257_RCN2	49.4	medium	0.45	TRUE	0.98
Q14258_TRIM25	48.17	medium	0.41	TRUE	1
Q14289-2_PTK2B	45.64	non-stable	0.31	TRUE	0.99
Q14315_FLNC	49.52	medium	0.44	TRUE	0.99
Q14318-2_FKBP8	45.11	non-stable	0.3	TRUE	1
Q14320_FAM50A	48.29	medium	0.43	TRUE	1
Q14331_FRG1	48.2	medium	0.41	TRUE	1
Q14344_GNA13	52.3	medium	0.53	TRUE	0.99
Q14353_GAMT	48.74	medium	0.42	TRUE	1
Q14376_GALE	53.11	medium	0.56	TRUE	0.99
Q14444-2_CAPRIN1	52.6	medium	0.6	TRUE	0.98
Q14457_BECN1	48.65	medium	0.44	TRUE	0.96
Q14469_HES1		non-melter	0.79	TRUE	0.17
Q14498-2_RBM39	46.76	non-stable	0.35	TRUE	0.97
Q14517_FAT1	47.71	medium	0.41	TRUE	0.99
Q14520-2_HABP2	53.16	medium	0.55	TRUE	0.99
Q14527_HLTF	48.54	medium	0.41	TRUE	0.99
Q14534_SQLE	49.83	medium	0.46	TRUE	1
Q14554_PDIA5	51.45	medium	0.52	TRUE	1
Q14558_PRPSAP1	54.35	medium	0.64	TRUE	0.94
Q14562_DHX8	48.3	medium	0.4	TRUE	1
Q14566_MCM6	48.85	medium	0.42	TRUE	0.97
Q14573_ITPR3	45.45	non-stable	0.32	TRUE	1
Q14644_RASA3	45.28	non-stable	0.31	TRUE	0.99
Q14651_PLS1	50.87	medium	0.5	TRUE	1
Q14653_IRF3	50.24	medium	0.48	TRUE	0.99
Q14657_LAGE3	54.29	medium	0.61	TRUE	0.94
Q14669-3_TRIP12	45.03	non-stable	0.31	TRUE	1
Q14671_PUM1	48.29	medium	0.41	TRUE	1
Q14674_ESPL1	46.46	medium	0.36	TRUE	1
Q14676_MDC1	49.67	medium	0.45	TRUE	1
Q14677_CLINT1	50.31	medium	0.51	TRUE	0.99
Q14680-3_MELK	46.92	medium	0.38	TRUE	1
Q14681_KCTD2	49.29	medium	0.48	TRUE	0.99
Q14683_SMC1A	49.6	medium	0.45	TRUE	0.98
Q14684-2_RRP1B	48.47	medium	0.45	TRUE	0.95
Q14686_NCOA6	45.82	medium	0.41	TRUE	0.97
Q14687-2_GSE1	43.63	non-stable	0.27	TRUE	0.99
Q14690_PDCD11	46.28	medium	0.37	TRUE	0.99
Q14691_GINS1	50.7	medium	0.48	TRUE	1
Q14692_BMS1	52.1	medium	0.54	TRUE	0.96
Q14694_USP10	44.04	non-stable	0.28	TRUE	1
Q14696_MESDC2	52.63	medium	0.56	TRUE	0.99
Q14697_GANAB	49.19	medium	0.43	TRUE	1
Q14697-2_GANAB	48.77	medium	0.4	TRUE	0.96
Q14739_LBR	47.86	medium	0.39	TRUE	0.99
Q14781_CBX2	44.23	non-stable	0.29	TRUE	0.98
Q14789-2_GOLGB1	45.41	non-stable	0.34	TRUE	0.99
Q14790_CASP8	47.62	medium	0.39	TRUE	1
Q147X3_NAA30	50.12	medium	0.49	TRUE	0.99
Q14807_KIF22	45.36	non-stable	0.32	TRUE	0.99
Q14847_LASP1		non-melter	0.8	TRUE	0.61
Q14966-3_ZNF638	45.9	non-stable	0.34	TRUE	0.99
Q14974_KPNB1	47.65	medium	0.38	TRUE	1
Q14978-2_NOLC1		non-melter	0.74	TRUE	0.61
Q14980_NUMA1	43.72	non-stable	0.27	TRUE	1
Q14997_PSME4	48.44	medium	0.41	TRUE	0.98
Q14BN4_SLMAP	46.12	non-stable	0.34	TRUE	0.99
Q14C86-6_GAPVD1	46.97	medium	0.36	TRUE	0.99
Q14CX7_NAA25	50.15	medium	0.47	TRUE	0.99
Q14CZ7_FASTKD3	45.06	non-stable	0.33	TRUE	0.99
Q15003_NCAPH	46.24	non-stable	0.34	TRUE	1
Q15004_KIAA0101		non-melter	0.84	TRUE	0.56
Q15006_EMC2	48.99	medium	0.43	TRUE	0.98
Q15007_WTAP	46.2	non-stable	0.34	TRUE	0.99
Q15008_PSMD6	48.7	medium	0.42	TRUE	0.98
Q15011-3_HERPUD1	49.76	medium	0.46	TRUE	0.99
Q15012_LAPTM4A	50.23	medium	0.54	TRUE	0.98
Q15013_MAD2L1BP	48.64	medium	0.42	TRUE	0.99
Q15018_FAM175B	53.53	medium	0.57	TRUE	0.98
Q15019_SEPT2	54.52	medium	0.6	TRUE	0.98
Q15020_SART3	44.91	non-stable	0.29	TRUE	0.99
Q15021_NCAPD2	46.02	non-stable	0.33	TRUE	0.99
Q15024_EXOSC7	60.58	stable	0.81	TRUE	0.83
Q15029-2_EFTUD2	61.22	stable	0.84	TRUE	0.87
Q15032-2_R3HDM1	48.58	medium	0.43	TRUE	1
Q15036-2_SNX17	46.67	medium	0.36	TRUE	1
Q15038-2_DAZAP2	50.85	medium	0.55	TRUE	0.93
Q15042_RAB3GAP1	46.8	medium	0.36	TRUE	1
Q15043-2_SLC39A14	52.63	medium	0.58	TRUE	0.69
Q15046_KARS	49.77	medium	0.46	TRUE	0.96
Q15047-3_SETDB1	46.99	medium	0.37	TRUE	1
Q15048_LRRC14	47.77	medium	0.4	TRUE	0.99
Q15056_EIF4H	50.64	medium	0.54	TRUE	0.97
Q15056-2_EIF4H	51.09	medium	0.56	TRUE	0.99
Q15057_ACAP2	48.4	medium	0.42	TRUE	0.99
Q15058_KIF14	43.65	non-stable	0.26	TRUE	1
Q15059_BRD3	48.56	medium	0.43	TRUE	1
Q15061_WDR43	57.68	stable	0.74	TRUE	0.81
Q15067-2_ACOX1	52.41	medium	0.58	TRUE	0.98
Q15075_EEA1		non-melter	0.72	TRUE	0.89
Q15102_PAFAH1B3	49.68	medium	0.45	TRUE	0.99
Q15111_PLCL1	46.6	medium	0.39	TRUE	0.99
Q15118_PDK1	48.95	medium	0.42	TRUE	1
Q15121_PEA15	48.37	medium	0.43	TRUE	1
Q15126_PMVK	46.23	medium	0.35	TRUE	0.99
Q15131_CDK10	47.78	medium	0.4	TRUE	0.86
Q15149-4_PLEC	46.1	non-stable	0.34	TRUE	1
Q15155_NOMO1	50.38	medium	0.46	TRUE	0.99
Q15172_PPP2R5A	48.29	medium	0.4	TRUE	1
Q15173-2_PPP2R5B	47.17	medium	0.37	TRUE	1
Q15181_PPA1	59.2	stable	0.72	TRUE	0.97
Q15208_STK38	47.25	medium	0.37	TRUE	1
Q15233_NONO	44.96	non-stable	0.3	TRUE	1
Q15269_PWP2	49.56	medium	0.46	TRUE	1
Q15274_QPRT	52.87	medium	0.64	TRUE	0.94
Q15276_RABEP1	48.78	medium	0.44	TRUE	1
Q15286_RAB35	54.48	medium	0.61	TRUE	0.99
Q15291_RBBP5		non-melter	0.69	TRUE	0.77
Q15293_RCN1	50.95	medium	0.59	TRUE	0.98
Q15311_RALBP1	43.56	non-stable	0.26	TRUE	1
Q15334_LLGL1	48.46	medium	0.44	TRUE	1
Q15345-3_LRRC41	48.68	medium	0.44	TRUE	0.99
Q15363_TMED2	48.34	medium	0.42	TRUE	0.87
Q15365_PCBP1	47.8	medium	0.39	TRUE	1
Q15366-3_PCBP2	51.07	medium	0.52	TRUE	0.98
Q15366-6_PCBP2	47.32	medium	0.37	TRUE	1
Q15370_TCEB2	51.36	medium	0.5	TRUE	0.99
Q15382_RHEB	53.8	medium	0.58	TRUE	0.99
Q15386_UBE3C	48.64	medium	0.4	TRUE	0.99
Q15393_SF3B3	51.6	medium	0.51	TRUE	0.9
Q15398-3_DLGAP5	44.72	non-stable	0.3	TRUE	1
Q15404_RSU1	53.75	medium	0.58	TRUE	0.99
Q15424-2_SAFB		non-melter	1.12	TRUE	0.53
Q15428_SF3A2	46.79	medium	0.35	TRUE	0.96
Q15435_PPP1R7	52.37	medium	0.53	TRUE	1
Q15437_SEC23B	48.05	medium	0.4	TRUE	1
Q15459_SF3A1	47.09	medium	0.37	TRUE	1
Q15464-2_SHB	50.4	medium	0.5	TRUE	0.99
Q15506_SPA17	50.06	medium	0.53	TRUE	0.99
Q15526-2_SURF1	49.58	medium	0.45	TRUE	0.99
Q15527_SURF2	49.25	medium	0.46	TRUE	1
Q15542-2_TAF5	46.54	medium	0.37	TRUE	0.99
Q15543_TAF13	51.1	medium	0.51	TRUE	0.94
Q15544-2_TAF11	48.53	medium	0.49	TRUE	0.98
Q15545_TAF7	48.65	medium	0.5	TRUE	0.99
Q15554-3_TERF2	49.14	medium	0.43	TRUE	1
Q15555_MAPRE2	42.39	non-stable	0.21	TRUE	1
Q15596_NCOA2	44.4	non-stable	0.3	TRUE	0.99
Q15599-2_SLC9A3R2	51.48	medium	0.61	TRUE	0.98
Q15628_TRADD	47.41	medium	0.42	TRUE	1
Q15637-5_SF1	53.48	medium	0.64	TRUE	0.98
Q15637-6_SF1	52.57	medium	0.58	TRUE	0.98
Q15642_TRIP10	49.68	medium	0.48	TRUE	0.97
Q15642-2_TRIP10	48.33	medium	0.41	TRUE	1
Q15643_TRIP11	44.7	non-stable	0.31	TRUE	0.99
Q15645_TRIP13	47.94	medium	0.4	TRUE	1
Q15648_MED1	48.49	medium	0.42	TRUE	0.93
Q15649_ZNHIT3	56.47	stable	0.71	TRUE	0.95
Q15650_TRIP4	51.46	medium	0.5	TRUE	0.98
Q15651_HMGN3		non-melter	0.75	TRUE	0.85
Q15652-3_JMJD1C	47.39	medium	0.4	TRUE	1
Q15653_NFKBIB	47.9	medium	0.41	TRUE	0.99
Q15654_TRIP6	50.65	medium	0.49	TRUE	1
Q15691_MAPRE1	50.99	medium	0.49	TRUE	1
Q15714-2_TSC22D1	51.42	medium	0.64	TRUE	0.96
Q15717_ELAVL1	48.05	medium	0.41	TRUE	1
Q15738_NSDHL	51.19	medium	0.5	TRUE	1
Q15742-3_NAB2	41.69	non-stable	0.2	TRUE	0.99
Q15743_GPR68	55.14	stable	0.71	TRUE	0.93
Q15746-4_MYLK	48.39	medium	0.4	TRUE	0.96
Q15750_TAB1	48	medium	0.41	TRUE	1
Q15751_HERC1	47.63	medium	0.42	TRUE	0.87
Q15758_SLC1A5		non-melter	0.84	TRUE	0.64
Q15759_MAPK11	51.03	medium	0.51	TRUE	0.97
Q15773_MLF2	49.41	medium	0.46	TRUE	0.96
Q15785_TOMM34	46.76	medium	0.36	TRUE	1
Q15796-2_SMAD2	48.61	medium	0.42	TRUE	1
Q15800-2_MSMO1	53.09	medium	0.56	TRUE	0.97
Q15814_TBCC	50.85	medium	0.49	TRUE	1
Q15819_UBE2V2	51.75	medium	0.51	TRUE	1
Q15831_STK11	55.73	medium	0.63	TRUE	0.98
Q15833_STXBP2	47.18	medium	0.37	TRUE	1
Q15836_VAMP3		non-melter	0.72	TRUE	0.9
Q15904_ATP6AP1	48.41	medium	0.42	TRUE	0.98
Q15906_VPS72	45.92	non-stable	0.35	TRUE	0.99
Q15907_RAB11B	63.76	stable	0.76	TRUE	0.85
Q15910-3_EZH2	45.21	non-stable	0.33	TRUE	0.98
Q15942_ZYX		non-melter	0.84	TRUE	0.52
Q16134_ETFDH	52.84	medium	0.54	TRUE	0.98
Q16181_SEPT7	51.6	medium	0.5	TRUE	0.99
Q16186_ADRM1	47.84	medium	0.39	TRUE	0.99
Q16204_CCDC6	52.24	medium	0.55	TRUE	1
Q16222-2_UAP1	53.92	medium	0.58	TRUE	0.99
Q16384_SSX1	47.13	medium	0.41	TRUE	0.97
Q16401-2_PSMD5	48.24	medium	0.4	TRUE	0.99
Q16512_PKN1	48.32	medium	0.41	TRUE	1
Q16513-2_PKN2	47.74	medium	0.4	TRUE	1
Q16514-2_TAF12	46.71	medium	0.4	TRUE	0.97
Q16531_DDB1	57.7	stable	0.67	TRUE	0.95
Q16539_MAPK14	47.58	medium	0.37	TRUE	0.99
Q16539-2_MAPK14	46.11	non-stable	0.33	TRUE	0.99
Q16543_CDC37	51.99	medium	0.52	TRUE	1
Q16555-2_DPYSL2	51.89	medium	0.52	TRUE	0.99
Q16576_RBBP7	53.4	medium	0.57	TRUE	0.99
Q16587-5_ZNF74		non-melter	0.77	TRUE	0.9
Q16594_TAF9	46.21	medium	0.4	TRUE	0.99
Q16600_ZNF239	50.3	medium	0.52	TRUE	0.96
Q16610_ECM1	52.36	medium	0.58	TRUE	1
Q16626_MEA1		non-melter	0.72	TRUE	0.42
Q16630_CPSF6	51.97	medium	0.52	TRUE	0.99
Q16643-2_DBN1	47.78	medium	0.4	TRUE	0.99
Q16644_MAPKAPK3	47.95	medium	0.4	TRUE	0.99
Q16656-2_NRF1	43.98	non-stable	0.26	TRUE	1
Q16658_FSCN1	52.15	medium	0.53	TRUE	0.99
Q16706_MAN2A1	52.03	medium	0.52	TRUE	0.99
Q16718_NDUFA5	47.26	medium	0.4	TRUE	1
Q16720-8_ATP2B3	52.91	medium	0.64	TRUE	0.95
Q16739_UGCG	56.97	stable	0.68	TRUE	0.61
Q16740_CLPP	54.87	medium	0.61	TRUE	0.99
Q16762_TST	46.49	medium	0.37	TRUE	0.99
Q16763_UBE2S	50.63	medium	0.48	TRUE	1
Q16778_HIST2H2BE	46.78	medium	0.39	TRUE	0.97
Q16795_NDUFA9	46.21	non-stable	0.33	TRUE	0.99
Q16822_PCK2	51.54	medium	0.51	TRUE	1
Q16850_CYP51A1	47.06	medium	0.37	TRUE	0.99
Q16854_DGUOK	54	medium	0.63	TRUE	0.92
Q16864_ATP6V1F	52.04	medium	0.55	TRUE	0.98
Q16880_UGT8	49.59	medium	0.48	TRUE	0.98
Q16891-2_IMMT	47.41	medium	0.39	TRUE	0.99
Q17RU2_REL	47.02	medium	0.37	TRUE	1
Q1ED39_KNOP1	46.96	medium	0.38	TRUE	0.99
Q1KMD3_HNRNPUL2	49.84	medium	0.47	TRUE	0.99
Q1L5Z9_LONRF2	46.73	medium	0.5	TRUE	0.91
Q1MSJ5-1_CSPP1	48.14	medium	0.55	TRUE	0.89
Q27J81-2_INF2	45.6	non-stable	0.33	TRUE	1
Q29980_MICB	51.71	medium	0.58	TRUE	0.97
Q29RF7_PDS5A	45.79	non-stable	0.32	TRUE	1
Q2KHR3-2_QSER1	43.9	non-stable	0.29	TRUE	0.99
Q2KHT3_CLEC16A	51.95	medium	0.52	TRUE	0.98
Q2M2I8-2_AAK1	49.93	medium	0.46	TRUE	0.99
Q2M389_KIAA1033	46.83	medium	0.38	TRUE	0.99
Q2NKX8_ERCC6L	44.67	non-stable	0.3	TRUE	1
Q2NKX9-3_C2orf68	48.35	medium	0.48	TRUE	0.99
Q2NL82_TSR1	48.08	medium	0.4	TRUE	1
Q2TAA5_ALG11	50.26	medium	0.47	TRUE	0.98
Q2TAL8_QRICH1	44.98	non-stable	0.3	TRUE	0.97
Q2TAM5_RELA	47.91	medium	0.4	TRUE	0.99
Q2TAY7_SMU1	51.24	medium	0.5	TRUE	0.97
Q2TBE0_CWF19L2	50.67	medium	0.5	TRUE	0.99
Q32MZ4-2_LRRFIP1		non-melter	0.65	TRUE	0.65
Q32MZ4-3_LRRFIP1		non-melter	0.84	TRUE	0.26
Q32N00_POLD3	45.55	non-stable	0.33	TRUE	1
Q32NB8_PGS1	50.34	medium	0.48	TRUE	1
Q32P28_LEPRE1	48.67	medium	0.43	TRUE	0.98
Q32P41_TRMT5	45.4	non-stable	0.33	TRUE	1
