Protein ID	Melting point [°C]	Protein stability class	Quantile-normalized melting point [°C]	AUC	Curve fit converged	R2 of curve fit
SFRS15	47.41	medium	46.95	0.37	TRUE	0.98
SFRS18	52	stable	52.39	0.66	TRUE	0.81
SFRS2		non-melter		0.72	TRUE	0.49
SFRS2IP	49.39	medium	49.07	0.61	TRUE	0.65
SFRS3	50.28	medium	50.04	0.64	TRUE	0.51
SFRS4	47.91	medium	47.47	0.38	TRUE	1
SFRS5	49.1	medium	48.74	0.55	TRUE	0.76
SFRS6	48.24	medium	47.82	0.4	TRUE	0.99
SFRS7	49.18	medium	48.84	0.48	TRUE	0.97
SFRS8	46.93	medium	46.54	0.37	TRUE	0.98
SFRS9	48.87	medium	48.48	0.49	TRUE	0.94
SFT2D3		non-melter		0.86	TRUE	0.09
SFXN1	52.16	medium	52.6	0.53	TRUE	1
SFXN2	50.32	medium	50.11	0.46	TRUE	0.99
SFXN3	50.91	medium	50.84	0.52	TRUE	0.99
SFXN4	50.71	medium	50.58	0.51	TRUE	0.99
SFXN5	50.54	medium	50.37	0.48	TRUE	1
SGIP1	50.67	medium	50.52	0.5	TRUE	0.64
SGK196	50.68	medium	50.53	0.5	TRUE	1
SGOL1	49.31	medium	48.98	0.45	TRUE	0.99
SGPL1	51.15	medium	51.2	0.5	TRUE	1
SGPP1	50.57	medium	50.4	0.47	TRUE	0.98
SGSH		non-melter		0.79	TRUE	0.27
SGTA	49.47	medium	49.14	0.43	TRUE	0.99
SGTB	50.92	medium	50.86	0.51	TRUE	1
SH2D4A	47.98	medium	47.54	0.39	TRUE	1
SH3BGRL	51.5	medium	51.67	0.6	TRUE	0.95
SH3BGRL2	50.82	medium	50.75	0.48	TRUE	0.99
SH3BGRL3	50.74	medium	50.63	0.55	TRUE	0.99
SH3BP1	49.7	medium	49.37	0.44	TRUE	1
SH3BP4	46.07	non-stable	45.69	0.32	TRUE	0.99
SH3D19	47.63	medium	47.21	0.37	TRUE	1
SH3GL1	48.09	medium	47.66	0.39	TRUE	1
SH3GLB1	45.75	non-stable	45.35	0.31	TRUE	0.99
SH3GLB2	48.31	medium	47.88	0.41	TRUE	1
SH3KBP1	49.42	medium	49.1	0.45	TRUE	0.99
SH3PXD2A	45.78	non-stable	45.38	0.32	TRUE	0.99
SH3PXD2B	47.86	medium	47.42	0.39	TRUE	1
SHANK2	47.67	medium	47.24	0.39	TRUE	0.99
SHARPIN	47.56	medium	47.13	0.41	TRUE	0.98
SHC1	50.4	medium	50.2	0.48	TRUE	1
SHCBP1	46.7	non-stable	46.35	0.34	TRUE	1
SHMT1	50.79	stable	50.7	0.71	TRUE	0.87
SHMT2	52.3	medium	52.84	0.63	TRUE	0.92
SHOC2	49.6	medium	49.27	0.44	TRUE	0.99
SHPK	49.88	medium	49.55	0.46	TRUE	1
SHQ1	45.46	non-stable	45.09	0.29	TRUE	1
SHROOM1	47.52	medium	47.09	0.37	TRUE	0.99
SIAE		non-melter		0.74	TRUE	0.5
SIAH2	51.27	medium	51.34	0.57	TRUE	1
SIGMAR1		non-melter		0.77	TRUE	0.29
SIK2	46.7	medium	46.33	0.36	TRUE	0.98
SIL1	51.57	medium	51.78	0.57	TRUE	0.99
SIMILAR TO HEAT SHOCK 70KD PROTEIN 8.	50.25	medium	50.02	0.45	TRUE	1
SIN3A	45.92	non-stable	45.51	0.32	TRUE	0.98
SIN3B	43.78	non-stable	43.53	0.24	TRUE	0.99
SIP1	47.41	medium	46.96	0.38	TRUE	1
SIRPA		non-melter		0.74	TRUE	0.53
SIRT1	48.67	medium	48.26	0.41	TRUE	0.99
SIRT2	50.54	medium	50.37	0.49	TRUE	1
SIRT3	49.39	medium	49.07	0.43	TRUE	1
SIRT5	49.2	medium	48.87	0.42	TRUE	1
SKIV2L	47.9	medium	47.45	0.38	TRUE	1
SKIV2L2	50.51	medium	50.32	0.47	TRUE	0.99
SKP1	51.85	medium	52.18	0.61	TRUE	0.96
SKP2	43.51	non-stable	43.22	0.26	TRUE	0.99
SLAIN2	49.16	medium	48.81	0.59	TRUE	0.81
SLBP	47.69	medium	47.26	0.41	TRUE	0.99
SLC11A2		non-melter		0.78	TRUE	0.3
SLC12A2	50.82	medium	50.74	0.5	TRUE	0.99
SLC12A4	51.61	medium	51.84	0.52	TRUE	0.99
SLC12A6	51.07	medium	51.09	0.51	TRUE	0.99
SLC12A7	48.9	medium	48.51	0.43	TRUE	0.99
SLC12A9	51.13	medium	51.17	0.5	TRUE	1
SLC13A3		non-melter		1.05	TRUE	0.34
SLC13A5		non-melter		0.76	TRUE	0.27
SLC15A4		non-melter		0.79	TRUE	0.21
SLC16A1	51.03	medium	51.02	0.64	TRUE	0.79
SLC16A10	51.57	stable	51.77	0.67	TRUE	0.69
SLC16A3		non-melter		0.83	TRUE	0.08
SLC16A6		non-melter		0.64	TRUE	0.49
SLC19A1		non-melter		0.75	TRUE	0.39
SLC19A2		non-melter		0.76	TRUE	0.4
SLC1A2	49.6	medium	49.27	0.56	TRUE	0.91
SLC1A4		non-melter		0.82	TRUE	0.1
SLC1A5		non-melter		0.85	TRUE	0.05
SLC20A1		non-melter		1.06	TRUE	0.38
SLC20A2		non-melter		0.83	TRUE	0.07
SLC22A23		non-melter		0.75	TRUE	0.46
SLC22A5	51.5	stable	51.68	0.69	TRUE	0.85
SLC23A1	50.29	medium	50.06	0.65	TRUE	0.82
SLC23A2		non-melter		0.74	TRUE	0.54
SLC25A1	50.63	medium	50.46	0.55	TRUE	0.98
SLC25A10	51.09	medium	51.11	0.58	TRUE	0.98
SLC25A11	50.71	medium	50.58	0.56	TRUE	0.96
SLC25A12	51.35	medium	51.44	0.59	TRUE	1
SLC25A13	51.74	medium	52.01	0.54	TRUE	0.99
SLC25A14	50.84	medium	50.77	0.59	TRUE	0.92
SLC25A15	50.48	medium	50.29	0.59	TRUE	0.88
SLC25A16	51.03	medium	51.02	0.56	TRUE	0.99
SLC25A17	50.41	medium	50.21	0.52	TRUE	1
SLC25A19	50.94	medium	50.9	0.56	TRUE	0.99
SLC25A20	51.57	stable	51.78	0.67	TRUE	0.91
SLC25A21	50.91	medium	50.85	0.58	TRUE	0.95
SLC25A22	50.69	medium	50.55	0.53	TRUE	1
SLC25A24	52.55	medium	53.18	0.6	TRUE	0.96
SLC25A25	49.79	medium	49.46	0.48	TRUE	1
SLC25A26	51.38	stable	51.48	0.66	TRUE	0.76
SLC25A3	50.32	medium	50.1	0.59	TRUE	0.88
SLC25A30	51.39	medium	51.5	0.56	TRUE	0.99
SLC25A33	51.05	medium	51.07	0.52	TRUE	1
SLC25A36	50.56	medium	50.39	0.57	TRUE	0.97
SLC25A4	50.08	medium	49.81	0.54	TRUE	0.96
SLC25A42	49.95	medium	49.63	0.5	TRUE	0.99
SLC25A46	51.68	medium	51.92	0.53	TRUE	0.99
SLC25A5	50.35	medium	50.14	0.53	TRUE	0.98
SLC25A6	50.75	medium	50.64	0.57	TRUE	0.96
SLC26A1	51.92	medium	52.28	0.56	TRUE	0.96
SLC26A2	50.42	medium	50.23	0.48	TRUE	1
SLC26A6	51.75	medium	52.02	0.57	TRUE	0.98
SLC27A1	49.22	medium	48.89	0.46	TRUE	0.99
SLC27A2	48.42	medium	48.01	0.41	TRUE	0.99
SLC27A4	47.39	medium	46.93	0.36	TRUE	0.99
SLC29A1		non-melter		0.79	TRUE	0.16
SLC29A3		non-melter		0.75	TRUE	0.73
SLC2A1		non-melter		0.81	TRUE	0.17
SLC2A10	50.34	stable	50.13	0.66	TRUE	0.84
SLC2A2		non-melter		0.8	TRUE	0.22
SLC2A3		non-melter		0.78	TRUE	0.24
SLC2A4	50.54	medium	50.36	0.6	TRUE	0.93
SLC2A9	51.04	medium	51.04	0.62	TRUE	0.9
SLC30A1		non-melter		0.75	TRUE	0.35
SLC30A10		non-melter		0.73	TRUE	0.53
SLC30A6	50.52	medium	50.34	0.48	TRUE	1
SLC30A7	50.7	stable	50.56	0.7	TRUE	0.9
SLC30A9	49.09	medium	48.72	0.44	TRUE	1
SLC31A1	54.18	stable	58.21	0.69	TRUE	0.5
SLC33A1	52.08	stable	52.49	0.66	TRUE	0.94
SLC35A1		non-melter		0.79	TRUE	0.27
SLC35B2	51.76	medium	52.03	0.6	TRUE	0.99
SLC35B3	50.17	medium	49.92	0.57	TRUE	0.93
SLC35B4	52.8	stable	53.6	0.7	TRUE	0.84
SLC35D1	52.01	stable	52.4	0.65	TRUE	0.95
SLC35D2	50.24	medium	50	0.47	TRUE	1
SLC37A3		non-melter		0.83	TRUE	0.06
SLC37A4		non-melter		0.79	TRUE	0.25
SLC38A1	51.37	stable	51.46	0.65	TRUE	0.91
SLC38A10	52.04	medium	52.46	0.64	TRUE	0.97
SLC38A2		non-melter		0.76	TRUE	0.1
SLC38A3		non-melter		0.79	TRUE	0.32
SLC38A4	48.82	medium	48.41	0.51	TRUE	0.94
SLC38A5	51.68	medium	51.92	0.62	TRUE	0.99
SLC38A9		non-melter		0.79	TRUE	0.31
SLC39A1		non-melter		0.84	TRUE	0.07
SLC39A10		non-melter		0.79	TRUE	0.27
SLC39A11	53.08	stable	54.46	0.69	TRUE	0.61
SLC39A14		non-melter		0.83	TRUE	0.19
SLC39A3	50.38	stable	50.17	0.69	TRUE	0.65
SLC39A5	49.95	medium	49.64	0.59	TRUE	0.83
SLC39A7	51.45	medium	51.59	0.64	TRUE	0.87
SLC39A9		non-melter		0.83	TRUE	0.16
SLC41A3	51.91	medium	52.26	0.6	TRUE	0.97
SLC44A1		non-melter		0.86	TRUE	0.04
SLC44A2		non-melter		0.85	TRUE	0.11
SLC46A1	50.41	stable	50.22	0.67	TRUE	0.81
SLC47A1	51.01	medium	51	0.62	TRUE	0.96
SLC4A1AP	48.62	medium	48.21	0.41	TRUE	1
SLC4A2	51.1	medium	51.13	0.55	TRUE	0.99
SLC4A7	51.25	medium	51.33	0.51	TRUE	0.99
SLC5A6		non-melter		0.8	TRUE	0.23
SLC5A9	48.18	medium	47.75	0.46	TRUE	0.96
SLC6A11	50.73	stable	50.62	0.71	TRUE	0.78
SLC6A14		non-melter		1.05	TRUE	0.34
SLC6A6		non-melter		0.74	TRUE	0.67
SLC6A9	50.3	stable	50.08	0.66	TRUE	0.94
SLC7A1		non-melter		0.81	TRUE	0.22
SLC7A11	52.92	stable	53.85	0.69	TRUE	0.68
SLC7A2		non-melter		0.73	TRUE	0.53
SLC7A5		non-melter		0.9	TRUE	0.06
SLC7A6		non-melter		1.04	TRUE	0.18
SLC7A6OS	50.62	medium	50.46	0.54	TRUE	0.99
SLC9A1	51.58	medium	51.79	0.63	TRUE	0.97
SLC9A3R1	50.96	stable	50.92	0.71	TRUE	0.65
SLC9A3R2	50.21	medium	49.96	0.63	TRUE	0.81
SLC9A6		non-melter		0.78	TRUE	0.42
SLC9A7		non-melter		0.74	TRUE	0.23
SLCO2B1	50.25	stable	50.02	0.67	TRUE	0.71
SLK	49.41	medium	49.09	0.43	TRUE	0.99
SLMAP	48.34	medium	47.92	0.4	TRUE	1
SLTM	49.85	medium	49.53	0.51	TRUE	0.98
SLU7	43.47	non-stable	43.2	0.25	TRUE	1
SMAD2	47.93	medium	47.48	0.38	TRUE	1
SMAD4	49.82	medium	49.49	0.45	TRUE	1
SMAD5	47.98	medium	47.54	0.39	TRUE	0.99
SMAP1	49.82	medium	49.49	0.45	TRUE	1
SMAP2	47.61	medium	47.18	0.38	TRUE	0.99
SMARCA1	45.71	non-stable	45.31	0.31	TRUE	0.99
SMARCA2	47.07	medium	46.64	0.35	TRUE	0.99
SMARCA4	46.07	non-stable	45.69	0.32	TRUE	0.99
SMARCA5	45.65	non-stable	45.27	0.3	TRUE	0.99
SMARCAD1	45.62	non-stable	45.24	0.3	TRUE	0.98
SMARCAL1	44.46	non-stable	44.2	0.27	TRUE	1
SMARCB1	46.14	non-stable	45.78	0.33	TRUE	0.99
SMARCC1	45.99	non-stable	45.59	0.31	TRUE	0.99
SMARCC2	46.56	non-stable	46.21	0.33	TRUE	0.99
SMARCD1	46.08	non-stable	45.71	0.33	TRUE	0.98
SMARCD2	46.02	non-stable	45.63	0.32	TRUE	1
SMARCE1	46.12	non-stable	45.76	0.32	TRUE	1
SMC1A	50.23	medium	49.98	0.45	TRUE	0.98
SMC2	47.57	medium	47.14	0.36	TRUE	0.99
SMC3	49.88	medium	49.55	0.44	TRUE	0.98
SMC4	47.64	medium	47.22	0.36	TRUE	0.99
SMC5	48.94	medium	48.55	0.41	TRUE	0.99
SMC6	49.07	medium	48.71	0.42	TRUE	0.99
SMCHD1	45.1	non-stable	44.8	0.29	TRUE	0.99
SMCR7L	49.68	medium	49.35	0.44	TRUE	0.99
SMEK1	50.03	medium	49.74	0.49	TRUE	0.98
SMEK2	46.12	non-stable	45.76	0.32	TRUE	1
SMG1	48.2	medium	47.77	0.4	TRUE	1
SMG5	47.42	medium	46.99	0.36	TRUE	1
SMG6	47.91	medium	47.46	0.39	TRUE	0.99
SMG7	46.7	non-stable	46.34	0.35	TRUE	0.98
SMN1	47.52	medium	47.08	0.36	TRUE	1
SMNDC1		non-melter		0.82	TRUE	0.17
SMPD2	50.3	stable	50.07	0.66	TRUE	0.82
SMPD4	47.5	medium	47.05	0.38	TRUE	0.98
SMPDL3A		non-melter		0.72	TRUE	0.88
SMPDL3B		non-melter		0.79	TRUE	0.2
SMS	52.92	medium	53.87	0.62	TRUE	0.92
SMTN	47.57	medium	47.14	0.42	TRUE	0.97
SMU1	48.82	medium	48.41	0.41	TRUE	0.99
SMYD2	46.56	non-stable	46.21	0.35	TRUE	1
SMYD3	45.84	non-stable	45.43	0.31	TRUE	1
SMYD5	51.17	medium	51.21	0.5	TRUE	1
SNAP23		non-melter		0.8	TRUE	0.22
SNAP29	50.54	medium	50.36	0.62	TRUE	0.71
SNAP47	45.09	non-stable	44.78	0.29	TRUE	0.99
SND1	47.67	medium	47.24	0.37	TRUE	1
SNF8	49.43	medium	49.1	0.42	TRUE	1
SNRK	48.48	medium	48.08	0.42	TRUE	0.99
SNRNP200	47.53	medium	47.1	0.37	TRUE	0.97
SNRNP27	50.32	stable	50.1	0.66	TRUE	0.71
SNRNP70	50.39	medium	50.19	0.47	TRUE	1
SNRPA	51.88	medium	52.25	0.62	TRUE	1
SNRPA1	51.6	medium	51.82	0.52	TRUE	1
SNRPB2	51.49	medium	51.65	0.53	TRUE	1
SNRPC	51.92	medium	52.27	0.62	TRUE	0.95
SNRPD1	51.57	stable	51.77	0.66	TRUE	0.75
SNRPD2	50.4	stable	50.21	0.68	TRUE	0.69
SNRPD3	50.99	stable	50.96	0.65	TRUE	0.64
SNRPE	53.91	stable	57.69	0.69	TRUE	0.7
SNRPF	50.52	stable	50.33	0.69	TRUE	0.65
SNTA1	46.2	non-stable	45.86	0.33	TRUE	1
SNTB1	47.61	medium	47.17	0.37	TRUE	1
SNTB2	47.05	medium	46.62	0.37	TRUE	1
SNW1	49.81	medium	49.48	0.53	TRUE	0.9
SNX1	49.78	medium	49.46	0.44	TRUE	1
SNX11	47.56	medium	47.13	0.38	TRUE	1
SNX12	49.2	medium	48.86	0.44	TRUE	0.99
SNX14	47.97	medium	47.53	0.38	TRUE	0.99
SNX17	47.02	medium	46.61	0.37	TRUE	1
SNX18	47.61	medium	47.18	0.37	TRUE	0.99
SNX2	50.2	medium	49.95	0.47	TRUE	1
SNX21	46.57	medium	46.22	0.45	TRUE	0.93
SNX24	48.11	medium	47.68	0.43	TRUE	0.99
SNX27	45.87	non-stable	45.47	0.31	TRUE	1
SNX3	45.45	non-stable	45.08	0.31	TRUE	0.99
SNX30	47.87	medium	47.43	0.41	TRUE	0.99
SNX33	44.98	non-stable	44.68	0.29	TRUE	0.99
SNX4	47.35	medium	46.9	0.36	TRUE	1
SNX5	49.95	medium	49.64	0.44	TRUE	1
SNX6	50.02	medium	49.72	0.45	TRUE	1
SNX7	46.83	non-stable	46.45	0.34	TRUE	1
SNX8	51.21	medium	51.28	0.51	TRUE	1
SNX9	47.98	medium	47.54	0.38	TRUE	1
SOAT1	50.18	medium	49.92	0.46	TRUE	0.99
SOAT2	50.21	medium	49.96	0.47	TRUE	1
SOD1		non-melter		0.8	TRUE	0.28
SOD2		non-melter		1.05	TRUE	0.39
SON	46.03	medium	45.64	0.37	TRUE	0.96
SORBS1	50.85	medium	50.78	0.49	TRUE	0.99
SORBS2	50.76	medium	50.66	0.57	TRUE	0.95
SORBS3	47.64	medium	47.22	0.38	TRUE	0.99
SORD	52.81	medium	53.62	0.63	TRUE	0.93
SORL1	51.13	medium	51.16	0.61	TRUE	0.97
SORT1	52.13	stable	52.56	0.68	TRUE	0.82
SOS1	47.72	medium	47.29	0.38	TRUE	1
SOX13	44.81	non-stable	44.53	0.3	TRUE	1
SOX5	46.58	medium	46.22	0.36	TRUE	0.99
SOX9	49.37	medium	49.04	0.56	TRUE	0.86
SP1	50.52	medium	50.34	0.56	TRUE	0.95
SP100	48.59	medium	48.18	0.54	TRUE	0.87
SP110	48.58	medium	48.18	0.41	TRUE	0.98
SP3	48.73	medium	48.33	0.51	TRUE	0.9
SP4	51.37	stable	51.46	0.66	TRUE	0.82
SPAG5	45.79	non-stable	45.4	0.32	TRUE	1
SPAG7	51.29	medium	51.37	0.64	TRUE	0.86
SPAG9	49.67	medium	49.34	0.44	TRUE	0.99
SPARC	50.95	medium	50.91	0.6	TRUE	0.96
SPAST	47.97	medium	47.53	0.41	TRUE	1
SPATA20	50.66	medium	50.51	0.57	TRUE	0.88
SPATA5	49.15	medium	48.8	0.42	TRUE	0.99
SPATA5L1	48.13	medium	47.7	0.39	TRUE	0.99
SPC25	46.59	non-stable	46.23	0.33	TRUE	0.99
SPCS1	50.62	stable	50.45	0.7	TRUE	0.68
SPCS2	49.98	medium	49.68	0.46	TRUE	1
SPCS3	51.52	medium	51.71	0.53	TRUE	0.98
SPEN	51.32	medium	51.41	0.6	TRUE	0.95
SPG11	47.07	medium	46.65	0.36	TRUE	0.99
SPG20	47.87	medium	47.43	0.39	TRUE	0.99
