Protein ID	Melting point [°C]	Protein stability class	AUC	Curve fit converged	R2 of curve fit
Q14678_KANK1	54.44	medium	0.54	TRUE	0.99
Q14683_SMC1A	53.99	medium	0.51	TRUE	0.92
Q14684-2_RRP1B		non-melter	1	TRUE	0.02
Q14686_NCOA6		non-melter	0.86	TRUE	0.95
Q14687-2_GSE1	60.67	stable	0.68	TRUE	0.91
Q14689-6_DIP2A	55.7	medium	0.61	TRUE	0.98
Q14690_PDCD11	56.35	medium	0.6	TRUE	0.76
Q14691_GINS1	51.53	medium	0.43	TRUE	1
Q14694_USP10	49.38	medium	0.44	TRUE	0.99
Q14696_MESDC2	66.73	stable	0.86	TRUE	0.83
Q14697_GANAB	51.32	medium	0.42	TRUE	0.9
Q14764_MVP	46.34	non-stable	0.29	TRUE	0.95
Q14781_CBX2	61	stable	0.67	TRUE	0.98
Q14789_GOLGB1		non-melter	0.86	TRUE	0.92
Q14790-3_CASP8	67.88	stable	0.95	TRUE	0.23
Q14790-9_CASP8	51.23	medium	0.42	TRUE	0.89
Q147X3_NAA30	51.35	medium	0.48	TRUE	0.99
Q14807-2_KIF22	65.46	stable	0.75	TRUE	0.94
Q14814-4_MEF2D	60.02	stable	0.7	TRUE	0.99
Q14839-2_CHD4	50.16	medium	0.4	TRUE	1
Q14847_LASP1		non-melter	0.93	TRUE	0.03
Q14872_MTF1	57.03	medium	0.58	TRUE	0.94
Q14914-2_PTGR1	53.34	medium	0.49	TRUE	0.99
Q14919-2_DRAP1	61.39	stable	0.71	TRUE	0.95
Q14966_ZNF638		non-melter	0.81	TRUE	0.95
Q14974_KPNB1	55.3	medium	0.55	TRUE	0.93
Q14978-2_NOLC1		non-melter	1.04	TRUE	0.46
Q14980_NUMA1	60.49	stable	0.68	TRUE	0.94
Q14980-2_NUMA1	59.14	stable	0.67	TRUE	0.96
Q14997_PSME4	52.93	medium	0.5	TRUE	0.9
Q14C86-5_GAPVD1	52.78	medium	0.49	TRUE	0.97
Q14CB8-4_ARHGAP19	51.54	medium	0.52	TRUE	0.82
Q14CS0_UBXN2B	51.66	medium	0.47	TRUE	0.99
Q14CX7_NAA25	52.87	medium	0.49	TRUE	0.93
Q15003_NCAPH	48.78	medium	0.36	TRUE	0.98
Q15004_KIAA0101		non-melter	1.28	TRUE	0.73
Q15007_WTAP	53.22	medium	0.64	TRUE	0.95
Q15008_PSMD6	57.7	medium	0.63	TRUE	0.87
Q15013_MAD2L1BP	51.77	medium	0.45	TRUE	1
Q15014_MORF4L2	56.76	medium	0.61	TRUE	1
Q15018_FAM175B	61.66	stable	0.74	TRUE	0.96
Q15019_SEPT2	62.62	stable	0.76	TRUE	0.94
Q15020_SART3	52.92	medium	0.52	TRUE	0.96
Q15021_NCAPD2	48.55	non-stable	0.34	TRUE	0.99
Q15024_EXOSC7	64.49	stable	0.84	TRUE	0.72
Q15029-2_EFTUD2	61.99	stable	0.76	TRUE	0.74
Q15032-2_R3HDM1	64.95	stable	0.72	TRUE	0.92
Q15036-2_SNX17	51.8	medium	0.44	TRUE	1
Q15042_RAB3GAP1	51.59	medium	0.45	TRUE	0.98
Q15043-2_SLC39A14		non-melter	0.93	TRUE	0.59
Q15046_KARS	55.36	medium	0.56	TRUE	0.95
Q15047-3_SETDB1	53.38	medium	0.55	TRUE	0.95
Q15048_LRRC14	47.49	non-stable	0.27	TRUE	1
Q15050_RRS1		non-melter	0.84	TRUE	0
Q15054_POLD3	46.74	medium	0.53	TRUE	0.9
Q15056_EIF4H		non-melter	0.84	TRUE	0.75
Q15056-2_EIF4H		non-melter	0.89	TRUE	0.77
Q15057_ACAP2	51.92	medium	0.47	TRUE	0.98
Q15058_KIF14	60.8	stable	0.69	TRUE	0.94
Q15059_BRD3	53.94	medium	0.58	TRUE	0.99
Q15061_WDR43	60.43	stable	0.69	TRUE	1
Q15067-2_ACOX1	63.98	stable	0.76	TRUE	0.87
Q15072_ZNF146	64.2	stable	0.69	TRUE	0.72
Q15075_EEA1		non-melter	1.11	TRUE	0.11
Q15102_PAFAH1B3	49.74	medium	0.37	TRUE	1
Q15121_PEA15		non-melter	0.84	TRUE	0.62
Q15126_PMVK	48.03	non-stable	0.31	TRUE	0.98
Q15139_PRKD1	53	medium	0.48	TRUE	0.98
Q15147-4_PLCB4	54.6	medium	0.55	TRUE	0.98
Q15149_PLEC	54.48	medium	0.59	TRUE	0.97
Q15149-2_PLEC	55.91	medium	0.58	TRUE	0.99
Q15149-3_PLEC	54.62	medium	0.51	TRUE	0.99
Q15149-4_PLEC	56.65	medium	0.62	TRUE	0.94
Q15149-8_PLEC	54.61	medium	0.53	TRUE	0.99
Q15154_PCM1		non-melter	0.9	TRUE	0.89
Q15170-2_TCEAL1		non-melter	1	TRUE	0.1
Q15172_PPP2R5A	51.31	medium	0.43	TRUE	0.98
Q15181_PPA1	54.37	medium	0.51	TRUE	0.91
Q15208_STK38	48.94	non-stable	0.34	TRUE	1
Q15233_NONO	48.86	medium	0.41	TRUE	0.99
Q15257_PPP2R4	56.83	medium	0.6	TRUE	0.99
Q15262-2_PTPRK		non-melter	0.79	TRUE	0.93
Q15276_RABEP1		non-melter	0.9	TRUE	0.74
Q15283-2_RASA2	53.11	medium	0.47	TRUE	0.98
Q15286_RAB35	57.51	medium	0.62	TRUE	0.98
Q15291_RBBP5	66.9	stable	0.9	TRUE	0.79
Q15291-2_RBBP5	65.81	stable	0.85	TRUE	0.74
Q15293_RCN1		non-melter	0.97	TRUE	0.87
Q15311_RALBP1	50.92	medium	0.42	TRUE	0.99
Q15329-2_E2F5	54.69	stable	0.66	TRUE	0.77
Q15334_LLGL1	49.64	medium	0.41	TRUE	0.98
Q15345_LRRC41	48.6	medium	0.38	TRUE	0.99
Q15365_PCBP1	62.43	stable	0.74	TRUE	0.95
Q15366_PCBP2	53.27	medium	0.48	TRUE	0.99
Q15366-6_PCBP2	57.39	medium	0.6	TRUE	0.98
Q15370-2_TCEB2	57.73	stable	0.7	TRUE	0.96
Q15382_RHEB	48.91	non-stable	0.33	TRUE	0.97
Q15386_UBE3C	49.78	medium	0.39	TRUE	0.8
Q15393_SF3B3	58.95	stable	0.67	TRUE	0.92
Q15398-3_DLGAP5	54.9	medium	0.58	TRUE	0.99
Q15404_RSU1	59.39	stable	0.67	TRUE	0.97
Q15417_CNN3	57.07	stable	0.67	TRUE	0.98
Q15424_SAFB		non-melter	0.96	TRUE	0.14
Q15427_SF3B4	61.51	stable	0.77	TRUE	0.78
Q15428_SF3A2	52.63	medium	0.49	TRUE	0.98
Q15435_PPP1R7	55.35	medium	0.54	TRUE	0.97
Q15437_SEC23B	56.1	medium	0.56	TRUE	0.98
Q15438-2_CYTH1	56.19	medium	0.64	TRUE	0.98
Q15459_SF3A1	56.68	medium	0.58	TRUE	1
Q15464_SHB	56.93	stable	0.68	TRUE	0.96
Q15477_SKIV2L	47.53	non-stable	0.32	TRUE	0.97
Q15506_SPA17		non-melter	0.87	TRUE	0.84
Q15526-2_SURF1		non-melter	0.89	TRUE	0.07
Q15527_SURF2	53.04	medium	0.58	TRUE	0.96
Q15542-2_TAF5	52.12	medium	0.48	TRUE	0.99
Q15545_TAF7		non-melter	0.79	TRUE	0.88
Q15554-3_TERF2	54.77	medium	0.58	TRUE	0.98
Q15583-4_TGIF1	57.24	medium	0.63	TRUE	0.97
Q15596_NCOA2	54.23	medium	0.59	TRUE	0.99
Q15599_SLC9A3R2		non-melter	0.8	TRUE	0.89
Q15628_TRADD	53.52	medium	0.51	TRUE	0.97
Q15633-2_TARBP2	52.63	medium	0.52	TRUE	0.97
Q15637-5_SF1		non-melter	0.94	TRUE	0.79
Q15642_TRIP10	57.13	medium	0.64	TRUE	0.88
Q15642-2_TRIP10	52.07	medium	0.47	TRUE	1
Q15643_TRIP11	57.42	medium	0.63	TRUE	0.96
Q15645_TRIP13	46.97	non-stable	0.28	TRUE	0.99
Q15648_MED1	62.22	stable	0.74	TRUE	0.97
Q15649_ZNHIT3		non-melter	0.85	TRUE	0.59
Q15650_TRIP4	65.94	stable	0.75	TRUE	0.96
Q15651_HMGN3		non-melter	1.01	TRUE	-0.04
Q15652_JMJD1C		non-melter	0.87	TRUE	0.83
Q15654_TRIP6	65.24	stable	0.78	TRUE	0.98
Q15691_MAPRE1	56.04	medium	0.59	TRUE	0.99
Q15714_TSC22D1		non-melter	1	TRUE	0.51
Q15717_ELAVL1	55.01	medium	0.53	TRUE	0.99
Q15746-4_MYLK	53.94	medium	0.55	TRUE	0.98
Q15750-2_TAB1	52.27	medium	0.46	TRUE	0.99
Q15751_HERC1		non-melter	0.81	TRUE	0.86
Q15758-3_SLC1A5		non-melter	0.84	TRUE	0.07
Q15773_MLF2	54.3	medium	0.52	TRUE	0.94
Q15785_TOMM34	46.98	non-stable	0.29	TRUE	0.99
Q15788-2_NCOA1		non-melter	0.78	TRUE	0.97
Q15796-2_SMAD2	50.94	medium	0.41	TRUE	1
Q15814_TBCC	57.55	medium	0.63	TRUE	0.97
Q15818_NPTX1	62.98	stable	0.76	TRUE	0.98
Q15819_UBE2V2	58.52	medium	0.64	TRUE	0.96
Q15833_STXBP2	49.52	medium	0.36	TRUE	0.99
Q15836_VAMP3		non-melter		FALSE	
Q15853-2_USF2	59.68	stable	0.66	TRUE	0.99
Q15906_VPS72	65.83	stable	0.7	TRUE	0.92
Q15907_RAB11B	58.6	medium	0.65	TRUE	0.99
Q15910_EZH2	50.37	medium	0.45	TRUE	0.96
Q15942_ZYX		non-melter	0.97	TRUE	0
Q16143_SNCB		non-melter	0.97	TRUE	0.43
Q16181_SEPT7	55.74	medium	0.57	TRUE	0.91
Q16186_ADRM1	62.77	stable	0.66	TRUE	0.91
Q16204_CCDC6	64.83	stable	0.8	TRUE	0.94
Q16222-2_UAP1	52.53	medium	0.52	TRUE	0.99
Q16254_E2F4	57.08	stable	0.65	TRUE	0.99
Q16270-2_IGFBP7		non-melter	0.81	TRUE	0.8
Q16401-2_PSMD5	58.5	stable	0.66	TRUE	0.98
Q16512_PKN1	51.23	medium	0.44	TRUE	1
Q16513_PKN2	50.84	medium	0.43	TRUE	0.99
Q16526_CRY1	60.09	stable	0.67	TRUE	0.99
Q16527_CSRP2		non-melter	0.93	TRUE	0.05
Q16531_DDB1	63.89	stable	0.82	TRUE	0.87
Q16539_MAPK14	48.1	non-stable	0.31	TRUE	1
Q16543_CDC37	62.5	stable	0.77	TRUE	0.97
Q16555_DPYSL2	59.64	stable	0.66	TRUE	0.95
Q16576_RBBP7	57.43	medium	0.62	TRUE	0.99
Q16587-5_ZNF74		non-melter	1.02	TRUE	0.26
Q16623-3_STX1A		non-melter	0.76	TRUE	0.89
Q16625-5_OCLN		non-melter	0.9	TRUE	0.15
Q16626_MEA1		non-melter	1.09	TRUE	0.3
Q16629-3_SRSF7		non-melter	0.75	TRUE	0.9
Q16637-3_SMN1	63.01	stable	0.76	TRUE	0.83
Q16643_DBN1		non-melter	0.85	TRUE	0.19
Q16644_MAPKAPK3	49.75	medium	0.37	TRUE	1
Q16656_NRF1	58.9	stable	0.66	TRUE	0.98
Q16658_FSCN1	59.35	stable	0.66	TRUE	0.99
Q16670_ZSCAN26	55.83	medium	0.58	TRUE	0.96
Q16719_KYNU	66.17	stable	0.88	TRUE	0.92
Q16740_CLPP	57.49	medium	0.6	TRUE	0.95
Q16760-2_DGKD	51.06	medium	0.42	TRUE	0.99
Q16762_TST	49.84	medium	0.39	TRUE	0.97
Q16763_UBE2S	56.94	medium	0.58	TRUE	0.98
Q16773_CCBL1	60.91	stable	0.7	TRUE	0.98
Q16775_HAGH	60.1	stable	0.67	TRUE	0.7
Q16778_HIST2H2BE	55.28	medium	0.59	TRUE	0.92
Q16822_PCK2	49.4	non-stable	0.35	TRUE	1
Q16825_PTPN21	55.06	medium	0.57	TRUE	0.89
Q16831_UPP1	60.36	stable	0.69	TRUE	0.98
Q16836_HADH	48.98	non-stable	0.34	TRUE	0.95
Q16851_UGP2	58.23	medium	0.63	TRUE	0.94
Q16854_DGUOK		non-melter	0.96	TRUE	0.75
Q16864_ATP6V1F	67.38	stable	0.83	TRUE	0.97
Q17R31-2_TATDN3	57.78	stable	0.68	TRUE	0.94
Q17RN3_FAM98C	51.68	medium	0.46	TRUE	0.98
Q17RS7_GEN1		non-melter	0.82	TRUE	0.93
Q17RU2_REL	53.83	medium	0.52	TRUE	0.99
Q1MSJ5-1_CSPP1	59.9	medium	0.63	TRUE	0.87
Q24JP5-4_TMEM132A	59.67	medium	0.65	TRUE	0.98
Q27J81_INF2	50.66	medium	0.4	TRUE	0.96
Q29RF7_PDS5A	50.53	medium	0.55	TRUE	0.97
Q2KHR3_QSER1		non-melter	0.84	TRUE	0.84
Q2KHT3_CLEC16A		non-melter	1.12	TRUE	0.41
Q2M2I8_AAK1	50.86	medium	0.44	TRUE	0.99
Q2M2Z5-5_PLK1S1		non-melter	0.82	TRUE	0.22
Q2M389_KIAA1033	52.91	medium	0.52	TRUE	0.96
Q2NKX8_ERCC6L	56.19	medium	0.58	TRUE	0.96
Q2NKX9-3_C2orf68	54.23	stable	0.66	TRUE	0.87
Q2NL82_TSR1	49.07	non-stable	0.35	TRUE	0.98
Q2TAL8_QRICH1	49.83	medium	0.48	TRUE	0.98
Q2TAM5_RELA	54.45	medium	0.53	TRUE	0.97
Q2TAY7_SMU1	52.63	medium	0.47	TRUE	1
Q2TAZ0_ATG2A	61	stable	0.72	TRUE	0.95
Q2TB39_TCF3		non-melter	0.69	TRUE	0.74
Q2TBE0_CWF19L2	60.34	stable	0.66	TRUE	0.97
Q2VPK5_CTU2	53.16	medium	0.51	TRUE	0.99
Q32MM7_PDE4C	64.17	stable	0.75	TRUE	0.83
Q32MZ4_LRRFIP1		non-melter	1.2	TRUE	0.55
Q32MZ4-2_LRRFIP1		non-melter	1.33	TRUE	0.6
Q32MZ4-3_LRRFIP1		non-melter	1.32	TRUE	0.66
Q32MZ4-4_LRRFIP1		non-melter	1.11	TRUE	0.26
Q32P28_LEPRE1	51.03	medium	0.44	TRUE	0.99
Q32P41_TRMT5	48.95	medium	0.4	TRUE	0.98
Q32P44_EML3	53.7	medium	0.55	TRUE	0.99
Q3B726_TWISTNB	52.83	medium	0.48	TRUE	0.99
Q3B7T1-5_EDRF1	50.36	medium	0.41	TRUE	0.99
Q3B820_FAM161A		non-melter	0.91	TRUE	0.89
Q3KQU3-2_MAP7D1		non-melter	0.93	TRUE	0.09
Q3KQV9_UAP1L1	49.85	medium	0.39	TRUE	1
Q3KRA6_C2orf76	54.64	medium	0.51	TRUE	0.94
Q3KRA9_ALKBH6	63.82	stable	0.71	TRUE	0.93
Q3L8U1-2_CHD9		non-melter	0.82	TRUE	0.63
Q3LXA3_DAK	51.55	medium	0.42	TRUE	1
Q3MHD2_LSM12	59.78	stable	0.69	TRUE	0.97
Q3MII6_TBC1D25	55.35	medium	0.59	TRUE	0.96
Q3MIT2_PUS10	56.1	medium	0.58	TRUE	0.98
Q3SY56_SP6		non-melter	0.76	TRUE	0.92
Q3T8J9-3_GON4L		non-melter	0.94	TRUE	0.65
Q3V6T2-2_CCDC88A	52.52	medium	0.53	TRUE	0.99
Q3V6T2-4_CCDC88A	52.35	medium	0.49	TRUE	1
Q3V6T2-5_CCDC88A	60.21	stable	0.66	TRUE	0.92
Q3YEC7_RABL6	64.25	stable	0.82	TRUE	0.89
Q3ZCM7_TUBB8	54.73	medium	0.51	TRUE	0.98
Q3ZCV1_USP38	49.05	medium	0.38	TRUE	1
Q3ZCW2_LGALSL	55.13	medium	0.53	TRUE	0.97
Q460N5-4_PARP14	46.77	non-stable	0.3	TRUE	0.95
Q494U1-3_PLEKHN1		non-melter	0.93	TRUE	0.74
Q495W5-2_FUT11	55.21	medium	0.52	TRUE	0.97
Q499Z4_ZNF672		non-melter	1.28	TRUE	0.21
Q49A88-2_CCDC14	69.15	stable	0.87	TRUE	0.82
Q49AR2_C5orf22	53.76	medium	0.49	TRUE	1
Q49B96_COX19		non-melter	0.88	TRUE	0.66
Q49MG5-2_MAP9		non-melter	0.85	TRUE	0.8
Q4G0F5_VPS26B	57.85	medium	0.62	TRUE	0.99
Q4G0J3_LARP7	54.68	medium	0.55	TRUE	0.98
Q4G0N4_NADKD1	52.89	medium	0.49	TRUE	1
Q4G148-2_GXYLT1	55.75	medium	0.57	TRUE	0.99
Q4G176_ACSF3	49.49	medium	0.38	TRUE	1
Q4J6C6-4_PREPL	53.59	medium	0.5	TRUE	1
Q4KMP7_TBC1D10B	54.28	medium	0.57	TRUE	1
Q4KMQ1_TPRN		non-melter	1	TRUE	0.24
Q4KWH8-2_PLCH1	52.97	medium	0.52	TRUE	0.93
Q4LDG9_DNAL1	52.77	medium	0.46	TRUE	0.98
Q4LE39-2_ARID4B	56.64	medium	0.64	TRUE	0.98
Q4V328_GRIPAP1		non-melter	0.97	TRUE	0.86
Q4VC05-2_BCL7A		non-melter	0.92	TRUE	0.82
Q4VC44-2_FLYWCH1		non-melter	0.77	TRUE	0.88
Q4VXZ8_DECR2	56.28	medium	0.63	TRUE	0.9
Q504Q3-2_PAN2	55.64	medium	0.55	TRUE	0.96
Q504U0_C4orf46	67.82	stable	0.85	TRUE	0.77
Q52LJ0-2_FAM98B	52.11	medium	0.49	TRUE	0.98
Q52LR7_EPC2		non-melter	0.93	TRUE	0.52
Q52LW3_ARHGAP29	59	stable	0.67	TRUE	0.99
Q53EL6-2_PDCD4	55.64	medium	0.63	TRUE	0.99
Q53EZ4_CEP55	55.19	medium	0.57	TRUE	0.99
Q53F19_C17orf85	59.92	stable	0.67	TRUE	0.98
Q53FA7_TP53I3	67.05	stable	0.91	TRUE	0.99
Q53FT3_C11orf73	58.23	medium	0.63	TRUE	0.99
Q53G59_KLHL12		non-melter	1.05	TRUE	0.56
Q53GA4_PHLDA2	49.83	medium	0.4	TRUE	0.98
Q53H54_TRMT12	59.66	stable	0.69	TRUE	0.98
Q53H82_LACTB2	67.5	stable	0.84	TRUE	0.9
Q53HC9_TSSC1	56.44	medium	0.61	TRUE	0.98
Q53HV7_SMUG1	52.25	medium	0.46	TRUE	1
Q53LP3_SOWAHC	59.85	stable	0.7	TRUE	0.97
Q53QV2_LBH	68.5	stable	0.78	TRUE	0.91
Q53RE8_ANKRD39	49.35	medium	0.37	TRUE	0.98
Q53S33_BOLA3		non-melter	0.92	TRUE	0.04
Q53SF7-4_COBLL1		non-melter	0.74	TRUE	0.92
Q53T59_HS1BP3	54.92	medium	0.52	TRUE	0.89
Q562E7_WDR81	51.83	medium	0.46	TRUE	0.98
Q562F6-2_SGOL2		non-melter	0.91	TRUE	0.12
Q567Q0_PPIA	55.02	medium	0.57	TRUE	0.14
Q58A45-4_PAN3		non-melter	0.91	TRUE	0.42
Q58FF8_HSP90AB2P	52.61	medium	0.53	TRUE	0.97
Q58FG1_HSP90AA4P	52.98	medium	0.55	TRUE	0.77
Q58WW2_DCAF6	60.24	stable	0.72	TRUE	0.97
Q59GN2_RPL39P5	55.85	stable	0.68	TRUE	0.98
Q5BKU9_OXLD1		non-melter	0.81	TRUE	0.79
Q5BKX5_C19orf54	51.41	medium	0.42	TRUE	0.98
Q5BKZ1_ZNF326		non-melter	0.74	TRUE	0.98
Q5D1E8_ZC3H12A	53.51	medium	0.53	TRUE	0.97
Q5D862_FLG2	66.86	stable	0.9	TRUE	0.02
Q5EBL4_RILPL1	56.41	medium	0.6	TRUE	0.99
Q5EBL8_PDZD11	58.1	stable	0.65	TRUE	0.97
Q5F1R6_DNAJC21	59.84	medium	0.64	TRUE	0.84
Q5FWF5-2_ESCO1		non-melter	0.7	TRUE	0.4
Q5GLZ8-2_HERC4	52.93	medium	0.5	TRUE	0.99
Q5H937_PKIG		non-melter	0.91	TRUE	0.09
Q5H9A7_TIMP1	57.67	medium	0.6	TRUE	0.96
Q5H9F3-2_BCORL1		non-melter	0.89	TRUE	0.8
Q5HY92_FIGN	60.87	stable	0.72	TRUE	0.98
Q5HYK7-2_SH3D19	54.58	medium	0.57	TRUE	0.99
Q5I0X7_TTC32	62.42	stable	0.75	TRUE	0.94
Q5I2W7_CYP24	49.9	medium	0.38	TRUE	1
Q5JP53_TUBB	49.69	medium	0.36	TRUE	0.9
Q5JPF3_ANKRD36C	53.96	medium	0.6	TRUE	0.96
Q5JPI3-2_C3orf38	54.09	medium	0.57	TRUE	0.86
Q5JR01_EEF1A1	59.41	stable	0.68	TRUE	0.73
Q5JR04_MOV10		non-melter	0.82	TRUE	0.35
Q5JR08_RHOC	53.81	medium	0.49	TRUE	0.95
Q5JRA6-2_MIA3		non-melter	0.8	TRUE	0.73
Q5JRG1_NUPL1	59.31	stable	0.7	TRUE	0.97
Q5JRX3_PITRM1	54.73	medium	0.52	TRUE	0.99
Q5JS37-2_NHLRC3		non-melter	0.88	TRUE	0.86
Q5JS54_PSMG4	68.15	stable	0.91	TRUE	0.92
Q5JSB6_TFDP1	68.31	stable	0.85	TRUE	0.96
Q5JSH3-2_WDR44		non-melter	0.85	TRUE	0.9
Q5JSZ5_PRRC2B		non-melter	0.99	TRUE	0.35
Q5JTD0-2_TJAP1		non-melter	0.89	TRUE	0.89
Q5JTH9_RRP12	54.76	medium	0.56	TRUE	0.98
Q5JTJ3-3_COA6		non-melter		FALSE	
Q5JTV1_GMEB2	55.85	medium	0.57	TRUE	1
Q5JTV8_TOR1AIP1		non-melter	0.96	TRUE	0
Q5JTW2_CEP78		non-melter	0.83	TRUE	0.35
Q5JTZ9_AARS2	46.12	non-stable	0.28	TRUE	0.99
Q5JU85_IQSEC2	51.84	medium	0.48	TRUE	0.98
Q5JUE6_RAPGEF1	58.39	medium	0.62	TRUE	0.99
Q5JUR7_TEX30	47.34	non-stable	0.28	TRUE	1
Q5JV73_FRMPD3		non-melter	0.88	TRUE	0.59
Q5JVF3-3_PCID2	51.16	medium	0.41	TRUE	1
Q5JVS0_HABP4		non-melter	0.83	TRUE	0.78
Q5JVZ5_ELMO2	52.06	medium	0.46	TRUE	0.98
Q5JW30_STAU1		non-melter	0.81	TRUE	0.91
Q5JYJ5_MCF2	50.96	medium	0.42	TRUE	0.97
Q5JZH3_SNX21	48.93	non-stable	0.31	TRUE	0.99
Q5K651_SAMD9	58.48	medium	0.61	TRUE	0.96
Q5KSL6_DGKK		non-melter	0.76	TRUE	0.89
Q5M775_SPECC1		non-melter	0.85	TRUE	0.81
Q5MIZ7-2_SMEK2	51.48	medium	0.45	TRUE	0.99
Q5MNZ6_WDR45B	64.23	stable	0.8	TRUE	0.97
Q5NDL2_EOGT	53.57	medium	0.48	TRUE	1
Q5QJ74_TBCEL	49.47	medium	0.37	TRUE	0.99
Q5QJE6_DNTTIP2		non-melter	0.85	TRUE	0.46
Q5QNY5_PEX19		non-melter	0.98	TRUE	0.44
Q5QP56_BCL2L1	62.06	stable	0.69	TRUE	0.94
Q5QP82_DCAF10	61.29	stable	0.74	TRUE	0.93
Q5QPL9_RALY	57	medium	0.63	TRUE	0.98
Q5QPM7_PSMF1	59.69	stable	0.67	TRUE	0.97
Q5R372-4_RABGAP1L	55.45	medium	0.58	TRUE	0.99
Q5RGS4_PLEKHA1		non-melter	0.64	TRUE	0.73
Q5RIB3_CBWD5	53.1	medium	0.49	TRUE	0.99
Q5RKV6_EXOSC6	62.11	stable	0.76	TRUE	0.77
Q5SNT6_FAM21B		non-melter	0.97	TRUE	0.4
Q5SRE5_NUP188	52.99	medium	0.46	TRUE	0.99
Q5SRN7_HLA-A	56.57	medium	0.57	TRUE	0.99
Q5SSJ5_HP1BP3	59.09	stable	0.69	TRUE	0.95
Q5SVZ6_ZMYM1		non-melter	0.7	TRUE	0.5
Q5SW79_CEP170		non-melter	0.92	TRUE	0.82
Q5SW79-3_CEP170		non-melter	0.97	TRUE	0.69
Q5SW96_LDLRAP1	50.2	medium	0.38	TRUE	0.97
Q5SX86_GDI2	59.81	stable	0.71	TRUE	0.68
Q5SXM8_DNLZ		non-melter	0.88	TRUE	0.05
Q5SYE7-2_NHSL1		non-melter	0.87	TRUE	0.8
Q5T0N5-3_FNBP1L	52.27	medium	0.51	TRUE	0.99
Q5T123_SH3BGRL3		non-melter	0.87	TRUE	0.39
Q5T160_RARS2	51.32	medium	0.43	TRUE	0.99
Q5T171_PYGO2		non-melter	0.95	TRUE	0.5
Q5T1C6_THEM4	58.07	medium	0.63	TRUE	0.99
Q5T1M5_FKBP15	57.25	stable	0.65	TRUE	0.91
Q5T1V6_DDX59	51.53	medium	0.43	TRUE	1
Q5T200_ZC3H13	58.87	stable	0.7	TRUE	0.97
Q5T2E6_C10orf76	62.42	stable	0.75	TRUE	0.97
Q5T2R2-3_PDSS1	56.51	medium	0.6	TRUE	0.99
Q5T2W1_PDZK1	58.86	medium	0.62	TRUE	0.99
Q5T321_NBEA	60.66	stable	0.72	TRUE	0.96
Q5T370_ARRDC1	52.4	medium	0.45	TRUE	0.99
Q5T3J3_LRIF1	58.13	stable	0.69	TRUE	0.99
Q5T427_ZNF438	56.07	stable	0.67	TRUE	0.6
Q5T440_IBA57	53.18	medium	0.49	TRUE	0.99
Q5T447_HECTD3	57.1	stable	0.66	TRUE	0.8
Q5T4S7-3_UBR4	55.11	medium	0.56	TRUE	0.83
Q5T534_BLZF1	68.07	stable	0.82	TRUE	0.97
Q5T5C0-3_STXBP5	57	medium	0.62	TRUE	0.96
Q5T5P2-3_KIAA1217		non-melter	0.85	TRUE	0.85
Q5T5U3_ARHGAP21	64.96	stable	0.84	TRUE	0.99
Q5T5X7_BEND3	52.8	medium	0.49	TRUE	0.98
Q5T5Y3_CAMSAP1	60.78	stable	0.68	TRUE	0.97
Q5T6F2_UBAP2		non-melter	1	TRUE	0.26
Q5T6S3-2_PHF19	54.34	medium	0.53	TRUE	0.99
Q5T6V5_C9orf64	52.04	medium	0.44	TRUE	0.99
Q5T7A2_ADCK3	51.83	medium	0.46	TRUE	0.99
Q5T7V8_GORAB	60.78	stable	0.67	TRUE	0.97
Q5T7W0_ZNF618	66.18	stable	0.81	TRUE	0.93
Q5T7W0-2_ZNF618	68.64	stable	0.87	TRUE	0.82
Q5T8A7_PPP1R26		non-melter	1.31	TRUE	0.18
Q5T8D3-2_ACBD5		non-melter	0.86	TRUE	0.57
Q5T8P6-2_RBM26	55.16	medium	0.57	TRUE	0.99
Q5T985_ITIH2	63.09	stable	0.8	TRUE	0.93
Q5T9C2-2_FAM102A	55.03	medium	0.56	TRUE	0.98
Q5TA02_GSTO1	67.31	stable	0.92	TRUE	0.68
Q5TA04_WDR96	56.87	medium	0.58	TRUE	0.97
Q5TA31_RNF187	67.1	stable	0.93	TRUE	0.81
Q5TA58_AGO1	69.98	stable	0.95	TRUE	0.81
Q5TAQ0_MNF1	61.09	stable	0.69	TRUE	0.98
Q5TAW7_CAB39L	57.43	medium	0.62	TRUE	0.99
Q5TAX3_ZCCHC11	48.62	medium	0.37	TRUE	0.98
Q5TBB1_RNASEH2B	47.12	non-stable	0.31	TRUE	0.99
Q5TBI2_C1orf131		non-melter	0.81	TRUE	0.73
Q5TBP9_LSM14B	61.75	stable	0.7	TRUE	0.98
Q5TC12_ATPAF1	61.22	stable	0.72	TRUE	0.99
Q5TC82_RC3H1		non-melter	1.33	TRUE	0.44
Q5TC84_OGFRL1		non-melter	0.67	TRUE	0.48
Q5TCQ9-4_MAGI3	52.99	medium	0.53	TRUE	1
Q5TCU3_TPM2		non-melter	1.16	TRUE	0.73
Q5TCX8_MLK4	60.09	medium	0.64	TRUE	0.98
Q5TDH0_DDI2	59.34	stable	0.68	TRUE	0.99
Q5TEU4_NDUFAF5	48.3	non-stable	0.33	TRUE	1
Q5TFE4_NT5DC1	57.01	medium	0.6	TRUE	0.99
Q5TGY1_TMCO4	66.74	stable	0.86	TRUE	0.77
